X,Y,OBJECTID,Comments,DateLastEdit,LaneWidth,SegKey,TextRotation,TextSize_,UseDesignation
-13613967.5551,6036990.4562,45523,,,10,,359,4,
-13613956.0312,6036869.7239,45524,,,10,,359,4,
-13613960.2378,6036869.7088,45525,,,11,,359,4,
-13613951.3388,6036869.7408,45526,,,10,,359,4,
-13613946.8084,6036869.7569,45527,,,10,,359,4,
-13613941.6304,6036869.7755,45528,,,11,,359,4,
-13613960.8924,6036747.4127,45529,,,14,,343,4,
-13613964.6318,6036749.3211,45530,,,9,,343,4,
-13613970.0141,6036751.0444,45531,,,10,,343,4,
-13613978.0866,6036753.4048,45532,,,10,,343,4,
-13613972.8834,6036751.7338,45533,,,9,,343,4,
-13613958.3006,6036795.1572,45534,,,10,,343,4,
-13613955.3458,6036785.7457,45535,,,10,,343,4,
-13613962.4572,6036796.5323,45536,,,10,,343,4,
-13613950.4878,6036783.9539,45537,,,11,,343,4,
-13613966.9333,6036797.408,45538,,,11,,343,4,
-13614388.093,6037399.1503,45539,,,12,,26,4,
-13614384.0633,6037401.1825,45540,,,9,,26,4,
-13614382.8566,6037402.8039,45541,,,5,,26,2,
-13614382.1444,6037406.0599,45542,,,10,,26,4,
-13614376.3798,6037405.0409,45543,,,9,,26,4,
-13614375.1731,6037406.6622,45544,,,5,,26,2,
-13614373.2647,6037406.6284,45545,,,11,,26,4,
-13614415.8905,6037451.3826,45546,,,12,,26,4,
-13614411.8607,6037453.4149,45547,,,9,,26,4,
-13614410.654,6037455.0363,45548,,,5,,26,2,
-13614405.7455,6037449.9203,45549,,,10,,26,4,
-13614403.8011,6037457.4795,45550,,,9,,26,4,
-13614402.5945,6037459.1007,45551,,,5,,26,2,
-13614399.7714,6037459.5118,45552,,,11,,26,4,
-13614442.4687,6037427.2539,45553,,,12,,89,4,
-13614442.4909,6037432.5125,45554,,,19,,89,4,
-13614443.4652,6037430.7437,45555,,,5,,89,2,
-13614443.4604,6037436.766,45556,,,5,,89,2,
-13614366.08,6037419.6172,45557,,,12,,89,4,
-13614369.0896,6037425.3602,45558,,,12,,89,4,
-13614371.7648,6037430.7078,45559,,,12,,89,4,
-13614302.3688,6037430.7496,45560,,,12,,89,4,
-13614309.8151,6037424.8286,45561,,,12,,89,4,
-13614302.3408,6037419.1247,45562,,,12,,89,4,
-13614384.7681,6037410.859,45563,,,10,,26,4,
-13614403.108,6037445.0396,45564,,,10,,26,4,
-13614373.9492,6037424.8778,45565,,,10,,89,4,
-13614362.9178,6037410.9914,45566,,,10,,149,4,
-13614410.7091,6037431.768,45567,,,10,,109,4,
-13614446.5074,6037531.1555,45568,,,10,,26,4,
-13614285.7481,6037241.1612,45569,,,11,,26,4,
-13614288.6845,6037239.6052,45570,,,9,,26,4,
-13614293.5729,6037237.112,45571,,,10,,26,4,
-13614297.5799,6037235.051,45572,,,9,,26,4,
-13614296.3902,6037236.6848,45573,,,6,,26,2,
-13614313.7471,6037292.4462,45574,,,11,,26,4,
-13614317.0394,6037290.4691,45575,,,9,,26,4,
-13614321.8984,6037287.9546,45576,,,10,,26,4,
-13614325.2605,6037286.0822,45577,,,9,,26,4,
-13614330.0882,6037283.4999,45578,,,12,,26,4,
-13614315.8495,6037292.1029,45579,,,6,,26,2,
-13614324.0708,6037287.716,45580,,,6,,26,2,
-13614293.3115,6037280.4443,45581,,,10,,116,4,
-13614289.5749,6037273.0021,45582,,,14,,116,4,
-13614279.0671,6037286.8664,45583,,,15,,116,4,
-13614275.7798,6037280.4748,45584,,,15,,116,4,
-13613984.4509,6037386.4565,45585,,,10,,205,4,
-13613993.4515,6037382.2296,45586,,,11,,205,4,
-13614001.1924,6037378.3391,45587,,,10,,205,4,
-13613987.267,6037383.8052,45588,,,5,,205,2,
-13614003.8135,6037375.6816,45589,,,5,,205,2,
-13614054.8703,6037530.6275,45590,,,10,,205,4,
-13614057.6865,6037527.9761,45591,,,5,,205,2,
-13614063.6964,6037526.3877,45592,,,11,,205,4,
-13614071.6786,6037522.2618,45593,,,10,,205,4,
-13614074.2998,6037519.6042,45594,,,5,,205,2,
-13614053.5353,6037466.4291,45595,,,10,,177,4,
-13614065.1575,6037453.4507,45596,,,12,,115,4,
-13614067.2907,6037458.4617,45597,,,12,,115,4,
-13614069.4698,6037463.3873,45598,,,12,,115,4,
-13614205.1531,6037419.6236,45599,,,12,,89,4,
-13614205.1223,6037425.1211,45600,,,12,,89,4,
-13614205.0893,6037431.0034,45601,,,12,,89,4,
-13614068.3113,6037523.9845,45602,,,10,,205,4,
-13614059.5011,6037528.5694,45603,,,10,,205,4,
-13613988.9714,6037384.1791,45604,,,10,,205,4,
-13613997.9863,6037380.0491,45605,,,10,,205,4,
-13614155.4815,6037424.705,45606,,,10,,89,4,
-13614045.2734,6037487.6102,45607,,,10,,205,4,
-13614181.6292,6037400.5328,45608,,,15,,24,4,
-13614175.988,6037402.9467,45609,,,15,,24,4,
-13616766.8927,6031964.6441,45610,,,8,,347,4,
-13616739.6672,6031958.8301,45611,,,12,,347,4,
-13616736.2511,6031959.2252,45612,,,5,,347,3,
-13616742.8287,6031973.5724,45613,,,17,,347,4,
-13616732.8942,6032013.268,45614,,,21,,347,4,
-13616740.412,6032014.9272,45615,,,11,,347,4,
-13616745.4163,6032016.0167,45616,,,10,,347,4,
-13616751.5332,6032017.3097,45617,,,15,,347,4,
-13616748.1171,6032017.7048,45618,,,5,,347,3,
-13616719.0795,6031991.4569,45619,,,25,,283,4,
-13616698.846,6032076.2116,45620,,,20,,283,4,
-13616683.2945,6032141.4818,45621,,,30,,283,4,
-13616660.2086,6032251.5053,45622,,,25,,283,4,
-13616713.7094,6032149.582,45623,,,10,,347,4,
-13616720.0901,6032150.8436,45624,,,21,,347,4,
-13616715.0206,6032164.8107,45625,,,10,,347,4,
-13616719.2044,6032165.8134,45626,,,11,,347,4,
-13616701.3666,6032153.9591,45627,,,16,,347,4,
-13616709.8309,6032148.7675,45628,,,10,,347,4,
-13616706.4147,6032149.1624,45629,,,5,,347,3,
-13616699.3227,6032215.8307,45630,,,10,,347,4,
-13616695.4441,6032215.0161,45631,,,10,,347,4,
-13616692.0279,6032215.411,45632,,,5,,347,3,
-13616703.8793,6032216.7062,45633,,,10,,347,4,
-13616709.1843,6032218.0767,45634,,,14,,347,4,
-13616715.4644,6032246.0121,45635,,,15,,235,4,
-13616732.5352,6032257.5343,45636,,,15,,235,4,
-13616728.2003,6032263.1979,45637,,,15,,235,4,
-13616748.6457,6032273.4728,45638,,,30,,235,4,
-13616741.7488,6032283.7029,45639,,,30,,235,4,
-13616756.3036,6032262.12,45640,,,30,,235,4,
-13616701.5992,6032296.1516,45641,,,16,,354,4,
-13616699.0665,6032313.9693,45642,,,16,,347,4,
-13616697.1871,6032323.6974,45643,,,18,,347,4,
-13616687.44,6032370.8181,45644,,,18,,347,4,
-13616676.505,6032379.8122,45645,,,5,,347,4,
-13616673.8062,6032379.2414,45646,,,12,,347,4,
-13616668.4825,6032378.0794,45647,,,12,,347,4,
-13616663.0328,6032376.9083,45648,,,14,,347,4,
-13616653.8298,6032374.812,45649,,,18,,347,4,
-13616683.8463,6032346.3944,45650,,,5,,347,4,
-13616681.1474,6032345.8236,45651,,,12,,347,4,
-13616675.8237,6032344.6615,45652,,,12,,347,4,
-13616670.374,6032343.4905,45653,,,14,,347,4,
-13616678.0021,6032305.1792,45654,,,12,,347,4,
-13616684.1559,6032235.7171,45655,,,16,,347,4,
-13616670.7568,6032297.4012,45656,,,18,,347,4,
-13616095.7474,6031892.8722,45657,,,20,,34,4,
-13616185.6954,6031975.4528,45658,,,20,,269,4,
-13616185.676,6031967.9056,45659,,,20,,269,4,
-13616224.601,6031970.4495,45660,,,20,,269,4,
-13616224.5815,6031962.9023,45661,,,20,,269,4,
-13616173.1431,6032004.222,45662,,,20,,0,4,
-13616089.6361,6031896.842,45663,,,13,,34,4,
-13616085.1736,6031900.2556,45664,,,7,,34,4,
-13616062.4026,6031859.019,45665,,,13,,34,4,
-13616057.9401,6031862.4326,45666,,,7,,34,4,
-13616353.4944,6031962.7221,45667,,,10,,12,4,
-13616391.4636,6031946.4738,45668,,,10,,103,4,
-13616386.5001,6031924.3918,45669,,,10,,103,4,
-13616364.1276,6031935.442,45670,,,12,,100,4,
-13616365.1945,6031940.1888,45671,,,10,,100,4,
-13616366.6027,6031946.4539,45672,,,18,,100,4,
-13616356.8547,6031944.0429,45673,,,10,,100,4,
-13616354.632,6031922.1399,45674,,,16   16,,5,4,
-13616365.4094,6031901.2379,45675,,,14          14,,351,4,
-13616354.2765,6031900.0964,45676,,,100',,77,3,
-13616317.3105,6031955.0348,45677,,,20,,89,4,
-13616317.1806,6031946.0338,45678,,,20,,89,4,
-13616283.3434,6031959.4691,45679,,,20,,89,4,
-13616283.2135,6031950.468,45680,,,20,,89,4,
-13616283.4666,6031966.5922,45681,,,10,,89,4,
-13616282.9212,6031943.8416,45682,,,10,,89,4,
-13616347.6988,6031935.2008,45683,,,10,,347,4,
-13616313.7901,6032002.2563,45684,,,9,,359,4,
-13616303.9377,6032004.4844,45685,,,42,,359,4,
-13616291.1085,6032007.3855,45686,,,9,,359,4,
-13615934.7233,6035724.9694,45687,,,10,,195,4,
-13615937.8654,6035723.2094,45688,,,5,,195,2,
-13615944.3674,6035722.1094,45689,,,9,,195,4,
-13615945.7327,6035720.8765,45690,,,5,,195,2,
-13615947.1898,6035721.2724,45691,,,10,,195,4,
-13615950.332,6035719.5125,45692,,,5,,195,2,
-13615939.9609,6035723.4162,45693,,,9,,195,4,
-13615941.3261,6035722.1831,45694,,,5,,195,2,
-13615898.6734,6035602.6901,45695,,,10,,195,4,
-13615901.8156,6035600.9302,45696,,,5,,195,2,
-13615903.9109,6035601.1369,45697,,,9,,195,4,
-13615905.2761,6035599.904,45698,,,5,,195,2,
-13615858.8549,6035469.3146,45699,,,10,,0,4,
-13615861.9158,6035468.9585,45700,,,9,,0,4,
-13615865.6397,6035466.7897,45701,,,9,,0,4,
-13615869.8039,6035466.3871,45702,,,9,,0,4,
-13615912.7313,6035615.3889,45703,,,9,,195,4,
-13615914.0965,6035614.156,45704,,,5,,195,2,
-13615915.9485,6035614.4686,45705,,,10,,195,4,
-13615919.0907,6035612.7086,45706,,,5,,195,2,
-13615908.2713,6035600.5272,45707,,,10,,195,4,
-13615912.2149,6035599.4466,45708,,,10,,195,4,
-13615896.5298,6035579.0073,45709,,,10,,195,4,
-13615894.3457,6035548.367,45710,,,11,,195,4,
-13615899.1026,6035546.9917,45711,,,11,,195,4,
-13615891.7353,6035510.47,45712,,,5,,195,2,
-13609470.658,6025447.6245,45713,,,16,,359,4,
-13609462.7735,6025447.5009,45714,,,16,,359,4,
-13609456.6638,6025456.1655,45715,,,9,,359,4,
-13609475.0206,6025455.5713,45716,,,9,,359,4,
-13614276.1857,6037000.4137,45717,,,19,,269,4,
-13614276.1811,6036987.2624,45718,,,19,,269,4,
-13613076.0857,6038528.2954,45719,,,25,,88,4,
-13613047.8314,6038461.0321,45720,,,25,,358,4,
-13613049.0313,6038560.3689,45721,,,16,,358,4,
-13613041.8153,6038560.2111,45722,,,16,,358,4,
-13613021.1837,6038530.8721,45723,,,16,,88,4,
-13613021.2926,6038523.6332,45724,,,16,,88,4,
-13612892.053,6038526.8074,45725,,,12 ,,87,4,
-13612892.2014,6038521.1534,45726,,,12 ,,87,4,
-13612892.8756,6038529.852,45727,,,5,,87,3,
-13612893.0241,6038524.198,45728,,,5,,87,3,
-13612916.5516,6038428.9408,45729,,,16,,358,4,
-13612909.3672,6038428.9822,45730,,,16,,355,4,
-13612908.5982,6038386.1995,45731,,,16,,16,4,
-13612882.4805,6038424.9829,45732,,,13,,340,4,
-13612875.6036,6038422.6475,45733,,,19,,340,4,
-13612855.0409,6038506.2843,45734,,,13,,340,4,
-13612848.1638,6038503.949,45735,,,19,,340,4,
-13612863.774,6038520.4058,45736,,,12 ,,87,4,
-13612863.6255,6038526.0599,45737,,,12 ,,87,4,
-13612864.4579,6038529.1047,45738,,,5,,87,3,
-13612864.6062,6038523.4506,45739,,,5,,87,3,
-13612849.3777,6038538.1119,45740,,,13,,351,4,
-13612842.1864,6038537.1077,45741,,,19,,351,4,
-13612907.1316,6038859.5353,45742,,,16,,358,4,
-13612899.9155,6038859.373,45743,,,16,,358,4,
-13612852.5803,6038858.4536,45744,,,13,,9,4,
-13612845.421,6038859.6681,45745,,,19,,9,4,
-13612902.3359,6038864.721,45746,,,10,,88,4,
-13612849.7021,6038867.6828,45747,,,12,,101,4,
-13612883.0237,6038873.5502,45748,,,15,,87,4,
-13612865.7475,6038873.5328,45749,,,20,,87,4,
-13612868.7942,6038909.8609,45750,,,13,,23,4,
-13612862.0499,6038912.9116,45751,,,19,,23,4,
-13615548.5947,6038468.4783,45752,,,12,,1,4,
-13615543.4256,6038468.7418,45753,,,8,,1,4,
-13615554.628,6038452.2107,45754,,,12,,359,4,
-13615555.8517,6038436.5266,45755,,,11,,353,4,
-13615552.1285,6038427.55,45756,,,13,,344,4,
-13615546.6015,6038426.1136,45757,,,8,,346,4,
-13615562.8588,6038397.9734,45758,,,13,,344,4,
-13615569.1543,6038368.3093,45759,,,16,,1,4,
-13615565.7631,6038369.4971,45760,,,5,,1,3,
-13615576.6674,6038344.8576,45761,,,12,,1,4,
-13615571.7095,6038345.0331,45762,,,12,,1,4,
-13615565.9976,6038345.2353,45763,,,8,,1,4,
-13615542.468,6038310.0045,45764,,,25,,89,4,
-13615591.2756,6038310.1447,45765,,,24,,89,4,
-13615577.0265,6038295.7856,45766,,,12,,359,4,
-13615572.0656,6038295.7713,45767,,,12,,359,4,
-13615566.3502,6038295.7549,45768,,,8,,359,4,
-13615577.1029,6038268.9969,45769,,,12,,359,4,
-13615572.1421,6038268.9826,45770,,,12,,359,4,
-13615566.4265,6038268.9662,45771,,,8,,359,4,
-13615545.1395,6038636.333,45772,,,14,,358,4,
-13615553.847,6038678.2961,45773,,,10,,358,4,
-13615554.2381,6038589.9771,45774,,,12,,358,4,
-13615548.5904,6038589.9899,45775,,,12,,358,4,
-13615531.5567,6038658.0273,45776,,,11,,88,4,
-13615456.5061,6038657.3602,45777,,,11,,88,4,
-13615388.2168,6038656.7526,45778,,,11,,88,4,
-13615393.3372,6038661.0178,45779,,,29',,88,4,
-13615527.2144,6038652.0557,45780,,,13,,88,4,
-13617291.1031,6037241.4801,45781,,,14,,89,4,
-13617291.175,6037236.108,45782,,,10,,89,4,
-13617291.2028,6037231.0936,45783,,,12,,89,4,
-13617291.1966,6037225.7201,45784,,,10,,89,4,
-13617291.2686,6037219.2524,45785,,,14,,89,4,
-13617237.4629,6037240.461,45786,,,14,,89,4,
-13617237.6074,6037235.4109,45787,,,10,,89,4,
-13617237.5342,6037230.7938,45788,,,12,,89,4,
-13617237.528,6037225.4204,45789,,,10,,89,4,
-13617237.2846,6037219.6461,45790,,,14,,89,4,
-13617276.9278,6037110.0705,45791,,,14 11 12 12 11,,359,4,
-13617274.9614,6037263.9171,45792,,, 18  12 14,,359,4,
-13617131.5642,6037234.307,45793,,,10,,89,4,
-13617131.5858,6037223.9192,45794,,,10,,89,4,
-13617286.4792,6037232.9506,45795,,,10,,89,4,
-13617242.9261,6037232.7074,45796,,,10,,89,4,
-13617267.0255,6037251.8141,45797,,,10,,359,4,
-13617236.8624,6037215.9036,45798,,,8,,89,4,
-13617131.4734,6037219.1217,45799,,,14,,89,4,
-13617131.051,6037215.3793,45800,,,8,,89,4,
-13617237.5741,6037246.3288,45801,,,8,,89,4,
-13617131.4485,6037239.757,45802,,,14,,89,4,
-13617131.5596,6037245.6249,45803,,,8,,89,4,
-13617260.8968,6037003.2614,45804,,,10,,359,4,
-13617269.5212,6037002.8179,45805,,,10,,359,4,
-13617275.5111,6037002.7965,45806,,,20,,359,4,
-13617277.6595,6037199.261,45807,,,14 11 12 12 11,,359,4,
-13617255.5583,6037003.3283,45808,,,11,,359,4,
-13610977.2867,6034575.5547,45809,,,25,,360,4,
-13616945.3226,6038265.5137,45810,,,14,,89,4,
-13616945.3207,6038272.3077,45811,,,14,,89,4,
-13616960.9353,6038253.2185,45812,,,11,,89,4,
-13616960.9338,6038258.2436,45813,,,11,,89,4,
-13616945.3173,6038285.1005,45814,,,22±,,89,4,
-13617005.1757,6038273.967,45815,,,13,,84,4,
-13617005.7963,6038267.4781,45816,,,13,,84,4,
-13617006.8463,6038259.8779,45817,,,Var,,84,4,
-13617068.1358,6038279.5198,45818,,,12,,84,4,
-13617115.0177,6038267.5178,45819,,,12,,89,4,
-13617114.9084,6038272.4986,45820,,,12,,89,4,
-13617147.7359,6038278.537,45821,,,14,,89,4,
-13617240.0648,6038277.9923,45822,,,14,,89,4,
-13617218.293,6038284.0432,45823,,,12,,89,4,
-13617240.0902,6038290.4149,45824,,,12,,89,4,
-13617300.77,6038290.8286,45825,,,18,,89,4,
-13617300.6654,6038283.2673,45826,,,12,,89,4,
-13617300.8507,6038273.4674,45827,,,11,,89,4,
-13617300.7334,6038277.565,45828,,,10,,89,4,
-13617301.5533,6038280.9859,45829,,,5,,89,2,
-13617301.4687,6038286.4792,45830,,,5,,89,2,
-13617305.3833,6038256.5515,45831,,,NO CURB,,344,2,
-13617164.3098,6038264.3312,45832,,,NO CURB,,359,2,
-13617042.2144,6038257.9146,45833,,,NO CURB,,353,2,
-13617248.2436,6038248.7194,45834,,,NO CURB,,44,2,
-13617287.6207,6038279.9742,45835,,,10,,359,4,
-13617266.5097,6038249.546,45836,,,10,,359,3,
-13617266.4793,6038301.8769,45837,,,10,,359,4,
-13617283.5544,6038337.0743,45838,,,11,,359,4,
-13617286.5875,6038337.0751,45839,,,5,,359,4,
-13617286.143,6038300.2693,45840,,,7,,359,4,
-13617246.1714,6038279.9646,45841,,,10,,359,4,
-13617140.8925,6038284.5103,45842,,,12,,89,4,
-13617124.1034,6038290.2317,45843,,,13,,89,4,
-13617240.1064,6038272.7114,45844,,,12,,89,4,
-13617240.108,6038265.9413,45845,,,Var,,89,4,
-13617217.7936,6038267.4396,45846,,,12,,89,4,
-13617000.5744,6038307.6508,45847,,,NO CURB,,89,2,
-13616978.1111,6038308.1212,45848,,,NO CURB,,89,2,
-13616992.8081,6038309.6977,45849,,,44±,,359,4,
-13617301.0327,6038297.0877,45850,,,9,,89,4,
-13617218.2789,6038290.1213,45851,,,13,,89,4,
-13617239.928,6038284.1834,45852,,,13,,89,4,
-13614100.0157,6038615.1835,45853,,,60,,88,4,
-13614131.7035,6038631.5421,45854,,,13,,88,4,
-13614129.6624,6038637.1297,45855,,,12,,88,4,
-13614117.6662,6038630.8254,45856,,,12,,88,4,
-13614118.5018,6038633.7629,45857,,,5,,88,2,
-13614118.4559,6038639.4951,45858,,,5,,88,2,
-13614117.6202,6038636.5578,45859,,,12,,88,4,
-13614136.7966,6038633.8408,45860,,,10,,88,4,
-13614171.5105,6038634.2007,45861,,,10,,88,4,
-13614158.5169,6038616.3333,45862,,,11,,359,4,
-13614163.502,6038522.2689,45863,,,11,,359,4,
-13614145.1374,6038657.3103,45864,,,5,,358,2,
-13614149.1342,6038677.9928,45865,,,11,,358,4,
-13614135.0106,6038743.1816,45866,,,12,,358,4,
-13614166.5281,6038706.8275,45867,,,80,,358,4,
-13614187.0326,6038544.3291,45868,,,80,,359,4,
-13614155.1175,6038621.9511,45869,,,10,,89,4,
-13614153.9315,6038647.2234,45870,,,10,,81,4,
-13614148.5709,6038656.3423,45871,,,12,,358,4,
-13614140.9763,6038663.005,45872,,,8,,358,4,
-13614124.1196,6038742.5926,45873,,,8,,358,4,
-13614129.9991,6038742.8863,45874,,,12,,358,4,
-13614132.031,6038687.4371,45875,,,5.5,,88,2,
-13614129.6121,6038688.3564,45876,,,5,,88,2,
-13614127.4669,6038687.6619,45877,,,3.5,,88,2,
-13614162.5481,6038656.5087,45878,,,8,,358,4,
-13614159.1644,6038656.5599,45879,,,12,,358,4,
-13614144.3291,6038743.7571,45880,,,8,,358,4,
-13614141.1107,6038743.5165,45881,,,12,,358,4,
-13614158.3082,6038687.6492,45882,,,5.5,,88,2,
-13614160.55,6038688.6061,45883,,,5,,88,2,
-13614162.5833,6038687.9453,45884,,,3.5,,88,2,
-13614177.8465,6038575.8404,45885,,,3.5,,89,2,
-13614175.8235,6038576.5325,45886,,,5,,89,2,
-13614173.5673,6038575.6102,45887,,,5.5,,89,2,
-13614147.3956,6038575.9773,45888,,,5.5,,89,2,
-13614144.991,6038576.9337,45889,,,5,,89,2,
-13614142.8355,6038576.2724,45890,,,3.5,,89,2,
-13614104.788,6038641.8362,45891,,,8.5,,88,2,
-13614104.7573,6038645.6624,45892,,,5,,88,2,
-13614104.7419,6038647.5956,45893,,,4,,88,2,
-13614104.9485,6038624.1785,45894,,,17.5,,88,2,
-13614168.3861,6038616.9547,45895,,,8,,359,4,
-13614165.0034,6038617.058,45896,,,12,,359,4,
-13614154.5558,6038615.9576,45897,,,12,,358,4,
-13614151.1224,6038616.9255,45898,,,5,,358,2,
-13614148.2769,6038616.145,45899,,,8,,358,4,
-13614173.2024,6038521.7261,45900,,,8,,359,4,
-13614170.0143,6038522.0219,45901,,,12,,359,4,
-13614159.7559,6038522.1,45902,,,12,,359,4,
-13614153.5467,6038522.0625,45903,,,8,,359,4,
-13614156.1804,6038522.9254,45904,,,5,,359,2,
-13614129.0804,6038769.7676,45905,,,12,,358,4,
-13614118.1894,6038769.1786,45906,,,8,,358,4,
-13614124.0689,6038769.4725,45907,,,12,,358,4,
-13614138.3989,6038770.3431,45908,,,8,,358,4,
-13614135.1804,6038770.1027,45909,,,12,,358,4,
-13614113.441,6038841.4118,45910,,,12,,358,4,
-13614102.5501,6038840.8229,45911,,,8,,358,4,
-13614108.4295,6038841.1167,45912,,,12,,358,4,
-13614122.7596,6038841.9875,45913,,,8,,358,4,
-13614119.5412,6038841.7469,45914,,,12,,358,4,
-13614081.1121,6038976.0218,45915,,,8,,358,4,
-13614086.9916,6038976.3155,45916,,,12,,358,4,
-13614101.3219,6038977.1864,45917,,,8,,358,4,
-13614098.1034,6038976.9458,45918,,,12,,358,4,
-13614095.0867,6038955.773,45919,,,19,,358,4,
-13618431.2263,6036526.7237,45920,,,27,,89,4,
-13618431.5508,6036536.6482,45921,,,26,,89,4,
-13618585.8943,6036533.6922,45922,,,10,,89,4,
-13618586.1363,6036540.4169,45923,,,19,,89,4,
-13618270.074,6036538.9633,45924,,,26,,89,4,
-13618270.0298,6036526.1994,45925,,,26,,89,4,
-13618585.937,6036525.0006,45926,,,25,,89,4,
-13618587.2426,6036543.5856,45927,,,5,,89,2,
-13618586.8932,6036528.6021,45928,,,5,,89,2,
-13618192.6204,6035005.45,45929,,,14,,359,4,
-13618176.5136,6035005.4393,45930,,,14,,359,4,
-13618187.0349,6035005.4463,45931,,,11,,359,4,
-13618181.9691,6035005.443,45932,,,11,,359,4,
-13618193.7998,6035152.4778,45933,,,17,,359,4,
-13618190.5438,6035153.5913,45934,,,5,,359,3,
-13618187.5585,6035152.4766,45935,,,11,,359,4,
-13618182.3064,6035152.4731,45936,,,11,,359,4,
-13618177.1852,6035152.4697,45937,,,11,,359,4,
-13618172.5829,6035152.4666,45938,,,13,,359,4,
-13618169.3269,6035153.5801,45939,,,5,,359,3,
-13618153.9591,6035143.5043,45940,,,32,,359,4,
-13618192.6263,6035051.9456,45941,,,14,,359,4,
-13618176.3651,6035051.9347,45942,,,14,,359,4,
-13618187.022,6035051.9419,45943,,,11,,359,4,
-13618181.8994,6035051.9384,45944,,,11,,359,4,
-13618125.8169,6035173.1229,45945,,,25,,269,4,
-13618192.7185,6033161.4281,45946,,,17,,359,4,
-13618186.5006,6033161.4152,45947,,,10,,359,4,
-13618181.6993,6033161.4137,45948,,,10,,359,4,
-13618176.0704,6033161.3695,45949,,,17,,359,4,
-13618188.9884,6033236.5945,45950,,,10,,359,4,
-13618183.8334,6033236.4388,45951,,,10,,359,4,
-13618179.6863,6033236.581,45952,,,10,,359,4,
-13618169.393,6033236.5327,45953,,,7,,359,4,
-13618244.8691,6033255.7674,45954,,,34,,88,4,
-13618116.7176,6033255.3615,45955,,,40,,88,4,
-13618211.247,6033251.748,45956,,,17,,88,4,
-13618211.1792,6033259.4257,45957,,,17,,88,4,
-13618152.096,6033250.9593,45958,,,20,,88,4,
-13618152.0214,6033259.4156,45959,,,20,,88,4,
-13618188.4612,6033275.2662,45960,,,10,,359,4,
-13618184.1035,6033275.1025,45961,,,10,,359,4,
-13618179.6629,6033275.2446,45962,,,10,,359,4,
-13618205.635,6033256.4362,45963,,,10,,358,4,
-13618162.6424,6033256.0545,45964,,,10,,358,4,
-13618182.7186,6033240.1923,45965,,,10,,88,4,
-13618182.4586,6033269.6592,45966,,,10,,88,4,
-13618196.7754,6033275.2297,45967,,,7,,359,4,
-13618169.129,6033275.319,45968,,,7,,359,4,
-13618193.5838,6033275.4258,45969,,,12,,359,4,
-13618174.8775,6033275.319,45970,,,12,,359,4,
-13618174.4523,6033236.5436,45971,,,11,,359,4,
-13618194.0349,6033236.5945,45972,,,11,,359,4,
-13618197.0636,6033236.5503,45973,,,7,,359,4,
-13618182.2689,6033521.6119,45974,,,10,,89,4,
-13618182.2278,6033549.526,45975,,,10,,89,4,
-13618164.3286,6033535.0052,45976,,,10,,359,4,
-13618155.2196,6033532.007,45977,,,15,,89,4,
-13618155.2096,6033538.79,45978,,,15,,89,4,
-13618193.5634,6033555.0924,45979,,,12,,359,4,
-13618188.8866,6033555.0466,45980,,,10,,359,4,
-13618183.9154,6033554.8864,45981,,,10,,359,4,
-13618179.42,6033555.0232,45982,,,10,,359,4,
-13618169.2664,6033555.0082,45983,,,7,,359,4,
-13618214.2097,6033531.1513,45984,,,22,,89,4,
-13618214.2165,6033540.3286,45985,,,20,,89,4,
-13618188.8545,6033518.2737,45986,,,10,,359,4,
-13618184.3198,6033518.2419,45987,,,10,,359,4,
-13618180.1979,6033517.9881,45988,,,10,,359,4,
-13618174.6764,6033518.0715,45989,,,12,,359,4,
-13618196.8666,6033555.0849,45990,,,7,,359,4,
-13618174.7347,6033554.9309,45991,,,12,,359,4,
-13618169.6191,6033517.9883,45992,,,7,,359,4,
-13618193.9298,6033518.2269,45993,,,12,,359,4,
-13618196.8505,6033518.1146,45994,,,7,,359,4,
-13618196.804,6032244.5972,45995,,,13,,359,4,
-13618191.7672,6032244.6958,45996,,,10,,359,4,
-13618186.8069,6032244.7927,45997,,,10,,359,4,
-13618182.2877,6032244.8811,45998,,,10,,359,4,
-13618177.0386,6032244.9837,45999,,,12,,359,4,
-13618171.5055,6032245.0919,46000,,,12,,359,4,
-13618195.1799,6032344.1397,46001,,,19,,359,4,
-13618188.7397,6032344.2662,46002,,,10,,359,4,
-13618184.3416,6032344.3521,46003,,,10,,359,4,
-13618179.4559,6032344.4475,46004,,,10,,359,4,
-13618173.395,6032344.5657,46005,,,19,,359,4,
-13618179.7221,6032493.2598,46006,,,10,,359,4,
-13618195.006,6032488.3728,46007,,,19,,359,4,
-13618189.0328,6032544.7018,46008,,,10,,359,4,
-13618184.5868,6032524.1344,46009,,,10,,359,4,
-13618179.3477,6032523.9756,46010,,,10,,359,4,
-13618174.4655,6032524.0662,46011,,,12,,359,4,
-13618224.2599,6032509.8622,46012,,,15,,269,4,
-13618223.0352,6032506.4555,46013,,,+,,269,2,
-13618224.064,6032506.4542,46014,,,-,,269,2,
-13618224.4594,6032512.8282,46015,,,-,,269,2,
-13618223.4308,6032512.8294,46016,,,+,,269,2,
-13618224.6554,6032516.2362,46017,,,13,,269,4,
-13618179.5205,6033616.7502,46018,,,10,,359,4,
-13618169.3667,6033616.7351,46019,,,7,,359,4,
-13618174.8352,6033616.6578,46020,,,12,,359,4,
