zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
30711,19154,Tri-State Electric Member Corp,GA,Bnudled,Cooperative,0.12357315807679,0.0,0.1212347615102379
30559,19154,Tri-State Electric Member Corp,GA,dBundled,Cooperatwive,0.12357315807679,0.0,0.1212347615102379
30555,19154,Tri-State Electric Member Corp,GA,Bundled,Cooperative,0.12357315807679,0.0,0.1212347615102379
28771,19154,Tri-State Electric Member Corp,NC,Bundled,oCoperative,0.1527001862197393,0.0,0.1263046314416177
28906,19154,Tri-State Electric Member Corp,NC,Bundled,Cpooperative,0.1527001862197393,0.0,0.2034355817931273
28905,19154,Tri-State Electric Member Corp,NC,Bundled,Cooperative,0.1527001862197393,0.0,0.1263046314416177
141942,19154,Tri-State Electric Member Corp,NC,Budled,Cooperative,0.1527001862197393,0.0,0.1263046314416177
37391,19154,Tri-State Electric Member Corp,TiN,Bundled,Coopertaive,0.1256455434716568,0.0,0.1205268389662027
37333,19154,Tri-State Electric Member Corp,TN,Bundled,Cocoperative,0.1256455434716568,0.0,0.1205268389662027
37361,19154,Tri-State Electric Member Corp,TN,Bundled,Cooperative,0.1256455434716568,0.0,0.1205268389662027
37317,47774,Tri-State Electric Member Corp,TN,Bundled,Cooperative,0.1256455434716568,0.0,0.1205268389662027
37326,19154,Tri-State Electric Memer Corp,TN,Bundled,Cooperative,0.1256455434716568,0.0,0.1205268389662027
37385,19154,Tri-State Electric Member Corp,TN,Bunlded,Cooperative,0.1256455434716568,0.0,0.1205268389662027
59035,19156,Powder River Energy Corp,MT,Bundled,Cooperative,0.1982988031238333,0.0629849304482225,0.0940119760479041
59327,19156,Powder River Energy Corp,MT,Bunlded,Coopeerative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59043,19156,Powder River Energy Corp,MT,Bundled,Cooperoative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59012,19156,Powder River Energy Cocrp,TM,Buzndled,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59016,19156,Powder River Energy Corp,MT,Bundled,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59025,19156,Powder River Energy Corp,MT,Bundled,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59003,19156,Powder River Energy Corp,MT,Bunded,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59089,19156,Powder River Energy Corp,MT,Bundled,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59311,19156,Powder River Energy Corp,T,Bundled,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59317,19156,Powder River Energy Corp,MT,Bundled,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59314,19156,Powder River Energy Corp,MT,Bundled,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
59062,19156,Powedr River Energy Corp,MT,Bundled,Cooperative,0.2421052631578947,0.0629849304482225,0.0940119760479041
82442,19156,Powder River Energy Corp,YW,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82441,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82701,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82225,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82222,19156,Powder River Energy Corp,YW,Bundlde,Cooerative,0.0791731251383958,0.0600903268055213,0.2329793361041127
82426,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.0345408346276535
82428,19156,Powder iver Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82801,19156,Powder River Energy Corp,WY,Bundled,Cooperatiev,0.0791731251383958,0.0600903268055213,0.088951978456909
82731,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82732,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.0418289376126859
183233,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82712,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82711,19156,Powder River Energy Corp,Y,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82710,19156,Powder River Energy Corp,WY,Bnudled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82716,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82715,19156,Powder River Energy Corp,WY,Bundeld,Cooperative,0.0791731251383958,0.0600903268055213,0.2167895221132545
82714,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.2523918363568593
82836,19156,Powder River Energy Corp,nWY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82834,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82835,19156,Powder River Energy Corp,WjY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82832,19156,Powder River Energy Corp,WY,Bunled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82831,19156,Powder Rive Energy Corp,YW,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82838,19156,Powder River Enegry Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.031231884542084
82839,19156,Powder River Energy Corp,WY,Bundlced,Cooperative,0.2127786742408753,0.0600903268055213,0.088951978456909
82727,19156,Powder River Energy Corp,iWY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82725,-15956,Powder River Energy Corp,WuY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82721,19156,Powder River Energy Corp,Y,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82633,-15230,Powdr River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82639,-15313,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82845,19156,Powder River Energy Corp,Y,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82844,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82730,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82837,19156,Powder River Energy Corp,WY,Bundled,Coopertaive,0.0791731251383958,0.0600903268055213,0.088951978456909
82729,19156,Powder River Energy Corp,WY,Bunled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
82723,19156,Powder River Energy Corp,nWY,Bundled,Cooperatvie,0.0791731251383958,0.0600903268055213,0.1970627663464768
82720,19156,Powder River Energy Corp,WY,Bundled,Cooperative,0.0791731251383958,0.0600903268055213,0.088951978456909
52101,-16343,Tri-County Electric oCop,IA,Bundled,Cooperative,0.1564516129032258,0.0,0.1491216655823032
52155,19157,Tri-County Electric Coop,IA,Bundled,Covoperative,0.1564516129032258,0.0,0.1491216655823032
52160,19157,Tri-Counthy Electric Coop,IA,Bundled,Cooperative,0.1564516129032258,0.0,0.1491216655823032
52136,19157,Tri-County Electric Coop,IA,Bundled,Cooperative,0.1564516129032258,0.0,0.1491216655823032
52134,19157,Tri-County Electric Coop,AI,Bundled,Coperative,0.1564516129032258,0.0,0.1491216655823032
52140,19157,Tri-County Electric Coop,IA,Bundled,oCoperative,0.1564516129032258,0.0,0.1491216655823032
55931,45504,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55939,40812,Tri-County Electric Coop,MN,Bundled,Cooperativce,0.1117898216376282,0.0698669049822859,0.1410983913651095
55961,19157,Tri-County Electric Coop,bMN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55962,19157,Tri-County Electric Coop,N,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55969,19157,Tri-Cuonty Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55965,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.0385878406687301,0.0698669049822859,0.1920506579919643
55967,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55954,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1868437841721709,0.0698669049822859,0.1410983913651095
153284,19157,Tri-County Electric Coop,N,Bundled,Cooplerative,0.1117898216376282,0.0698669049822859,0.0405166596063339
55952,19157,Tri-Count Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55959,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55976,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55936,19157,Tri-County Electric Coop,MpN,Bxundled,Coopeartive,0.1117898216376282,0.0698669049822859,0.1410983913651095
55987,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55947,19157,Tri-County Electrhic Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55943,19157,Tri-County Electric Coop,MN,Bundled,oCoperative,0.1117898216376282,0.0698669049822859,0.234325846369516
55941,19157,Tri-County Electric Coop,MN,Bundlde,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55972,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55971,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55975,19157,Tri-County ElectricCoop,MN,Bundled,Cooperative,0.2191086937805625,0.0698669049822859,0.1410983913651095
55974,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55979,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55935,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
143273,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55922,19157,Tri-County Electric Coop,MN,Bundlde,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55923,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
175765,19157,Tri-County Electric Coop,MN,Bundlebd,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55929,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55919,19157,Tri-County Electuric Coop,MN,Bunded,Cooperative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55990,19157,Tri-County Electric Coop,MN,Bundled,Cooeprative,0.1117898216376282,0.0698669049822859,0.1410983913651095
55949,19157,Tri-County Electric Coop,MN,Bundled,Cooperative,0.0283328604261315,0.0698669049822859,0.2611160781739917
169094,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63546,19158,Tri-County Electric Coop Assn,MO,Bunded,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63544,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63543,19158,Tri-County Electric Coop Assn,MO,Bundeld,Cooperative,0.1291924878187237,0.0,0.0386157341990177
63541,-16371,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.0445208712780017
63540,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63549,19158,Tri-County Electric Coop Asn,MO,Bundled,Cooperative,0.1928287928888093,0.0,0.1526157151809961
63548,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.1952109381494908,0.1526157151809961
63447,19158,Tri-County Electrici Coop Assn,OM,Bundled,ooperative,0.1291924878187237,0.0,0.1526157151809961
63432,19158,Tri-County Electric cCoop Assn,MO,Bundled,Cooperatiev,0.1785414633979111,0.0,0.1526157151809961
63501,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63551,19158,Tri-County Electric Coop Assn,O,Bundlde,Cooeprative,0.1291924878187237,0.0,0.2642104852071459
63555,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1858594047718131,0.0,0.1526157151809961
63557,19158,Tri-County Electric Coop Assn,MO,Bnudled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63559,19158,Tri-County Electric Coop Assn,MO,Bunded,Cooperative,0.1291924878187237,0.0,0.0289290089325811
63453,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63567,19158,Tri-County Electrmic Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63561,19158,Tri-County Electric Coop Assn,MO,Bundled,Coooperative,0.1291924878187237,0.0,0.1526157151809961
63563,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63565,19158,Tcri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63536,38954,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63537,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63535,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63533,19158,Tri-County Electric Coop Assn,MhO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63538,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
63474,19158,Tri-County Electric Coop Assn,MO,Bundled,Cooperative,0.1291924878187237,0.0,0.1526157151809961
76048,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76049,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76449,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76078,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative***,0.0833065862479416,0.0635527611718088,0.0918148386282651
76472,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76226,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76052,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
158292,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76088,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.1927083828128477,0.0635527611718088,0.0918148386282651
76087,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76249,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76247,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76401,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76177,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0308567334385066
76234,19159,"Tri-County Electric Coop, Inc",TX,undled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76035,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76485,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0359380181835377,0.0635527611718088,0.0918148386282651
76487,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76262,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76066,19159,"Tri-County Electric Coop, Inc",TX,Bnudled,Cooperative,0.0377173107811675,0.0635527611718088,0.2674446806446863
76462,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
76259,19159,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0833065862479416,0.0635527611718088,0.0918148386282651
81090,52555,"Tri-County Electric Coop, Inc",O,Bundled,Cooperative,0.2307692307692307,0.0,0.1789473684210526
81029,19160,"Tri-County Electric Coop, Inc",CO,Bundled,Cooperatve,0.2307692307692307,0.0,0.1789473684210526
81064,19160,"Tri-County Electric Coop, Inc",CO,Bundled,Cooperative,0.2307692307692307,0.0,0.2092351990159913
147523,19160,"Tri-County Electric Coop, Inc",KS,Bundled,Cooperatvie,0.1153846153846153,0.0944444444444444,0.1354852639533628
67951,19160,"Tri-County Electric Coop, Inc",hKS,Bundled,Coperative,0.1153846153846153,0.0944444444444444,0.1354852639533628
67954,19160,"Tri-County Electric Coop, Inc",KS,Bundled,Cooperative,0.1153846153846153,0.0944444444444444,0.1354852639533628
67901,19160,"Trai-County Electric Coop, Inc",KS,Bundled,Cnooperative,0.1153846153846153,0.2049919891722235,0.1354852639533628
67869,19160,"Tri-County Electric Coop, Inc",SK,Bundled,Cooperative,0.1153846153846153,0.0944444444444444,0.1354852639533628
67864,19160,"Tri-County Electric oCop, Inc",KS,Bundled,Cooperative,0.1153846153846153,0.0944444444444444,0.1354852639533628
88415,19160,"Tri-County Electric Coop, Inc",NM,Bundled,Cooperative,0.4,0.0,0.1923076923076923
88418,19160,"Tri-County Electric Cop, Inc",NM,Bundled,Cooperative,0.4,0.0,0.1923076923076923
73932,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73937,39190,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.2338688399565206,0.0783957028633237,0.1353786111477911
73848,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Coopertive,0.1124118490548781,0.0783957028633237,0.1353786111477911
73844,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73949,19160,"Tri-County Electric Coop, Inc",KO,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73942,19160,"Tri-County Electric Coo, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73946,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Coopertaive,0.1124118490548781,0.0783957028633237,0.1353786111477911
73947,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.0422326094640828
73944,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.1833231157599553,0.1353786111477911
152319,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73933,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73931,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.233499496181324
73939,19160,"Tri-County Electric Coop, Inc",OK,Bundlewd,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73938,19160,"Tri-County lEectric Coop, Inc",OaK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73951,-16592,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73950,19160,"Tri-County Electric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
73901,19160,"Tri-County Enlectric Coop, Inc",OK,Bundled,Cooperative,0.1124118490548781,0.0783957028633237,0.1353786111477911
79084,19160,"Tri-County Eletric Coop, Inc",TX,Bundled,Cooperative,0.2174996791221512,0.0890784982935153,0.0444100750742359
79005,19160,"Tri-County Electric Coop, Inc",TX,Bundled,Cooerative,0.1145335208626347,0.0890784982935153,0.1353322528363047
79081,19160,"Tri-County Electric Coop, Inc",X,oBundled,Cooperative,0.1145335208626347,0.0890784982935153,0.1353322528363047
79024,19160,"Tri-County Elctric Coop, Inc",TX,Bundled,Cooperative,0.1145335208626347,0.0890784982935153,0.1353322528363047
79022,19160,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.1145335208626347,0.0890784982935153,0.0298519644261285
79040,19160,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.0367139750827425,0.0890784982935153,0.1353322528363047
79070,19160,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.1145335208626347,0.0890784982935153,0.1353322528363047
79093,19160,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.1145335208626347,0.0890784982935153,0.1353322528363047
79034,19160,"Tri-County Electric Coop, Inc",TX,Bundled,Cooperative,0.1145335208626347,0.0890784982935153,0.1353322528363047
32053,19161,"Tri-County Elecrtic Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32052,19161,"Tri-County Electric Coop, Inc",LF,Bndled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32059,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
140879,19161,"Tri-County Electric Coop, Inc",FL,Bundled,ooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32317,-16927,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.2217579367471286
146884,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
138210,19161,"Tri-County Electric Coop, Inc",FL,Bunlded,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32066,19161,"Tri-County Eelctric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32356,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32305,19161,"Tri-County Electric Coop,I nc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32309,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32340,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Coperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32359,19161,"Tri-County Electric Coop, Inc",FL,Bundlerd,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
141215,19161,"Tri-County Electric Coop, Inc",FL,Bundeld,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32350,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperatvie,0.1407190772251308,0.091289611528525,0.1492438585979628
32628,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperaltive,0.1407190772251308,0.091289611528525,0.1492438585979628
32336,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.0392589039283545
32337,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32331,19161,"Tri-County Electric Coop, Inc",FL,cBundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32680,19161,"Tri-County Electric Coop, Inc",FL,Bundlde,Cooperative,0.0356346480433529,0.091289611528525,0.1492438585979628
32347,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32344,19161,"Tri-County Electric Coop, Inc",FL,Bundled,Cooperative,0.1407190772251308,0.091289611528525,0.1492438585979628
32348,19161,"Tri-County ElectricCoop, Inc",FL,Bundled,Cooperative,0.197309521440914,0.091289611528525,0.1492438585979628
42171,19162,Tri-County ElecM ember Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
136357,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42124,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42120,19162,Tri-County Elec Member Corp,KY,Bundled,Cooerative,0.1029442269023177,0.0644763691641901,0.105274790815163
42122,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.2216680586274419,0.0644763691641901,0.105274790815163
42123,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42602,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42728,19162,Tri-County Elec Member Corp,KY,uBndled,Cooperative,0.1029442269023177,0.0644763691641901,0.2174896046176317
42140,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42141,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42629,19162,Tri-County Elec Member Corp,KY,Bundlde,Cooperative,0.1029442269023177,0.1804391260345648,0.240562290421779
181199,19162,Tri-County Eplec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42131,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.0296284481058887
42134,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.0309301949311673,0.0644763691641901,0.105274790815163
180712,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42164,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42166,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42167,19162,Tri-County Elec Member Corp,KY,Buondled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42159,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42151,-15583,Tri-County Elec Mebmer Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42153,19162,Tri-County Elec Member Corp,KY,Bundeld,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42157,19162,Tri-County Elec Member Corp,KY,undled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42156,19162,Tri-County Elec Member Corp,KoY,Bundled,Cooperative,0.2150994712205237,0.0644763691641901,0.105274790815163
42759,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.105274790815163
42717,19162,Tri-County Elec Member Corp,KY,Bundled,Cooperative,0.1029442269023177,0.0644763691641901,0.0362175506411009
