characteristic,sex,raceethnicity,yearvalue(long),earnings(double precision),standarderroronearnings(double precision),noteonearnings,countinthousands(double precision),standarderroroncountinthousands(double precision),noteoncount
"Total - Female, Pacific Islander, non-Hispanic",Female,"Pacific Islander, non-Hispainc",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variatoin (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Femael,"Pacific Islander, non-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,62.5536225528496,Reporting standards not met. Either there are too few cases for areliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Female,"Pacific Islander, non-Hispanic",2004,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greaiter.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Female,"Pacific Islander, non-Hispanic",2005,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation C(V) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Femalze,"Pacific Islander, znon-Hispanic",2516,19450.0,829.0,Reporting standards not met. Either there aret oo few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Femayle,"Pacific Islander, non-Hisanic",2007,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coeffixcient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Fnemale,"PacificI slander, non-Hispanic",2008,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefifcient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Feamle,"Pacific Islander, unon-Hispanic",1605,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Eithe there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Fbemale,Pacific Islander non-Hispanic,2010,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greatevr.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",Feamle,"Pacific Islaner, non-Hispanic",2011,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there arye too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Pacific Islander, non-Hispanic",eFmale,"Paific Islander, non-Hispanic",2012,19450.0,829.0,Reporting standards not met. Either tehre are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2000,10037.988153566346,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 paercent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2001,19450.0,829.0,Reporting standatrds not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Female,"American Indian/Alaska Native, non-Hispanic",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are toof ew cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",emale,"American Indian/Alaksa Native, non-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are too few cases for a relible estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Female,"merican Indian/Alaska Native, non-Hispanic",2004,19450.0,829.0,Reporting standards not met. Either there are too few cases for a relibale estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Femaule,"American fIndian/Alaska Native, non-Hispanic",2005,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CVb) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Femael,"American Indian/Alaska Native, non-Hispanic",2163,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimateor the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Feamle,"Amerian Indian/Alaska Native, non-Hispanic",1596,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases fro a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",emale,"American Indian/laska Native, non-Hispanic",2008,23461.400552847317,829.0,Reporting standards not met. Etiher there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Femlae,"American Indian/Alaska Native, nonHispanic",2862,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estmate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Femalle,"Americna Indian/Alaska Native, non-Hispanic",2010,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too fw cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",eFmale,"American Indian/Alaska kNative, non-Hispanic",2011,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent mor greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, American Indian/Alaska Native, non-Hispanic",Fmeale,"American Indian/Alaskau Native, non-Hispanic",2012,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are tioo few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Female,"Two or more races, non-Hispanic",1455,19450.0,829.0,Data not available.,138.0,22.0,Data notg available.
"Total - Female, Two or more races, non-Hispanic",Female,"Two or more raceqs, non-Hispanic",2001,19450.0,829.0,Data not available.,138.0,22.0,Data nto available.
"Total - Female, Two or more races, non-Hispanic",eFmale,"Two or moyre races, non-Hispanic",2002,19450.0,829.0,Reporting standards not met. Either there are too few cases bfor a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Female,"Two or more races, non-Hispanic",2003,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coeficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Femael,"Two or more rces, non-Hispanic",1903,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficien tof variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Female,"Two or more races, non-Hispanic",2005,19450.0,829.0,Reporting sftandards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Femvale,"Two or more races, nobn-Hispanic",2006,19450.0,2412.146455411593,Reporting standards not met. Either there are too few cases for a reliabel estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",eFmale,"Two or omre races, non-Hispanic",2007,27031.922758210763,829.0,Reporting standards not met. Either there are too ew cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",rFemale,"Two or moreraces, non-Hispanic",2008,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of varfiation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Femle,"Two or more raqces, non-Hispanic",2009,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable stimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Femael,"Two or more racesi, non-Hispanic",2010,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CVt) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Femae,"Two or morre races, non-Hispanic",2011,19450.0,2412.640544877452,Reporting standards ot met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.
"Total - Female, Two or more races, non-Hispanic",Fenmale,"Two or more raceos, non-Hispanic",2303,19450.0,829.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of variation (CV) is 50 percent or greater.,138.0,22.0,Reporting standards not met. Either there are too few cases for a reliable estimate or the coefficient of avriation (CV) is 50 percent or greater.
