objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
846753,35001C***,1549138_6128,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846754,35001C,1549138_6050,AH,FLOODWAY,T,4947.0,NAVD88,-9999.0,FEET,-9697.413999956812,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,15491y38_-9999
846755,35001C,1549138_6346,A,FLOODWAY,T,-12636.57494962759,NAVD88,-11886.646586519855,FEET,-9999.0,-9999.0,-9999.0,1594138_STUDY4,1549138_-9999,1549138_-9999
846756,350l01C,1549138_6345,A,FLOODWAY,T,-6496.708034781848,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8398.377689939849,1549138_STUDY4,1549138_-9999,154913a8_-9999
846757,35001C,1549138_6712,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5705.925374208572,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846758,35001C,1549138_6596,AO,FLOODAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,15491c38_-9999
846759,35001C,1549138_5423,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-14074.079569217103,1549138_SnTUDY4,1549138_-9999,1549138_-9999
846760,35001C,1553169_7808,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154913_8STUDY4,1549138_-9999,1549138_-9999
846761,35001C,1549138_7343,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-14203.30986471514,NAVD88,-12543.619652570129,FEET,-9999.0,-9999.0,-9999.0,149138_STUDY4,1549138_-9999,154913_8-9999
846762,35001C,1549138_5427,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549183_-9999
846763,35001C,1549138_7783,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846764,t35001C,1549138_5434,AH,FLOODWAY,T,5035.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12636.535888084942,1549138_STUDY4,1549138_-9999,1549138_-9999
846765,5001C,1549138_5498,AH,FLOODWAY,T,4994.0,NAVD88,-9999.0,FEET,-7309.773442754271,-9999.0,-9328.46160354587,1549138z_STUDY4,1549138_-9999,1549138_-9999
416351,35001C,1549138_5971,AH,FLOODWAY,T,4923.0,NAVD88,-9999.0,FEET,-9999.0,-13583.401504984591,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846767,35001C,1549138_6339,AO,FLOODWAY,T,-9999.0,NAVD88,-14230.20138817035,FEET,-11786.705981521718,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846768,35001C,1549138_6082,AH,FLOODWAY,T,4947.0,NADV88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846769,35001C,1549138_5539,O,FLOODWAY,T,-10458.56782032294,NAVD88,-12521.348156157414,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846770,3500C,1549138_6591,AE,FLOODWAY,T,-9999.0,NAVD88,-13854.224250937976,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,5149138_-9999
846771,35001C,1549138_5780,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-5752.463320227741,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846772,35001C,1549138_6074,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1459138_-9999,1549138_-9999
846773,35001C,1549138_6650,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-12421.598674388397,-13647.028695869893,1549138_STUDY4,1549138_-9999***,1549138_-9999
846774,3500i1C,549138_6760,X,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,w1549138_STUDY4,154138_-9999,1549138_9999
846775,35001C,1549138_7791,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLODOWAY,F,-9999.0,NAVD88,-14767.709113665656,FEET,-9999.0,-9999.0,-5632.847288245363,1549138_STUDY4,1549138_-9999,1549138_-9999
846776,35001C,1549138_5625,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13281.00251355848,1549138_STUDY4,1549138_-9999,1549138_-9999
846777,35001C,1549138_7266,X,FLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846778,35001C,1549138_5458,AO,FLOODWAY,T,-9999.0,NAVD88,-12738.803359469017,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846779,35001C,1541938_6157,X,FLOODWAY,,-9999.0,NAVD88,-9352.721040472568,FEET,-9999.0,-9999.0,-10314.83798463228,1549138_ySTUDY4,1549138_-9999,1549138_9999
846780,35001C,1549138_5857,A,LOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-5120.046524473359,-10158.794144210018,1549138_STUDY4,5149138_-9999,1549138_-9999
846781,35001C,1549138_5697,AO,FLOODWAY,T,-9999.0,NADV88,1.0,FEET,-9999.0,-13163.56125739298,-9999.0,1549138_STUDY4,1549318_-9999,1549138_-9999
846782,30501C,1549138_5611,AvH,LOODWAY,zT,4997.0,NAVD88,-9999.0,FEET,-5102.847959197493,-9999.0,-12907.205721588418,1549138_STUDY4,1549138_-9999,1549318_-9999
846783,3501C,1553169_7803,O,LOODWAY,T,-12067.287284276445,NAD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846784,35001C,1549138_5457,tAO,FLOODWAY,T,-9999.0,NAVD88,-13104.824231770468,FEET,-8686.43560422129,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846785,35001C,1549138_7249,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FErET,-9999.0,-9999.0,-9999.0,1541938_STUDY4,5149138_-9999,1549138_-9999
846786,35001C,1549138_6248,,FLOODWAY,T,-9999.0,NAVD88,-14120.762589519174,FEET,-9999.0,-9999.0,-12516.924624062543,1549138_STUDY4,1549138_-9999,1549138_-9999
846787,35001C,1549138_6571,AE,FLOODWAY,hT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846788,35001C,1549138_5982,AH,FLOODWAY,T,5088.0,NAVD88,-9999.0,FEET,-13414.813578805632,-9999.0,-9999.0,15491v38_STUDY4,1549138_-9999,1549138_-9999
846789,35001C,1549138_5516,AE,FLOODWAY,T,5533.0,NAVD88,-13304.962637195184,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,549138_-9999,1549138_-9999
846790,35001C,1549138_5587,hAO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154918_-9999,1549138_-9999
413365,35001C,1549138_5552,AO,FLOODWY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846792,35001C,1549138_5833,AE,FLOODWAY,T,-9999.0,NVD88,-9999.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846793,35001C,15491386096,AH,FLOODWAY,T,4947.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_SUTDY4,1549138_-9999,1549138_-9999
846794,35001C,159138_5978,AO,FLOODWAY,T,-9999.0,NAVD88,-7839.35130719962,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154e9138_-9999,1549138_-9999
846795,3500d1C,1549138_6165,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-12548.693148897464,-13512.764647830138,1549138_STUDY4,1549138_-9999,1549138_-9999
846796,35001C,1549138_5869,eAE,FLOODWAY,T,-8286.231921536957,AVD88,-9999.0,FEET***,-11491.363123313437,-9999.0,-9999.0,1549138_STUDYy4,1549138_-9999,1549138_-9999
846797,5001C,1549138_6725,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUY4,154z9138_-9999,1549138_-9999
846798,35001C,1549138_5858,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-11572.190656184714,1549138_STUDY4,1549138_-9999,1549138_-9999
846799,35001C,1549138_5684,AH,FLOODWAY,T,4981.0,NAVD88***,-9604.655507658075,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846800,35001C,1549138_6103,AH,FLOODWAY,T,4942.0,NAVDc88,-9999.0,FEET,-11496.366172128994,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154913d8_-9999
480897,35001C,1549138_6350,AO,FLOODWAY,lT,-9999.0,NAVD88***,1.0,FEET,-9999.0,-9999.0,-11073.739662714625,1549138_STUDY4,1549138_-9999,1549138_-9999
846802,35001C,15491386091,AE,FLOODWAY,T,-9999.0,NdAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999***
846803,35001C,1549138_5719,O,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,159138_STUDY4,1549138_-9999,1549138s_-9999
846804,3500g1C,1549138_5623,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,EFET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846805,35001C,1549138_6195,AH,FLOODWAY,T,4932.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846806,35001C,1549138_6101,AH,FLOODWAY,T,5089.0,AVD88,-7233.787612142572,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,1549138_-9999
846807,35001C,1549138_5710,AE,FLOODWAY,T,5112.0,NAVD88,-12992.68259246694,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846808,35001C,159138_7153,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_TUDY4,1549138_-9999,149138_-9999
846809,35001C,1549138_6608,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846810,35001C,1549138_5607,AE,FLOODWAY,T,6019.0,NAVD88,-9023.35481280653,FEET,-9999.0,-12965.63908614994,-9999.0,1549138_STUDY4,1549138_-9999,1459138_-9999
846811,35001C,15491o38_5849,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,5149138_STUDY4,1549138_-9999,1549138_-9999
846812,35001C,1549138_5639,AH,FLOODWAY,T,5189.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STDY4,1549138_-9999,1549138_-9999
846813,35001xC,1549138_6882,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-10846.744555009132,-5510.632023079716,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846814,35001C,1549138_6251,AO,FLOODWAY,***,-12397.154046880692,NAVD88,1.0,FEET,-9999.0,-7610.073244279156,-9999.0,1549138_STUDY4,1549138_-9999,1h549138_-9999
846815,35001C,1549318_6097,A,FLOODWAY,T,-9999.0,NAVDh88,-9999.0,fFEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846816,35b001C,1549138_c6699,X,FLOODWAY,F,-8801.207810208327,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846817,35001C,1549138_5641,AH,FLOODWAY,T,4981.0,NAVD88,-9999.0,EFET,-9999.0,-12202.047771665377,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846818,35001C,1549138_5998,AO,FLOODWAY,oT,-9999.0,NAVuD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_d-9999
846819,35001C,154913_6368,AO,FLOODWAY,T,-9609.538727583024,NAVD88,1.0,FEET***,-9999.0,-9999.0,-9999.0,154913_STUDY4,1549138_-9999,1549138_-9999
846820,35001C,1549138_5591,AE,FLOODWAY,T,5118.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846821,35001C,154938_6019,AH,FLOODWAY,T,-6279.754884779661,NlAVD88,-5098.266581575365,FEET,-9999.0,-9999.0,-9999.0,1549138STUDY4,149138_-9999,1549138_-9999***
846822,5001C,1549138_7571,X,FLOODWAY,F,-9999.0,NvAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846823,35001C,154138_5877,AH,FLOODWAY,T,5085.0,NAVD88,-9999.0,FEET,-13649.471673766411,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846824,35001C,1549138_6184,AH,FLOODWAY,T,-14565.097832208328,NqAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1z549138_-9999,1549138_-9999
846825,35001C,1459138_5954,AH,FLODOWAY,T,4928.0,NAVD88,-6399.367687453667,FEET,-9999.0,-9999.0,-14550.292464077558,1549138_STUDY4,r1549138_-9999,154938_-9999
846826,3500C1,1549138_5433,AO,FLOODWAY,,-9999.0,NAVD88,1.0,FEET,-9479.656867191969,-14310.7531393953,-8779.346369452001,1549138_STUDY4,1549138_-9999,1549138_-9999
846827,35001C,1549138_6558,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,1549138_-9999
846828,35001C,1549138_6569,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-5849.996261835639,-11323.07668001855,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846829,35001C,1549138_6605,0.2 PCT AtNNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-10038.68131792048,NAV88,-9999.0,FEEeT,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1549138_-9999
846830,35001C,1549138_6064,A,FLOODWAY,T,-6892.36711880599,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154w9138_STUDY4,1549138_-9999,1549138_-9999
846831,35001C,1549138_6085,A,FLOODWAY***,T,-9999.0,NAVD88,-9999.0,FETE,-9999.0,-8042.313137170639,-9999.0,549138_STUDY4,1549138_-9999,1549138_-9999
846832,35001C,1549138_c7251,dX,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,159138_STUDY4,1549138_-9999,1549138_-9999
846833,35001C,1549138_7277,X,FLOODWAY,F,-12438.840809138215,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-8227.836510209205,1549138_STUDY4,1549138_-9999,1549138_-9999
846834,35001C,1549138_6708,X,FLOODWAY,,-9999.0,NyAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846835,35001C,1549138_7682,OA,LFOODWAY,iT,-9999.0,NAVD88,2.0,FEET,-9999.0,-12956.36725037616,-9999.0,549138_STUDY4,1549138_-9999,549138_-9999
846836,35001C,1549138_7334,X,FLOODWAY,F,-9999.0,NAVD8,-7912.925483915675,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1549138_-9999
846837,35001C,1549138_5913,OA,FLOODWAY***,T,-9999.0,NAVD88,-11572.195209760212,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846838,35001C,1549138_6069,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-6149.948307971399,-5612.898247444289,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846839,35001C,1549138_6533,AE,FLOODWAY,T,-9999.0,NAVD88,-10930.01071905033,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846840,35001C,1549138_5670,AH,FLOODWAY,T,4980.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999***
846841,3500C,1549138_6720,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEEmT,-14140.335940894762,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999***,1549138_-9999
1162448,35001C,1549138_6648,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-11125.04223203844,-9999.0,-9999.0,1541938_STUDY4,1549138_-9999,1549138_-9999
846843,35001C,1549138_6848,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846844,35001C,1549138_7739,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODmWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138S_TUDY4,1549138_-9999,1549138_-9999***
846845,3q5001C,149138_5781,AH,FLOODWY,T,4934.0,NAVD88,-9999.0,FEET,-13927.953121554225,-9999.0,-9999.0,1549138_STUDY4,159138_-9999,1549138_-9999
846846,35001C,1549138_5502,AO,FLOODWAY,T,-10075.49579511459,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846847,35001C,1549138_7122,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846848,35001C,1549138_5550,HA,FLOODWAY,T,4999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999***
435019,35001C,1549138_7657,A,FsLOODWAY,T,-9999.0,jNAVD88,-9999.0,FEET,-5686.094654739493,-8125.005230884799,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846850,35001C,1549138_6191,AH,FLOODWAY,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12424.199157595474,1549138_STUDY4,1549138_-9999,1549138_-9999
846851,35001C,1549138_5634,zAH,FLOODWAY,T,4983.0,NAVD88,-9999.0,FEET,-9999.0,-5107.533841755005,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846852,35001C,1549138_7758,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-11508.26146316854,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846853,35001C,1549138_6702,X,FLOOWDAY,***,-9999.0,NAV8D8,-9999.0,EET,-8901.600951656608,-9999.0,-7700.207058106936,1549138_STUDY4,1549138_-9999,1549138_-9999
846854,35001C,1526115_327,A,FLOOWDAY,T,-5444.762663364933,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUD4,1549138_-9999,1549138_-9999
444006,35001C,1549138_6224,AH,FLOODWAY,T,4930.0,NAVD88,-9999.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846856,35001C,1549138_6442,qAO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEEyT,-9999.0,-13388.112667904756,-9999.0,k1549138_STUDY4,154913_8-9999,1549138_-9999
846857,35001C,1549138_6252,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,5149138_-9999,1549138_-9999
846858,35001C,1549138_6071,AE,FLOODWAY,T,5005.0,NAVD88,-9999.0,FEET,-9945.922170240176,-9999.0,-8256.942935349593,1549138_STUDY4,1549138_-9999,1549138_-9999
846859,5001C,1549138_6496,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOgODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-12245.492955820246,-9999.0,-9999.0,1549138v_STUDY4,1549138_-9999,1549138_-9999
846860,35001C,1549138_5912,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846861,35001C,1549138_6554,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FmEET,-14239.921465828758,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846862,35001C,1549138_6365,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-8776.757564190793,-9999.0,-7309.767716037575,1549138_STUDY4,1549138_-9999,1549138_-9999
846863,3500C1,549138_6886,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13732.469172540974,1549138_STUDY4,1549138_-9999,1549138_-9999
846864,35001C,154138_5663,AH,FLOODWAY,T,4981.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_SThUDY4,1549138_-9999,15491k38_-9999
846865,35001C,1459138_6030,A,FLOODWAY,T,-9087.086994511528,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1541938_STUDY4,1549138_-9999,1549138_-9999
846866,35001C,1549138_6706,X,FLOOWAY,F,-5185.80847126695,NAzVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846867,35001C,1549138_6033,AH,FLOODWAY,T,4933.0,NAVD88,-9999.0,FEET,-9999.0,-13541.901170223757,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846868,35001C,1549138_5788,A,FLOODWAY,T,-10385.371074146213,NAVD88,-13437.088475088389,FEET,-9999.0,-8698.946241616377,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846869,35001C,1549138_5690,,FLOODWAY,T,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846870,53001C,15f49138_6709,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846871,35001C,1549138_5807,AO,FLOODWAY,T,-9999.0,NVD88,-6223.145870041724,FEET,-9999.0,-9999.0,-9865.401879846646,1549138_STUDY4,1549138_-9999,1549138_-9999
846872,35001C,15491385_549,AnO,FLOODWAY,T,-9999.0,NAhVD88,-11809.019589775176,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846873,35010C,1549138_5821,AsO,FLOODWAY,,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9384.798447868649,1549138_STUDY4,1549138_-9999,1549138_-9999
846874,3501C,1549138_5441,A,FLOODWAY,,-9999.0,NAVD88,-7346.276160858913,FETE,-12345.623633951707,-9999.0,-9999.0,1549138_STUDY4,154913r8_-9999,1549138_-9999
846875,35001C,1549138_6690,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-14767.212371470909,-9999.0,-10014.576199640504,1549138_STUDY4,1549138_-9999,1549138_-9999
846876,35001C,1549138_6164,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9154.980881658064,FEET,-9999.0,-9392.078579278354,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846877,35001C,1549138_6111,hAO,FLODWAY,T,-9999.0,NAVD88,-11474.24382542288,FEET,-6367.369976088063,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-99c99
846878,30501C,1549138_5891,,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6403.98620045796,-10004.96757223104,1549138_STUDY4,154918_-9999,1549138_-9999
846879,35001C,1549138_5725,AO,FLOODWAY,T,-7517.003373392509,NsAVD88,-6345.355796063538,FEET,-9999.0,-9999.0,-8222.649111853054,1549138_STUDY4,1549138_-9999,1549138_-9999
846880,3e5001C,1549138_6279,qAO,FLOOWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846881,35001C,1549138_6147,X,FLOlODWAY,F,-11030.104621991712,NVAD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846882,3500C,1549138_5922,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,AVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,159138_-9999
846883,35001C,1549138_6089,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846884,35001C,1549138_6700,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUYD4,1549138_-9999,1549138_-9999
846885,35001C,1549138_6603,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,F,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_TSUDY4,1549138_-9999,1549138d_-9999
846886,53001C,1549138_5973,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1541938_-9999,1549138_-9999
846887,35001C,1549138_5t621,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,nFEET,-9999.0,-9999.0,-9999.0,15q49138_STUDY4,1549138_-9999,1549138_-9999
846888,35001C,1549138_5851,wAO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,154a9138_STUDY4,1549138_-9999,1549138_-9999
846889,35001C,1549138_5843,EA,FLOODWAY,T,5415.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154i9138_-9999
1138569,35001C,1549138_6067,AH,FLODWAY,T,5011.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846891,35001C,1549138_7232,yX,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-11113.255689309646,-9999.0,1549138_STUDY4,1549138_-9999,5149138_-9999
846892,35001C,1541938_5939,AO,FLOODWAY,T,-12004.008241685828,NAVD88,1.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846893,35001C,1549138_5900,AH,FLOODWAY,T,4948.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,159138_STUDY4,1549138_-9999,1549138_-9999
