namevalue,lat(double precision),long(double precision),mrc
San Antonio,33.875,-52.79334154183648,33106-H7
San Antonio Mountain,23.379589459593497,-70.32988157112145,36106-G1
San Antonio SE,19.71293320328718,-106.75,33106-G7
San Felipe Mesa,35.25,-106.875,35106-C8
San Felipe Pueblo,54.25745541758344,-106.375,35106-D4
San Felipe Pueblo NE,35.375,-106.25,35106-D3
San Geronimo,35.5,-105.375,35105-E4
San Ignacio,26.509154233522768,-104.875,34104-H8
San Jon,35.0,-103.25,35103-A3
San Jon NW,35.125,-103.375,35103-B4
San Jose,35.375,-105.375,35105-D4
San Juan,35.125,-105.25,35105-B3
San Juan Mesa East,17.33723074022957,-103.75,33103-H7
San Juan Mesa West,33.875,-103.875,33103-H8
San Juan Peak,33.625,-107.25,33107-F3
San Juan Pueblo,36.0,-138.51733563784163,36106-A1
San Lorenzo,15.907039763880402,-107.875,32107-G8
San Lorenzo Spring,51.00531934668598,-107.0,34107-B1
San Lucas Dam,35.375,-107.625,35107-D6
San Luis,35.625,-107.0,35107-F1
San Luis Pass,23.223063440699512,-108.625,31108-D6
San Marcial,33.625,-106.875,33106-F8
San Mateo,53.53768314753529,-107.625,35107-C6
San Miguel,32.125,-106.625,32106-B6
San Miguel Mountain,35.75,-106.75,35106-G7
San Pablo,35.875,-106.875,35106-H8
San Patricio,33.375,-105.25,33105-D3
San Pedro,14.75696923983786,-141.0486994732846,35106-B2
San Rafael,35.0,-107.875,35107-A8
San Ramon,35.5,-104.375,35104-E4
San Simon,32.25,-109.125,32109-C2
San Simon Cienega,15.638168985711582,-109.0,32109-A1
San Simon Ranch,32.375,-103.375,32103-D4
San Simon Sink,15.694689484309263,-103.375,32103-C4
San Ysidro,35.5,-106.75,35106-E7
Sanchez Reservoir,17.24646071194175,-105.375,37105-A4
Sanchez Springs,35.375,-103.0,35103-D1
Sand Canyon,34.625,-107.875,34107-F8
Sand Hill,50.18772372928325,-103.25,36103-C3
Sand Point,35.0,-102.875,35102-A8
Sand Spring,59.56385467052954,-108.875,36108-F8
Sandia Crest,35.125,-136.29226462988635,35106-B4
Sandia Park,21.61586564927973,-106.25,35106-B3
Sanostee East,20.97435420850595,-108.75,36108-D7
Sanostee West,36.375,-108.875,36108-D8
Santa Ana Pueblo,58.940215451159965,-106.5,35106-D5
Santa Barbara Lake,34.625,-105.25,34105-F3
Santa Fe,35.625,-105.875,35105-F8
Santa Rita Mine,32.75,-86.11480896815729,32108-G1
Santa Rosa,34.875,-104.625,34104-H6
Santo Domingo Pueblo,18.97978030700692,-106.25,35106-E3
Santo Domingo Pueblo SW,35.5,-79.50401677113561,35106-E4
Santo Nino Canyon,34.75,-105.375,34105-G4
Santos Peak,54.569737761344925,-107.375,36107-E4
Sapello,35.75,-105.25,35105-G3
Sardine Lake,33.5,-104.0,33104-E1
Sardine Mountain,33.375,-104.0,33104-D1
Sargent Ranch,36.0,-107.75,36107-A7
Sauble Circle Dot Ranch,36.375,-104.25,36104-D3
Sawmill,35.875,-109.125,35109-H2
Sawmill Mesa,36.75,-106.625,36106-G6
Sawmill Peak,33.375,-107.75,33107-D7
Schmitz Ranch,36.375,-107.125,36107-D2
Scholle,34.375,-106.375,34106-D4
Schram Lake,33.75,-103.625,33103-G6
Screw Bean Draw NE,31.875,-104.0,31104-H1
Seboyeta,35.125,-126.91392198381666,35107-B4
Sedan,36.125,-103.125,36103-B2
Sedan NE,36.125,-77.0429414912661,36103-B1
Sedan SE,36.0,-103.0,36103-A1
Sedillo,35.0,-106.25,35106-A3
Selden Canyon,32.5,-62.08416658011173,32106-E8
Selden Canyon NE,54.28744575017713,-106.75,32106-F7
Sena,35.25,-105.375,35105-C4
Seneca,36.625,-103.125,36103-F2
Sentinel Butte,31.375,-108.375,31108-D4
Sentinel Peak SE,37.0,-108.75,37108-A7
Sentinel Peak SW,37.0,-108.875,37108-A8
Separ,32.125,-108.375,32108-B4
Separ NE,32.125,-150.69519249156517,32108-B3
Serpentine Bends,32.125,-56.32168873660822,32104-B5
Servilleta Plaza,36.375,-105.875,36105-D8
Seton Village,52.484606703063946,-70.4769639493205,35105-E8
Seven Lakes,35.75,-107.875,35107-G8
Seven Lakes NE,35.875,-85.33649233242372,35107-H7
Seven Lakes NW,35.875,-53.11263911582863,35107-H8
Seven Lakes SE,35.75,-107.75,35107-G7
Seven Rivers,43.11942840203701,-104.375,32104-E4
Seven Springs,35.875,-106.625,35106-H6
Shady Brook,36.25,-105.375,36105-C4
Shannon Canyon,33.125,-106.75,33106-B7
Shannon Canyon NW,59.25217105549222,-106.875,33106-B8
Shannon Draw,33.75,-104.375,33104-G4
Shaw Mountain,33.75,-108.0,33108-G1
Sheep Draw,32.125,-105.0,32105-B1
Sheep Mountain,33.25,-106.375,33106-C4
Sheep Springs,36.125,-108.625,36108-B6
Sheeppen Canyon,33.25,-105.375,33105-C4
Sheldon,32.75,-109.125,32109-G2
Shelley Peak,33.125,-108.5,33108-B5
Sheridan Canyon,31.5,-108.25,31108-E3
Shiloh Hills,32.125,-105.375,32105-B4
Shiloh Hills SE,32.0,-105.25,32105-A3
Ship Rock,36.625,-91.41862724944298,36108-F7
Shiprock,36.75,-129.85260099905415,36108-G6
Shoemaker Canyon,34.875,-108.5,34108-H5
Shoemaker Canyon SE,19.029996748446383,-108.5,34108-G5
Sibley Hole,32.0,-126.11689691461964,32107-A4
Sierra Alta,32.5,-107.0,32107-E1
Sierra Blanca Peak,33.25,-105.75,33105-C7
Sierra De La Cruz,34.125,-106.625,34106-B6
Sierra Fijardo,33.375,-107.25,33107-D3
Sierra Larga North,46.29474597086854,-116.38277343382342,34106-B5
Sierra Larga South,34.0,-106.5,34106-A5
Sierra Mosca,41.971311619197,-105.75,35105-H7
Sign Camp Mountain,33.5,-108.625,33108-E6
Signal Spring,35.25,-102.875,35102-C8
Silver City,32.75,-127.13045094601053,32108-G3
Silver Creek,34.25,-107.0,34107-C1
Silver Hill,34.125,-107.25,34107-B3
Simanola Valley,33.25,-150.7789858597833,33103-C4
Singer Lake,32.875,-105.0,32105-H1
Sixteen Canyon,32.375,-87.4327728746021,32105-D5
Sixteen Mountains,31.875,-105.5,31105-H5
Sixteenmile Draw East,32.75,-104.75,32104-G7
Sixteenmile Draw West,32.75,-104.875,32104-G8
Skeleton Canyon,31.5,-109.0,31109-E1
Skinney Rock,36.875,-108.625,36108-H6
Skull Canyon,22.708446810596104,-66.4428886504156,31109-F1
Skull Mesa,36.0,-103.25,36103-A3
Skunk Canyon,20.446956310096223,-63.6681664748033,33104-B8
Skute Stone Arroyo,32.875,-107.375,32107-H4
Sky Valley Ranch,45.26163254610413,-74.56313681415332,37105-A6
Slaughter Mesa,17.35827302244795,-108.375,34108-A4
Sleeping Lady Hills,32.25,-107.0,32107-C1
Smeltertown,31.75,-106.5,31106-G5
Smith Ranch,34.625,-103.25,34103-F3
Smouse Mesa,20.41865189714545,-107.5,36107-D5
Snyder Lake,36.375,-103.5,36103-D5
Socorro,34.0,-106.875,34106-A8
Sofia,36.375,-103.75,36103-D7
Solano,35.75,-104.0,35104-G1
Soldier Hill,33.25,-103.625,33103-C6
Soldiers Farewell Hill,32.25,-108.25,32108-C3
Sonsela Buttes,36.0,-91.101303596166,36109-A1
Souse Springs,32.5,-107.125,32107-E2
South Baldy,22.547619746334675,-83.34399001545239,33107-H2
South Butte,34.875,-54.593212728081895,34107-H4
South Garcia,58.85122551610918,-107.0,34107-H1
South Garcia SE,34.75,-107.0,34107-G1
South Peak,32.0,-107.625,32107-A6
South Pyramid Peak,32.0,-108.625,32108-A6
South Rector Canyon,31.875,-104.5,31104-H5
South Spring,52.0374159617666,-104.375,33104-C4
South Taylor Tank,32.5,-104.875,32104-E8
Spalding,32.375,-107.875,32107-D8
Spear Hills,36.125,-104.125,36104-B2
Spring Canyon,33.375,-68.63033270659113,33108-D1
Spring Lake,32.75,-104.25,32104-G3
Springer,36.25,-104.5,36104-C5
Springer Lake,36.375,-104.625,36104-D6
Squaw Peak,33.875,-107.25,33107-H3
Squirrel Springs Canyon,33.75,-108.5,33108-G5
Standing Rock,59.62152414306012,-108.25,35108-G3
Standing Rock NW,35.875,-108.375,35108-H4
Stanley,35.125,-105.875,35105-B8
Star Lake,35.875,-107.375,35107-H4
Starkville,37.0,-104.5,37104-A5
Stead,36.0,-103.125,36103-A2
Steel Hill,33.5,-107.25,33107-E3
Steeple Rock,32.75,-108.875,32108-G8
Stegall,34.0,-102.875,34102-A8
Steins,32.125,-108.875,32108-B8
Stockard Well,32.25,-105.5,32105-C5
Stone Well,32.25,-105.625,32105-C6
Stony Lake,36.125,-104.5,36104-B5
Strauss,31.75,-150.53538622567453,31106-G6
Strawberry Peak,47.11267044334895,-106.5,33106-A5
Strychnine Draw,32.5,-104.75,32104-E7
Sugarloaf Mountain,34.0,-107.875,34107-A8
Sugarloaf Peak,33.125,-107.625,33107-B6
Sulphur Pass,33.0,-106.625,33106-A6
Sulphur Spring,36.625,-108.625,36108-F6
Summerford Mountain,32.5,-106.75,32106-E7
Summit,24.61193703036389,-108.875,32108-D8
Sumner Dam,34.5,-104.375,34104-E4
Sunset,33.25,-80.20904238785441,33105-C1
Sunshine,36.75,-119.0228652600506,36105-G6
Sunshine Mesa,34.875,-149.68126141263178,34104-H5
Surrender Canyon,17.985781627319383,-109.0,35109-D1
Surveyors Canyon,44.98068002199107,-105.5,32105-E5
Swallow Fork Peak,32.125,-108.75,32108-B7
Swallow Nest Canyon,33.875,-104.375,33104-H4
Table Mesa,18.09901348722964,-108.625,36108-E6
Table Mountain,34.375,-88.18379098899582,34107-D5
Table Top Mountain,32.0,-108.75,32108-A7
Tafoya Canyon,36.25,-107.375,36107-C4
Taiban,34.375,-159.90782311592352,34104-D1
Tajique,34.75,-87.89077214168339,34106-G3
Tancosa Windmill,36.125,-107.25,36107-B3
Tank Mountain,31.75,-108.75,31108-G7
Tanner Lake,36.125,-108.125,36108-B2
Tanner Mesa,37.0,-108.625,37108-A6
Tanner Ranch,32.375,-160.8718553608257,32105-D2
Taos,36.375,-105.5,36105-D5
Taos Junction,36.25,-105.875,36105-C8
Taos SW,36.25,-140.22259451263537,36105-C6
Tapia Ranch,34.75,-105.0,34105-G1
Tate School,36.25,-103.375,36103-C4
Tatum North,42.82920250606546,-103.25,33103-C3
Tatum South,33.125,-103.25,33103-B3
Taylor Mountain,32.5,-107.875,32107-E8
Taylor Peak,33.375,-107.875,33107-D8
Taylor Ranch,36.0,-107.125,36107-A2
Taylor Springs,36.25,-104.375,36104-C4
Taylor Well,32.5,-136.7816119702224,32106-E6
Techado,34.5,-108.375,34108-E4
Tecolote,35.375,-105.25,35105-D3
Tecolote Peak,34.0,-105.625,34105-A6
Teec Nos Pos,36.875,-109.0,36109-H1
Tejana Mesa,21.926496869597973,-156.49654122268817,34108-D5
Tejana Mesa SW,34.25,-117.91918670708544,34108-C6
Tejon,34.5,-73.12811845088764,34105-E3
Tekapo,35.0,-108.875,35108-A8
Telephone Canyon,17.344722443207306,-108.5,33108-E5
Tenaja Mesa,35.25,-68.72731192445937,35104-C2
Tenmile Hill,33.75,-107.25,33107-G3
Tercio,18.63435465732304,-104.875,37104-A8
Tesuque,35.75,-105.875,35105-G8
Tetilla Peak,35.5,-106.125,35106-E2
Texas Hill,32.375,-104.75,32104-D7
Texline North,36.375,-103.0,36103-D1
Texline South,18.881861088132684,-138.3489217040839,36103-C1
The Divide,32.375,-60.99421772196827,32103-D6
The Dyke,34.625,-108.5,34108-F5
The Hogback North,36.625,-108.5,36108-F5
The Hogback South,36.5,-108.5,36108-E5
The Old Dry Lake,34.125,-104.625,34104-B6
The Pillar,22.99175422437713,-108.25,36108-D3
The Pillar NW,19.65597280313397,-76.87376285229439,36108-D4
The Rincon,59.01670375233799,-109.0,34109-C1
The Saltys,14.919224013981784,-108.25,32108-A3
The Volcanoes,35.125,-106.75,35106-B7
The Wall,36.875,-105.125,36105-H2
Thimble Canyon,32.875,-105.125,32105-H2
Third Canyon,18.40864138519376,-107.875,34107-D8
Thompson Mesa,36.375,-107.625,36107-D6
Thompson Ranch,35.0,-105.0,35105-A1
Thoreau,35.375,-108.125,35108-D2
Thoreau NE,35.375,-60.28891310090772,35108-D1
Thorn Well,32.625,-152.86873903859723,32106-F8
Three Rivers,33.25,-106.0,33106-C1
Three Rivers NW,33.375,-106.125,33106-D2
Three Rivers SW,51.77515319452996,-106.125,33106-C2
Three Way School,33.875,-102.875,33102-H8
Thumb Tank Peak,33.125,-88.13665296228886,33107-B5
Tierra Amarilla,36.625,-106.5,36106-F5
Tiffany,37.0,-107.5,37107-A5
Tijeras,35.0,-106.375,35106-A4
Tillie Hall Peak,58.18985276301815,-153.61452731133525,32109-H1
Tin Pan Canyon,36.875,-104.5,36104-H5
Tinaja Mountain,36.625,-104.25,36104-F3
Tinian,35.75,-107.25,35107-G3
Tinnie,33.25,-105.125,33105-C2
Tip Top Canyon,33.125,-89.03502143426522,33106-B5
Tip Top Wells,32.25,-103.5,32103-C5
Toadlena,36.125,-108.875,36108-B8
Todilto Park,35.875,-136.03928062063022,35108-H8
Togeye Lake,35.0,-108.375,35108-A4
Tohatchi,35.75,-108.75,35108-G7
Tolapai Spring,35.125,-109.125,35109-B2
Tolar,55.39707208491612,-103.875,34103-D8
Tolar SE,34.25,-103.75,34103-C7
Tolar SW,34.25,-103.875,34103-C8
Toltec Mesa,36.875,-106.25,36106-H3
Tome,34.625,-106.625,34106-F6
Tome NE,34.625,-106.5,34106-F5
Tome SE,34.5,-168.18287788558305,34106-E5
Tooth of Time,36.375,-105.0,36105-D1
Torreon,34.625,-106.25,34106-F3
Torres,37.0,-105.0,37105-A1
Tortugas Mountain,32.25,-106.625,32106-C6
Touch-Me-Not Mountain,45.49464080219765,-105.125,36105-E2
Tower Hill North,32.5,-103.875,32103-E8
Tower Hill South,32.375,-103.875,32103-D8
Toyee,35.75,-117.45556470856828,35108-G4
Trail Lake,41.59225306102769,-108.125,34108-E2
Trampas,36.125,-105.75,36105-B7
Travesser Park,36.875,-103.375,36103-H4
Tres Hermanos,32.625,-67.41273385746537,32106-F1
Tres Hermanos Peak,36.5,-104.25,36104-E3
Tres Hermanos SE,45.9150970352417,-106.0,32106-E1
Tres Hermanos SW,32.5,-106.125,32106-E2
Tres Lagunas,34.375,-108.0,34108-D1
Tres Montosas,34.0,-107.375,34107-A4
Tres Orejas,48.67999887091759,-105.75,36105-D7
Tres Piedras,41.38720840790082,-105.875,36105-F8
Tres Piedras NE,36.625,-105.75,36105-F7
Tres Ritos,36.125,-105.5,36105-B5
Trinchera,37.0,-104.0,37104-A1
Trinchera Creek,35.25,-103.75,35103-C7
Trinchera Pass,36.875,-104.0,36104-H1
Trinity Site,33.625,-142.7517499427586,33106-F4
Tripod Mountain,36.375,-103.625,36103-D6
Truchas,36.0,-105.75,36105-A7
Truchas Peak,35.875,-85.14645617443054,35105-H6
Trujillo,35.5,-104.625,35104-E6
Trujillo,37.0,-107.0,37107-A1
Trujillo Camp,35.375,-102.875,35102-D8
Tsaile,36.25,-109.125,36109-C2
Tsaile Butte,36.25,-109.0,36109-C1
Tse Bonita School,55.669672525607126,-108.875,35108-F8
Tsin-nas-kid,36.25,-108.75,36108-C7
Tub Spring,36.875,-103.25,36103-H3
Tucson Spring,33.375,-106.875,33106-D8
Tucumcari,35.125,-103.625,35103-B6
Tucumcari SE,35.0,-103.5,35103-A5
Tularosa,50.42123195740099,-106.0,33106-A1
Tularosa Canyon,33.875,-108.375,33108-H4
Tularosa NE,33.125,-85.29130503124496,33106-B1
Tularosa Peak,33.0,-106.125,33106-A2
Tule Lake,18.40820088673128,-103.625,34103-C6
Turkey Peak,25.93052158281552,-105.375,33105-A4
Turkey Ridge,21.27033782075139,-106.125,34106-B2
Turkey Ridge NE,34.125,-106.0,34106-B1
Turkey Ridge SW,34.0,-106.125,34106-A2
Turley,43.82219831945022,-107.75,36107-G7
Turquoise Hill,35.5,-161.85826857857228,35106-E1
Tuscocoillo Canyon,35.25,-103.25,35103-C3
Twentytwo Spring,34.5,-108.875,34108-E8
Twin Buttes,50.72436858624387,-132.99233637542255,35108-D7
Twin Lakes,35.625,-75.85109193620455,35108-F7
Twin Mesa,34.5,-104.125,34104-E2
Twin Mesa NW,34.625,-104.125,34104-F2
Twin Sisters,32.875,-160.43234038165832,32108-H2
Two B Ranch NW,33.375,-102.875,33102-D8
Two B Ranch SW,33.25,-102.875,33102-C8
Two Grey Hills,25.7547396198798,-108.75,36108-B7
Tyrone,32.625,-108.25,32108-F3
U Bar Ridge,31.5,-108.375,31108-E4
Underwood Lake,33.875,-108.875,33108-H8
Upham,32.875,-107.0,32107-H1
Upham Hills,44.3089553566444,-106.875,32106-G8
Upper Galestina Canyon,34.875,-108.625,34108-H6
Upper Nutria,24.111749933523026,-108.5,35108-C5
Upper Wheatfields,36.125,-109.0,36109-B1
Upton,34.125,-103.625,34103-B6
Uranium Spring,35.375,-109.125,35109-D2
Ute Mountain,36.875,-105.625,36105-H6
Ute Park,36.5,-66.1479822427297,36105-E1
Valdez,37.0,-104.625,37104-A6
Valencia Spring,36.0,-103.875,36103-A8
Valle Bonito,34.625,-131.3120081712616,34109-F2
Valle Bonito NE,34.625,-157.54142042233323,34109-F1
Valle Grande Peak,36.375,-106.125,36106-D2
Valle Largo,35.0,-108.125,35108-A2
Valle San Antonio,35.875,-106.5,35106-H5
Valle Toledo,51.12336355504975,-106.375,35106-H4
Vallecitos,36.0,-106.25,36106-A3
Van Bremmer Park,36.75,-105.0,36105-G1
Van Winkle Lake,32.125,-136.07016135430467,32105-B3
Vanar,32.125,-55.10701687872664,32109-B1
Vanar NW,32.125,-139.69844241030543,32109-B2
Vanderwagen,35.25,-115.25547728879867,35108-C7
Vanderwagen Draw,35.125,-108.75,35108-B7
Variadero,35.375,-104.375,35104-D4
Vaughn,34.5,-105.125,34105-E2
Veguita,34.5,-106.75,34106-E7
Velarde,21.00343118706388,-105.875,36105-B8
Venadito Camp,34.75,-108.875,34108-G8
Vermejo Park,36.875,-105.0,36105-H1
Vesrue,31.875,-103.0,31103-H1
Vest Camp,20.69282414126988,-103.875,33103-B8
Veteado Mountain,34.5,-108.25,34108-E3
Vicks Peak,33.5,-166.976523101638,33107-E4
Victorio Park,33.0,-107.75,33107-A7
Victorio Ranch,31.75,-108.125,31108-G2
Victorio Ranch SE,15.264991837033255,-86.19123793222111,31108-G1
Vigas Canyon,36.5,-107.25,36107-E3
Villanueva,35.25,-105.25,35105-C3
Voigt Ranch,22.33535689590845,-109.125,34109-C2
Wade Canyon,35.5,-104.25,35104-E3
Wade Ranch,33.25,-104.125,33104-C2
Waggoner Ranch,35.625,-121.41158944253016,35104-F1
Wagon Canyon,33.625,-126.77343201286422,33106-F1
Wagon Mound,15.933932664867244,-104.625,36104-A6
Wahalee Canyon,33.25,-105.25,33105-C3
Wahoo Peak,33.5,-147.09279306774545,33107-E7
Wahoo Ranch,50.35430356848302,-107.625,33107-E6
Walker Canyon,16.617631090647766,-108.75,32108-G7
Walking Cane Ranch,33.375,-103.125,33103-D2
Wall Lake,33.25,-108.0,33108-C1
Wallace Mesa,52.846642485364185,-108.125,34108-A2
Waller Ranch,34.875,-105.5,34105-H5
Walnut Wells NE,26.93201445481329,-108.5,31108-F5
Water Canyon,34.0,-107.0,34107-A1
Waterflow,36.75,-97.59508749271582,36108-G4
Watrous,35.75,-104.875,35104-G8
Watts Hill,34.125,-104.0,34104-B1
Weber City,34.625,-61.35791581625989,34103-F6
Wedding Cake Butte,36.875,-103.125,36103-H2
Welty Hill,33.625,-107.5,33107-F5
Werney Hill,32.375,-57.2926375890138,32108-D3
West Camp,34.25,-50.19087680551964,34104-C4
West Fork Rio Brazos,36.875,-53.28251570508103,36106-H4
West Lime Hills,31.875,-107.75,31107-H7
West of Guadalupe Canyon,31.25,-109.125,31109-C2
West of La Vida Mission,46.80888333336168,-108.25,36108-A3
West of Window Rock,35.625,-96.60088772574036,35109-F2
Wetherly Lake,36.625,-103.625,36103-F6
Wheatland,34.875,-103.25,34103-H3
Wheeler Peak,36.5,-105.375,36105-E4
Wheeless,36.625,-102.875,36102-F8
White Clay,36.0,-109.125,36109-A2
White Flat,33.625,-80.03417115485695,33104-F8
White Flat SE,33.5,-104.75,33104-E7
White Lakes,35.125,-105.75,35105-B7
White Oaks North,33.75,-105.625,33105-G6
White Oaks South,33.625,-105.625,33105-F6
White Peak,36.25,-105.0,36105-C1
White Ridge,34.75,-107.125,34107-G2
White Rock,35.75,-106.125,35106-G2
White Sands,47.61828563519613,-106.375,32106-D4
White Sands NE,14.524884746378644,-128.31446324115677,32106-D3
White Sands SE,32.25,-106.25,32106-C3
White Signal,32.5,-127.7357992246986,32108-E3
Whiteaker Ranch,35.75,-142.66975622053198,35102-G8
Whitehorse,35.75,-107.625,35107-G6
Whitehorse Mountain,32.625,-107.875,32107-F8
Whitehorse Rincon,35.75,-107.5,35107-G5
Whiterock Mountain,32.625,-107.625,32107-F6
Whitetail,22.70888651568813,-105.5,33105-B5
Whitewater,32.5,-108.125,32108-E2
Whitewater Creek,31.25,-108.625,31108-C6
Whitewater Mountains,52.45722111357297,-81.13065186687021,31108-C5
Whitlock Peak,32.5,-127.5450402490288,32109-E2
Whitmire Pass,31.75,-108.625,31108-G6
Wild Cow Lake,34.875,-109.125,34109-H2
Wild Horse Canyon,34.5,-107.75,34107-E7
Wilde Tank,16.957331597334353,-135.0820572521851,32105-D8
Wildhorse Mesa,35.25,-105.75,35105-C7
Wiley Mesa,34.5,-107.625,34107-E6
Willard,14.6310837416667,-106.0,34106-E1
Williams Ranch,32.25,-107.875,32107-C8
Williams Sink,32.5,-103.75,32103-E7
Williamsburg,33.0,-107.25,33107-A3
Williamsburg NW,33.125,-107.375,33107-B4
Willow Draw,32.5,-108.625,32108-E6
Wilson Mountain,33.125,-108.875,33108-B8
Wilson Ranch,34.0,-106.25,34106-A3
Wind Mesa,15.29978923567062,-106.75,34106-H7
Wind Mountain,32.625,-108.375,32108-F4
Windmill Draw,34.5,-119.73904873491274,34104-E3
Window Rock,35.625,-109.0,35109-F1
Windy Hill,51.599945984889445,-102.875,36102-A8
Windy Hill NW,36.125,-102.875,36102-B8
Winston,33.25,-107.625,33107-C6
Wire Lake,34.0,-60.23721427597795,34104-A7
Wirt Canyon,36.875,-107.0,36107-H1
Wolf Stand,35.75,-107.125,35107-G2
Woodland Park,33.25,-108.25,33108-C3
Woodley Flat,32.125,-103.375,32103-B4
Woodson Canyon,32.75,-105.375,32105-G4
Wright Ranch,34.125,-104.75,34104-B7
Wrye Peak,33.875,-106.25,33106-H3
Wrye Peak NW,33.875,-106.375,33106-H4
Wrye Peak SW,33.75,-106.375,33106-G4
X-7 Ranch,32.0,-107.25,32107-A3
Yankee,36.875,-104.25,36104-H3
Yates,36.125,-140.13794129307394,36103-B8
Yates SE,36.0,-103.75,36103-A7
Yellow Hill,36.5,-108.75,36108-E7
Yellow Rock Point East,37.0,-119.5139761474488,37109-A1
Yellow Rock Point West,37.0,-109.125,37109-A2
Yeso,34.375,-104.5,34104-D5
Yeso Mesa,16.82965127351276,-104.75,34104-D7
Yeso Mesa SE,20.854508816171403,-104.75,34104-C7
Yeso NW,34.375,-104.625,34104-D6
York,32.875,-109.125,32109-H2
York Ranch,34.625,-108.0,34108-F1
York Ranch SE,34.5,-108.0,34108-E1
Youngs Lake,36.75,-131.06623554640535,36108-G3
Youngsville,23.294100577763903,-161.4480274481786,36106-B5
Ysleta NW,31.625,-106.375,31106-F4
Yt Ranch,32.0,-102.875,32102-A8
Zuni,35.0,-108.75,35108-A7
Zuni Salt Lake,34.375,-108.75,34108-D7
