OBJECTID,JURIS_NAME,County_name,City_name,City_Name_Proper,RATE,START_DATE,DateStamp,DateCreated,SHAPE_Length,SHAPE_Area
965,SUTTER CREEK,AMADOR,SUTTER CREEK,Sutter Creek,0.0775,2009/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,32042.2978189764,11331121.8664189
966,TAFT,KERN,TAFT,Taft,0.0825,2022/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,53480.179983984,58700865.633438
967,TEHACHAPI,KERN,TEHACHAPI,Tehachapi,0.0825,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,65979.7995423582,39970878.5020703
968,TEHAMA,TEHAMA,TEHAMA,Tehama,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,8621.66421269306,3456749.87664818
969,TEMECULA,RIVERSIDE,TEMECULA,Temecula,0.0875,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,86802.7662789457,138824830.333873
970,TEMPLE CITY,LOS ANGELES,TEMPLE CITY,Temple City,0.095,2017/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,22322.0999712776,15259505.0540378
971,THOUSAND OAKS,VENTURA,THOUSAND OAKS,Thousand Oaks,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,123581.949187479,210501929.521115
972,TIBURON,MARIN,TIBURON,Tiburon,0.0825,2022/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,75560.7183319216,63668115.7404736
973,TORRANCE,LOS ANGELES,TORRANCE,Torrance,0.1,2022/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,70979.1023709863,91601904.510767
974,TRACY,SAN JOAQUIN,TRACY,Tracy,0.0825,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,125788.355490829,109862021.108095
975,TRINIDAD,HUMBOLDT,TRINIDAD,Trinidad,0.085,2015/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,12401.7876884531,2928704.66178122
976,TRUCKEE,NEVADA,TRUCKEE,Truckee,0.0825,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,84197.3859665557,146094228.914112
977,TULARE,TULARE,TULARE,Tulare,0.0825,2007/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,80644.9949592554,81702912.7847843
978,TULELAKE,SISKIYOU,TULELAKE,Tulelake,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,6727.17523232834,1910090.32304718
979,TURLOCK,STANISLAUS,TURLOCK,Turlock,0.08625,2021/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,63716.0618613072,69494516.9732695
980,TUSTIN,ORANGE,TUSTIN,Tustin,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,57211.4653513737,41819865.7909167
981,TWENTYNINE PALMS,SAN BERNARDINO,TWENTYNINE PALMS,Twentynine Palms,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,106740.942954602,222716067.457271
982,UKIAH,MENDOCINO,UKIAH,Ukiah,0.08875,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,37007.5468999474,20684185.5599599
983,UNINCORPORATED AREA-COLUSA,COLUSA,UNINCORPORATED,Unincorporated,0.0775,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,468142.507902948,4952644749.82839
984,UNINCORPORATED AREA-MENDOCINO,MENDOCINO,UNINCORPORATED,Unincorporated,0.07875,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,829596.488640042,16817927214.887
985,UNINCORPORATED AREA-ALAMEDA,ALAMEDA,UNINCORPORATED,Unincorporated,0.1025,2022/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,547635.512278075,1759851345.7175
986,UNINCORPORATED AREA-ALPINE,ALPINE,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,274888.447484879,3146938342.45795
987,UNINCORPORATED AREA-AMADOR,AMADOR,UNINCORPORATED,Unincorporated,0.0775,2009/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,492603.359877871,2504105583.83057
988,UNINCORPORATED AREA-BUTTE,BUTTE,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,839526.979952447,7035493645.26794
989,UNINCORPORATED AREA-CALAVERAS,CALAVERAS,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,400932.901356536,4336181220.99286
990,UNINCORPORATED AREA-CONTRA COSTA,CONTRA COSTA,UNINCORPORATED,Unincorporated,0.0875,2021/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,989683.147701913,2009877247.40082
991,UNINCORPORATED AREA-EL DORADO,EL DORADO,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,573049.744406813,7535411838.56808
992,UNINCORPORATED AREA-FRESNO,FRESNO,UNINCORPORATED,Unincorporated,0.07975,2005/04/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1945959.17550878,23521664684.1911
993,UNINCORPORATED AREA-GLENN,GLENN,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,444931.154834571,5769710761.30069
994,UNINCORPORATED AREA-HUMBOLDT,HUMBOLDT,UNINCORPORATED,Unincorporated,0.0775,2015/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,923657.203714392,18112067308.7612
995,UNINCORPORATED AREA-IMPERIAL,IMPERIAL,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,784943.363092299,16415105535.3846
996,UNINCORPORATED AREA-INYO,INYO,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1089855.69733057,41087459250.3454
997,UNINCORPORATED AREA-KINGS,KINGS,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,555313.839650277,5311834389.04957
998,UNINCORPORATED AREA-LAKE,LAKE,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,554958.937535942,5661163309.16905
999,UNINCORPORATED AREA-LASSEN,LASSEN,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,843226.964783729,21244329535.9015
1000,UNINCORPORATED AREA-LOS ANGELES,LOS ANGELES,UNINCORPORATED,Unincorporated,0.095,2017/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,2562367.64787231,11557965039.7234
1001,UNINCORPORATED AREA-MADERA,MADERA,UNINCORPORATED,Unincorporated,0.0775,2007/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,734652.044866406,8679806545.56368
1002,UNINCORPORATED AREA-MARIN,MARIN,UNINCORPORATED,Unincorporated,0.0825,2022/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,645600.154047819,3090759068.09178
1003,UNINCORPORATED AREA-MARIPOSA,MARIPOSA,UNINCORPORATED,Unincorporated,0.0875,2022/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,436426.793920218,6039259707.95503
1004,UNINCORPORATED AREA-MERCED,MERCED,UNINCORPORATED,Unincorporated,0.0775,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,747028.955158486,7890868269.98655
1005,UNINCORPORATED AREA-MODOC,MODOC,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,590103.980146055,19461896348.1852
1006,UNINCORPORATED AREA-MONO,MONO,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,735841.544386079,12954599056.2006
1007,UNINCORPORATED AREA-MONTEREY,MONTEREY,UNINCORPORATED,Unincorporated,0.0775,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1115404.53033125,14700787537.9694
1008,UNINCORPORATED AREA-NAPA,NAPA,UNINCORPORATED,Unincorporated,0.0775,2018/07/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,581411.117674193,3213750333.24301
1009,UNINCORPORATED AREA-NEVADA,NEVADA,UNINCORPORATED,Unincorporated,0.075,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,568692.383520043,4038328971.66326
1010,UNINCORPORATED AREA-ORANGE,ORANGE,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,653070.833601494,1057982929.51388
1011,UNINCORPORATED AREA-PLACER,PLACER,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,791424.778432046,6010661656.26235
1012,UNINCORPORATED AREA-PLUMAS,PLUMAS,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,697912.540927684,11526839724.698
1013,UNINCORPORATED AREA-RIVERSIDE,RIVERSIDE,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,2324643.93329796,23911445658.0682
1014,UNINCORPORATED AREA-SACRAMENTO,SACRAMENTO,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,785303.336809968,3224925180.1039
1015,UNINCORPORATED AREA-SAN BENITO,SAN BENITO,UNINCORPORATED,Unincorporated,0.0825,2019/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,560141.52301814,5559969876.8824
1016,UNINCORPORATED AREA-SAN BERNARDINO,SAN BERNARDINO,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,2374642.48418162,74120770633.1511
1017,UNINCORPORATED AREA-SAN DIEGO,SAN DIEGO,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1230848.17094021,13397218324.3138
1018,UNINCORPORATED AREA-SAN JOAQUIN,SAN JOAQUIN,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1082342.56568789,5292414223.57488
1019,UNINCORPORATED AREA-SAN LUIS OBISPO,SAN LUIS OBISPO,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1026328.81193736,13761928028.5659
1020,UNINCORPORATED AREA-SAN MATEO,SAN MATEO,UNINCORPORATED,Unincorporated,0.09375,2021/07/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,584240.365573541,2124445678.50773
1021,UNINCORPORATED AREA-SANTA BARBARA,SANTA BARBARA,UNINCORPORATED,Unincorporated,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1240593.20230447,14107979912.1326
1022,UNINCORPORATED AREA-SANTA CLARA,SANTA CLARA,UNINCORPORATED,Unincorporated,0.09125,2021/07/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1217880.12888684,3858915242.37234
1023,UNINCORPORATED AREA-SHASTA,SHASTA,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,977531.757109337,17054142438.8668
1024,UNINCORPORATED AREA-SIERRA,SIERRA,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,379935.419237422,4195744090.07922
1025,UNINCORPORATED AREA-SISKIYOU,SISKIYOU,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1124786.50962855,29302662347.3257
1026,UNINCORPORATED AREA-SOLANO,SOLANO,UNINCORPORATED,Unincorporated,0.07375,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,757397.331408418,3173272660.26288
1027,UNINCORPORATED AREA-SONOMA,SONOMA,UNINCORPORATED,Unincorporated,0.085,2021/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1022809.82820645,7116878011.51477
1028,UNINCORPORATED AREA-STANISLAUS,STANISLAUS,UNINCORPORATED,Unincorporated,0.07875,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,951911.731804792,5858582755.07595
1029,UNINCORPORATED AREA-SUTTER,SUTTER,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,451774.145894843,2529612327.94615
1030,UNINCORPORATED AREA-TEHAMA,TEHAMA,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,754874.804594434,13061422130.0887
1031,UNINCORPORATED AREA-TRINITY,TRINITY,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,807269.567633739,14447622057.4545
1032,UNINCORPORATED AREA-TULARE,TULARE,UNINCORPORATED,Unincorporated,0.0775,2007/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1132652.86044458,18933026137.8779
1033,UNINCORPORATED AREA-TUOLUMNE,TUOLUMNE,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,665194.404476109,9509576605.47209
1034,UNINCORPORATED AREA-VENTURA,VENTURA,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1147627.62749548,7486271478.8743
1035,UNINCORPORATED AREA-YOLO,YOLO,UNINCORPORATED,Unincorporated,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,547387.098426561,4133394725.22474
1036,UNINCORPORATED AREA-SANTA CRUZ,SANTA CRUZ,UNINCORPORATED,Unincorporated,0.09,2019/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,487502.151777153,2237797702.25463
1037,UNINCORPORATED AREA-DEL NORTE,DEL NORTE,UNINCORPORATED,Unincorporated,0.0825,2022/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,445963.584408784,5716722577.45129
1038,UNINCORPORATED AREA-KERN,KERN,UNINCORPORATED,Unincorporated,0.0825,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,1996062.30371195,29970582129.8478
1039,UNINCORPORATED AREA-YUBA,YUBA,UNINCORPORATED,Unincorporated,0.0825,2019/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,413911.594339579,2735617361.73025
1040,UNION CITY,ALAMEDA,UNION CITY,Union City,0.1075,2022/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,71696.1054716291,80379814.9119856
1041,UPLAND,SAN BERNARDINO,UPLAND,Upland,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,35232.5693433211,59382793.5882898
1042,VACAVILLE,SOLANO,VACAVILLE,Vacaville,0.08125,2018/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,99690.6983880537,125851295.282676
1043,VALLEJO,SOLANO,VALLEJO,Vallejo,0.0925,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,118558.214844437,208868718.524801
1044,VENTURA,VENTURA,VENTURA,Ventura,0.0775,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,133383.145219778,121990419.377685
1045,VERNON,LOS ANGELES,VERNON,Vernon,0.1025,2020/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,31189.7663721565,19472419.2472
1046,VICTORVILLE,SAN BERNARDINO,VICTORVILLE,Victorville,0.0875,2021/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,142992.093029444,283232695.333
1047,VILLA PARK,ORANGE,VILLA PARK,Villa Park,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,17651.4978718819,7852511.13238511
1048,VISALIA,TULARE,VISALIA,Visalia,0.085,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,132476.797584638,153181337.723558
1049,VISTA,SAN DIEGO,VISTA,Vista,0.0825,2007/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,99275.2309485041,69663258.5954407
1050,WALNUT,LOS ANGELES,WALNUT,Walnut,0.095,2017/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,33705.2285066785,33932913.9734654
1051,WALNUT CREEK,CONTRA COSTA,WALNUT CREEK,Walnut Creek,0.0925,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,116484.274813227,82433190.0095009
1052,WASCO,KERN,WASCO,Wasco,0.0825,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,51022.8146128166,37477412.9079573
1053,WATERFORD,STANISLAUS,WATERFORD,Waterford,0.07875,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,18640.9907661069,10162996.4272691
1054,WATSONVILLE,SANTA CRUZ,WATSONVILLE,Watsonville,0.0975,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,51227.2740534431,27801610.7189564
1055,WEED,SISKIYOU,WEED,Weed,0.075,2015/07/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,36202.9717694372,22193265.710598
1056,WEST COVINA,LOS ANGELES,WEST COVINA,West Covina,0.095,2017/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,75430.6828207761,60787821.4669149
1057,WEST HOLLYWOOD,LOS ANGELES,WEST HOLLYWOOD,West Hollywood,0.1025,2021/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,21043.1242293435,7178773.82966566
1058,WEST SACRAMENTO,YOLO,WEST SACRAMENTO,West Sacramento,0.0825,2019/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,46542.5871081452,97668605.0325785
1059,WESTLAKE VILLAGE,LOS ANGELES,WESTLAKE VILLAGE,Westlake Village,0.095,2017/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,23746.2547519368,20793501.618689
1060,WESTMINSTER,ORANGE,WESTMINSTER,Westminster,0.0875,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,54681.3298675407,37856002.4145143
1061,WESTMORLAND,IMPERIAL,WESTMORLAND,Westmorland,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,11110.2036306448,2278996.85596453
1062,WHEATLAND,YUBA,WHEATLAND,Wheatland,0.0775,2011/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,46817.1850618992,34942491.1361017
1063,WHITTIER,LOS ANGELES,WHITTIER,Whittier,0.1025,2020/07/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,60118.6024198529,55336379.4162028
1064,WILDOMAR,RIVERSIDE,WILDOMAR,Wildomar,0.0875,2019/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,42935.3740422414,88789832.4153503
1065,WILLIAMS,COLUSA,WILLIAMS,Williams,0.0825,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,31341.4234836169,21818457.6304717
1066,WILLITS,MENDOCINO,WILLITS,Willits,0.09125,2023/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,29697.9316101461,12205170.6727785
1067,WILLOWS,GLENN,WILLOWS,Willows,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,22627.8819396242,12259743.7499414
1068,WINDSOR,SONOMA,WINDSOR,Windsor,0.085,2021/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,57429.9747134879,31982185.3775983
1069,WINTERS,YOLO,WINTERS,Winters,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,24490.911807372,10808715.0295282
1070,WOODLAKE,TULARE,WOODLAKE,Woodlake,0.0875,2018/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,29228.2832569242,13117131.8343529
1071,WOODLAND,YOLO,WOODLAND,Woodland,0.08,2014/10/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,73108.3409135847,63908740.7828229
1072,WOODSIDE,SAN MATEO,WOODSIDE,Woodside,0.09375,2021/07/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,59456.3172132298,47108666.2600293
1073,YORBA LINDA,ORANGE,YORBA LINDA,Yorba Linda,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,73440.2162843138,74996728.5342142
1074,YOUNTVILLE,NAPA,YOUNTVILLE,Yountville,0.0775,2018/07/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,18246.4942176629,6291603.78137738
1075,YREKA,SISKIYOU,YREKA,Yreka,0.0775,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,64678.246444374,46826611.4125796
1076,YUBA CITY,SUTTER,YUBA CITY,Yuba City,0.0725,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,80865.4642735224,71761272.4398192
1077,YUCAIPA,SAN BERNARDINO,YUCAIPA,Yucaipa,0.0775,2005/01/01 08:00:00+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,66662.1316893508,106868849.362376
1078,YUCCA VALLEY,SAN BERNARDINO,YUCCA VALLEY,Yucca Valley,0.0875,2017/04/01 06:59:59+00,2023/07/01 06:59:59+00,2023/05/12 06:59:59+00,63739.2467794376,150931726.83731
