OBJECTID,PLSSID,TWNSHPLAB,STEWARD,REVISEDDATE,STATEABBR,STWRDPLYID,STWRDPLYTP,STWRDLAB,SHAPE_Length,SHAPE_Area
65,AL250170N0250E0,17N 25E,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.381707460372716,0.00898325420907091
66,AL250180N0240E0,18N 24E,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.379097304943173,0.0088963157523336
67,AL250200N0090E0,20N 9E,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.378814052220696,0.00891120353336249
68,AL250210N0100E0,21N 10E,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.378656839176953,0.00889557524102009
69,AL250220N0100E0,22N 10E,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.38135678921516,0.0089909897961834
70,AL160180S0050E0,18S 5E,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.384232063186048,0.0091226366268557
71,AL160150S0090E0,15S 9E,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.383983184791747,0.00915686995378829
72,AL160150S0110E0,15S 11E,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.383385912929838,0.0090977665157153
73,AL160090S0100W0,9S 10W,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.3844106931602,0.00916439134015259
74,AL160070S0100W0,7S 10W,BLM Cadastral - ES,2015/10/05 00:00:00+00,AL,,,,0.38597240586461,0.00922746720991109
75,AL250230N0080E0,23N 8E,BLM Cadastral - ES,2020/01/27 00:00:00+00,AL,,,,0.364110212307721,0.00832322190428017
76,AL250220N0080E0,22N 8E,BLM Cadastral - ES,2020/01/27 00:00:00+00,AL,,,,0.3656361197062,0.00846678627406632
77,AL250010N0130E0,1N 13E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.375472091858964,0.00873562116973533
78,AL250010N0110E0,1N 11E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.374004756493806,0.00869545716657656
79,AL250010N0120E0,1N 12E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.373406344404339,0.00866196459497025
80,AL250010N0150E0,1N 15E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.377603323371076,0.00884612430633159
81,AL250010N0140E0,1N 14E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.376431387702653,0.00877639428455826
82,AL250020N0120E0,2N 12E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.378529280560551,0.00891658156091237
83,AL250020N0130E0,2N 13E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.377743639779254,0.00887920014106331
84,AL250020N0140E0,2N 14E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.377419846725722,0.00887792221614583
85,AL250020N0150E0,2N 15E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.378390016849806,0.00889445669752707
86,AL250010N0160E0,1N 16E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.376710138911076,0.00880081363967056
87,AL250010N0170E0,1N 17E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.37725260797319,0.00885789592180918
88,AL250010N0180E0,1N 18E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.378316485158809,0.00888819086865536
89,AL250020N0170E0,2N 17E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.37675464661115,0.00883025729052566
90,AL250020N0160E0,2N 16E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.378103864890874,0.00888215522643491
91,AL250020N0180E0,2N 18E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.378153644490893,0.00886512794788868
92,AL250030N0140E0,3N 14E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.380321410323676,0.00894428405996857
93,AL250030N0130E0,3N 13E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.378763434241636,0.00889406200738137
94,AL250030N0150E0,3N 15E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.37875383606717,0.00894758272468578
95,AL250030N0170E0,3N 17E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.376213891997673,0.00881588435991723
96,AL250030N0160E0,3N 16E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.378625082946203,0.00890863554116345
97,AL250030N0180E0,3N 18E,BLM Cadastral - ES,2021/08/20 00:00:00+00,AL,,,,0.378804987645868,0.00886215099735056
98,AL290070N0080W0,T7N R8W,BLM Cadastral - ES,2021/12/17 00:00:00+00,AL,,,,0.183178529675768,0.00142244926186608
99,AL290070N0110W0,T7N R11W,BLM Cadastral - ES,2022/01/19 00:00:00+00,AL,,,,0.236494085730611,0.00175954824725487
100,AL290070N0120W0,T7N R12W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.235253146900793,0.00162992141148517
101,AL290070N0140W0,T7N R14W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.231396890787521,0.00145721400159703
102,AL290060N0190W0,T6N R19W,BLM Cadastral - ES,2022/01/19 00:00:00+00,AL,,,,0.22235592345064,0.00100141390865297
103,AL290060N0200W0,T6N R20W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.221790081321545,0.000912582054279203
104,AL290060N0210W0,T6N R21W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.215752104928442,0.000790563646186046
105,AL290060N0220W0,T6N R22W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.21489758275419,0.000750959012986413
106,AL290060N0230W0,T6N R23W,BLM Cadastral - ES,2022/01/19 00:00:00+00,AL,,,,0.213494814243058,0.000688650683273104
107,AL290060N0240W0,T6N R24W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.210905211235343,0.000581368573447475
108,AL290060N0250W0,T6N R25W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.204789765319438,0.000427310435888221
109,AL290060N0260W0,T6N R26W,BLM Cadastral - ES,2022/01/19 00:00:00+00,AL,,,,0.206675418220208,0.00034386002591888
110,AL290060N0270W0,T6N R27W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.205537391003997,0.000214297538171804
111,AL290060N0280W0,T6N R28W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.204017014994986,0.000104977366286995
112,AL290060N0290W0,T6N R29W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.0340507567810187,4.4266484427213e-06
113,AL250010N0100E0,T1N R10E,State of Alabama,2021/10/01 00:00:00+00,AL,,,,0.375862533748094,0.00873818206703794
114,AL250010N0060E,T1N R6E,State of Alabama,2021/10/01 00:00:00+00,AL,,,,0.3786197028032,0.00891398051360275
115,AL250010N0070E0,T1N R7E,State of Alabama,2021/10/01 00:00:00+00,AL,,,,0.378640768793255,0.00890833051232303
116,AL250010N0080E0,T1N R8E,State of Alabama,2021/10/01 00:00:00+00,AL,,,,0.378816045866148,0.0089336426597947
117,AL290070N0150W0,T7N R15W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.229926277618706,0.0013445299176632
118,AL250010N0090E0,T1N R9E,State of Alabama,2021/10/01 00:00:00+00,AL,,,,0.378124499753126,0.00885799633543222
119,AL290070N0160W0,T7N R16W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.220701625148416,0.00120564111506345
120,AL290070N0090W0,T7N R9W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.239393025925187,0.00190412021597105
121,AL290070N0100W0,T7N R10W,BLM Cadastral - ES,2022/01/19 00:00:00+00,AL,,,,0.239240219291901,0.00183839135248217
122,AL290070N0130W0,T7N R13W,BLM Cadastral - ES,2021/10/01 00:00:00+00,AL,,,,0.231547920474471,0.00151782629033805
123,AL290070N0170W0,T7N R17W,BLM Cadastral - ES,2022/01/13 00:00:00+00,AL,,,,0.226404465069135,0.00115579714834066
124,AL290060N0180W0,T6N R18W,BLM Cadastral - ES,2022/01/20 00:00:00+00,AL,,,,0.223715607846147,0.00106829581133711
125,AL250140N0260E0,T14N R26E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38358206197714,0.00911948514754187
126,AL160130S0050W0,T13S R5W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38621835153006,0.00921267902892665
127,AL160010S0020E0,T1S R2E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.387791112791209,0.00938125064467412
128,AL160010S0010E0,T1S R1E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.390596781560359,0.0094480445716253
129,AL250030N0260E0,T3N R26E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378742347173353,0.00891452707445669
130,AL250230N0030W0,T23N R3W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.375903418741767,0.00890201937700225
131,AL160160S0040W0,T16S R4W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.385453384729653,0.00916619436493567
132,AL250220N0270E0,T22N R27E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381163623914824,0.00900950943048069
133,AL160220S0100E0,T22S R10E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.283583963523192,0.0039754372319189
134,AL160080S0120W0,T8S R12W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38512086108225,0.00917465991980927
135,AL160180S0120W0,T18S R12W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.383381323879107,0.00910011766789812
136,AL250090N0230E0,T9N R23E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378066016634086,0.00888294214397527
137,AL250240N0010W0,T24N R1W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.382954115445712,0.00909824637648601
138,AL250030N0080E0,T3N R8E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379416744469888,0.00894434191289588
139,AL250040N0120E0,T4N R12E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379806120696317,0.00901783263194469
140,AL250060N0010E0,T6N R1E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.490437187719534,0.00883135570064879
141,AL250050N0160E0,T5N R16E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.374861798676267,0.00874583723258002
142,AL250040S0030W0,T4S R3W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.376195802132312,0.00883324261781768
143,AL250060S0020E0,T6S R2E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.369658178966246,0.00833575769997043
144,AL250090N0070E0,T9N R7E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380101885758179,0.00897129334095831
145,AL250080N0040E0,T8N R4E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.377454475929036,0.00884970648037606
146,AL250110N0090E0,T11N R9E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379484072034199,0.00892364553547999
147,AL250170N0260E0,T17N R26E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380636068401065,0.00898539325049134
148,AL250090N0290E0,T9N R29E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.31649342003735,0.00514080238800763
149,AL160090S0050E0,T9S R5E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.389566840073917,0.00939699891318646
150,AL250050N0270E0,T5N R27E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.377951539853306,0.00889060922087643
151,AL250170N0310E0,T17N R31E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.0504515223870426,8.33189628357712e-05
152,AL160060S0100E0,T6S R10E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.383356999177835,0.0090833671651796
153,AL160190S0150W0,T19S R15W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38388824514861,0.009168497805349
154,AL250180N0090E0,T18N R9E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381633001744175,0.00903477847328863
155,AL250180N0040E0,T18N R4E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378578967199099,0.00893019508997138
156,AL250020N0010W0,T2N R1W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379287254234615,0.00894479084646181
157,AL250070N0020W0,T7N R2W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.382783381951674,0.0089383825474088
158,AL250120N0020W0,T12N R2W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380857567091498,0.00888163901789744
159,AL250150N0180E0,T15N R18E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.382657776226993,0.00909329787067544
160,AL160020S0040W0,T2S R4W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.387790918944018,0.00929995583622446
161,AL250150N0250E0,T15N R25E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.382043670017069,0.00906627862798111
162,AL250200N0270E0,T20N R27E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380026833713766,0.00893543116752027
163,AL250070N0200E0,T7N R20E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.376256818310889,0.0087938792109025
164,AL160150S0070E0,T15S R7E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.385804874330983,0.0092294783500797
165,AL250060N0160E0,T6N R16E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.374005281225416,0.00863426372728795
166,AL160140S0040W0,T14S R4W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38456603452889,0.00916905986904951
167,AL160080S0020E0,T8S R2E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.385017757789631,0.00923870696906739
168,AL250230N0120E0,T23N R12E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.359268368157633,0.00810310184767035
169,AL160210S0150W0,T21S R15W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.388692824434802,0.00941284675599816
170,AL250140N0050E0,T14N R5E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378069064930533,0.00888590011078247
171,AL160140S0100W0,T14S R10W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.383757095227082,0.00907823673810573
172,AL250150N0140E0,T15N R14E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380053893641542,0.00897608169114256
173,AL250020N0240E0,T2N R24E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.3783663321429,0.00888121066065384
174,AL250110N0130E0,T11N R13E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380529121999762,0.00893246971960025
175,AL250120N0270E0,T12N R27E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379844364650202,0.00891422955302504
176,AL250050N0130E0,T5N R13E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.37843042382214,0.00886678807129712
177,AL250220N0020W0,T22N R2W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.508954775044415,0.00801427126763467
178,AL250060N0060E0,T6N R6E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378939736262441,0.00892377105215835
179,AL250160N0150E0,T16N R15E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.398575173400885,0.00894037881630824
180,AL250030S0010E0,T3S R1E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,1.32988820405772,0.00622702908726672
181,AL250120N0140E0,T12N R14E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379396053155103,0.00890645250545394
182,AL160010S0080E0,T1S R8E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.386467152395157,0.00899274039256688
183,AL250040N0280E0,T4N R28E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.376332266808161,0.00879564469247257
184,AL160010S0030E0,T1S R3E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381650732522352,0.00899254309112371
185,AL250130N0030W0,T13N R3W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379369562677792,0.00885570939710766
186,AL250100N0110E0,T10N R11E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379691763329665,0.00898550344774672
187,AL250090N0190E0,T9N R19E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.37828481561206,0.00890238812959076
188,AL160080S0060E0,T8S R6E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.386421148113437,0.00925514616511104
189,AL250060N0240E0,T6N R24E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378331506267892,0.00888861163776448
190,AL160160S0130W0,T16S R13W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38522293522005,0.009146461513149
191,AL160040S0020E0,T4S R2E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.391401259891457,0.00936702923676344
192,AL250190N0110E0,T19N R11E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380932288833964,0.00902413671512772
193,AL250030N0050E0,T3N R5E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.377977864885379,0.00886625598832969
194,AL250210N0120E0,T21N R12E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.36379497607236,0.00815985583210588
195,AL160130S0030W0,T13S R3W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.384998240761101,0.00921044425209464
196,AL250060N0210E0,T6N R21E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378090779012374,0.00891167068217369
197,AL250190N0130E0,T19N R13E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.382212793151393,0.00904709364593265
198,AL250010N0030W0,T1N R3W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380251844348053,0.00899602396326968
199,AL160090S0030E0,T9S R3E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.382401482289339,0.00895274370748816
200,AL250200N0120E0,T20N R12E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.365827969626463,0.00844754809390006
201,AL250060N0300E0,T6N R30E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.223444745785273,0.00129486541318172
202,AL250150N0290E0,T15N R29E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.384270514760803,0.00919502070083775
203,AL250120N0300E0,T12N R30E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.201378746610141,0.000920109501787893
204,AL250130N0190E0,T13N R19E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379907477783077,0.00898719820947212
205,AL160010S0070E0,T1S R7E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.384298235298443,0.00883772713961667
206,AL250100N0250E0,T10N R25E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.374145393345881,0.00872941290365521
207,AL250020N0030W0,T2N R3W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381371397878768,0.00899243675568815
208,AL250070N0070E0,T7N R7E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379095578741484,0.00895032506191435
209,AL250080N0140E0,T8N R14E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379839098295671,0.00895352518237133
210,AL160220S0040W0,T22S R4W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.328234586992696,0.00619643771640193
211,AL250070N0290E0,T7N R29E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378326645069934,0.00885058870923189
212,AL160160S0080E0,T16S R8E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.383614553627017,0.00912897890627344
213,AL160050S0090E0,T5S R9E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.386991434120575,0.00927938347179927
214,AL160040S0050W0,T4S R5W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.615505742623928,0.00847527843945479
215,AL250080S0060E0,T8S R6E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.373818338563917,0.00213115680482156
216,AL250210N0200E0,T21N R20E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381863806076085,0.0090911866831534
217,AL250040N0030W0,T4N R3W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380560210658889,0.00898234166729085
218,AL160070S0070E0,T7S R7E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38720716772082,0.00929948714982936
219,AL250160N0240E0,T16N R24E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.383471489373701,0.00918033415428337
220,AL160100S0140W0,T10S R14W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.384107944361524,0.0091284598407652
221,AL160180S0050W0,T18S R5W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.384758033153683,0.00915917139225254
222,AL250100N0130E0,T10N R13E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381074162503112,0.00899942210122031
223,AL250140N0240E0,T14N R24E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.383118013048313,0.00908241024043585
224,AL250050N0120E0,T5N R12E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379701467310257,0.00896784486289552
225,AL160010S0050E0,T1S R5E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.382782262119549,0.00910339505758827
226,AL160050S0010W0,T5S R1W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.585104958006519,0.00887702599164137
227,AL250040N0050W0,T4N R5W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.195577427634708,0.000866953882081555
228,AL250070S0010W0,T7S R1W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.0989409759835264,0.000320773719788961
229,AL250080N0210E0,T8N R21E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.377877554401873,0.00885572522327592
230,AL250210N0290E0,T21N R29E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.291995261381813,0.00254791271051651
231,AL250040N0020W0,T4N R2W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379054600248104,0.00893133036050126
232,AL160190S0120W0,T19S R12W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.384321992778274,0.00906776234884603
233,AL250040N0130E0,T4N R13E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.377615055495997,0.00887404191306757
234,AL160060S0050W0,T6S R5W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.387555595659507,0.00933505424259217
235,AL160020S0060W0,T2S R6W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.394226520082123,0.00948393609655676
236,AL250120N0060E0,T12N R6E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380803434348794,0.00900646685686561
237,AL250080N0090E0,T8N R9E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378279430745002,0.00891962168068983
238,AL160130S0130W0,T13S R13W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38693071170069,0.00926302043892696
239,AL160150S0020E0,T15S R2E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.384129897585014,0.00915952903896047
240,AL250020N0230E0,T2N R23E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378972143151648,0.00893896885953827
241,AL250010S0010E0,T1S R1E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.79708430713624,0.0085478369624572
242,AL160160S0070W0,T16S R7W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.383676382789874,0.00915099549620504
243,AL160080S0030E0,T8S R3E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.476675063887194,0.0091510386427036
244,AL160130S0020W0,T13S R2W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.384968573739816,0.00918079477315407
245,AL160020S0020W0,T2S R2W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.387246424791996,0.00931455527039753
246,AL250150N0030E0,T15N R3E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.376673541491237,0.00883967066875712
247,AL160140S0120E0,T14S R12E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.301428822676807,0.0054442407010447
248,AL250030N0190E0,T3N R19E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.376799093520404,0.00885664246686839
249,AL250100N0070E0,T10N R7E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378908390566533,0.00891226919520712
250,AL160060S0110E0,T6S R11E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.214457636072092,0.00172456739272778
251,AL250130N0100E0,T13N R10E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.382451584405439,0.0090147200247365
252,AL160120S0080E0,T12S R8E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.3931657145969,0.00962040539150004
253,AL250210N0040E0,T21N R4E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381424254851737,0.00907597318777822
254,AL250230N0100E0,T23N R10E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381034901046027,0.00905268483791478
255,AL250230N0240E0,T23N R24E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381811349463647,0.00907468396466391
256,AL250060N0150E0,T6N R15E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.375218486237015,0.00874719102381269
257,AL250050N0030E0,T5N R3E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.392411208044232,0.00896316923728206
258,AL250080N0290E0,T8N R29E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.364747621440684,0.00728721884844445
259,AL250030N0030W0,T3N R3W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380381125075177,0.00896307412552505
260,AL160120S0110W0,T12S R11W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.385732053735737,0.00924304638774945
261,AL160040S0040E0,T4S R4E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.397190865715468,0.00902930077655336
262,AL160150S0090W0,T15S R9W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.385335041099085,0.00920545465701823
263,AL250030N0100E0,T3N R10E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.378437787638638,0.00890748298952524
264,AL250130N0180E0,T13N R18E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381034281858468,0.00902638334201328
265,AL250190N0050E0,T19N R5E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.37845625306694,0.00889379338103464
266,AL160010S0110W0,T1S R11W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.387586651439675,0.00930992075695826
267,AL250120N0230E0,T12N R23E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.387150842071963,0.00919681594778376
268,AL250180N0260E0,T18N R26E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379961806092745,0.00898009738099007
269,AL250240N0170E0,T24N R17E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.385176870452866,0.00917293217265536
270,AL250130N0170E0,T13N R17E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380122454360812,0.00897933343992592
271,AL160130S0040E0,T13S R4E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.383835306777707,0.00916606866310655
272,AL160020S0090W0,T2S R9W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380935017936296,0.00919164434769969
273,AL160170S0100W0,T17S R10W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38181170945874,0.00903799313506631
274,AL250020N0210E0,T2N R21E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.381421211614249,0.00904210298594219
275,AL250050N0010W0,T5N R1W,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.38017112853423,0.00898613966820936
276,AL250070N0240E0,T7N R24E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.380122556872267,0.00896447012804686
277,AL250050N0230E0,T5N R23E,State of Alabama,2015/10/22 00:00:00+00,AL,,,,0.379854065604257,0.0089839707953427
