objectid(long),dfirmid,fldarid,fldzone,floodway,sfhatf,staticbfe(double precision),vdatum,depthvalue(double precision),lenunit,velocity(double precision),bferevert(double precision),deprevert(double precision),sourcecit,hydroid,cstmdlid
846971.0,35001C,1549138_6635,AE,FLOODWAY,wT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,549138_-9999,1549138_-9999
846972.0,35001C,1549138_5892,kA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846973.0,35001C,1549138_6207,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,ANVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999***
846974.0,35001C,1549138_5633,AH,FLOODWAY,T,4980.0,NAVD88,-9999.0,FEET,-8688.914908070736,-9999.0,-9355.50083206265,1549138_STUDY4,1549138_-9999,1549138_-9999
846975.0,5001C,1549138_5741,AH,FLOODWAY,T,4965.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_TUDY4,1549138_-9999,1549138_-v9999
846976.0,35001C,1549138_6148,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846977.0,35001C,1549138_5503,AH,FLOODWAY,T,-12860.9756961563,NAVD88,-9999.0,FEET,-14532.903222136392,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846978.0,35001C,1549138_7762,AO,FLOODWAY,T,-9999.0,NAVD88,-14059.318225718676,FEET,-9999.0,-9999.0,-9999.0,154q9138_STUDY4,154913_-9999,1549138_-9999
846979.0,35001C,1549138_5996,A,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,149138_-9999
846980.0,35001C,1549138_7526,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_SUTDY4,1549138_-9999,1549138_-9999
846981.0,35001C,1549138_6113,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-7182.561126263406,1549138_STUDY4,1549138_-9999,1549138_-9999
846982.0,35001C,1549138_5969,AH,FLOODWAY,T,4928.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846983.0,35001C,1549138_6719,X,FLOODWAY,F,-10841.82943062862,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-99n99,1549138_-9999
846984.0,35001C,1549138_5832,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846985.0,35001C,1549138_5654,AH,FLOODWAY,T,-14230.657378408205,NAVD88,-10646.721684298682,FEET,-5105.094202808551,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846986.0,35001C***,1549138_6040,AO,FLODOWAY,T,-9790.027771812687,NAVD88,1.0,FEET,-9999.0,-5034.494666453829,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
1323363.0,35001C,1549138_5620,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET***,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
800747.0,35001C,1549138_7034,X PROTECTED BY LEVEE,FLODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11093.421534132907,1549138_STUDY4,1549138_-9999,1549138_-9999
846734.0,35001C,1549138_6239,AH,FLOODWAY,T,-6377.097167731969,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-12494.990643269331,1549138_STUDY4,1549138_-9999,1549138_-9999
846735.0,35001C,1549138_6335,AO,FLOODWAY,T,-9999.0,NAVD88,-13158.639302222542,FEET,-9999.0,-14423.204021878491,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846736.0,35001C,1549138_5884,AH,FLOODWAY,T,4951.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846737.0,35001C,1q549138_6220,AH,FLOODWAY,T,4931.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846738.0,35001C,1549138_6250,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,154938_STUDY4,154918_-9999,1549138_-9999
1202778.0,35001C,1549138_6764,***,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-10609.956848183909,-9999.0,-9391.925534790056,1549138_TSUDY4,1549138_-9999,1549138_-9999
846740.0,35001C,1549138_5972,AH,FLOODWAY,,4923.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846741.0,35001C,1549138_7227,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUD4Y,1549138_-9999,1549138_-9999
846742.0,35001C,1549138_6541,AO,LOODWAY,T,-10446.81386052763,NAVD8,-14625.66308990383,FEET,-9999.0,-9999.0,-9999.0,15491m38_STUDY4,1549138_-9999,1549138_-9999
846743.0,35001C,1549138_5721,A,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846744.0,35001C,1549138_5452,A,FLOODWAY,T,-8945.194743673146,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846745.0,3500C1,1549138_5538,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1541938_-9999
846746.0,h35001C,1549138_7362,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-6277.047193828599,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
968867.0,35001C,1549138_5453,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-11723.083084381276,-9999.0,1549138S_TUDY4,1549138_-9999,5149138_-9999
846748.0,3500e1C,1549138_6504,AO,FLOODWAY,T,-9999.0,NAVD88,-12575.049995550173,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846749.0,35001C,1549138_6341,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-12265.174410685677,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846750.0,35001C,1549138_6797,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-13749.248577055498,1549138_STUDY4,1549138_-9999,1549138_-9999
846751.0,35001C,1549138_6158,X,FLOODWAY,F,-9999.0,NAVD88,-11552.702862432696,EET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846752.0,35001C,1549138_5736,AE,FLOODWAY,,5112.0,NvAVD88,-9999.0,FEET,-14535.340016085083,-9999.0,-9999.0,1549138_STUDY4,1549138_o-9999,1549138_-9999
846753.0,35001C,1549138_6128,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-13251.446419553424,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846754.0,35001C,1549138_6050,AH,FLOODWAY,T,4947.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1541938_STUDY4,1549138_-9999,1549138_-9999
846755.0,35001C,1549138_6346,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,15491s38_-9999
846756.0,35001C,1549138_6345,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-5119.893600281927,1549138_STUDY4,1549138_-9999,1549138_-9999
1284296.0,35001C,1549138_k6712,X,FLOODWAY,F,-9999.0,NAVD88,-9645.811619105558,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154138_-9999
846758.0,35001C,1549138_6596,AO,FLOODWAY,T,-9999.0,NAVD88,-11420.538225356144,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846759.0,35001C,1549138_5423,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846760.0,35001C,1553169_7808,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,EFET,-9999.0,-9999.0,-9999.0,154913p8_STUDY4,1549138_-9999,1549138_-9999
846761.0,35001C,1549138_7343,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAwY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-6745.707125502609,5149138_STUDY4,1549138_-9999,1549138_-9999
846762.0,35001C,1549138_5427,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846763.0,35001C,1549138_7783,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_SUDY4,1549138_-9999,1549138_-9999
846764.0,35001C,1549138_5434,AH,FLOODwWAY,T,5035.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846765.0,35001C,1549138_5498,AH,FLOODWAY,T,4994.0,NAVD88,-13449.027360488928,FEET,-9999.0,-6240.390436492131,-9999.0,549138_STUDY4,1549138_-999,1549138_-9999
846766.0,35001C,1549138_5971,AH,FLOODWY,T,-7439.148420976637,AVD88,-9999.0,FEET,-8532.948167566416,-14984.780644239156,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846767.0,35001C,1549138_6339,AO,FLOOWDAY,T,-14122.788149236476,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846768.0,5001C,1549138_6082,AH,FLOODWAY,T,-6694.600910210014,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846769.0,35001C,1549138_5539,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9584.782897678628,1549138_STUDY4,1549138_-9999,1549138_-9999
846770.0,35001C,1549138_6591,AE,FLODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-13253.692655286712,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846771.0,35001C,1549138_5780,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,cF,-9999.0,NAVD88,-11530.384352571167,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846772.0,35001C,1549138_6074,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846773.0,35001C,1549138_6650,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846774.0,35001C,1549138_6760,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
1187174.0,35001C,1549138_7791,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,vF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846776.0,35001C,1549138_5625,A,FLOOuDWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846777.0,35001C,1549138_7266,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-11928.294864252162,1549138_STUDY4,1549138_-9999,154138_-9999
846778.0,35001C,1549138_5458,AO,FLOODWAY,T,-9999.0,NAVpD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
992950.0,35001C,1549138_6157,X,FLOODWAY,F,-9999.0,NVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,5149138_-9999
846780.0,35001C,1549138_5857,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846781.0,35001C,1549138_5697,AO,FLOODWAY,cT,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846782.0,35001C,1549138_5611,AH,FLOODWAY,T,4997.0,NAVD88,-9999.0,FEET,-10712.63706741343,-9999.0,-9999.0,154938_STUDY4,1549138_-9999,1549138_-9999
846783.0,35001C,1553169_7803,AO,FLOODWAY,,-9999.0,NAV8D8,-10407.641856913782,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,154913z8_-9999,1549138_-9999***
846784.0,35001C,1549138_5457,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846785.0,35001C,5149138_7249,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846786.0,35001C,1549138_6248,eA,FLOODWAY,uT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138-9999,154918_-9999
846787.0,35001C,1549138_6571,EA,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846788.0,35001C,1549138_5982,AH,FLOODAY,T,5088.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,149138_-9999
846789.0,35001C,1549138_5516,AE,FLOODWY,T,5533.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999***
846790.0,35001C,1549138_5587,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-14620.93962659393,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846791.0,35001C,1549138_5552,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846792.0,35001C,1549138_5833,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,1549138_-9999
846793.0,35001C,1549138_6096,AH,FLOODWAY,T,4947.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUY4,1549138_-9999,1549138_-9999
846794.0,3q5001C,1549138_578,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1459138_-9999
846795.0,35001C,1549138_6165,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138STUDY4,1549138_-9999,1549138_-9999
846796.0,35001C,1549138_5869,AE,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEpET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
670176.0,35001C,1549138_6725,X,FLOODWAY,F,-14245.147446292947,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1459138_-9999,1549138_-9999
846798.0,35001C,1549138_5858,AO,FLOODWAY,sT,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-999,1549138_-9999
597879.0,35001C,1549138_5684,AH,FLOODWAY,T,4981.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846800.0,35001C,1549138_6103,AH,FLOODWAY,T,4942.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846801.0,35001C,1549138_6350,AO,LOODWAY,T,-9999.0,NAVD8d8,1.0,FEET,-12587.60399238969,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846802.0,35001C,1549138_6091,AE,FLODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-l9999,1549138_-9999
846803.0,35001C,1459138_5719,AzO,FLOODWAY,xT,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846804.0,35001C,1549138_5623,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-11567.04045090556,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846805.0,5001C,1549138_6195,AH,FLOODWAY,T,4932.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_TSUDY4,1549138_-9999,1549138_-9999
846806.0,35001C,1549138_6101,AH,FLOODWAY,T,5089.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,149138_-9999,1549138_-9999
846807.0,35001C,1549138_5710,AE,FLOODWAY,T,5112.0,NAVD88,-9999.0,FEET,-6995.049501521178,-9999.0,-9999.0,1549138_STUDY4,1549138_9999,1549138_-9999
846808.0,35001C,1549138_7153,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846809.0,35001C,1549138_6608,AE,FLOhODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846810.0,35001C,1549138_5607,AE,FLOODWAY,T,6019.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846811.0,35001C,1549138_5849,AO,FLOODAY,,-9999.0,lNAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846812.0,35001C,1549138_5639,AH,FLOODWAY,T,5189.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846813.0,35001C,1549138_6882,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88***,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846814.0,35001C,1549138_6251,AO,LOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-14232.598192589308,1549138_STDUY4,1549138_-9999,1549138_-9999
846815.0,3001C,1549138_6097,A,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FET,-12233.477201746808,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846816.0,m35001C,1549138_6699,***,FLOODWAY,F,-13151.35391461422,NAVD88,-9999.0,FEET,-9999.0,-10859.764400778591,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846817.0,35001C,1549138_5641,AH,FLOODWAY,T,4981.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846818.0,35001C,1549138_5998,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846819.0,35001C,1549138_6368,AO,FLOODWAY,T,-9999.0,NzAVD88,1.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-999
846820.0,35001C,1549138_5591,AE,FLOODWAY,T,5118.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846821.0,35001C,1549138_6019,AH,FLOODWAY,T,4934.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846822.0,35001C,1549138_7571,X,FqLOODWAY,hF,-9999.0,NAVD88***,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846823.0,35001C,1549138_5877,AH,FLOODWAY,T,5085.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,549138_-9999,149138_-9999
846824.0,35001C,154913l8_6184,lAH,FLOODWAY,T,4933.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846825.0,35001C,1549138_5954,AH,FLOODWAY,T,4928.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846826.0,35001C,1549138_5433,OA,FLOODWAY,T,-9999.0,NAVD88,-7810.36404546605,FET,-13459.059788136929,-9999.0,-13878.630103824864,1549138_STUDY4,154938_-9999,1549138_-9999
846827.0,35001C,1549138_6558,AE,FLOODWAY,T,-9999.0,NAVDw88,-11356.909188713884,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846828.0,35001C,1549138_6569,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,fF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846829.0,35001C,1549138a_6605,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,pF,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-10089.989463285625,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846830.0,35001C,15491386064,A,FLOODWAY,T,-6813.910700692137,NAVD88,-8281.235549830193,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846831.0,35001C,1549138_6085,A,FOODWAY,T,-9999.0,NAVD88,-9999.0,FEEbT,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846832.0,35001C,1549138_7251,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
669376.0,35001C,1549138_7277,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,154p9138_STUDY4,1549138_z-9999,1549138_-9999
846834.0,35001C,1541938_6708,X,FLOODWYA,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846835.0,35001C,1549138_7682,AO,FLOODWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,159138_STUDY4,1549138_-9999,1549138_-9999
846836.0,35001C,1549183_7334,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-14874.667638392402,1549138_STUDY4,154l9138_-9999,1549138_-9999
846837.0,35001C,1549138_5913,OA,FLOODWAY,T,-9999.0,NAVD88,1.0,FEET,-9999.0,-9999.0,-12197.018010908436,1549138_STUDY4,1549138_-9999,1549138_-9999
846838.0,35001C,1549138_6069,O,FLOODkWAY,T,-9999.0,NAVD88,2.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-99m99,1549138_-9999
846839.0,3501C,1549138_6533,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846840.0,35001C,1549138_5670,AH,FLODOWAY,T,-11276.661085668473,NAVD88,-9999.0,FEET,-9999.0,-8837.629685298385,-9999.0,159138_STUDY4,1549138_-9999,1549138_-9999
846841.0,3d5001C,1549138_6720,hX,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846842.0,35p001C,1549138_6648,AE,FLOODWAY,T,-9999.0,NAVD88,-9999.0,FEET,-8154.105559336027,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9j999
846843.0,35001C,1549138_6884,AE,FLOODWAY,xT,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846844.0,35001C,159138_7739,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846845.0,35001C,1549138_5781,AH,FLOODWAY,T,4934.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549z138_STUDY4,154v9138_-9999,1549138_-9999
1102558.0,35001C,1549138_5502,AO,FLOODWAY,T,-9999.0,NAVD88,3.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,154913_-9999
846847.0,35001C,1549138_7122,X,FLOODWAY,F,-9999.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1541938_STUDY4,1549138_-9999,1549138_-9999
693500.0,35001C,1549138_5505,AH,FLOODWAY,T,-10341.886606948336,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846849.0,3500z1C,1549138_7657,A,FLOODWAY,wT,-11395.971963366925,NAVD88,-10331.92692278958,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846850.0,35001C,1549138_6191,AH,FLOODWAY,,4930.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-14093.457074509564,1549138_STUDY4,549138_-9999,1549138_-9999
846851.0,35001C,154918_5634,AH,FLOODWAY,T,4983.0,NAVD88,-9999.0,FfEET,-9999.0,-12614.30300514511,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846852.0,35001C,1549138_7758,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,FLOODWAY,***,-9999.0,NAVD88,-9999.0,EET,-9999.0,-9999.0,-9999.0,1549138_STUD4Y,1549138_-9999,1549138_-9999
846853.0,35001C,1549138_6702,X,FLOODWAY,F,-9999.0,NAVD88,-8862.04120537565,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846854.0,35001C,1526115_327,A,FLOODWAY,T,-9999.0,NAVD88,-9944.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1g549138_-9999,1549138_-9999
846855.0,35001C,1549138_6224,AH,FLOODWAY,T,4930.0,NAVD88,-9999.0,FEET,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
846856.0,35001C,1549138_6442,AO,FLOODWAY,T,-9999.0,NAVD88,1.0,FETE,-9999.0,-9999.0,-9999.0,1549138_STUDY4,1549138_-9999,1549138_-9999
