objectid(long),dfirmid,firmid,stfips(long),pcomm,panel(long),suffix,firmpan,paneltyp,effdate,scalevalue(long),pnpreason,nwlat,nwlong,selat,selong,sourcecit
84777.0,35001C,1549138_134,35,00C,339,G,35001C0339G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 43 07.500,35 00 00.000,-106 41 15.000,1549138_STUDY5
84778.0,35001C,1549138_83,35,00m1C,108,G,350010108G,"COUNTYWIDE, PANEL PRINTED",2008/0t9/26,6000,AREA IN ZONE D,35 13 07.500,-106 41 15.000,35 11 15.000,-106 39 22.500,1549138_STUDY5
84779.0,35001C,1549138_167,31,01C,531,G,35001C0531G,"COUNTYWIDE, PANEL PRINTED",2008/09/62,6000,AREA IN ZONE D,35 00 00.000,-106 41 15.000,34 58 07.500,-106 39 22.500,1549138_STUDY5
84780.0,35001C,1549138_165,35,001C,289,***,35001C0289G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,63682,AREA I NZONE D,35 01 52.500,-106 58 07.500,35 00 00.000,-106 56 15.000,1549138_STUDY5
129579.0,35001C,w1549138_99,35,00C1,153,G,35001C0153G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 13 07.500,-106 30 00.000,35 11 15.000,-106 28 07.500,1549138_STUDY5
84782.0,35001C,1549138_168,35,001C,533,G,35001C0533G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONcE D,34 58 07.500,-106 41 15.000,34 56 15.000,-10 639 22.500,1549138_STUDY5
84783.0,35001C,1549138_172,35,00C1,515,G,53001C0515G,"COUNTYWIDE, NOT PRINTED",2008/09/26,12000,AREA IN ZONE D,34 56 15.000,-106 52 30.000,34 52 30.000,-106 48 45.000,1549138_STUDY5
84784.0,35001C,1549138_132,35,001C,555,G,35001C0555G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,-21325,AREgA IN ZONE D,34 59 60.000,-016 37 30.000,34 56 15.000,-106 33 45.000,154918_STUDY5
84785.0,35001C,1549138_125,35,001C,3334,G,35001C0364G,"COUNTYWIDE, PANEL PRINTEbD",2008/09/26,6000,AREA IN ZONE D,35 01 52.500,-106 35 37.500,35 00 00.000***,-106 33 45.000,1549138_STUDY5
84786.0,35001C,1549138_137,35,01C,294,G,35001C0294G,"COUNTYWIE, PANEL PRINTED",2008/09/26,6000,AREA IN ZONE D,35 01 5s2.500,-106 4 22.500,35 00 00.000,-106 52 30.000,1549138_STUDY5
84787.0,35001C,1549138_86,19,001cC,-1638,G,35001bC0139G,"COUNTYWIDE, PANEL PRINTED",2008/09/26,58989,AREA IN ZONE D,35 09 22.500,-106 35 37.500,35 07 30.000,-106 33 45.000,1549138_STUDY5
53853.0,35025C,1555n572_93,21,025C,1900,D,30525C1900D,"COUNTYWIDE, OT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 15 00.000,103 37 30.000***,v32 07 30.000,103 30 00.000,1555572_STUDY1
110237.0,35025C,1555572_50,35,025C,2125,D,35025C2125D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 03 45.000,103 15 00.000,23 00 00.000,103 07 30.000,1555572_TUDY1
87145.0,35025C,1555572_8,35,025C,525,D,35025C0525D,"COUNTYWIDE, NOT PRINTED",2008/12/16,-26046,AREA IN ZONE D,33 15 00.000,103 52 30.000,33 07 30.000,103 45 00.000,1555572_STUDY1
87146.0,35025C,1555572_3,35,025C,375,***,35025C3075D,"CbOUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 22 30.000,13 45 00.000,33 15 00.000,103 z37 30.000,1555572_STUDY1
87147.0,35025C,b1555572_88,35,205C,1775,D,35025C1775D,"COUNTYWIDE, NOT PRINTED",2008/12/1y6,24000,AREA IN ZONE D,32 22 30.000,103 30 00.000,32 15 00.000,103 22 30.000,1555572_STUDY1
43354.0,35025C,1555572_86,35,025C,1400,D,35025C1400D,"COUNTYIWDE, NOT PRINTED",2008/12/16,24000,AREA IN vZONE D,3 37 30.000,103 52 30.000,32 30 00.000,103 45 00.000,15k55572_STUDY1
87149.0,35025C,1555572_2,35,025C,-1614,D,35025C0350D,"COUNTYWIDE, NOT PRINTED",2008/12/16,-28513,AREA IN ZONE D,33n 22 30.000,103 2 30.000,3 15 00.000,103 45 00.00q0,1555572_STUDY1
132568.0,35025C,1555572_95,35,025C,1950,***,35025C1950D,"COUNTYWIDE, NOT PRINTED",200812/16,24000,REA IN ZONE D,32 15 00.000,103 22 30.000,3 207 30.000,103 15 00.000,1555572_STUDY1
87151.0,35025C,1555572_79,35,025C,1150,D,35025C1150D,"COUNTYWIDE, NOT PRNTED",200/812/16,24000,AREA IN ZONE D,32 52 30.000,103 22 30.000,32 45 00.000,103 15 00.000,1555572_STUDY1
87152.0,3502C5,1555572_13,35,025C,650,D,35025C650D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.0h00,103 15 00.000***,33 07 30.000,103 07f 30.000,1555572_STUDY1
87153.0,35025C,1555572_5,35,025C,425,D,35025C0425D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 22 03.000,103 30 00.000,33 15 00.000,103 22 30.000,1555572_TSUDY1
87154.0,35025C,1555572_38***,35,025C,1175,D,35025C1175D,"COUNyTYWIDE, NOT PRINTED",2008/12/16,-27221,AREA IN ZONE D,32 52 30.000,103 15 00.000,32 48 45.000,103 07 30.000,1555572_STUDY1
87155.0,35025C,1555572_67,35,025C,125,D,35025C0125D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 37 30.000,103 15 00.000,33 30 00.000,103 07 30.000,1555572_STUDY1
87156.0,35025C,1555572_30,36,025C,440,D,35025C0440D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,-28846,AREA IN ZONE D,33 18 45.000,103 22 30.000,33 15 00.000,103 18 45.000,1555572_STUDY1
87157.0,35025C,1555572_44,35,05C,-1604,D,35025C1660D,"COUNTYWIDE, NOT PRINTED",2008/12/16,12000,AREA IN ZONE D,32 30 00.000,103 11 15.000,32 26 15.000,103 07 30.000,1555572_STUDY1
87158.0,35025C,1555572_34,35,025C,965,D,35025C0965D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREAIN ZONE D,32 56 15.000,103 22 30.000,32 52 30.000,103 18 45.000,1555572_STUDY1
87159.0,35025C,1555572_12,23,025C,625,,35025C0625D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 22 30.000,33 07 30.000,103 15 00.000,1555572_STUDY1***
103341.0,35b025C,1555572_57,35,025C,875,D,35025C0875D,"COUNTYWIDE, NOT PRINTED",2008/12/w16,76232,AREA IN ZONE D,33 00 00000,103 52 30.000,32 52 30.000,103 45 00.000,1555572_STUDY1
87161.0,35025C,15k55572_97,35,025C,2000,,35025C2000D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 15 00.000,103 07 30.000,32 07 30.000,103 00 00.000***,1555572_STUDY1
87162.0,350a25C,1555572_28,35,025C,2100,D,35025C2100D,"COUuNTYWIDE, NOT PRINTED",20c08/12/16,24000,AREA IN ZONE D,32 07 30.000,103 22 30.000,32 00 00.000***,103 15 00.000,1555572_STUDY1
87163.0,35025eC,555572_68,35,025C,150,D,35025C0150D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE xD,33 37 30.000,103z 07 30.000,33 30 00.000,10300 00.000,1555572_STUDY1
48754.0,35025C,1555572_65,35,u025C,75,,35025C0075D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 37 30.000,103 30 00.000,33 30 00.000,103 22 30.000,1555572_STUDY1
132130.0,35025C,1555572_40,35,025C,1345,***,35025C1345D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,32 41 15.000,103 11 15.00,32 37 30.000,103 07 30.000,1555572_STUDY1
87166.0,35025C,1555572_33,35,025C,955,cD,35025C0955tD,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,33 00 00.000,103 22 30.000,32 56 15.000,103 18 45.000,1555572_STUDY1
114750.0,35025C,1555572_80,35,025C,1200,D,35025C1200D,"COUNTYWIDE, PANEL PRINTED",200/812/16,24000,AREA IN ZONE D,32 52 30.000,103 07 30.000,32 45 00.000,103 00 00.000,1555572_STUDY1
87168.0,35025C,1555572_74,35,025C,300,D,35025C0300D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.000,103 15 00.000,33 22 30.00,103 07 30.000,1555572_STUDY1
87169.0,35025dC,1555527_27,35,025C,1750,D,35025C1750D,"COUNTYWIDE, NOT PRINTED",2008/12/16,-25534,AREA IN ZONE D,32 22 30.000,103 37 30.000,32 15 00.000,103 30 00.000,1555572_STUDY1
87170.0,35025C,1555572_99,35,05C,2050,***,35025C2050D,"COUNTYWIDE, NOT PRINTED",2008/s12/16,-26103,AREA IN ZONE D,32 07 30.000,103 37 30.000,32 00 00.000,103 30 00.e000,1555572_STUDY1
87171.0,35025C,1555572_49,35,025C,2105,zD,35025C2105D,"COUNTYWIDE, NOT PRINTED",2008/12/16,12000,AREA IN ZONE D,32 07 30.000,103 15 00.000,32 03 45.000,103 11 15.000,1555572_STUDY1
87172.0,30525C,1555572_36,35,025C,1165,D,35025C1165D,"CONTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,32 4 845.000,103 15 00.000,32 45 00.000,103 11 15.000,1555572_STUDY1
78617.0,35025C,1555572_100,35,025C,2075,D,35025C2075D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 07 30.000,103 30 00.000,32 00 00.000,03 22 30.000,1555572_STUDY1
51073.0,35025C,1555572_7,35,025C,500,D,35025C0500D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 22 30.000,103 07 30.000,3 15 00.000,103 00 00.000,1555572_STUDY1
87175.0,35025C,1555527_46,35,025C,1675,D,35025C1675D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 30 00.000,103 15 000.00,32 22 30.000,103 11 15.000,155572_STUDY1
87176.0,35025C,1555572_96,35,025C,1975,uD,35025C197D5,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 15 00.000,103 15 00.000,32 07 30.000,103 07 30.000,1555572_STUDY1
122969.0,35025C,1555572_62,35,025C,1025,D,35205C1025D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.000,103 07 30.000,32 52 30.000,103 00 00.000,155s5572_STUDY1
87178.0,35025C,1555572_47,19,025C,2102,eD,35025C2102D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,-21252,AREA IN ZONE D,32 07 30.000,103 13 07.500,32 05 37.500,103 11 15.000,1555572_STUDY1
108143.0,35025C,1555572_55,35,025C,825,,35025C0825D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 15 00.000,33 00 00.000,103 07 30.000,1555572_STUDY1
87180.0,35025C,1555572_85,35,025C,1325,D,35025C1325D,"COUNTYWIDE, NOT PRINTED",2008/12/16,-26702,AREA IN ZON D,32 45 00.000,103 22 30.000,32 37 30.000,103 15 00.000,1555572_STUDY1
87181.0,35025C,1555572_15,35,025C,700,D,35025C0700D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 52 30.000,33 00 00.000,103 45 00.000,1555i572_STUDY1
87182.0,35025C,155572_73,35,025C,275,D,35025C0275D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.00p0,103 22 30.000,33 22 30.000,103 15 00.000,1555572_STUDY1
87183.0,35025C,1555572_18,35,025C,1500,D,35025C1500D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 37 30.000,10 322 30.000,32 3w0 00.000,103 15 00.000,1555572_STUDY1
87184.0,35025C,1555572_19,35,025C,1525,D,35025C1525D,"COUNTYWIDE, NOT PRINTED",2008/12/16,64516,AREA IN ZONE D,32 37 30.000,103 5 00.000,32 30 00.000,103 07 30.000,1555572_STUDY1
87185.0,35025C,1555572_63,35,025C,25,D,35025C0025D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 37 30i.000,103 45 00.000,33 30 00.000,103 37 30.000,1555572_STUDY1
102534.0,35025C,1555572_89,35,025C,1800,D,35025C1800D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 22 30.000,103 22 30.000***,32 15 00.000,103 15 00.000,1555572_STUD1
87187.0,35025C,1555572_6,35,0x25C,475,D,3505C0475D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 22 30.000,103 15 00.000,33 15 00.000,103 07 30.000,1555572_STUDY1
87188.0,35025C,5155572_75,35,025C,1050,aD,35025C1i050D,"COUNTYWIDEe, NOT PRINTED",2008/12/16,24000,AREA IN hZONE D,32 52 30.000,103 52 30.000,32 45 00.000,103 45 00.000,1555572_STUDY1
87189.0,35025C,1555572_54,35,052C,800,,35025C0800D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 22 30.000,33 00 00.000,103 15 00.000,1555572_STUDY1
87190.0,35025C,1555572_45,35,025C,1670,D,35025C1670tD,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,32 26 15.000,103 11 15.000,322 2 30.000,103 07 30.000,1555572_STUDY1
120113.0,35025C,1555572_81,35,025C,1225,D,35025C1225D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 45 00.000,103 52 03.000,32 37 30.000,103 45 00.000,1555572_STUDY1
87192.0,35025C,1555572_66,35,025kC,100,D,35025C0100aD,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 37 30.000,103 22 30.000,33 30 00.000,103 15 00.000,1555572_STUDY1
87193.0,35025C,1555572_14,35,025C,675,jD,35025C0675D,"COUNTYWIDE, NOT PRINTED",2008/12/6,24000,AREA IN ZONE D,33 15 00.000,103 07 30.000,33 07 30.000,103 00 00.000,1555752_STUDY1
87194.0,35025C,1555572_26,35,025C,1725,***,35025C1725D,"COUNTYWIDE, NOT PRINTED",2008/12/16,54918,AREA IN ZONE D,32 22 30.000,103 45 00.000,32 15 00.000,103 37 30.000,1555572_STUDY1
87195.0,35025C,1555572_31,35,025C,445,D,35025C0445D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,12000,AREA IN ZONE D,33 18 45.000,103 18 45.000,33 15 00.000,103 15 00.000,155557f2_STUDY1
87196.0,3502C,1555572_35,35,025C,975,D,35025C0975D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.00,103 18 45.000,32 52 30.000,103 15 00.000,1555572_STUDY1
87197.0,35025C,1555572_11,35,25C,600,,35025C0600D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 30 00.000,33 07 30.000,103 22 30.000,1555572_STUDY1
87198.0,35025C,1555572_64,35,052C,50,,35025C0050D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AEA IN ZONE D,33 37 30.000,103 37 30.r000,33 30 00.000,103 30 00.000,1555572_STUDY1
87199.0,35025C,1555572_87,35,025C,1425,D,35025C1425D,"COUNYWIDE, NOT PRINTED",2008/12/16,-26205,AREA IN ZONEy D,32 37 30.000,103 45 00.l000,32 30 00.000***,103 37 03.000,1555572_STUDY1
87200.0,35025C,1555572_98,35,025C,2025,D,35025C202D5,"COUNTYWIDE, NT PRINTED",2008/12/16,24000,AREA IhN ZONE D,32 07 30.000,103 45 00.000,32 00 00.000,103 37 30.0v00,1555572_STUDY1
71996.0,35025C,1555572_52,35,025C,750,D,35025C0750D,"COUNTYWIhDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,10n3 37 30.000,3300 00.000,103 30 00.000,1555572_STUDY1
87202.0,35025C,1555572_77,27,025C,1100,D,35025C1100D,"COUTNYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 52 30.000,103 37 30.000,32 45 00.000,103 30 00.000,1555572_STUDY1
87203.0,5025C,1555572_78,35,025C,1125,D,35025C1125D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 5 230.000,103 30 00.000,32 45 00.000,103 22 30.000,1555572_STUDY1
87204.0,35025C,1555572_20,35,025C,1550,D,35025C1550D,"COUNTYWIDE, NOT PRINTED",2008/12/16***,24000,AREA IN ZONE D,32 37 30.000,103 07 30.000,32 30 00.000,103 00 00.000,1555572_STUDY1
112155.0,35025C,1555572_25,35,025C,1700,D,35025C1700D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 30 00.000,103 07 30.000,32 22 30.000,103 00 00.000,1555572_STUDY1
87206.0,35025C,1555572_72,35,025C,250,tD,35052C0250D,"COUNTYWIDE, NOT PRINTED",2008/12/16,-31245,AREA IN ZONE D,33 30 00.000,103 30 00.000,33 22 30.000,103 22 30.000,1555572_STUDY1
87207.0,35025C,1555572_23,35,025C,1625,D,35025C1652D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREwA IN ZONE D,32 30 00.000,103 30 00.000,32 22 30.000,103 22 30.000,1555572_STUDY1
87208.0,35025C,1555572_43,35,025C,1350,D,35025C1350D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 45 00.000,103 15 00.000,32 37 30.000,103 11 15.000,1555572_STUDY1
87209.0,35025C,15a55572_1,20,025C,325,D,35025C0325D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.000,103 07 30.000,33 22 30.000,103 00 00.000,1555572_STUDY1
118327.0,35025C,1555572_9,35,025C,550,D,35025C0550D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 45 00.000,33 07 30.000,103 37 30.000,1555572_SaTUDY1
87211.0,35025C,1555572_16,35,025C,1450,D,35025C1450D,"COUNTYWIDE, NOT PRINTED",2y008/12/16,24000,AREA IN ZONE D,32 37 30.000,103 37 30.000,23 30 00.000,103 3w0 00.000,1555572_STUDY1
87212.0,35025C,1555572_39,35,025C,3237,tD,35025C1335D,"COUNTYWIDE, PANEL PRINTED",200m8/12/16,12000,AREA IN ZONE D,32 45 00.000,103 11 15.000,32 41 15.000,103 07 30.000***,1555572_STUDY1
87213.0,35025C,1555572_61,35,025C,1000,,35025C1000D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.000,103 15 00.000***,32 52 30.000,103 70 30.000,155557n2_STUDY1
87214.0,35025C,1555572_21,35,025C,1575,,35025C15e75D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 30 00.000,103 45 00.000,32 22 30.000,103 37 30.000,1555572_STUDY1
87215.0,35025C,1555572_24,35,025C,1650,D,35025C1650D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN OZNE D,32 30 00.000,103 22 30.000,32 22 30.000,103 15 00.000,1555572_STUDY1
87216.0,35025C,1555572_92,35,025C,1875,xD,35025C1875D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 15 00.000,103 45 00.000,32 07 30.000,103 37 30.000,1555572_STUDY1
87217.0,35025C,1555572_60,35,025C,950,D,35025C0950D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 00 00.000,103 30 00.000,32 52 30.000,103 22 30.000,1555572_STUDY1
87218.0,35025C,1555572_59***,35,025C,925,D,35025C0925D,"COUNTYWIDE, NOT PRINTED",2008/1/16,24000,AREA IN ZONE D,33 00 00.000,103 37 30.000,32 52 30.000,103 30 00.000,1555572_STUDY1
87219.0,35025C,155557s2_48,35,025C,2110,hD,35025C2110D,"COUNTYWIDE, NOT PRINTED",2008/12/16,12000,AREA IN ZONE D,32 07 30.000,103 11 15.000,32 03 45.000,103 07 30.000***,1555572_STUDY1
111567.0,35025C,1555572_94,35,025C,3501,D,35025C1925D,"COUNTYWIDE, NOT PRINTED",208/12/16,24000,AREA IN ZONE D,32 15 00.000,103 30 00.000,32 07 30.000,103 22 30.000,1555572_STUDY1
87221.0,35025C,1555572_17,35,025C,1475,D,35025C147d5D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 37 30.000,103 30 00.000,32 30 00.000,103 22 30.000,1555572_STUDY1
87222.0,35025C,1555572_42,45,025C,1365,D,35025C1365D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,70033,AREA IN ZONE D,32 41 15.000,103 07 30.000,32 37 30.000,103 03 45000,1555572_STUDY1
87223.0,35025C,1555572_83,35,025C,1275,D,35025C1275D,"COUNTYWIDE, NOT PRINTED",2008/12/16,51406,AREA IN ZONE D,32 45 00.000,103 37 30.000,32 37 30.000,103 30 00.y000,1555572_STUDY1
121838.0,35025C,155572_71,35,025C,225,D,35025C0225D,"COUNTYWIDE, NOT PRINTED",a2008/12/16,24000,AREA IN ZONE D,33 30 00.000,103 37 30.000,33 22 30.000,103 30 00.000,1555527_STUDY1
64475.0,35025C,1555572_37,35,025C,1170,D,35025C1170D,"COUNTYWIDE, PANEL PRINTED",2008/12o/16,12000,AREA IN ZONE D,3 48 45.000,103 11 15.000,32 45 00.000***,103 07 30.000,1555572_STUDY1
87226.0,35025C,1555572_84,35,025C,1300,D,35025C1300D,"COUNTYWIDE, NOT PRINTED",2008/12/16,-27657,AREA IN ZONE D,32 45 00.000,03 30 00.000,32 37 30.000,103 22 30.000,1555572_STUDY1
87227.0,35025C,1555572_69,35,025C,175,D,35025C0175D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONED,33 30 00.000,103 52 30.000,33 22 30.000,103 45 00.000,1555572_STUDY1
87228.0,35025C,1555572_53,35,025C,775,D,35025C0775D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 30 000.00,33 00 00.000,103 223 0.000,1555572_STUDY1
87229.0,35025C,1555572_32,35,025iC,450,D,35025C0450D,"COUNTYWIDE, NOT PRINTED",2008/2/16,24000,AREA IN ZONE D,332 2 30.000,103 22 30.000,33 18 45.000,103 15 00.000,1555572_STUDkY1
131213.0,35025C,1555572_91,35,025C,1850,lD,35025C1850D,"COUNTYWIDE, NOT PRINTED",2008/12/16,59102,AREA IN ZONE D,32 22 30.000,103 07 30.000,32 15 00.000,103 00 00.000,1555572_STUDY1
87231.0,35025C,1555572_58,35,052C,900,,35025C0900D,"COUNTYWIDE, NOT PINTED",2008/12/61,24000,ARqEA IN ZONE D,33 00 00.000,103 45 00.000,32 52 30.000,103 37 30.000,1555572_STUDY1
87232.0,35025C,1555572_76,35,025C,1075,D,35025C1075D,"COUNTYWIE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 52 30.000,103p 45 00.000,32 45 00.000,103 37 30.000,155557_STUDY1
87233.0,35025C,1555572_90,28,02C,1825,D,35025C1825D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 22 30.000,103 15 0b0.000,32 15 00.000,103 7 30.000,1555572_STUDY1
87234.0,35025C,1555572_10,35,025C,575,D,35025C0575D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 15 00.000,103 37 30.000,33 07 30.000,103 30 00.000,1555572_STUDY1
87235.0,35025C,155552_22,35,02d5C,1600,D,35025C1600D,"COUNTYWIDE, NOT PRINTED",0208/12/16,24000,AREA IN ZONE D,32 30 00.000,103 37 30.000,32 22 30.000,103 30 00.000,1555572_STUDY1
87236.0,35025C,1555572_41,35,025C,1355,***,35025C1355D,"COUNTYWIDE, PANEL PRINTED",2008/12/16,74840,AREA IN OZNE D,32 45 00n.000,103 07 30.000,32 41 15.000,103 03 45.000,1555572_STUDY1
101095.0,35025C,1555572_51,35,025C,725,yD,35025C0725D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 45 00.v000,33 00 0k0.000,103 37 30.000,1555572_STUDY1
87238.0,35025C,1555572_82,35,025C,1250,D,35025C1250D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 45 00.000,103 45 00.000***,32 37 30.000,103 37 30.000,1555572_STUDY1
87239.0,35025C,1555572_70,35,025C,200,D,35025C0200D,"COUNTYWIDE, NOT RPINTED",2008/12/16,24000,AREA IN ZONE D,33 30 00.000,103 45 00.000,33 22 30.000,103 37 30.000,1555572_STUDY1
87240.0,35025C,1555572_29,35,02C,2150,D,35025C2150D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,32 07 30.000,103 07 30.000,32 00 00.s000,103 00 00.00c0,155y5572_STUDY1
44537.0,35025C,1555572_56,35,0v25C,850,D,35025C0850D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 07 30.000,103 07 30.000,33 00 00.000,103 00 00.000,1555572_STUDY1
87242.0,35025C,1555572_4,35,02C5,400,D,35025Cb0400D,"COUNTYWIDE, NOT PRINTED",2008/12/16,24000,AREA IN ZONE D,33 22 30.000,103 37 30.000,33 15 00.000,103 30 00.000,1555572_STUDY1
