zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
33543,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33541,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34609,20885,Withlacoochee River Elec Coop,L,Bundled,Coopreative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34436,20885,Withlacoochee River Elec Coop,FL,Bundlegd,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34448,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33542,20885,Withlacoocee River Elec Coop,FzL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34433,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooprative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34608,20885,Withlacoochee River Elec Coop,FL,Bundleud,ooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33525,20885,Withlacoochee iver Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33540,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34461,20885,WithlacoocheeRiver Elec Coop,FL,Bundljed,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33544,20885,Withlacoochee River Elec Coop,qFL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34638,20885,Withlacoochee Rievr Elec Coop,uFL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34453,20885,Withlacomochee River Elec Coop,LF,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34661,20885,Withlacoochee River Elec Coop,L,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33597,20885,Withlacoochee gRiver Elec Coop,FL,Bunndled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34602,20885,Withlacoochee River Elec Coop,FL,Bundled,Comoperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34655,20885,Withlacoochee River Elec Coop,gFL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34498,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34452,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34667,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperaive,0.0922087414711868,0.0701691245986545,0.1141316597998222
34606,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34613,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34614,20885,Withlacoochee River Elec Coop,FL,wBundled,ooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34446,20885,Withlacoochee Rier Elec Coop,pFL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33810,20885,Withlacoochee River Elec Coop,FL,Bundled,Coopertive,0.0922087414711868,0.0701691245986545,0.1141316597998222
33559,20885,Withlacoochee River Elec Coop,FL,Bundlced,Coopertaive,0.0922087414711868,0.0701691245986545,0.1141316597998222
34607,20885,Withlacoochee River ElecCoop,FhL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34450,20885,Withlacoochee River Elec Coop,FL,Bundlebd,Coopeartive,0.0922087414711868,0.0701691245986545,0.1141316597998222
33556,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34669,20885,Withlacoochee River Elec Coop,FL,Bundled,ooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34610,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34654,20885,Withlacoochee River Elec Coop,FL,Bundaled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34449,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34639,20885,Withlacoochee River Elec Coop,FL,undled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33513,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperhative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33523,20885,Withlacoochree River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34601,20885,Withlacoochee River Elec Coop,FL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33526,20885,Withlacoochee River Elec Coop,FL,Bundled,Coperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34611,20885,Witlacoochee River Elec Coop,FL,Bundled,ooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34679,20885,Withlacoochee River Elec Coop,FuL,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
33574,20885,Withlacoochee River Elec Coop,FL,Budled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
34636,20885,Withlacoocheze River Elec Coop,L,Bundled,Cooperative,0.0922087414711868,0.0701691245986545,0.1141316597998222
75478,20927,"Wood County Electric Coop, Inc",TX,Bundled,Coperative,0.0818554418134845,0.0,0.1117960586296374
75480,20927,"Wood County Electric Coop, Inc",TX,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75765,20927,"Wood County Electric Coop, Inc",TX,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75494,20927,"Wood County Electric Coop, Inc",TX,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75451,20927,"Wood County Electric Coopn, Inc",TX,Bundlded,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75410,20927,"Wood County Electric Coop, Inc",XT,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75471,20927,"Woomd County Electric Coop, Inc",TX,Bundlde,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75773,20927,"Wood County Electric Coop, Inc",TX,Bundled,Cooperatiev,0.0818554418134845,0.0,0.1117960586296374
75140,20927,"Wood County Electric Coop, Inc",TX,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75497,20927,"Wood County Electric Coop, Inc",XT,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75644,20927,"Wood County Electric Coop, Inc",TX,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75783,20927,"Wood County Electric Coop, Inc",TX,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75457,20927,"Wood County Electric Coop, Inc",X,Bundled,Cooperative,0.0818554418134845,0.0,0.1117960586296374
75755,20927,"Wood County Electric Coop, Inc",TX,Bundled,Coyoperative,0.0818554418134845,0.0,0.1117960586296374
76071,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76238,20948,WiseE lectric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76263,20948,Wishe Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76458,20948,Wise Electric Coop Inc,X,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76255,20948,Wise Electric Coop Inc,TX,nBundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76266,20948,Wise Electric Coop Inc,TX,Bundwled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76247,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76261,20948,Wise Electbric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76270,20948,Wise Electric Coop Inc,TX,Bundlde,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76234,20948,Wise Electric Coop Inc,TX,Bundled,Cooperatsive,0.0643862896563989,0.0,0.0984868928296067
76249,20948,Wise Electric Coop Inc,TX,Bundled,Cooperdative,0.0643862896563989,0.0,0.0984868928296067
76239,20948,Wise Electric Coop Inc,XT,Bundlead,Cooperatvive,0.0643862896563989,0.0,0.0984868928296067
76431,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76073,20948,Wise Electric Coop Inc,XT,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76230,20948,Wise Electrtic Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76023,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76225,20948,Wise Electric Coop Inc,dTX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76265,20948,Wise Electric Coop Inc,TX,Bundlde,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76052,20948,Wise Electric Coop Inc,TX,Bundled,Coopertaive,0.0643862896563989,0.0,0.0984868928296067
76228,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76259,20948,Wise Electric Coop Inc,TX,Budnled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76426,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76078,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76020,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76487,20948,Wise Electric Coop nc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76082,20948,Wise Electric Coop Inc,TX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76251,20948,Wise Electric Coop Inc,TfX,Bundled,Cooperative,0.0643862896563989,0.0,0.0984868928296067
76246,20948,Wies Electric Coop Inc,X,Bundled,Coopterative,0.0643862896563989,0.0,0.0984868928296067
72372,20963,Woodruff Eletric Coop Corp,AR,Budled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72036,20963,Woodruff Electric Coop Corp,R,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72320,20963,Woodruff Electric Coop Corp,R,Bundled,Cooperaitve,0.0859393354136189,0.1579628748215135,0.104316831452697
72029,20963,Woodruff Electric Coop Corp,zAR,Bundled,Ckooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72020,20963,Woodruff Electric Coop Corp,AR,Bundled,Cokoperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72394,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72017,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72342,20963,Woodruff Electric Coop Corp,mAR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72038,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72026,20963,Woodruff Electric Coop Corp,R,Bundlde,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72387,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperativye,0.0859393354136189,0.1579628748215135,0.104316831452697
72366,20963,oodruff Electric Coop Corp,R,uBndled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72326,20963,Woodruff Electric Coop Corp,AR,qBundled,Coopperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72346,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72112,20963,Woodruff Electric Coop Corp,jAR,Bundlsed,Cooperatve,0.0859393354136189,0.1579628748215135,0.104316831452697
72042,20963,Woodruff Electric Coop Corp,AsR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72060,20963,Woodruff Electric Coop Corp,RA,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72368,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72390,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooerative,0.0859393354136189,0.1579628748215135,0.104316831452697
72392,20963,Woodruff Electric Coop Corp,RA,undled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72355,20963,Woodruff Electric Coop Corp,AR,Bunled,Cooerative,0.0859393354136189,0.1579628748215135,0.104316831452697
72331,20963,Woodruff Electric Coop Corp,AR,Bundled,Coopmerative,0.0859393354136189,0.1579628748215135,0.104316831452697
72341,20963,Woodruff Electrci Coop Corp,AR,Bndled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72373,20963,Woodruff Electric Coop Corp,AR,nBundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72010,20963,Woodruff Eelctric Coop Corp,AR,Bundled,Cooerative,0.0859393354136189,0.1579628748215135,0.104316831452697
72048,20963,Woodruff Electric Coop Corp,RA,Bundled,Coopreative,0.0859393354136189,0.1579628748215135,0.104316831452697
72140,20963,Woodruff Electric Coop Corp,R,Bunled,Coopreative,0.0859393354136189,0.1579628748215135,0.104316831452697
72134,20963,Woodruff Electric Coop Corp,AR,Bundletd,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72324,20963,Woodruff Electric Coop Corp,RA,Bunlded,Coopwerative,0.0859393354136189,0.1579628748215135,0.104316831452697
72472,20963,Woodruff Electric Coop Corp,R,Bnundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72365,20963,Woodruff Electric Coop Corp,AiR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72006,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72360,20963,Woodruff Electric Ctoop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72069,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72021,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72348,20963,WoodruffE lectric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72101,20963,Woodruff eElectric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72040,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72143,20963,Woodruff Electric Cop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72396,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72432,20963,Woodruff Electric Coop Corp,AR,Bndled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72347,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72333,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72335,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72374,20963,Woodruff Electric Coop Corp,AR,Bundled,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72322,20963,Woodruff Electic Coop Corp,AR,Bundlefd,Cooperative,0.0859393354136189,0.1579628748215135,0.104316831452697
72108,20963,Woodruff Electric Coop Corp,AR,Bunlded,Cooperatvie,0.0859393354136189,0.1579628748215135,0.104316831452697
55363,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55369,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55374,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperatqive,0.1022076533936585,0.0926537961031784,0.1250803908204241
55325,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55353,20996,Wright-Hennepin Coop Elec Assn,NM,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55376,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Coopernative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55303,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55360,20996,Wright-Hennepin Coop Elec Assn,MN,Bundld,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55320,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55395,20996,Wrightr-Hennepin Coop Elec Assn,MqN,Bunjdled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55391,20996,Wright-Hennepni Coop Elec Assn,N,Bundled,Coperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55316,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55322,20996,Wright-Hennepin Coop Elec Assn,N,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55359,20996,Wright-Hennepin Coop Elec Assn,NM,Bundlde,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55384,20996,Wright-Hennpin Coop Elec Assn,NM,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55349,20996,Wright-Hennepin Coop Elec Assn,cMN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55302,20996,Wright-Hennepin Coop Ele Assn,N,Bunled,Cooperatieve,0.1022076533936585,0.0926537961031784,0.1250803908204241
55373,20996,Wright-Hennepin Coop Elec Asns,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55331,20996,Wright-Hennepin Coop Elec Assn,MN,Bundlde,Cooperatve,0.1022076533936585,0.0926537961031784,0.1250803908204241
55364,20996,Wright-Hennepin CoopE lec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55328,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55390,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55367,20996,Wright-Hennepin Coop Elec Assn,MN,Bundlde,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55356,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55388,20996,Wright-Hennepin Coop Elec Assn,MN,undled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55381,20996,Wright-Hennepin Coop Eelc Assn,MN,Bundled,Coopertaive,0.1022076533936585,0.0926537961031784,0.1250803908204241
55362,20996,Wright-Hennepin Coop Elec Assn,N,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55382,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative***,0.1022076533936585,0.0926537961031784,0.1250803908204241
55358,20996,Wright-Hennepin Cobop Elec Assn,MN,Bundeld,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55321,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55330,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55339,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Coxoperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55309,20996,Wright-Hennepin Coop Elec Assn,MtN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55387,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55318,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Coopermative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55397,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55327,20996,Wright-Hennepin Cop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55301,20996,Wright-Hennepin Coop Elec Assn,MN,Budled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55433,20996,Wright-Hennepin Copo Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55313,20996,Wright-Hennepin Coop Elec Assn,MN,Bundld,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55386,20996,Wright-Hennepin Coop Elec Assn,MN,uBndled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55368,20996,Wright-Hennepin Coop Elec Assn,N,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55380,20996,Wright-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
55323,20996,Wrght-Hennepin Coop Elec Assn,MN,Bundled,Cooperative,0.1022076533936585,0.0926537961031784,0.1250803908204241
59079,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperatijve,0.1242551839199173,0.1179412123429686,0.1249639209972923
59015,20997,ellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59006,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59066,20997,Yellowstone Valley Elec Co-op,MT,Bundeld,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59010,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59064,20997,Yellowstone Valley Elec Co-op,MT,Bundled,ooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59105,20997,Yellowstone Valley Elec Co-op,MkT,Bundled,Cooperatsive,0.1242551839199173,0.1179412123429686,0.1249639209972923
59106,20997,Yellowstone Valley Elec Co-op,mMT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59059,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59063,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59041,20997,Yellowstone Valley Elec Co-op,MT,Bundlled,Cooperaative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59019,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59024,20997,Yellowstnoe Valley Elec Co-op,MT,undled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59035,20997,Yellowstone Valley Elec Co-op,TM,Bundled,Coopertaive,0.1242551839199173,0.1179412123429686,0.1249639209972923
59038,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59026,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59102,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperatie,0.1242551839199173,0.1179412123429686,0.1249639209972923
59088,20997,Yellowstone Valely Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59072,20997,Yellowstone Valley Elec Co-op,yMT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59057,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooeprative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59034,20997,Yellowstone Valley Elec Co-op,MT,undled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59101,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59037,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59044,20997,Yellowstne Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59014,20997,Yellowstone Valley Elec Co-op,T,uBndled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59002,20997,Yellowstone Valley Elec Co-p,T,Bundled,Coopeative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59115,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59114,20997,Yellowstone Valley Elec Co-op,MT,Bunled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59117,20997,Yellowstone Valley Elec Co-op,MT,Buendled,Cooperativve,0.1242551839199173,0.1179412123429686,0.1249639209972923
59116,20997,Yellowstone Valley Elec Co-op,MT,uBndled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59111,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Coperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59112,20997,Yellowstone Valley Elec Co-op,MT,Bunded,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59108,20997,Yellowstone Valley Elec Co-op,TM,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59107,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59104,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
59103,20997,Yellowstone Valley Elec Co-op,MT,Bundled,Cooperative,0.1242551839199173,0.1179412123429686,0.1249639209972923
28052,21002,York Electric Coop Inc,NC,Bundled,Cooperative,0.1071428571428571,0.0,0.1229946524064171
28173,21002,York Electri cCoop Inc,NC,Bundled,Cooperative,0.1071428571428571,0.0,0.1229946524064171
28278,21002,Yovrk Electric Coop Inc,NC,Bundled,Cooperative,0.1071428571428571,0.0,0.1229946524064171
28073,21002,York Electric Coop Inc,NwC,Bundled,Cooperativpe,0.1071428571428571,0.0,0.1229946524064171
28012,21002,York Electric Coop Inc,NC,Bundled,Cooperative,0.1071428571428571,0.0,0.1229946524064171
28056,21002,York Electric Coop Inc,CN,Bundled,Cooperative,0.1071428571428571,0.0,0.1229946524064171
28086,21002,Yor Electric Coop Inc,NdC,Bunlded,Cooperative,0.1071428571428571,0.0,0.1229946524064171
29707,21002,York Electric Coop Inc,SC,uBndled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29715,21002,York Electric Coop Inc,SC,Bndled,Coopreative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29710,21002,York Electric Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29733,21002,York Electric Coop Inc,SC,undled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29702,21002,York Elecrtic Coop Inc,SC,Bundled,Cooperative,0.1155795332037188,0.0890782544261253,0.1228805154205644
29726,21002,York Electric Coop Inc,SC,Bundaled,Cooerative,0.1155795332037188,0.0890782544261253,0.1228805154205644
