EstablishmentID,CountyID,RCode,RCodeDesc,EstType,PremiseName,PermiseStreetNo,PremiseStreet,PremiseExtraAddrLine,PremiseCity,PremiseState,PremiseZip,InspectionIntervalDays,IsPayFee,IsStateOwned,Status,WaterProvider,SewageProvider,IsBonded,RenewalStatus,PermitPrinted,Language,RiskType,MenuType,IsCaterer,IsDriveThru,IsTrucksOnly,Area,MailAppIDDesc,MailPermitIDDesc,HoursOfOperation,DaysOfOperation,MonthsOfOperation,opening_date,renewal_sent_date,renewal_received_date,permit_print_date,permit_expiration_date,next_inspection_date,bond_expiration_date,Quantity1,Quantity1Unit,Quantity2,Quantity2Units,latitude,longitude,comments,TotalFeeAmt,PermitFeeAmt,InspectionFeeAmt,VarianceGranted,FollowUpDate,ObjectId
116335,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,BEST'S DAMN CHICKEN,,DROP OUT FEST,PORTAL FIFTEEN 12,LOUISVILLE,KY,40203,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/08/27 00:00:00,2022/08/25 00:00:00,2022/08/26 00:00:00,2022/08/26 00:00:00,2022/08/27 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6288
116638,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,BIS,,WINE & FOOD EXPERIENCE,NORTON COMMONS,PROSPECT,KY,40059,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/10/01 00:00:00,2022/10/03 00:00:00,2022/10/03 00:00:00,2022/10/03 00:00:00,2022/10/01 00:00:00,2023/09/26 00:00:00,,0,N/A,0,N/A,0,0,,30,30,0,,,6289
116041,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,VINAIGRETTE SALAD KITCHEN,3012,BARDSTOWN RD,,LOUISVILLE,KY,40205,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/06/27 00:00:00,2023/10/13 00:00:00,2022/12/08 00:00:00,2022/12/08 00:00:00,2023/12/31 00:00:00,2024/02/07 00:00:00,,22,SEATS,0,N/A,38.21446,-85.67417,"6-27-22: Opening, plans submitted & approved.",200,125,75,,,6290
116639,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,GEORGIAS SWEET POTATO PIE,,WINE & FOOD EXPERIENCE,NORTON COMMONS,PROSPECT,KY,40059,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/10/01 00:00:00,2022/10/03 00:00:00,2022/10/03 00:00:00,2022/10/03 00:00:00,2022/10/01 00:00:00,2023/09/26 00:00:00,,0,N/A,0,N/A,0,0,,30,30,0,,,6291
115569,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,PENN STATION,3067,BRECKENRIDGE LN,,LOUISVILLE,KY,40220,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/05/25 00:00:00,2023/10/13 00:00:00,2022/12/21 00:00:00,2022/12/21 00:00:00,2023/12/31 00:00:00,2023/12/19 00:00:00,,29,SEATS,0,N/A,38.2155,-85.6272,"5-25-22: Opening, plans submitted & approved.",250,125,125,,,6292
115792,56,605,FOOD SERVICE ESTABLISHMENT,SELF-CONTAINED MOBILE FOOD UNITS,KABUKI,,MOBILE TRAILER 0014,,LOUISVILLE,KY,40202,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/06/29 00:00:00,2023/10/13 00:00:00,2022/12/30 00:00:00,2022/12/30 00:00:00,2023/12/31 00:00:00,2024/01/21 00:00:00,,1,SEATS,0,N/A,0,0,"6-29-22: Opening, plans submitted and approved.  VIN 1N9BE202281250014.",200,200,0,,,6293
115574,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,VSTAR ENTERTAINMENT GROUP NEWCO LLC,,PAW PATROL LIVE: GREAT PIRATE ADVENTURE,501 W MAIN ST,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/07/16 00:00:00,2022/06/07 00:00:00,2022/06/09 00:00:00,2022/06/09 00:00:00,2022/07/17 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6294
116049,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,EUREST AP #3 AT GE,4000,BUECHEL BANK RD,,LOUISVILLE,KY,40225,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/12 00:00:00,2023/10/13 00:00:00,2022/11/04 00:00:00,2022/11/04 00:00:00,2023/12/31 00:00:00,2024/04/23 00:00:00,,75,SEATS,0,N/A,38.1757,-85.648,"7-12-22: Opening, plans submitted & approved.",280,125,155,,,6295
116640,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,LUEBERRY,,NORTON COMMONS,6300 MEETING ST,PROSPECT,KY,40059,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/05/21 00:00:00,2023/05/19 00:00:00,2023/05/22 00:00:00,2023/05/22 00:00:00,2023/05/21 00:00:00,2023/09/26 00:00:00,,0,N/A,0,N/A,0,0,SMOOTHIES,30,30,0,,,6296
116340,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,SAM'S CLUB ULTIMATE TAILGATE SUPPLIER FOOD TRUCK,1401,ALLIANT AVE,,LOUISVILLE,KY,40299,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/09/10 00:00:00,2022/09/01 00:00:00,2022/09/01 00:00:00,2022/09/01 00:00:00,2022/09/10 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6297
116050,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,PICNICS BY RAE-ANNE,1812,W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/15 00:00:00,2023/10/13 00:00:00,2022/12/30 00:00:00,2022/12/30 00:00:00,2023/12/31 00:00:00,2023/10/30 00:00:00,,1,SEATS,0,N/A,38.25323,-85.78167,"7-15-22: Opening, approved plans on file (Chef Space).",200,125,75,,,6298
115575,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,VSTAR ENTERTAINMENT GROUP NEWCO LLC,,PAW PATROL LIVE:  GREAT PIRATE ADVENTURE,501 W MAIN ST,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/07/16 00:00:00,2022/06/07 00:00:00,2022/06/09 00:00:00,2022/06/09 00:00:00,2022/07/17 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6299
115800,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,SISTAH FATIMAH'S VEGAN CHEESECAKES,,BLUEGRASS VEGFEST,"MELLWOOD ART CENTER, 1860 MELLWOOD AVE",LOUISVILLE,KY,40206,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/07/09 00:00:00,2022/06/29 00:00:00,2022/06/30 00:00:00,2022/06/30 00:00:00,2022/07/09 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6300
116641,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,GUSTAVO'S MEXICAN GRILL,,USA TODAY WINE & FOOD EXPERIENCE,"WATERFRONT PARK, 129 RIVER RD",LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/19 00:00:00,2023/08/25 00:00:00,2023/08/29 00:00:00,2023/08/29 00:00:00,2023/08/19 00:00:00,2024/08/13 00:00:00,,0,N/A,0,N/A,0,0,,30,30,0,,,6301
116341,56,610,RETAIL FOOD STORES,MOBILE RETAIL UNIT,BRANDY TREATS,,MOBILE RETAIL CART,,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,OWNER,,,,2022/08/26 00:00:00,2023/10/13 00:00:00,2022/12/28 00:00:00,2022/12/28 00:00:00,2023/12/31 00:00:00,2023/10/24 00:00:00,,0,N/A,100,SQ FEET,0,0,"8-26-22: Opening, ice cream cart. Picture provided, no plans needed per inspector, Libin Korah.",60,60,0,,,6302
116051,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,OVEC PRP HEADSTART & EARLY HEADSTART,7304,DIXIE HWY,,LOUISVILLE,KY,40258,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/19 00:00:00,2023/10/13 00:00:00,2022/11/22 00:00:00,2022/11/22 00:00:00,2023/12/31 00:00:00,2024/04/13 00:00:00,,48,SEATS,0,N/A,38.1446,-85.8393,"7-19-22: Opening, plans submitted & approved.",250,125,125,,,6303
116052,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,OVEC RUSSELL HEADSTART & EARLY HEADSTART,1219,W JEFFERSON ST STE 104-105,,LOUISVILLE,KY,40203,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/02 00:00:00,2023/10/13 00:00:00,2022/11/22 00:00:00,2022/11/22 00:00:00,2023/12/31 00:00:00,2024/01/01 00:00:00,,65,SEATS,0,N/A,38.2557,-85.7703,"7-20-22: Opening, existing permitted facility. Inspector verifies FDA Code compliance. No changes to plumbing, equipment or layout of the facility. Approval is per field inspector verification. Facility is subject to FDA Code changes and requirements at the annual HD inspection.",280,125,155,,,6304
115810,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,JULIAN'S KITCHEN,,BLUEGRASS VEGFEST,"MELLWOOD ART CENTER, 1860 MELLWOOD AVE",LOUISVILLE,KY,40206,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/07/09 00:00:00,2022/06/30 00:00:00,2022/06/30 00:00:00,2022/06/30 00:00:00,2022/07/09 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6305
116642,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,CASK SOUTHERN KITCHEN,,USA TODAY WINE & FOOD EXPERIENCE,"WATERFRONT PARK, 129 RIVER RD",LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/19 00:00:00,2023/08/25 00:00:00,2023/08/28 00:00:00,2023/08/28 00:00:00,2023/08/19 00:00:00,2024/08/13 00:00:00,,0,N/A,0,N/A,0,0,SHRIMP AND GRITS,30,30,0,,,6306
116342,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,PEACH COBBLER FACTORY,2237,BARDSTOWN RD,,LOUISVILLE,KY,40205,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/22 00:00:00,2023/10/13 00:00:00,2023/03/16 00:00:00,2023/03/16 00:00:00,2023/12/31 00:00:00,2024/03/03 00:00:00,,12,SEATS,0,N/A,38.22442,-85.69207,"7-22-22: Opening, plans submitted & approved.",200,125,75,,,6307
115576,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,VSTAR ENTERAINMENT GROUP NEWCO LLC,,PAW PATROL LIVE: GREAT PIRATE ADVENTURE,501 W MAIN ST,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/07/16 00:00:00,2022/06/07 00:00:00,2022/06/09 00:00:00,2022/06/09 00:00:00,2022/07/17 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6308
116054,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,BANDIDO TAQUERIA MEXICANA,2901,GOOSE CREEK RD STE 105,,LOUISVILLE,KY,40241,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,YES,,,BILLING,OWNER,,,,2022/07/01 00:00:00,2023/10/13 00:00:00,2022/11/14 00:00:00,2022/11/14 00:00:00,2023/12/31 00:00:00,2024/01/30 00:00:00,,48,SEATS,0,N/A,38.28641,-85.5772,"7-1-22: Opening, change of ownership. Inspector verifies FDA Code compliance. No changes to plumbing, equipment or layout of the facility, owner change only. Any changes to the facility require HD approval prior to changes.  Approval is per field inspector verification. Facility is subject to FDA Code changes and requirements at the annual HD inspection.",405,125,280,,,6309
115814,56,605,FOOD SERVICE ESTABLISHMENT,SELF-CONTAINED MOBILE FOOD UNITS,HERB'S & SMOKE BBQ,,MOBILE TRAILER 6040,,LOUISVILLE,KY,40202,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/01 00:00:00,2023/10/13 00:00:00,2023/04/03 00:00:00,2023/04/03 00:00:00,2023/12/31 00:00:00,2024/01/03 00:00:00,,1,SEATS,0,N/A,0,0,"7-1-22: Opening, plans submitted and approved.  VIN 186040",200,200,0,,,6310
116643,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,WARREN FARMSTEAD,,POTATO FESTIVAL,310 TEN PIN LN,LOUISVILLE,KY,40207,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2023/08/05 00:00:00,2023/08/04 00:00:00,2023/08/04 00:00:00,2023/08/04 00:00:00,2023/08/05 00:00:00,2024/07/30 00:00:00,,0,N/A,0,N/A,0,0,Hand-dipped ice cream,30,30,0,,,6311
116345,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,LOVE FROM SCRATCH,2005,DOUGLASS BLVD,,LOUISVILLE,KY,40205,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/22 00:00:00,2023/10/13 00:00:00,2023/01/04 00:00:00,2023/01/04 00:00:00,2023/12/31 00:00:00,2024/02/02 00:00:00,,1,SEATS,0,N/A,38.2252,-85.69361,"7-22-22: Opening, change of ownership. Inspector verifies FDA Code compliance. No changes to plumbing, equipment or layout of the facility, owner change only. Any changes to the facility require HD approval prior to changes.  Approval is per field inspector verification. Facility is subject to FDA Code changes and requirements at the annual HD inspection.",200,125,75,,,6312
116055,56,605,FOOD SERVICE ESTABLISHMENT,CATERERS,UNITED CATERING LLC,3600,CHAMBERLAIN LN STE 338,,LOUISVILLE,KY,40241,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,YES,NO,,,BILLING,OWNER,,,,2022/07/13 00:00:00,2023/10/13 00:00:00,2022/11/14 00:00:00,2022/11/14 00:00:00,2023/12/31 00:00:00,2024/02/11 00:00:00,,0,SEATS,0,N/A,38.29605,-85.54087,"11-15-22: Changed from Area 2 to Area 12 per Alison Schleck.  7-13-22: Opening, change of ownership. Inspector verifies FDA Code compliance. No changes to plumbing, equipment or layout of the facility, owner change only. Any changes to the facility require HD approval prior to changes.  Approval is per field inspector verification. Facility is subject to FDA Code changes and requirements at the annual HD inspection.",260,125,135,,,6313
115817,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,80 ACRES FARMS,,LOUISVILLE VEG FEST,MELLWOOD ARTS CENTER - 1860 MELLWOOD AVE,LOUISVILLE,KY,40206,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/07/09 00:00:00,2022/07/01 00:00:00,2022/07/05 00:00:00,2022/07/05 00:00:00,2022/07/09 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6314
116644,56,605,FOOD SERVICE ESTABLISHMENT,SELF-CONTAINED MOBILE FOOD UNITS,WW COUSINS FOOD TRUCK,,MOBILE TRUCK 1507,,LOUISVILLE,KY,40202,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/10/03 00:00:00,2023/10/13 00:00:00,2023/11/08 00:00:00,2023/11/08 00:00:00,2024/12/31 00:00:00,2024/02/12 00:00:00,,1,SEATS,0,N/A,0,0,"10-3-22: Opening, plans submitted and approved.",200,200,0,,,6315
116347,56,610,RETAIL FOOD STORES,MOBILE RETAIL UNIT,SISSY CAKES,,MOBILE RETAIL TENT/TABLE,,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,OWNER,,,,2022/08/03 00:00:00,2023/10/13 00:00:00,2022/12/30 00:00:00,2022/12/30 00:00:00,2023/12/31 00:00:00,2024/05/31 00:00:00,,0,N/A,20,SQ FEET,0,0,"8-3-22: Opening, no plans or pictures needed per inspector, Dana Heavrin.  This is a mobile retail table setup for Farmers' Markets selling baked goods. They have a manufacturing permit from the State (Permit# KYF0050107727).  Opening was done off site so no payment collected at time of opening.  Invoice will be mailed.",60,60,0,,,6316
115577,56,695,SWIMMING AREA,SWIMMING POOL,CANTER CHASE APARTMENTS,1200,CANTER CHASE,,LOUISVILLE,KY,40242,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,PREMISE,,,,,2023/03/01 00:00:00,2023/05/18 00:00:00,2023/05/18 00:00:00,2024/04/30 00:00:00,2024/01/17 00:00:00,,47565,GALLONS,1520,FEET,38.26462,-85.59122,,300,100,200,,2023-06-07 00:00:00,6317
116056,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,NORTH LIME COFFEE & DONUTS,1301,HERR LN,,LOUISVILLE,KY,40222,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/20 00:00:00,2023/10/13 00:00:00,2023/03/29 00:00:00,2023/03/29 00:00:00,2023/12/31 00:00:00,2024/01/03 00:00:00,,42,SEATS,0,N/A,38.2687,-85.6136,"7-20-22: Opening, plans submitted & approved.",250,125,125,,,6318
115823,56,634,TATTOO STUDIO,TATTOO STUDIO,TRANSFORMASON'S BARBER STUDIO,5000,SHELBYVILE RD #1110,,LOUISVILLE,KY,40207,180,YES,,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,PREMISE,,,,2022/06/23 00:00:00,2023/10/13 00:00:00,2023/05/01 00:00:00,2023/05/01 00:00:00,2023/12/31 00:00:00,2023/10/28 00:00:00,,1,WORK STATIONS,0,N/A,0,0,,400,400,0,,,6319
115581,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,A MAN CAVE,4301,W MARKET ST,,LOUISVILLE,KY,40212,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/06/08 00:00:00,2022/06/08 00:00:00,2022/06/09 00:00:00,2022/06/09 00:00:00,2022/06/10 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6320
116652,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,WEST BUECHEL COMMUNITY CENTER,,TRUNK OR TREAT,3716 ST FRANCIS AVE,LOUISVILLE,KY,40218,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/10/29 00:00:00,2022/10/03 00:00:00,2022/10/03 00:00:00,2022/10/03 00:00:00,2022/10/29 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6321
116348,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,MCDONALD'S #26812,5905,TIMBER RIDGE RD,,PROSPECT,KY,40059,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,YES,,,BILLING,OWNER,,,,2022/08/09 00:00:00,2023/10/13 00:00:00,2023/11/02 00:00:00,2023/11/02 00:00:00,2024/12/31 00:00:00,2024/03/17 00:00:00,,62,SEATS,0,N/A,38.33992,-85.62048,"8-9-22: Opening, change of ownership. Inspector verifies FDA Code compliance. No changes to plumbing, equipment or layout of the facility, owner change only. Any changes to the facility require HD approval prior to changes.  Approval is per field inspector verification. Facility is subject to FDA Code changes and requirements at the annual HD inspection.",435,125,310,,,6322
115585,56,610,RETAIL FOOD STORES,MOBILE RETAIL UNIT,J CORTEZ FIT,,MOBILE RETAIL TENT/TABLE,,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,OWNER,,,,2022/06/08 00:00:00,2023/10/13 00:00:00,2022/11/09 00:00:00,2022/11/09 00:00:00,2023/12/31 00:00:00,2024/09/06 00:00:00,,0,N/A,100,SQ FEET,0,0,"6-8-22: Opening, no plans needed and food is from an approved source per inspector, Grace Ellis.",60,60,0,,,6323
116057,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,YOUNG KIDS ACADEMY,4314,NORFOLK DR,,LOUISVILLE,KY,40218,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/21 00:00:00,2023/10/13 00:00:00,2023/11/03 00:00:00,2023/11/03 00:00:00,2024/12/31 00:00:00,2024/01/30 00:00:00,,100,SEATS,0,N/A,38.1836,-85.6395,"7-21-22: Opening, change of ownership. Inspector verifies FDA Code compliance. No changes to plumbing, equipment or layout of the facility, owner change only. Any changes to the facility require HD approval prior to changes.  Approval is per field inspector verification. Facility is subject to FDA Code changes and requirements at the annual HD inspection.",280,125,155,,,6324
115824,56,695,SWIMMING AREA,SWIMMING POOL,THE IVY APARTMENT HOMES,3300,ALTABROOK DR,,LOUISVILLE,KY,40245,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,PREMISE,,,,2022/06/15 00:00:00,2023/03/01 00:00:00,2023/04/26 00:00:00,2023/04/26 00:00:00,2024/04/30 00:00:00,2024/01/22 00:00:00,,41465,GALLONS,1600,FEET,0,0,,300,100,200,,,6325
116058,56,605,FOOD SERVICE ESTABLISHMENT,FOOD SERVICE,FIRST WATCH #7636,4948,US HWY 42,,LOUISVILLE,KY,40222,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/07/25 00:00:00,2023/10/13 00:00:00,2022/11/10 00:00:00,2022/11/10 00:00:00,2023/12/31 00:00:00,2024/03/10 00:00:00,,274,SEATS,0,N/A,38.28495,-85.63135,"7-25-22: Opening, plans submitted & approved.",340,125,215,,,6326
116658,56,625,MOBILE HOME/REC VEHICLE PARKS,MOBILE HOME / REC. VEHICLE PARK,DERBY PARK RV RESORT,2900,7TH STREET RD,,LOUISVILLE,KY,40216,360,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,PREMISE,,,,2022/10/04 00:00:00,2023/03/30 00:00:00,2023/07/07 00:00:00,2023/07/07 00:00:00,2024/06/30 00:00:00,2024/09/23 00:00:00,,67,MH SPACES,0,RV SPACES,0,0,,450,150,300,,,6327
116351,56,605,FOOD SERVICE ESTABLISHMENT,SELF-CONTAINED MOBILE FOOD UNITS,MARGARITA'S MEXICAN TACOS,,MOBILE TRAILER 1430,,LOUISVILLE,KY,40202,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,NO,NO,,,BILLING,OWNER,,,,2022/08/26 00:00:00,2023/10/13 00:00:00,2023/04/13 00:00:00,2023/04/13 00:00:00,2023/12/31 00:00:00,2023/12/06 00:00:00,,1,SEATS,0,N/A,0,0,"8-26-22: Opening, plans submitted & approved.",200,200,0,,,6328
116678,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,LIONS CLUB/WATER WITH BLESSING,10707,TAYLORSVILLE RD,JEFFERSONTOWN VETERANS MEMORIAL PARK,LOUISVILLE,KY,40299,360,NO,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/10/08 00:00:00,2022/10/06 00:00:00,,,2022/10/09 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6329
115827,56,695,SWIMMING AREA,SWIMMING POOL,PROSPECT PARK APARTMENTS,2300,GLEN EAGLE DR,,LOUISVILLE,KY,40222,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,PREMISE,,,,2022/06/16 00:00:00,2023/03/01 00:00:00,2023/05/08 00:00:00,2023/05/08 00:00:00,2024/04/30 00:00:00,2024/02/18 00:00:00,,24089,GALLONS,943,FEET,0,0,new owner paid the old invoice.,190,100,90,,,6330
116061,56,610,RETAIL FOOD STORES,MOBILE RETAIL UNIT,BANDOLERO HOT SAUCE,,MOBILE RETAIL TENT/TABLE,,LOUISVILLE,KY,40202,360,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,OWNER,,,,2022/07/29 00:00:00,2023/10/13 00:00:00,2023/01/05 00:00:00,2023/01/05 00:00:00,2023/12/31 00:00:00,2024/05/28 00:00:00,,0,N/A,100,SQ FEET,0,0,"7-29-22: Opening, no plans or pictures needed per inspector, Samantha Stinson.",60,60,0,,,6331
115587,56,634,TATTOO STUDIO,TATTOO STUDIO,DEKALASH WESTPORT VILLAGE,1321,HERR LANE SUITE 155,,LOUISVILLE,KY,40222,180,YES,,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,PREMISE,,,,2022/06/06 00:00:00,2023/10/13 00:00:00,2023/03/13 00:00:00,2023/03/13 00:00:00,2023/12/31 00:00:00,2023/11/21 00:00:00,,1,WORK STATIONS,0,N/A,0,0,,400,400,0,,,6332
115828,56,695,SWIMMING AREA,SWIMMING POOL,MALLARD CROSSING AT ST MATTHEWS PHASE II,400,MALLARD CREEK RD,,LOUISVILLE,KY,40207,180,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,PREMISE,,,,2022/06/15 00:00:00,2023/03/01 00:00:00,2023/04/25 00:00:00,2023/04/25 00:00:00,2024/04/30 00:00:00,2024/02/12 00:00:00,,34093,GALLONS,1500,FEET,0,0,7-27-22: New owner paid old owner's invoice for permit 105324 by mistake. Generated permit for new owner. las,250,100,150,,,6333
116361,56,604,TEMPORARY FOOD SERVICE ESTABLISHMENT,TEMPORARY FOODS,PISTO MEXICAN STREET FOOD,1270,BARDSTOWN RD,,LOUISVILLE,KY,40204,360,YES,NO,ACTIVE,PUBLIC,,,,,,,,,,,,BILLING,,,,,2022/08/26 00:00:00,2022/08/29 00:00:00,2022/08/29 00:00:00,2022/08/29 00:00:00,2022/09/09 00:00:00,,,0,N/A,0,N/A,0,0,,30,30,0,,,6334
116684,56,610,RETAIL FOOD STORES,SUPERMARKET WITH PROCESSING,ASIAN FOOD MART,5312,BARDSTOWN RD STE 8,,LOUISVILLE,KY,40291,360,YES,NO,ACTIVE,PUBLIC,PUBLIC,,,,,,,,,,,BILLING,BILLING,,,,2022/09/06 00:00:00,2023/10/13 00:00:00,2023/08/15 00:00:00,2023/08/15 00:00:00,2023/12/31 00:00:00,2024/10/13 00:00:00,,0,N/A,4200,SQ FEET,38.1665,-85.6052,"5-23-23: Changed Billing Addr to the store address per owner. Invoice & Permit should both be mailed to the billing address.  9-6-22: Opening, plans submitted & approved.  No food prep, service or washing of utensils without prior HD & MSD approvals.",155,155,0,,,6335
