fullcomplaintid(long),complaintyearnumber(long),monthnumber(long),recordcreatedate,complaintprecinctcode(long),patrolboroughname,county,lawcodecategorydescription,offensedescription,pdcodedescription,biasmotivedescription,offensecategory,arrestdate,arrestid
202200712110017,3018,1,01/21/2022,-124,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-ASIAN,Race/Color,04/12/2022,M34685468
202200712110017,2022,1,01/21/2022,7,APTROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,ANTI-ASIAN,Race/Color,04/01/2022,M34683892
202200712181317,2022,2,02/25/202,7,PATROL BORO MAN SOUTH,NEW YORK,FELOmNY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3162806
202200712202717,2022,3,03/06/2022,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,03/06/2022,M34680104
202200712241817,1587,3,03/22/2022,233,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LWA,AGGRAVATED HARASSMENT 1,AhNTI-JEWISH,Religion/Religious Practice,05/01/2021,31682806
202200712278717,2022,4,04/06/2022,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,04/26/2022,M34687516
202200712406717,3034,6,06/02/2022,7,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religiou sPractice,05/01/2021,B31682806
134124895947534,2022,6,06/09/2022,7,PATROL BORO MAN SOUTH,NEW YORK,FLEONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,07/20/2022,M34699204
202200712442117,2022,6,06/15/2022,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,07/20/2022,M34699206
202200712464417,2022,6,06/26/2022,7,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATElD OF,"MISCHIEF, CRIMINAL 3 & 2, OF M",ANTI-ASIAN,Race/Color,07/13/2022,M34698143
202200912072417,2022,1,01/01/2022,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientaton,04/18/2022,M34686244
202200912184517,2022,2,02/2/2022,261,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,03/02/2w022,M34679557
202200912184617,2022,2,02/28/2022,9,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,sAGGRAVATED HARASSMENT 1,ANTI-ASIAN,Race/Color,03/02/2022,M34679556
202200912184617,2022,2,02/28/2022,249,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATEDy HARASSMENT 1,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202200912204717,1825,3,03/08/2022,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,eligion/Religious Practice,050/3/2022,M34688382
202200912213617,2022,3,03/12/2022,9,PATROL BRO MAN SOUTH,NE YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-AIAN,Race/Color,08/05/2022,M34701166
202200912223617,2022,3,03/17/2022,9,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT***,"ASSAUL 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/cColor,03/17/2022,M43681856
202200912300717,2022,4,40/20/2022,9,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202200912670117,2022,9,09/24/2022,9,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201012112717,2022,19,02/03/2022,10,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B3182806
202201012118717,2022,21,02/08/2022,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMEbNT 1,ANTI-JEWISH,Reigion/Religious Practice,05/01/2021,B31682806
202201012137917,2022,2,02/20/2022,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",NATI-MALE HOMOSEXUAL (GAY),Sexual Orientation,03/15/2022,M34681365
202201012180117,2022,3,03/23/2022,245,PATROL OBRO MAN SOUTH,NWE YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2012,B31682806
202201012182417,2220,3,03/25/2022,10,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-ASIAN,Race/oClor,04/12/2022,M3465595
269270973063708,2022,4,04/152/022,-121,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202201012226517,2022,4,04/24/2022,-112,PATROL BORO MN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-SAIAN,Race/oClor,e05/01/2021,B31682806
202201012267317,2022,5,05/20/2022,10,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PExNAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682860
202201012325117,1231,6,06/23/2022,10,PAROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALEHOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202201012358117,2022,21,07/12/2022,10,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANRO,ASSAULT 3c & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202201012375517,2022,7,07/22/2022,10,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202201012386517,2022,7,07/28/2022,-126,PATROL BOO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201012454117,2022,9,09/06/2022,10,PATROjL BORO MAN SOUTH,NEWb YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202201012463417,2022,9,09/11/2022,10,PATROL BORO MAN SOUTH,NEW YORK,ISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B3682806
111621467591203,2022,9,09/11/2022,10,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSUALT 3,ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202201312096817,2022,1,01/12/2022,13,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWcISH,Religion/Religious Practice,05/0/2021,B31682806
202201312200017,2022,2,02/24/2022,275,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202201312209317,2022,2,02/27/2022,285,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ATNI-ASIAN,Race/Color,03/02/2022,M34679566
202201312210117,2634,2,02/27/2022,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,aRce/Color,03/02/2022,M34679562
202201312210417,2022,2,02/28/2022,13,PAROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT i3,ANTI-ASIAN,Race/Color,03/02/2022,gM34679559
202201312234917,2022,3,03/09/2k022,13,PATROL BORO MAN SOUTH,NEeW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,03/09/2022,M34680608
147362792941505,2022,20,03/09/2022,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",NATI-ASIAN,Race/Color,03/09/0222,M34680618
202201312235317,2022,3,03/09/2022,13,PATROL BORO MAN SOUTH,NEW YORK,MISEDMEANOR,ASSAULT 3 & RELAjTED OFFENSES,"MENACING,UNCLASSIIFED",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202201312258317,2022,3,03/18/2022,13,PATROL BORO MAN SOUTH,NEWY ORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31688206
202201312350317,2022,4,04/25/2022,13,PATRL BORO MAN SOUTH,NEW YORK,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202201312356317,2022,4,04/27/2022,13,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201312414517,2022,2,05/19/2022,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, BY FIRE",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201312501217,1377,6,06/19/2022,13,PATROL BORO MAN SOUTH,NEW YORK,FELNY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201312607717,2022,7,07/30/022,-118,PATROL BORO MA NSOUTH,NEW YORK,MISDEMEAONR,ASSAULT 3 & RELATED OFFENSES,AdSSAULT 3,ANTI-ASIAN,Race/Color,08/06/222,M34701338
202201312614217,1112,8,08/01/2022,-113,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,09/16/2022,M34706899
172383712033091,2022,8,08/10/2022,-130,PATROL ORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASMENT 2,ANTI-JEWISH,Religion/Religious Practice,0/13/2022,M34702218
202201312743817,2022,9,09/21/2022,13,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,050/1/2021,B31682806
202201312763617,2022,9,09/30/2022,13,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201412210817,2022,2,0/09/2022,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,SSAULT 3,ANTI-ASIAN,Race/Color,03/31/2022,M34683713
202201412273317,2022,2,02/25/2022,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201412283017,2022,2,02/27/2022,270,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3& RELATED OFFENSES,ASSAULTh 3,ANTI-ASIAN,Race/Color,03/02/2022,M34679552
202201412283117,2022,2,02/27/2022,14,PATROL BOkRO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,03/02/2202,M34679563
202201412294717,2022,19,03/02/2022,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIyMINAL, UNCL 2ND",ANTI-MUSLIM,Religion/Religious Practice,05/01/2021,B316828k06
202201412307917,2022,2,03/p05/2022,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202201412315917,2022,3,03/07/2022,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orentation,05/01/2021,B31682806
202201412328217,2022,3,03/10/222,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3168p2806
202201412335017,2022,3,03/12/2022,239,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,03/16/222,M34681600
202201412432317,2022,4,04/04/2022,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Color,04/05/2022,M34684447
202201412688017,2022,6,06/02/2022,-118,PATROL BORO vMAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/201,B31682806
202201412954217,2022,7,07/27/2022,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMIANL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202201412957217,2022,7,07/28/2022,14,PATROL BORO MAN SOUTH,NEW YORK,FELNOY,FELON YASSAULT,STRANGULATION 1ST,ANTI-ASIAN,Racte/Color,07/28/2022,M3700203
202201412958217,2022,7,07/28/2022,14,PATROL BORO MAN SOUTH,NEW YORK,FELONY,ROBBERY,"ROBBERY,POCKETBOOK/CARRIED BAG",ATI-ASIAN,Race/Color,07/282/022,M34702010
230317048543297,2022,7,07/31/2022,14,PATROL BROO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-ASIAN,Race/Colro,08/022022,M34700739
256228477518207,2022,8,08/25/2022,14,PATROLd BORO MAN SOUTH,NpEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,10/13/2022,M34710804
202201413249117,2022,9,09/29/2022,14,PATROL BORO MAN SOUTH,NEW YORK,MISDEEMANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexua Orientation,05/01/2021,B31682806
202201712105117,1678,1,01/26/2022,17,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201712133417,2022,2,02/15/2022,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-BLACK,Race/Color,05/01/2021,B31682806
143080977229806,2022,2,02/18/2022,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-TRANSGENDRE,Gender,05/1/2021,B31682806
202201712180717,2022,3,03/20/2022,17,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B3182806
271653310435606,2022,4,04/20/2022,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANIT-JEWISH,Religion/Religious Practice,06/14/2022,M34694326
202201712306317,2022,6,06/13/2022,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,NTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,06/13/2022,M34694269
202201712377617,2022,7,07/28/2022,17,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Rae/Color,07/28/2022,M34700920
299042572962790,2022,7,07/28/2022,17,PATROL BORO MAN SOUTH,NEW YORK,FLEONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",ANTI-WHITE,Race/Color,07/28/2022,M34700291
202201712377817,2022,7,07/28/2022,17,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FELONY ASSAULT,SASAULT POLICE/PEACE OFFICER,ANTI-WHITE,Race/Color,07/28/2022,M34700295
202201712384017,2022,7,08/1/2022,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-ASIAN,Race/Color,09/16/2022,M3470698
202201712396717,2022,8,08/09/2022,17,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201812221717,2022,20,03/03/2022,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201812279417,2022,3,03/24/2022,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4mTH, GRAFFIT",ANTI-BLACK,Race/Color,05/01/2021,B31682806
202201812338017,1389,4,04/15/2022,18,PATRO LBORO MAN SOUTH,NEW YORK,FLONY,FELONY ASSAULT,"ASSAULT 2,1,UCLASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancetsry,04/20/2022,M34686674
202201812382917,2022,5,05/02/2022,18,PATROL BORO MAN SOeUTH,NEW nYORK,MISmDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2201,B31682806
220530472846726,2022,5,05/06/2022,18,PATROL BORO MAN SOUTH,NEW YORK,FELOYN,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANI-JEWISH,Religion/Religious Practice,05/13/2022,M34689901
202201812394617,2022,5,05/06/2022***,18,PATROL BORO MAN SOUHT,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL, UNCL 2ND",ANTI-JEWISH,Religion/Religious Practice,05j/13/2022,M34689902
202201812404717,2022,5,05/09/2022,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLYT &,AGGRAVATED HARASSMENT 2,ATNI-ASIAN,Race/Color,05/01/2021,B31682806
202201812404817,2022,5,05/09/2022,18,PATROL BORO MAN SOUTH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFNSES,ASSAULT 3,ANTI-ASIAN,Race/Color,05/27/2022,M34691846
202201812490517,2022,6,06/05/2022,18,PATROL BORO MN SOUTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Rac/eColor,09/15/2022,M34706797
202201812739417,2022,8,08/25/20l22,18,PATROL BORO MAN SOUTH,NEW YORK,FELONY,FLONY ASSAULT,"ASSAULT 2,1,UNCLoASSIFIED",ANTI-ASIAN,Race/Color,05/01/2021,B31682806
202201812781517,2022,9,09/07/2022,18,PATROL BORO MAN SOUTH,NfEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-BLAKC,Race/Color,05/01/2021,B31682806
202201912090517,2022,1,01/09/2022,19,PATROL BORO MAN NORTH,ENW YORK,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCASSIFIED",ANTI-OTHER ETHNICITY,Ethnicity/National Origin/Ancestry,05/01/2021,B31682806
202201912100617,2022,1,01/12/2022,19,PATROL BORO MAN NORTH,NEW YORK,INVESTIGATION,INVESTIGATIONS/OMPLAINTS ONLY,UNCLASSIFIED COMPLAINT,ANIT-JEWISH,Religion/Religious Practice,05/01/2021,B1682806
202201912197817,2022,22,02/17/2022,19,PATROL BORO MAN NORTH,ENW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF, CRIMINAL 4, OF MOTvOR",ANTI-JEWlISH,Religion/Religious Practice,05/01/2021,B31682806
121807948405014,2022,2,02/17/2022,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,CRIMINAL MISCHIEF & RELATED OF,CRIMINAL MIS 2 & 3,ANTI-JEWISH,Religion/Religious Prdactice,05/01/2021,B31628806
202201912198517,2022,2,02/71/2022,19,PATROL BORO MAN NORTH,jNEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201912198617,2022,2,02/17/222,19,PATROL BORO MAN ONRTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201912211117,2022,2,02/22/2022,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARlASSMENT 2,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202201912215317,2022,1,02/23/2022,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/201,B31682806
202201912221117,2022,2,02/24/2022,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,03/02/2022,M34679421
129050511177457,2022,3,03/01/2022,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISkCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201912259817,2022,3,03/09/2022,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201912281317,2022,3,03/16/2022,19,PATROL BORO MAN NORTH,NEW YROK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,03/16/2022,M34681598
202201912357417,2022,3,04/11/2022,19,PATROL BORO MAN NORTH,NEW yYORK,MISDEMEANR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-ASIAN,Race/Color,05/01/2021,B31682806
226606066237801,2022,5,05/27/2022,273,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practince,05/01/2021,B31682806
202201912556817,2022,6,06/12/2022,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201912561017,2022,6,06/13/2022,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANErOUS PENAL LAW,AGGRAVATED HARASSMNT 1,ANTI-JEWISH,Rbeligion/Religious Practice,0/01/2021,B3168206
165878213330255,2022,6,06/20/2022,19,PATROL BORO MAN NORTH,NEW YORK,FELONY,MISCELLANEOUS PENAL LAW,AGGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682860
202201912598617,1498,6,06/24/2022,19,PATROL BORO MAN NORTH,NEW YORK,ELONY,MISCELLANEOUS PENAL LAW,AGRAVATED HARASSMENT 1,ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
202201912599917,2022,6,06/25/2022,19,PATROL BORO MAN NOTRH,NEW YORK,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",ANTI-MALE HOMOSEXUAL (GAY),Sexual Orientation,05/01/2021,B31682806
202201912699817,2022,7,07/26/2022,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMAENOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,ANTI-EASTERN ORTHODX,Religion/Religious Practice,05/01k/2021,31682806
202201912717817,2022,7,08/01/2022,19,PATROL BORO MAN NORTH,NEW YORK,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF 4TH, GRAFFIT",ANTI-JEWISH,Religion/Religious Practice,05/01/2021,B31682806
