STATEFP,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,SCSDLEA,Shape_Length,Shape_Area,OBJECTID
46,4680439,Irene-Wakonda School District 13-3,00,KG,12,G5420, ,E,733478296,1246567,+43.0189296,-097.1724292, ,80439, ,3.52191897020816,0.0811341982459104,11199
46,4680440,Highmore-Harrold School District 34-2,00,PK,12,G5420, ,E,2869127126,69155724,+44.4761756,-099.5528307, ,80440, ,6.39615934119296,0.332419162374173,11200
46,4680441,Mobridge-Pollock School District 62-6,00,PK,12,G5420, ,E,590117253,99177176,+45.7289010,-100.2803542, ,80441, ,4.26887252706898,0.0797050265476973,11201
46,4680445,Corsica-Stickney 21-3,00,KG,12,G5420, ,E,988282911,3066363,+43.5057506,-098.4489169, ,80445, ,3.29571950303955,0.110329981688028,11202
47,4700001,Hamblen County School District,00,KG,12,G5420, ,E,417437888,37890940,+36.2183967,-083.2660711, ,00001, ,1.49560687470527,0.0456363316631544,11203
47,4700060,Alcoa City School District,00,KG,12,G5420, ,E,37750968,2383886,+35.8069849,-083.9730400, ,00060, ,1.86280348453159,0.00400208223218543,11204
47,4700078,Fort Campbell Schools,00,KG,12,G5420,B,E,274126842,490282,+36.5982483,-087.6003456, ,00078, ,0.972691826019902,0.02765637151436,11205
47,4700090,Anderson County School District,00,KG,12,G5420, ,E,729632377,10825702,+36.1454415,-084.1876563, ,00090, ,2.34397781438594,0.0741421236301584,11206
47,4700148,Shelby County School District,00,PK,12,G5420, ,E,1385014755,24457154,+35.1639343,-089.9240519, ,00148, ,3.78654514668667,0.139447645968865,11207
47,4700149,Collierville School District,00,KG,12,G5420, ,E,93335384,199087,+35.0489249,-089.6970764, ,00149, ,0.572874556128107,0.00924089553267703,11208
47,4700150,Millington Municipal School District,00,KG,12,G5420, ,E,189803300,304978,+35.3418066,-089.8669986, ,00150, ,0.782539298427748,0.01884925488694,11209
47,4700151,Germantown Municipal School District,00,KG,12,G5420, ,E,51745653,79617,+35.0819566,-089.7825836, ,00151, ,0.411587254364408,0.00512235469207328,11210
47,4700152,Arlington Community School District,00,KG,12,G5420, ,E,77006923,48321,+35.2547396,-089.6773469, ,00152, ,0.417585358140105,0.00763185191343548,11211
47,4700153,Bartlett City School District,00,KG,12,G5420, ,E,83594540,46919,+35.2341691,-089.8202657, ,00153, ,0.606199905629045,0.00828209125284675,11212
47,4700180,Bedford County School District,00,KG,12,G5420, ,E,1226719728,2980817,+35.5136604,-086.4582939, ,00180, ,1.8535582164671,0.122179641106092,11213
47,4700240,Benton County School District,00,KG,12,G5420, ,E,1021248374,108583506,+36.0692530,-088.0712118, ,00240, ,1.96118169578517,0.113031387111711,11214
47,4700270,Bledsoe County School District,00,KG,12,G5420, ,E,1052635798,838360,+35.5936683,-085.2059790, ,00270, ,1.75119382621246,0.104776326291416,11215
47,4700300,Blount County School District,00,KG,12,G5420, ,E,1367048566,17923965,+35.6665197,-083.9263240, ,00300, ,4.63501590880019,0.13789127791065,11216
47,4700330,Bradley County School District,00,KG,12,G5420, ,E,781838533,6940059,+35.0711646,-084.9411506, ,00330, ,2.35251752808615,0.0780267674458616,11217
47,4700360,Bristol City School District,00,KG,12,G5420, ,E,80996411,370553,+36.5585486,-082.2170009, ,00360, ,1.46492859936302,0.00819040675955164,11218
47,4700420,Campbell County School District,00,KG,12,G5420, ,E,1243615772,46494677,+36.4015922,-084.1592495, ,00420, ,2.0540294763581,0.129608311561577,11219
47,4700450,Cannon County School District,00,PK,12,G5420, ,E,687992438,156144,+35.8083940,-086.0624044, ,00450, ,1.29564736468838,0.0686209822826974,11220
47,4700510,Carter County School District,00,KG,12,G5420, ,E,858387485,16240532,+36.2847441,-082.1265932, ,00510, ,2.43558632340818,0.0877435446520171,11221
47,4700570,Cheatham County School District,00,KG,12,G5420, ,E,783308254,11964173,+36.2551687,-087.1008077, ,00570, ,1.75124513090126,0.079752161258836,11222
47,4700600,Chester County School District,00,KG,12,G5420, ,E,740052033,575590,+35.4202530,-088.6113533, ,00600, ,1.56574196517393,0.0735039914010169,11223
47,4700630,Claiborne County School District,00,KG,12,G5420, ,E,1125581221,18090601,+36.5015422,-083.6607217, ,00630, ,1.94156374164401,0.11501644735899,11224
47,4700660,Clay County School District,00,KG,12,G5420, ,E,612626307,59071215,+36.5457881,-085.5458160, ,00660, ,1.58334370029771,0.0676071012707339,11225
47,4700690,Cleveland City School District,00,KG,12,G5420, ,E,69650617,19082,+35.1821006,-084.8709686, ,00690, ,0.965756314589804,0.00689427944732681,11226
47,4700750,Cocke County School District,00,PK,12,G5420, ,E,1111079431,22117950,+35.9161980,-083.1192242, ,00750, ,2.48277349791924,0.113163594175222,11227
47,4700780,Coffee County School District,00,KG,12,G5420, ,E,1024519580,14297756,+35.3984984,-085.9744527, ,00780, ,2.98738594684989,0.103193197201875,11228
47,4700850,Crockett County School District,00,KG,12,G5420, ,E,473171172,390618,+35.8433866,-089.1539450, ,00850, ,1.73749611016027,0.0472386374874196,11229
47,4700900,Cumberland County School District,00,KG,12,G5420, ,E,1763849862,9823729,+35.9523984,-084.9947614, ,00900, ,2.0579174707895,0.177178909997261,11230
47,4700960,Decatur County School District,00,KG,12,G5420, ,E,864665743,28577041,+35.6031362,-088.1102917, ,00960, ,1.66868441380085,0.0888473414151151,11231
47,4700990,DeKalb County School District,00,KG,12,G5420, ,E,788283759,63786567,+35.9822191,-085.8335959, ,00990, ,1.75135208999566,0.0851476780977455,11232
47,4701020,Dickson County School District,00,PK,12,G5420, ,E,1268824248,3689043,+36.1455325,-087.3641546, ,01020, ,1.75072827343365,0.127431690161546,11233
47,4701050,Dyer County School District,00,KG,12,G5420, ,E,1284610292,36476830,+36.0447113,-089.4452310, ,01050, ,2.51430912756342,0.132147883320802,11234
47,4701080,Dyersburg City School District,00,KG,12,G5420, ,E,42329270,298857,+36.0435078,-089.3797963, ,01080, ,0.590341233543434,0.00426324537682366,11235
47,4701110,Elizabethton City School District,00,KG,12,G5420, ,E,25300724,414295,+36.3362068,-082.2325293, ,01110, ,0.775226192799863,0.00258121158469512,11236
47,4701170,Fayette County School District,00,KG,12,G5420, ,E,1825375542,3774866,+35.1969933,-089.4138027, ,01170, ,1.73574075647346,0.181040774770477,11237
47,4701200,Fayetteville City School District,00,KG,12,G5420, ,E,25151030,0,+35.1489947,-086.5635745, ,01200, ,0.666773263025564,0.00248788069056327,11238
47,4701230,Fentress County School District,00,KG,12,G5420, ,E,1291397312,829331,+36.3698878,-084.9377640, ,01230, ,1.89740600753139,0.129783193695077,11239
47,4701290,Franklin County School District,00,KG,12,G5420, ,E,1428261227,55079682,+35.1502465,-086.0832398, ,01290, ,1.97229256027666,0.146737689763098,11240
47,4701390,Bradford Special School District,00,KG,12,G5420, ,E,206542782,350983,+36.0582294,-088.7994973, ,01390, ,0.971910090825015,0.0206948800833722,11241
47,4701400,Gibson County School District,00,KG,12,G5420, ,E,868145432,318537,+36.1076173,-089.0845563, ,01400, ,2.95391855508248,0.0868195995187403,11242
47,4701410,Giles County School District,00,KG,12,G5420, ,E,1582294988,642572,+35.2027228,-087.0353190, ,01410, ,1.92954592578845,0.15668143730439,11243
47,4701440,Grainger County School District,00,KG,12,G5420, ,E,726729365,56637201,+36.2774634,-083.5094926, ,01440, ,2.18489824937017,0.0785730364611298,11244
47,4701470,Greene County School District,00,KG,12,G5420, ,E,1567097368,5099752,+36.1795140,-082.8474854, ,01470, ,3.0530115819534,0.157494923052147,11245
47,4701500,Greeneville City School District,00,KG,12,G5420, ,E,44312380,0,+36.1680797,-082.8197399, ,01500, ,1.00026753484055,0.0044385666363034,11246
47,4701530,Grundy County School District,00,KG,12,G5420, ,E,933549061,1752165,+35.3933560,-085.7103893, ,01530, ,1.46980446851094,0.0927867353769418,11247
47,4701590,Hamilton County School District,00,KG,12,G5420, ,E,1404935852,86587760,+35.1889605,-085.1531341, ,01590, ,1.98811243536904,0.147595140438418,11248
47,4701620,Hancock County School District,00,KG,12,G5420, ,E,575820508,2984310,+36.5214195,-083.2274526, ,01620, ,1.64062900032856,0.0582369734335536,11249
47,4701650,Hardeman County School District,00,KG,12,G5420, ,E,1729454854,6823705,+35.2187853,-088.9886970, ,01650, ,1.64982870231446,0.171869145689961,11250
47,4701680,Hardin County School District,00,KG,12,G5420, ,E,1495279386,49111071,+35.2018926,-088.1856958, ,01680, ,1.7487408860683,0.152859521371372,11251
47,4701740,Hawkins County School District,00,KG,12,G5420, ,E,1241015616,32445656,+36.4522106,-082.9313855, ,01740, ,2.82640679907155,0.127995837802161,11252
47,4701770,Haywood County School District,00,KG,12,G5420, ,E,1380741545,2472509,+35.5866898,-089.2825359, ,01770, ,1.72540566129732,0.137549308363524,11253
47,4701800,Henderson County School District,00,KG,12,G5420, ,E,1314877352,14734024,+35.6263618,-088.3950757, ,01800, ,2.50326785969233,0.132334101460535,11254
47,4701830,Henry County School District,00,KG,12,G5420, ,E,1389905680,81577444,+36.3102304,-088.2612084, ,01830, ,2.45120383113107,0.147698479741019,11255
47,4701860,Hickman County School District,00,KG,12,G5420, ,E,1586324704,373710,+35.8022905,-087.4671007, ,01860, ,1.86503268983407,0.158212285997009,11256
47,4701890,Hollow Rock-Bruceton Special School District,00,KG,12,G5420, ,E,244961418,257801,+36.0154408,-088.2653531, ,01890, ,0.827658087419101,0.024517401593249,11257
47,4701920,Houston County School District,00,KG,12,G5420, ,E,518749022,17312576,+36.2857824,-087.7055983, ,01920, ,1.22269170207083,0.0537744715997367,11258
47,4701950,Humboldt City School District,00,KG,12,G5420, ,E,24223568,20689,+35.8273948,-088.9044774, ,01950, ,0.425461001416273,0.00241812998308223,11259
47,4701980,Humphreys County School District,00,KG,12,G5420, ,E,1374668749,67184106,+36.0408218,-087.7904526, ,01980, ,1.81897707414957,0.144194441565273,11260
47,4702010,Huntingdon Special School District,00,KG,12,G5420, ,E,313161164,4280217,+36.0216333,-088.4030249, ,02010, ,1.08143777656622,0.0317388683513709,11261
47,4702070,Jackson County School District,00,KG,12,G5420, ,E,799368933,28196501,+36.3542410,-085.6740945, ,02070, ,1.4269770844544,0.0830930914769926,11262
47,4702100,Jefferson County School District,00,KG,12,G5420, ,E,711873312,102176881,+36.0484787,-083.4409664, ,02100, ,1.77735745118444,0.0814204376540533,11263
47,4702130,Johnson City School District,00,KG,12,G5420, ,E,98092815,579361,+36.3342537,-082.3776486, ,02130, ,3.01699570684378,0.00990481963161786,11264
47,4702160,Johnson County School District,00,KG,12,G5420, ,E,772960232,11007740,+36.4532029,-081.8612467, ,02160, ,1.59380328275257,0.0788110111267954,11265
47,4702190,Kingsport City School District,00,KG,12,G5420, ,E,138866802,2518765,+36.5254170,-082.5478726, ,02190, ,3.30319746281766,0.0142259975107415,11266
47,4702220,Knox County School District,00,PK,12,G5420, ,E,1316269093,45712672,+35.9927265,-083.9377209, ,02220, ,2.30448909616262,0.136125949675357,11267
47,4702280,Lake County School District,00,KG,12,G5420, ,E,429381245,72799687,+36.3339054,-089.4855365, ,02280, ,1.48799406814148,0.0504072040511255,11268
47,4702310,Lauderdale County School District,00,KG,12,G5420, ,E,1222389178,92231168,+35.7629507,-089.6277318, ,02310, ,2.86158056094579,0.131014530917856,11269
47,4702340,Lawrence County School District,00,KG,12,G5420, ,E,1598356132,2228677,+35.2204764,-087.3965460, ,02340, ,1.8989234878763,0.158457171541845,11270
47,4702400,Lenoir City School District,00,KG,12,G5420, ,E,21873036,66634,+35.8107315,-084.2795740, ,02400, ,0.909691525883886,0.0021878543265977,11271
47,4702430,Lewis County School District,00,KG,12,G5420, ,E,730608072,1031592,+35.5232441,-087.4969827, ,02430, ,1.54080979334961,0.072705641552986,11272
47,4702490,Lincoln County School District,00,KG,12,G5420, ,E,1452037705,971039,+35.1797204,-086.5749425, ,02490, ,2.54071319953425,0.143713462913443,11273
47,4702520,Loudon County School District,00,PK,12,G5420, ,E,571887956,46857291,+35.7374500,-084.3162040, ,02520, ,2.82656732480754,0.0616418361849064,11274
47,4702550,Macon County School District,00,PK,12,G5420, ,E,795498357,246690,+36.5377572,-086.0009596, ,02550, ,1.25104872382561,0.080073149752534,11275
47,4702580,Jackson-Madison County School System,00,KG,12,G5420, ,E,1442901132,3930429,+35.6060563,-088.8334238, ,02580, ,1.63340474950233,0.143919527346433,11276
47,4702640,Marion County School District,00,KG,12,G5420, ,E,1277133553,36484742,+35.1334215,-085.6183990, ,02640, ,1.71111597266372,0.129911421007939,11277
47,4702670,Marshall County School District,00,KG,12,G5420, ,E,972442312,1801922,+35.4683433,-086.7658650, ,02670, ,1.83650137372405,0.0967451291055145,11278
47,4702700,Maryville City School District,00,PK,12,G5420, ,E,42507486,0,+35.7465841,-083.9775855, ,02700, ,0.961381914680337,0.00423552022633718,11279
47,4702760,Maury County School District,00,KG,12,G5420, ,E,1588021145,6319196,+35.6156963,-087.0777632, ,02760, ,2.15931735310286,0.15860968775838,11280
47,4702790,McKenzie Special School District,00,PK,12,G5420, ,E,142755505,477378,+36.0988349,-088.4846701, ,02790, ,0.575680114160294,0.0143356208959595,11281
47,4702820,McMinn County School District,00,KG,12,G5420, ,E,1066212885,5340572,+35.3472456,-084.7394079, ,02820, ,2.65100931050569,0.106350073095203,11282
47,4702880,McNairy County School District,00,KG,12,G5420, ,E,1457754835,1994987,+35.1752280,-088.5636295, ,02880, ,1.68040413388787,0.144441424731173,11283
47,4702910,Meigs County School District,00,KG,12,G5420, ,E,505410612,55964031,+35.5122029,-084.8161018, ,02910, ,1.81287432364693,0.0557760140493792,11284
47,4702970,Milan Special School District,00,KG,12,G5420, ,E,170835195,1275921,+35.9378286,-088.7612648, ,02970, ,0.659891105611611,0.0171903029636658,11285
47,4703000,Monroe County School District,00,KG,12,G5420, ,E,1482917515,43846262,+35.4200525,-084.2348469, ,03000, ,2.35824117706977,0.151531599736619,11286
47,4703030,Clarksville-Montgomery County School System,00,PK,12,G5420, ,E,1223565196,11890999,+36.4881487,-087.3554111, ,03030, ,1.8243233140812,0.124242731101562,11287
47,4703060,Moore County School District,00,KG,12,G5420, ,E,334684869,3093435,+35.2888885,-086.3586840, ,03060, ,1.63419910567517,0.0334671316858058,11288
47,4703090,Morgan County School District,00,PK,12,G5420, ,E,1352439653,823017,+36.1386970,-084.6392616, ,03090, ,1.90603154208812,0.135494280752416,11289
47,4703180,Metropolitan Nashville Public School District,00,PK,12,G5420, ,E,1304953365,56649279,+36.1691287,-086.7847898, ,03180, ,2.07647154461141,0.136388113710408,11290
47,4703240,Oak Ridge City School District,00,PK,12,G5420, ,E,220856768,12181042,+35.9664826,-084.2905489, ,03240, ,1.08266548883065,0.0232829045426758,11291
47,4703270,Obion County School District,00,KG,12,G5420, ,E,1380633373,27414650,+36.3581714,-089.1498791, ,03270, ,2.57046119285604,0.141373123857377,11292
47,4703300,Oneida Special School District,00,KG,12,G5420, ,E,16179270,236090,+36.5019353,-084.5097753, ,03300, ,0.161122466629307,0.0016512505570996,11293
47,4703330,Overton County School District,00,KG,12,G5420, ,E,1122721545,3492728,+36.3448504,-085.2830756, ,03330, ,1.58148170336671,0.113059245356281,11294
47,4703390,Perry County School District,00,KG,12,G5420, ,E,1074197591,21034746,+35.6637491,-087.8693294, ,03390, ,1.76497646739911,0.10899137987966,11295
47,4703420,Pickett County School District,00,KG,12,G5420, ,E,422113138,29822859,+36.5593638,-085.0757410, ,03420, ,1.53134965681894,0.0454920331943779,11296
47,4703450,Polk County School District,00,PK,12,G5420, ,E,1125699133,19830460,+35.1094371,-084.5411124, ,03450, ,1.48635780622976,0.113273459823523,11297
47,4703480,Putnam County School District,00,PK,12,G5420, ,E,1038860606,3777709,+36.1409404,-085.4961801, ,03480, ,2.5068767011653,0.104400764908297,11298
47,4703510,Rhea County School District,00,KG,12,G5420, ,E,797003061,53862033,+35.6005870,-084.9495522, ,03510, ,2.29310033076247,0.0846409363658008,11299
47,4703540,Richard City Special School District,00,PK,12,G5420, ,E,13111068,0,+35.0005260,-085.7360435, ,03540, ,0.191818418436147,0.0012946023499007,11300
47,4703590,Roane County School District,00,PK,12,G5420, ,E,827390315,83890815,+35.8308410,-084.5499473, ,03590, ,2.04589182559391,0.0909037837429795,11301
47,4703600,Robertson County School District,00,KG,12,G5420, ,E,1233581151,451691,+36.5275304,-086.8693774, ,03600, ,1.76754292137155,0.124166243013115,11302
47,4703690,Rutherford County School District,00,KG,12,G5420, ,E,1457716929,11755645,+35.7408992,-086.2897076, ,03690, ,5.24954059807926,0.146593608266154,11303
47,4703720,Scott County School District,00,KG,12,G5420, ,E,1362477368,2178164,+36.4352757,-084.5035281, ,03720, ,2.13840073914868,0.137139190173925,11304
47,4703750,Sequatchie County School District,00,KG,12,G5420, ,E,688550867,498314,+35.3723582,-085.4103223, ,03750, ,1.47764425325077,0.0683429613387652,11305
47,4703780,Sevier County School District,00,KG,12,G5420, ,E,1534562013,13491050,+35.8018095,-083.5156955, ,03780, ,2.15221388906323,0.154323467537573,11306
47,4703870,Smith County School District,00,KG,12,G5420, ,E,814016768,28694080,+36.2532006,-085.9564507, ,03870, ,1.59973885938243,0.0844980616731285,11307
47,4703900,South Carroll Special School District,00,KG,12,G5420, ,E,302198895,432859,+35.8696963,-088.3517977, ,03900, ,1.0432483401549,0.0302024311554783,11308
47,4703960,Stewart County School District,00,KG,12,G5420, ,E,1088389476,86945319,+36.4942735,-087.8560759, ,03960, ,1.53393687516607,0.118210971252743,11309
47,4703990,Sullivan County School District,00,KG,12,G5420, ,E,862505532,39410527,+36.4504035,-082.4852861, ,03990, ,6.07582609531,0.0907278230200902,11310
47,4704020,Sumner County School District,00,KG,12,G5420, ,E,1371067660,35857194,+36.4734430,-086.4597975, ,04020, ,1.97192762136021,0.141461816357625,11311
47,4704080,Tipton County School District,00,KG,12,G5420, ,E,1187267190,38609225,+35.5002588,-089.7668030, ,04080, ,2.65125891026407,0.121774419484789,11312
47,4704100,Trenton Special School District,00,KG,12,G5420, ,E,291359453,375317,+35.9567515,-088.9461746, ,04100, ,0.877709707117366,0.0291456515661288,11313
47,4704170,Trousdale County School District,00,KG,12,G5420, ,E,296143573,5960720,+36.3930297,-086.1566909, ,04170, ,0.997603095947465,0.0303458505345437,11314
47,4704200,Tullahoma City School District,00,KG,12,G5420, ,E,60851603,167064,+35.3733112,-086.2182773, ,04200, ,0.939700149590336,0.00605215733166345,11315
47,4704230,Unicoi County School District,00,PK,12,G5420, ,E,482151702,823118,+36.1001262,-082.4182145, ,04230, ,1.24428260381667,0.0483427334384755,11316
47,4704260,Union City School District,00,KG,12,G5420, ,E,30529890,19384,+36.4256717,-089.0460533, ,04260, ,0.638174509761896,0.0030699313262542,11317
47,4704290,Union County School District,00,KG,12,G5420, ,E,579031092,61051992,+36.2841401,-083.8360878, ,04290, ,1.37862650076683,0.0642108391312433,11318
47,4704320,Van Buren County School District,00,KG,12,G5420, ,E,708142422,2893455,+35.6992335,-085.4584092, ,04320, ,1.3811961394193,0.0708046546148846,11319
47,4704350,Warren County School District,00,KG,12,G5420, ,E,1120619142,3524889,+35.6782498,-085.7773428, ,04350, ,1.62523461308467,0.111918078837189,11320
47,4704380,Washington County School District,00,PK,12,G5420, ,E,747444555,8055954,+36.2820493,-082.5237126, ,04380, ,4.42666743002558,0.0757886176384004,11321
47,4704440,Wayne County School District,00,KG,12,G5420, ,E,1901315006,4023416,+35.2428473,-087.8198433, ,04440, ,2.01661898120587,0.188679423884725,11322
47,4704470,Weakley County School District,00,PK,12,G5420, ,E,1503105587,3709396,+36.3033855,-088.7208026, ,04470, ,1.94070284611453,0.15117828659847,11323
47,4704490,West Carroll Special District,00,PK,12,G5420, ,E,544849000,860457,+35.9400103,-088.6195995, ,04490, ,1.23485136899124,0.0545079996087917,11324
47,4704500,White County School District,00,PK,12,G5420, ,E,975592097,7113368,+35.9270486,-085.4557854, ,04500, ,1.87046292890521,0.0981368003106145,11325
47,4704530,Williamson County School District,00,KG,12,G5420, ,E,1456951991,2669737,+35.8948446,-086.8978858, ,04530, ,2.71217313864599,0.145702489770588,11326
47,4704550,Wilson County School District,00,KG,12,G5420, ,E,1351613620,31991772,+36.1484757,-086.2902097, ,04550, ,3.08957397516658,0.138557332593338,11327
47,4799997,School District Not Defined,00,PK,12,G5420, ,F,52432757,29326110,+35.2786801,-090.1354970, ,99997, ,1.12109038912971,0.00809340890902286,11328
48,4800001,Crosbyton Consolidated Independent School District,00,PK,12,G5420, ,E,1219549658,4083476,+33.5661903,-101.1450909, ,00001, ,1.85849668558971,0.118857034684351,11329
48,4800002,Spur Independent School District,00,PK,12,G5420, ,E,1365553468,7813131,+33.5380165,-100.8382818, ,00002, ,2.11686185672312,0.133311917284354,11330
48,4800003,Rocksprings Independent School District,00,PK,12,G5420, ,E,4207594881,3015978,+30.0469641,-100.3681372, ,00003, ,3.599828375369,0.393832810683638,11331
48,4800005,Blackwell Consolidated Independent School District,00,PK,12,G5420, ,E,1209551406,8052695,+32.2243897,-100.2956929, ,00005, ,1.84075683391139,0.116465382165251,11332
48,4800006,Aspermont Independent School District,00,PK,12,G5420, ,E,2089444181,9455280,+33.2001456,-100.2640732, ,00006, ,2.04279312901164,0.202961589203435,11333
48,4800007,Panther Creek Consolidated Independent School District,00,PK,12,G5420, ,E,1398936327,34208456,+31.7113034,-099.5910686, ,00007, ,2.43986251306384,0.136350499008037,11334
48,4800008,Dripping Springs Independent School District,00,PK,12,G5420, ,E,503757401,983088,+30.2093811,-098.0996033, ,00008, ,1.36176870163683,0.0472886669597721,11335
48,4800009,Wimberley Independent School District,00,PK,12,G5420, ,E,347058298,139454,+30.0256976,-098.1175426, ,00009, ,1.03825537198067,0.032468133312098,11336
48,4800010,Hays Consolidated Independent School District,00,PK,12,G5420, ,E,559326255,2600596,+30.0361716,-097.8794290, ,00010, ,1.45581084484238,0.0525579297456949,11337
48,4800011,Alvarado Independent School District,00,PK,12,G5420, ,E,249568418,4729998,+32.4188786,-097.2100820, ,00011, ,1.09089628196133,0.0243791620221955,11338
48,4800012,Chisum Independent School District,00,PK,12,G5420, ,E,521755239,6646731,+33.5169708,-095.5450002, ,00012, ,2.40093549065692,0.0513194806402601,11339
48,4807350,College Station Independent School District,00,PK,12,G5420, ,E,263844067,2529016,+30.5444226,-096.2879570, ,07350, ,1.20592799210384,0.025041898571244,11340
48,4807380,Abbott Independent School District,00,PK,12,G5420, ,E,191270942,3422263,+31.8913746,-097.0917067, ,07380, ,0.861567524517788,0.0185586598690966,11341
48,4807410,Abernathy Independent School District,00,PK,12,G5420, ,E,468893203,511525,+33.8652960,-101.8929231, ,07410, ,1.28820622275266,0.0457352782099653,11342
48,4807440,Abilene Independent School District,00,PK,12,G5420, ,E,262140329,14073403,+32.4755737,-099.7539612, ,07440, ,1.42558672947504,0.0264968750751512,11343
48,4807470,Academy Independent School District,00,PK,12,G5420, ,E,148242877,1344470,+30.9689896,-097.3293621, ,07470, ,0.805643470614382,0.0141241266597687,11344
48,4807500,Adrian Independent School District,00,PK,12,G5420, ,E,1718458711,544197,+35.2428753,-102.8066786, ,07500, ,2.36499302368009,0.17022721738409,11345
48,4807530,Agua Dulce Independent School District,00,PK,12,G5420, ,E,253025163,79623,+27.7783394,-097.9255475, ,07530, ,0.792246679618141,0.0231732010546094,11346
48,4807590,Alamo Heights Independent School District,00,PK,12,G5420, ,E,24096754,53340,+29.4942745,-098.4677469, ,07590, ,0.256050480374458,0.00224678337231448,11347
48,4807650,Alba-Golden Independent School District,00,PK,12,G5420, ,E,218073326,34361780,+32.7774702,-095.6058520, ,07650, ,1.11466311793029,0.0242938991673498,11348
48,4807680,Albany Independent School District,00,PK,12,G5420, ,E,1534359683,2811743,+32.7821535,-099.3239136, ,07680, ,2.09661166841189,0.147944910821602,11349
48,4807710,Aldine Independent School District,00,PK,12,G5420, ,E,281633789,1410486,+29.9439287,-095.3767681, ,07710, ,1.06524455118631,0.0264486898245375,11350
48,4807780,Aledo Independent School District,00,PK,12,G5420, ,E,340999325,1099879,+32.6822091,-097.6270482, ,07780, ,1.15124781232546,0.0328916301664989,11351
48,4807800,Alice Independent School District,00,PK,12,G5420, ,E,778559425,2077762,+27.8305340,-098.1292528, ,07800, ,1.79255747864002,0.0715010794873867,11352
48,4807830,Alief Independent School District,00,PK,12,G5420, ,E,100898246,549249,+29.7045064,-095.6080614, ,07830, ,0.523332760793437,0.00945735039740801,11353
48,4807890,Allen Independent School District,00,PK,12,G5420, ,E,75517852,246479,+33.1087535,-096.6707303, ,07890, ,0.504436172091004,0.00731888124883073,11354
48,4807950,Alpine Independent School District,00,PK,12,G5420, ,E,4958040736,5082825,+30.0291557,-103.5694441, ,07950, ,3.06957275067084,0.464171947522412,11355
48,4807980,Alto Independent School District,00,PK,12,G5420, ,E,506784577,1622107,+31.6495633,-095.0833493, ,07980, ,1.63355792272964,0.0483411606795201,11356
48,4808090,Alvin Independent School District,00,PK,12,G5420, ,E,648499609,2994458,+29.4002747,-095.3132021, ,08090, ,1.76755294782986,0.0605593980242765,11357
48,4808100,Alvord Independent School District,00,PK,12,G5420, ,E,294719416,1054759,+33.3798458,-097.7011651, ,08100, ,1.28613321352163,0.0286589179458149,11358
48,4808130,Amarillo Independent School District,00,PK,12,G5420, ,E,191723143,1721337,+35.2065513,-101.8492306, ,08130, ,0.666251144990115,0.0191483107489686,11359
48,4808160,Amherst Independent School District,00,PK,12,G5420, ,E,267185280,64975,+34.0612013,-102.3655340, ,08160, ,0.759653791517966,0.0260982058493369,11360
48,4808190,Anahuac Independent School District,00,PK,12,G5420, ,E,883700049,312817743,+29.6896580,-094.6341140, ,08190, ,2.2461796754435,0.11152723431124,11361
48,4808230,Anderson-Shiro Consolidated Independent School District,00,PK,12,G5420, ,E,671282851,12682595,+30.5658506,-095.9689625, ,08230, ,1.81530454628249,0.0643140133223521,11362
48,4808280,Andrews Independent School District,00,PK,12,G5420, ,E,3886850342,957039,+32.3122581,-102.6402058, ,08280, ,2.57906176834573,0.372264130204848,11363
48,4808310,Angleton Independent School District,00,PK,12,G5420, ,E,976827953,146883906,+29.1178681,-095.4732571, ,08310, ,3.9674459881546,0.104264566643598,11364
48,4808340,Anna Independent School District,00,PK,12,G5420, ,E,157513855,1677406,+33.3555000,-096.5163128, ,08340, ,0.80703420317831,0.0154205701348084,11365
48,4808400,Anson Independent School District,00,PK,12,G5420, ,E,686027806,3036476,+32.7365030,-099.9133187, ,08400, ,1.87850575639061,0.0662889923642471,11366
48,4808430,Anthony Independent School District,00,PK,12,G5420, ,E,20410454,306726,+31.9867309,-106.5986342, ,08430, ,0.235115303756625,0.00197686941177625,11367
48,4808460,Anton Independent School District,00,PK,12,G5420, ,E,213666870,0,+33.7922835,-102.1555137, ,08460, ,0.577090887647627,0.020800771476974,11368
48,4808490,Apple Springs Independent School District,00,PK,12,G5420, ,E,309855406,698274,+31.2705295,-094.9791189, ,08490, ,1.16880781379052,0.0294109422739221,11369
48,4808520,Aquilla Independent School District,00,PK,12,G5420, ,E,176954118,6531530,+31.8380791,-097.2495405, ,08520, ,0.861786565735287,0.0174814630928331,11370
48,4808550,Aransas County Independent School District,00,PK,12,G5420, ,E,605686925,692870174,+28.1042254,-096.9779830, ,08550, ,2.14975569490298,0.119228758541831,11371
48,4808580,Aransas Pass Independent School District,00,PK,12,G5420, ,E,74874810,69655683,+27.9149271,-097.1411814, ,08580, ,0.73899058197453,0.0132490363616272,11372
48,4808610,Archer City Independent School District,00,PK,12,G5420, ,E,1091677158,28873926,+33.5986100,-098.6064501, ,08610, ,2.20137738834283,0.108847098544005,11373
