X,Y,OBJECTID,Tab_Name,Name,Short_Desc,Latitude,Longitude,Address,Hours,Desc1,Desc2,Desc3,Desc4,Desc5,Website,Pic_URL,Artist,Year,Year_Sort_FirstYr,Neighborhood,Developer,Cycle_Type,Special_Sort
-111.909211,33.433142,516,All Art,Local Honey,<font size='2'><b>Artist:</b> Zach Valent<br><font size='2'><b>Year:</b> 2020,33.433142,-111.909211,Rio Salado and McClintock Underpass,Pigmented concrete tiles and powder-coated steel<br><br> Photo by William LeGoullon (Grey Shed Studio),<font size='2'><b>Artist:</b> Zach Valent<br><font size='2'><b>Year:</b> 2020,"Affectionately titled Local Honey, the idea for this 200-foot long modular composition can be attributed to a colony of honeybees found on the side of Valent's studio a few summers back. The interconnected groupings of concrete tiles and brightly colored steel components compose an abstract interpretation of the coexistence between man and nature. Inspired by the brightly colored facade of signs at Tempe Marketplace that can be seen reflecting in the waters of the nearby oasis wetlands, Local Honey asks us to examine more closely, what we consider to be a community. We often think of community as our friends and neighbors; our parks, schools, and places of worship; and our center for goods and services. We associate communal space with human interaction but forget that the spaces we inhabit are also home to an abundance of other creatures. Moving forward, if we choose to build our cities and communities to include wildlife and support a sustainable future then maybe we need not go far for a breath of fresh air or a taste local honey. ","Zach Valent is a Phoenix Valley Metro based visual artist whose work focuses on the unique characteristics that form a relationship between man and nature. Through investigation and a playfully creative process, he seeks to capture homogenous motifs of natural wonders that express the allure of time. Working primarily with concrete, many of his art forms take on the appearance of geologically altered modern technologies and products of man. Each new project is approached with an investigative mentality that highlights concepts of the past, present and the future. ",This project was funded through the City of Tempe Municipal Arts Fund with the support of the Tempe Arts and Culture Commission.    ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Valent_LocalHoney.jpg,Zach Valent,2020,2020,,,,
-111.927098,33.433952,517,Art in Private Development,Shimmering Sea,<font size='2'><b>Artist:</b> Joe O'Connell & Creative Machines<br><font size='2'><b>Year:</b> 2020,33.433952,-111.927098,The Watermark,Stainless steel discs,<font size='2'><b>Artist:</b> Joe O'Connell & Creative Machines<br><font size='2'><b>Year:</b> 2020,"This project was funded by the individual developer, Fenix Development, as a requirement of Tempe's Art in Private Development Ordinance.","Shimmering Sea is a wind-activated kinetic sculpture composed of an array of polished stainless steel discs. Each of these discs is cleverly suspended from just above its center of mass so it will move with the wind. Arranged in this faceted array, the polished discs will create a rippling surface similar to the surface of water even in the absence of wind although wind serves to further activate it. This concept uses polished discs to reflect a pixelated version of the sky and surrounding architecture down to viewers on the ground resulting in an ever changing art piece that will be compelling for viewers upon each visit.","Joe O'Connell founded his studio, Creative Machines, in 1995. His studio develops the detail design, interactive technology, bespoke lighting, and singular fabrication techniques which are the signatures of his art. His work has been shown in galleries and at festivals across the country including the Accel Design Conference, Spark! Mesa's Festival of Creativity, Chalk the Block, Glow, All Souls Procession, Firestone Gallery, and the Joseph Gross Gallery. Throughout his career, Joe has at times collaborated with other artists and designers (including Nina Borgia-Aberle & Blessing Hancock) on specific projects to co-develop concepts for artwork, melding his interests in science and perception with other perspectives.",,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/OConnell_ShimmeringSea.jpg,Joe O'Connell & Creative Machines,2020,2020,,Watermark,,
-111.927098,33.433952,518,All Art,Shimmering Sea,<font size='2'><b>Artist:</b> Joe O'Connell & Creative Machines<br><font size='2'><b>Year:</b> 2020,33.433952,-111.927098,The Watermark,Stainless steel discs,<font size='2'><b>Artist:</b> Joe O'Connell & Creative Machines<br><font size='2'><b>Year:</b> 2020,"This project was funded by the individual developer, Fenix Development, as a requirement of Tempe's Art in Private Development Ordinance.","Shimmering Sea is a wind-activated kinetic sculpture composed of an array of polished stainless steel discs. Each of these discs is cleverly suspended from just above its center of mass so it will move with the wind. Arranged in this faceted array, the polished discs will create a rippling surface similar to the surface of water even in the absence of wind although wind serves to further activate it. This concept uses polished discs to reflect a pixelated version of the sky and surrounding architecture down to viewers on the ground resulting in an ever changing art piece that will be compelling for viewers upon each visit.","Joe O'Connell founded his studio, Creative Machines, in 1995. His studio develops the detail design, interactive technology, bespoke lighting, and singular fabrication techniques which are the signatures of his art. His work has been shown in galleries and at festivals across the country including the Accel Design Conference, Spark! Mesa's Festival of Creativity, Chalk the Block, Glow, All Souls Procession, Firestone Gallery, and the Joseph Gross Gallery. Throughout his career, Joe has at times collaborated with other artists and designers (including Nina Borgia-Aberle & Blessing Hancock) on specific projects to co-develop concepts for artwork, melding his interests in science and perception with other perspectives.",,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/OConnell_ShimmeringSea.jpg,Joe O'Connell & Creative Machines,2020,2020,,Watermark,,
-111.947791,33.4121180000001,519,Neighborhood Art,The Golden Hives,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,33.412118,-111.947791,NEC of Roosevelt St & 16th St,"Handmade ceramic tile, enhanced grout, and amber stone on concrete standpipe base",<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,"The Golden Hives exalts the magical world of bees and their amazing process to create honey. Hexagon shaped ceramic tile create an image of the drone, the worker and the Queen. Bees work collaboratively and thrive as a community in how they pollinate and collect pollen, returning to their hives to make honey. They are responsible for our survival in their work to pollinate the flowers, plants and trees in our neighborhoods. Bees teach us how to prepare for the future as they forage and store nectar in the hexagon structure of honeycombs. To engage in a similar fashion of creation,  community members of all ages joined in several workshops held at Clark Park Community gardens to carve messages and flower designs into the greenware tiles, while also learning about pollination that is so important to our ecosystem and biodiversity. The resulting artworks are symbolic of the collaborations experienced by residents in the creation of community in the Clark Park neighborhood.","Baron is an environmental artist, educator and innovative community leader. As the owner of Baron Studio she has earned a reputation for cutting edge design and fabrication solutions for a variety of public art projects installed in parks, hospitals, gardens, and schools, as well as site specific installations. Baron is well known for her ability to engage the community in her public art projects through her skills as a facilitator and her knowledge of local materials. Baron's original designs in tile, detailed mosaic installations, rammed earth, ceramics, and sculptural steel deliver a multi-dimensional aesthetic that enhances every space she enters.  ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Baron_TheGoldenHives1.jpg,Joan Baron,2020,2020,Clark Park Neighborhood,,,
-111.947791,33.4121180000001,520,All Art,The Golden Hives,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,33.412118,-111.947791,NEC of Roosevelt St & 16th St,"Handmade ceramic tile, enhanced grout, and amber stone on concrete standpipe base",<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,"The Golden Hives exalts the magical world of bees and their amazing process to create honey. Hexagon shaped ceramic tile create an image of the drone, the worker and the Queen. Bees work collaboratively and thrive as a community in how they pollinate and collect pollen, returning to their hives to make honey. They are responsible for our survival in their work to pollinate the flowers, plants and trees in our neighborhoods. Bees teach us how to prepare for the future as they forage and store nectar in the hexagon structure of honeycombs. To engage in a similar fashion of creation,  community members of all ages joined in several workshops held at Clark Park Community gardens to carve messages and flower designs into the greenware tiles, while also learning about pollination that is so important to our ecosystem and biodiversity. The resulting artworks are symbolic of the collaborations experienced by residents in the creation of community in the Clark Park neighborhood.","Baron is an environmental artist, educator and innovative community leader. As the owner of Baron Studio she has earned a reputation for cutting edge design and fabrication solutions for a variety of public art projects installed in parks, hospitals, gardens, and schools, as well as site specific installations. Baron is well known for her ability to engage the community in her public art projects through her skills as a facilitator and her knowledge of local materials. Baron's original designs in tile, detailed mosaic installations, rammed earth, ceramics, and sculptural steel deliver a multi-dimensional aesthetic that enhances every space she enters.  ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Baron_TheGoldenHives1.jpg,Joan Baron,2020,2020,Clark Park Neighborhood,,,
-111.947764,33.4114060000001,521,Neighborhood Art,The Golden Hives,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,33.411406,-111.947764,SEC of Roosevelt St & 16th St,"Handmade ceramic tile, enhanced grout, and amber stone on concrete standpipe base",<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,"The Golden Hives exalts the magical world of bees and their amazing process to create honey. Hexagon shaped ceramic tile create an image of the drone, the worker and the Queen. Bees work collaboratively and thrive as a community in how they pollinate and collect pollen, returning to their hives to make honey. They are responsible for our survival in their work to pollinate the flowers, plants and trees in our neighborhoods. Bees teach us how to prepare for the future as they forage and store nectar in the hexagon structure of honeycombs. To engage in a similar fashion of creation,  community members of all ages joined in several workshops held at Clark Park Community gardens to carve messages and flower designs into the greenware tiles, while also learning about pollination that is so important to our ecosystem and biodiversity. The resulting artworks are symbolic of the collaborations experienced by residents in the creation of community in the Clark Park neighborhood.","Baron is an environmental artist, educator and innovative community leader. As the owner of Baron Studio she has earned a reputation for cutting edge design and fabrication solutions for a variety of public art projects installed in parks, hospitals, gardens, and schools, as well as site specific installations. Baron is well known for her ability to engage the community in her public art projects through her skills as a facilitator and her knowledge of local materials. Baron's original designs in tile, detailed mosaic installations, rammed earth, ceramics, and sculptural steel deliver a multi-dimensional aesthetic that enhances every space she enters.  ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Baron_TheGoldenHives2.jpg,Joan Baron,2020,2020,Clark Park Neighborhood,,,
-111.947764,33.4114060000001,522,All Art,The Golden Hives,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,33.411406,-111.947764,SEC of Roosevelt St & 16th St,"Handmade ceramic tile, enhanced grout, and amber stone on concrete standpipe base",<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,"The Golden Hives exalts the magical world of bees and their amazing process to create honey. Hexagon shaped ceramic tile create an image of the drone, the worker and the Queen. Bees work collaboratively and thrive as a community in how they pollinate and collect pollen, returning to their hives to make honey. They are responsible for our survival in their work to pollinate the flowers, plants and trees in our neighborhoods. Bees teach us how to prepare for the future as they forage and store nectar in the hexagon structure of honeycombs. To engage in a similar fashion of creation,  community members of all ages joined in several workshops held at Clark Park Community gardens to carve messages and flower designs into the greenware tiles, while also learning about pollination that is so important to our ecosystem and biodiversity. The resulting artworks are symbolic of the collaborations experienced by residents in the creation of community in the Clark Park neighborhood.","Baron is an environmental artist, educator and innovative community leader. As the owner of Baron Studio she has earned a reputation for cutting edge design and fabrication solutions for a variety of public art projects installed in parks, hospitals, gardens, and schools, as well as site specific installations. Baron is well known for her ability to engage the community in her public art projects through her skills as a facilitator and her knowledge of local materials. Baron's original designs in tile, detailed mosaic installations, rammed earth, ceramics, and sculptural steel deliver a multi-dimensional aesthetic that enhances every space she enters.  ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Baron_TheGoldenHives2.jpg,Joan Baron,2020,2020,Clark Park Neighborhood,,,
-111.944786,33.4131370000001,523,Neighborhood Art,The Golden Hives,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,33.413137,-111.944786,SEC of Pkwy Blvd & Wilson St,"Handmade ceramic tile, enhanced grout, and amber stone on concrete standpipe base",<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,"The Golden Hives exalts the magical world of bees and their amazing process to create honey. Hexagon shaped ceramic tile create an image of the drone, the worker and the Queen. Bees work collaboratively and thrive as a community in how they pollinate and collect pollen, returning to their hives to make honey. They are responsible for our survival in their work to pollinate the flowers, plants and trees in our neighborhoods. Bees teach us how to prepare for the future as they forage and store nectar in the hexagon structure of honeycombs. To engage in a similar fashion of creation,  community members of all ages joined in several workshops held at Clark Park Community gardens to carve messages and flower designs into the greenware tiles, while also learning about pollination that is so important to our ecosystem and biodiversity. The resulting artworks are symbolic of the collaborations experienced by residents in the creation of community in the Clark Park neighborhood.","Baron is an environmental artist, educator and innovative community leader. As the owner of Baron Studio she has earned a reputation for cutting edge design and fabrication solutions for a variety of public art projects installed in parks, hospitals, gardens, and schools, as well as site specific installations. Baron is well known for her ability to engage the community in her public art projects through her skills as a facilitator and her knowledge of local materials. Baron's original designs in tile, detailed mosaic installations, rammed earth, ceramics, and sculptural steel deliver a multi-dimensional aesthetic that enhances every space she enters.  ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Baron_TheGoldenHives3.jpg,Joan Baron,2020,2020,Clark Park Neighborhood,,,
-111.944786,33.4131370000001,524,All Art,The Golden Hives,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,33.413137,-111.944786,SEC of Pkwy Blvd & Wilson St,"Handmade ceramic tile, enhanced grout, and amber stone on concrete standpipe base",<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2020,"The Golden Hives exalts the magical world of bees and their amazing process to create honey. Hexagon shaped ceramic tile create an image of the drone, the worker and the Queen. Bees work collaboratively and thrive as a community in how they pollinate and collect pollen, returning to their hives to make honey. They are responsible for our survival in their work to pollinate the flowers, plants and trees in our neighborhoods. Bees teach us how to prepare for the future as they forage and store nectar in the hexagon structure of honeycombs. To engage in a similar fashion of creation,  community members of all ages joined in several workshops held at Clark Park Community gardens to carve messages and flower designs into the greenware tiles, while also learning about pollination that is so important to our ecosystem and biodiversity. The resulting artworks are symbolic of the collaborations experienced by residents in the creation of community in the Clark Park neighborhood.","Baron is an environmental artist, educator and innovative community leader. As the owner of Baron Studio she has earned a reputation for cutting edge design and fabrication solutions for a variety of public art projects installed in parks, hospitals, gardens, and schools, as well as site specific installations. Baron is well known for her ability to engage the community in her public art projects through her skills as a facilitator and her knowledge of local materials. Baron's original designs in tile, detailed mosaic installations, rammed earth, ceramics, and sculptural steel deliver a multi-dimensional aesthetic that enhances every space she enters.  ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Baron_TheGoldenHives3.jpg,Joan Baron,2020,2020,Clark Park Neighborhood,,,
-111.962691,33.336891,525,Art in Private Development,Twist of Life,<font size='2'><b>Artist:</b> Brian Schader<br><font size='2'><b>Year:</b> 2020,33.336891,-111.962691,Cubesmart,"Aluminum, glass, and concrete",<font size='2'><b>Artist:</b> Brian Schader<br><font size='2'><b>Year:</b> 2020,"This project was funded by the individual developer, Hines, as a requirement of Tempe's Art in Private Development Ordinance.","Brian Schader's Twist of Life series works depict the ascension of the human spirit through their elegant helix form. Brian Schader takes a distinctly contemporary form and conveys to the viewer a sense of elevation of the soul. Primarily choosing to create Additive or Assembled works, Schader's pieces rely heavily on geometric forms, creating a connection to the viewer through the simplicity and the intricacies of mathematics.  ","Brian Schader takes a distinctly contemporary approach to his sculptural work. Using the intricacies of mathematics as a guide, Schader's work often walks the line between minimalism and extreme complexity.  His work has been informed by living in the American Southwest with inspiration coming from desert vistas, tranquil canyons, and mountain ranges.",,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Schader_TwistofLife.jpg,Brian Schader,2020,2020,,RKAA Self Storage,,
-111.962691,33.336891,526,All Art,Twist of Life,<font size='2'><b>Artist:</b> Brian Schader<br><font size='2'><b>Year:</b> 2020,33.336891,-111.962691,Cubesmart,"Aluminum, glass, and concrete",<font size='2'><b>Artist:</b> Brian Schader<br><font size='2'><b>Year:</b> 2020,"This project was funded by the individual developer, Hines, as a requirement of Tempe's Art in Private Development Ordinance.","Brian Schader's Twist of Life series works depict the ascension of the human spirit through their elegant helix form. Brian Schader takes a distinctly contemporary form and conveys to the viewer a sense of elevation of the soul. Primarily choosing to create Additive or Assembled works, Schader's pieces rely heavily on geometric forms, creating a connection to the viewer through the simplicity and the intricacies of mathematics.  ","Brian Schader takes a distinctly contemporary approach to his sculptural work. Using the intricacies of mathematics as a guide, Schader's work often walks the line between minimalism and extreme complexity.  His work has been informed by living in the American Southwest with inspiration coming from desert vistas, tranquil canyons, and mountain ranges.",,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Schader_TwistofLife.jpg,Brian Schader,2020,2020,,RKAA Self Storage,,
-111.930725,33.4130410000001,527,Neighborhood Art,University Park Standpipes,<font size='2'><b>Artist:</b> Jake Early<br><font size='2'><b>Year:</b> 2020,33.413041,-111.930725,Between 14th & 15th St on west side of McAllister Ave,Laser cut metal on two concrete irrigation standpipes,<font size='2'><b>Artist:</b> Jake Early<br><font size='2'><b>Year:</b> 2020,"Jake Early is inspired by a strong sense of ""place"" in all of his artwork. Utilitarian, public works that are beautiful in their own way, but are often taken for granted such as the standpipes throughout Tempe serve as a wonderful discovery for him.  Since moving to Tempe in 2007, Early was entranced by the standpipes and saw the opportunity to create artwork for them as a perfect fit for his vision of site specific artwork. Early engages with the location for each standpipe to guide his creative process. Through conversations with residents about their knowledge of the area and visual observation, he creates visuals that reflect what makes the neighborhood unique and to extend that ""pride of place"" the local residents have and share it with a broader audience.","Jake Early is a professional printmaker, living in Tempe. His art captures his love of place as well as his investment in community. His posters, logos, murals, greeting cards and metal work, all reflect a love of travel, architecture, wildlife, music, and bikes.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Early_UniversityParkStandpipes.jpg,Jake Early,2020,2020,University Park Neighborhood,,,
-111.930725,33.4130410000001,528,All Art,University Park Standpipes,<font size='2'><b>Artist:</b> Jake Early<br><font size='2'><b>Year:</b> 2020,33.413041,-111.930725,Between 14th & 15th St on west side of McAllister Ave,Laser cut metal on two concrete irrigation standpipes,<font size='2'><b>Artist:</b> Jake Early<br><font size='2'><b>Year:</b> 2020,"Jake Early is inspired by a strong sense of ""place"" in all of his artwork. Utilitarian, public works that are beautiful in their own way, but are often taken for granted such as the standpipes throughout Tempe serve as a wonderful discovery for him.  Since moving to Tempe in 2007, Early was entranced by the standpipes and saw the opportunity to create artwork for them as a perfect fit for his vision of site specific artwork. Early engages with the location for each standpipe to guide his creative process. Through conversations with residents about their knowledge of the area and visual observation, he creates visuals that reflect what makes the neighborhood unique and to extend that ""pride of place"" the local residents have and share it with a broader audience.","Jake Early is a professional printmaker, living in Tempe. His art captures his love of place as well as his investment in community. His posters, logos, murals, greeting cards and metal work, all reflect a love of travel, architecture, wildlife, music, and bikes.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program. ,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Early_UniversityParkStandpipes.jpg,Jake Early,2020,2020,University Park Neighborhood,,,
-111.900616,33.4266500000001,529,Art in Private Development,Untitled,<font size='2'><b>Artist:</b> David Brant<br><font size='2'><b>Year:</b> 2020,33.42665,-111.900616,Precision Fleet Services,Steel tubing and steel plate,<font size='2'><b>Artist:</b> David Brant<br><font size='2'><b>Year:</b> 2020,"This project was funded by the individual developer, Ganem Companies, as a requirement of Tempe's Art in Private Development Ordinance.","The art component for Precision Fleet Services consists of 3 writ-large, steel circular pieces of significant height and girth. The mass is visually offset with subtle and strategically thinner projections and the circular forms present a sharp contrast to the hard-edged architectural forms. The piece speaks to historical references to industry and an industrial vernacular of gears, pulleys, belts and cogs; all while simultaneously evoking a level of modernism with simple, clean, brushed aluminum finished forms that suggest movement and progress. The site of the project is part of a changing industrial landscape south of Rio Salado Parkway and the artist sees the piece as an icon of that change. ","David Brant has nearly 40 years of experience on a variety of projects and media throughout both the western United States and the Middle East. For 25 years prior to the formation of IDEA, he held responsible positions with firms throughout Phoenix and Southern California and was a founding partner of Brant & Greey. Brant is responsible for all aspects of IDEA's projects, utilizing his experience in project theming, landscape architecture, urban design, architecture, integrated art works and graphic design. ",,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Brant_PrecisionFleet.jpg,David Brant,2020,2020,,Precision Fleet Services,,
-111.900616,33.4266500000001,530,All Art,Untitled,<font size='2'><b>Artist:</b> David Brant<br><font size='2'><b>Year:</b> 2020,33.42665,-111.900616,Precision Fleet Services,Steel tubing and steel plate,<font size='2'><b>Artist:</b> David Brant<br><font size='2'><b>Year:</b> 2020,"This project was funded by the individual developer, Ganem Companies, as a requirement of Tempe's Art in Private Development Ordinance.","The art component for Precision Fleet Services consists of 3 writ-large, steel circular pieces of significant height and girth. The mass is visually offset with subtle and strategically thinner projections and the circular forms present a sharp contrast to the hard-edged architectural forms. The piece speaks to historical references to industry and an industrial vernacular of gears, pulleys, belts and cogs; all while simultaneously evoking a level of modernism with simple, clean, brushed aluminum finished forms that suggest movement and progress. The site of the project is part of a changing industrial landscape south of Rio Salado Parkway and the artist sees the piece as an icon of that change. ","David Brant has nearly 40 years of experience on a variety of projects and media throughout both the western United States and the Middle East. For 25 years prior to the formation of IDEA, he held responsible positions with firms throughout Phoenix and Southern California and was a founding partner of Brant & Greey. Brant is responsible for all aspects of IDEA's projects, utilizing his experience in project theming, landscape architecture, urban design, architecture, integrated art works and graphic design. ",,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Brant_PrecisionFleet.jpg,David Brant,2020,2020,,Precision Fleet Services,,
-111.915318,33.400408,531,All Art,A Circle of Relationships,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2021,33.400408,-111.915318,E Alameda Dr & Dorsey Ln,Concrete irrigation standpipe base with handmade tile and mosaics <br><br>,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2021,"A Circle of Relationships is meant to reflect the stories, traditions, and connections that connect residents to their history and community. As part of the tile creation process, workshops were held at the park for community members to help create tiles. The resulting pieces are full of personal stories, illustrations, and icons that refer to family and ancestry. Artist Joan Baron then brought the pieces together alongside her own tile creations to depict a mosaic that celebrates the delivery of water to the area. ","Baron is an environmental artist, educator and innovative community leader. As the owner of Baron Studio she has earned a reputation for cutting edge design and fabrication solutions for a variety of public art projects installed in parks, hospitals, gardens, and schools, as well as site specific installations. Baron is well known for her ability to engage the community in her public art projects through her skills as a facilitator and her knowledge of local materials. Baron's original designs in tile, detailed mosaic installations, rammed earth, ceramics, and sculptural steel deliver a multi-dimensional aesthetic that enhances every space she enters.  ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Baron_ACircleOfRelationships.jpg,Joan Baron,2021,2021,Rural and Geneva Neighborhood,,,
-111.915318,33.400408,532,Neighborhood Art,A Circle of Relationships,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2021,33.400408,-111.915318,E Alameda Dr & Dorsey Ln,Concrete irrigation standpipe base with handmade tile and mosaics <br><br>,<font size='2'><b>Artist:</b> Joan Baron<br><font size='2'><b>Year:</b> 2021,"A Circle of Relationships is meant to reflect the stories, traditions, and connections that connect residents to their history and community. As part of the tile creation process, workshops were held at the park for community members to help create tiles. The resulting pieces are full of personal stories, illustrations, and icons that refer to family and ancestry. Artist Joan Baron then brought the pieces together alongside her own tile creations to depict a mosaic that celebrates the delivery of water to the area. ","Baron is an environmental artist, educator and innovative community leader. As the owner of Baron Studio she has earned a reputation for cutting edge design and fabrication solutions for a variety of public art projects installed in parks, hospitals, gardens, and schools, as well as site specific installations. Baron is well known for her ability to engage the community in her public art projects through her skills as a facilitator and her knowledge of local materials. Baron's original designs in tile, detailed mosaic installations, rammed earth, ceramics, and sculptural steel deliver a multi-dimensional aesthetic that enhances every space she enters.  ",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Baron_ACircleOfRelationships.jpg,Joan Baron,2021,2021,Rural and Geneva Neighborhood,,,
-111.926428,33.410488,533,All Art,Carob Tree,<font size='2'><b>Artist:</b> Daniel Hornung<br><font size='2'><b>Year:</b> 2021,33.410488,-111.926428,SEC of Rural Rd & Vista Del Cerro Dr,Steel panel with enamel paint mounted onto wall <br><br> ,<font size='2'><b>Artist:</b> Daniel Horning<br><font size='2'><b>Year:</b> 2021,"The Carob Tree at Daley Park wall graphic depicts the neighborhood's beloved Carob Tree as a perforated graphic on an accordion style fabricated structure. This particular tree has been growing in Daley Park for decades and its distinctive growth habit has garnered attention and adoration from the residents in the neighborhood, even including a special designation from former governor Rose Mofford. Its pixelated depiction references the neighborhood's tech economy and ties it into the 21st century. The bright colors and highly graphic nature of the piece gives an otherwise indistinctive wall at a pedestrian crossing vibrancy and distinction.","Daniel Hornung earned a BFA from the University of Arizona in 2004 and went on to work as a craftsman at Metalphysic Sculpture Studio. In 2008 he moved to Austin, Texas where he worked as a designer and project manager at Ion Art before returning to Arizona in 2015. Hornung aims to create imaginative, charming, and accessible public art, primarily using the computer as a design tool. Working with modern design inspired by nature as a point of emphasis, bold expressive shapes and stylish lines and color create dramatic interplay of light and shadow.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Hornung_CarobTree.jpg,Daniel Hornung,2021,2021,Daley Park Neighborhood,,,
-111.926428,33.410488,534,Neighborhood Art,Carob Tree,<font size='2'><b>Artist:</b> Daniel Hornung<br><font size='2'><b>Year:</b> 2021,33.410488,-111.926428,SEC of Rural Rd & Vista Del Cerro Dr,Steel panel with enamel paint mounted onto wall <br><br> ,<font size='2'><b>Artist:</b> Daniel Horning<br><font size='2'><b>Year:</b> 2021,"The Carob Tree at Daley Park wall graphic depicts the neighborhood's beloved Carob Tree as a perforated graphic on an accordion style fabricated structure. This particular tree has been growing in Daley Park for decades and its distinctive growth habit has garnered attention and adoration from the residents in the neighborhood, even including a special designation from former governor Rose Mofford. Its pixelated depiction references the neighborhood's tech economy and ties it into the 21st century. The bright colors and highly graphic nature of the piece gives an otherwise indistinctive wall at a pedestrian crossing vibrancy and distinction.","Daniel Hornung earned a BFA from the University of Arizona in 2004 and went on to work as a craftsman at Metalphysic Sculpture Studio. In 2008 he moved to Austin, Texas where he worked as a designer and project manager at Ion Art before returning to Arizona in 2015. Hornung aims to create imaginative, charming, and accessible public art, primarily using the computer as a design tool. Working with modern design inspired by nature as a point of emphasis, bold expressive shapes and stylish lines and color create dramatic interplay of light and shadow.",This project was funded through the City of Tempe Maryanne Corder Neighborhood Grant Program.,,https://www.tempe.gov/publicart,https://gis.tempe.gov/publicart/Hornung_CarobTree.jpg,Daniel Hornung,2021,2021,Daley Park Neighborhood,,,
