OBJECTID,COMPKEY,COMPTYPE,SEGKEY,UNITID,UNITTYPE,UNITDESC,MATERIAL,MODEL_TYPE,ASSET_HEIGHT,ASBLT,INSTALL_DATE,COMMENTS,CATEGORY,STYLE,CURRENT_STATUS,CURRENT_STATUS_DATE,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,OWNERSHIP_DATE,ADDDTTM,MODDTTM,MAINTAINED_BY,LAST_ASSET_VERIFICATION_DATE,MAINTENANCE_FINANCIAL_RESP,MAINTENANCE_AGREEMENT,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,LOG_COMMENT_1,LOG_COMMENT_2,LOG_COMMENT_3,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,ATTACHMENT_10,NUM_ATTACHMENTS,DATE_MVW_LAST_UPDATED,SHAPE_Length,SHAPE_Area
1019,764609,16,22454,RRX-096187N,RRX,SW IDAHO ST BETWEEN DEAD END AND WEST MARGINAL WAY SW CROSSING 3 TRACKS,,RRX-YARD,0,,,"SW Idaho; 3 yard tracks, will need further field evaluation to determine if this xing exists",RRX-ATGRDE, , ,2019/08/02 00:00:00+00, ,2019/08/02 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_WMW_BNSF_industrylead_map.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-096187N_InspRec_NoPics_201907.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\NPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_W_Marginal_Wy.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_Claim_096183L_BNSF_20011217.pdf,,,8,2023/09/26 19:13:07+00,162.122164631851,-1760.5148680523
1020,764751,16,14400,RRX-809573X,RRX,EAST MARGINAL WAY S BETWEEN S LUCILE ST AND S ORCAS ST CROSSING 2 TRACKS,,RRX-INDY,0,,,"S Findlay; UPRR customer. MOVED PIN - Coordinates updated 8/5/19. 2 indy tracks. West track is AC/AC POOR - gravel over tracks, pavement not guarding, inconsistent elevation. East track is AC/PC POOR - track covered by gravel, holes in concrete. 2 ENS signs for WB traffic. Noted as PRIVATE in FRA INVENTORY SHEET",RRX-ATGRDE, , ,2019/12/20 00:00:00+00, ,2019/12/20 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,154.206197871036,-1293.63902380468
1021,764752,16,14402,RRX-809575L,RRX,EAST MARGINAL WAY S BETWEEN S MEAD ST AND S FIDALGO ST CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE, Ardahl Glass; Parking lot for Ardagh Glass and garage. Looks very neglected. 1 indy track that diverges north of xing. AC/AC POOR - unkempt, pavement eroded. 2 ENS signs. Noted as PRIVATE in FRA INVENTORY SHEET",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/05 00:00:00+00,POOR,2019/08/05 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809575L_InspectRecord_20190805.pdf,,,,,6,2023/09/26 19:13:07+00,138.402757710988,-922.687027255251
1022,764833,16,493223,RRX-809721P,RRX,11TH AVE SW BETWEEN DEAD END 2 AND SW SPOKANE NR ST CROSSING 1 TRACKS,RRX-AC/PC,RRX-INDY,0,,,"11th Ae SW; 1 indy track AC/PC GOOD - clean, solid.  Runs parallel to/east of 11th Ave SW. 2 xbucks with tape, 2 ENS signs, 2 stop signs.",RRX-ATGRDE,RRX-PASSVE,OUTSVC,2022/05/17 00:00:00+00,GOOD,2022/05/17 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,2022/05/17 00:00:00+00,UPRR,,UPRR,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_SW Spokane St..pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809721P_InspectRecord_20190905.pdf,,,,7,2023/09/26 19:13:07+00,83.4211321453479,452.264191276983
1023,764767,16,21155,RRX-809640P,RRX,S RIVER ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"PRIVATE, Rainier Petroleum; Warehouse next to xing is gated. 1 indy track AC/AC POOR - huge cracks in pavement, rain damage. No signage. PRIVATE.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/11/11 00:00:00+00,POOR,2019/11/11 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809640P_InspectRecord_20191111.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,90.4778565785851,-501.38297350897
1024,764844,16,335402,RRX-LRT0024,RRX,M L KING JR WR WAY S BETWEEN S GENESEE ST AND S COLUMBIAN WAY CROSSING 2 TRACKS,RRX-PC/PC,RRX-TRNST,0,,,"S Oregon St/S Columbia Wy; Skewed pedestrian xings, NORTH & SOUTH  of the LRT xing. Oregon St becomes Columbian Way west of xing. R4-7 signs (keep right) immediately west & south of xing. Road retains rainwater due to different elevations w/in the intersxn (mostly in tracks). Flashing W10-7 in all directions. Ped xing across MLK stays in straight line despite going through tracks. Pavement markings are fading. Dotted lines guide vehicles turning left in every direction.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/12/11 00:00:00+00,FAIR,2019/12/11 00:00:00+00,TRANSIT,,2020/05/05 00:00:00+00,,TRANSIT,,TRANSIT,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-LRT0024_Insp_Photos_20191211.pdf,,,,,,,,,,1,2023/09/26 19:13:07+00,251.094709156698,-3575.22800551508
1025,764845,16,11535,RRX-LRT0025,RRX,M L KING JR WR WAY S BETWEEN S NEVADA ST AND S GENESEE ST CROSSING 2 TRACKS,RRX-PC/PC,RRX-TRNST,0,,,"S Genesee St Pedestrian; Skewed pedestrian ONLY xing. Only 1 WBEB ped xing. Graffiti along sidewalks on west side of MLK. Tracks are full of water due to recent rain. One Way sign on patform facing both directions of MLK. R4-7 sign (keep right) south of xing for SB drivers. W10-7 sign facing EB, WB. Slightly raised platform for train.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/12/10 00:00:00+00,FAIR,2019/12/10 00:00:00+00,TRANSIT,,2020/05/05 00:00:00+00,,TRANSIT,,TRANSIT,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-LRT0025_InspectRecord_20191210.pdf,,,,,,,,,,1,2023/09/26 19:13:07+00,210.023910393962,-2449.39207999701
1026,764846,16,11532,RRX-LRT0026,RRX,M L KING JR WR WAY S BETWEEN S LILAC ST AND S DAKOTA ST CROSSING 2 TRACKS,RRX-PC/PC,RRX-TRNST,0,,,"S Dakota St; Skewed pedestrian xings, NORTH & SOUTH  of the LRT xing. Potholes along the road. Very little walk-room between crosswalks on MLK (see pic#4). The 2 crosswalks are not in straight line. Faded pavement markings. Flashing W10-7 (LRT approaching)  for EB/WB drivers.  Small R15-6  sign (No Vehicles on Tracks) for SB traffic. R4-7 sign (keep right) south of xing for SB drivers. R4-7 sign (keep right) south of xing for SB drivers. Pavement marking sfor drivers turning left onto Dakota St",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/12/10 00:00:00+00,FAIR,2019/12/10 00:00:00+00,TRANSIT,,2020/05/05 00:00:00+00,,TRANSIT,,TRANSIT,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-LRT0026_InspectRecord_20191210.pdf,,,,,,,,,,1,2023/09/26 19:13:07+00,243.860630929414,-3018.86790117399
1027,764782,16,2882,RRX-809422H,RRX,2ND AVE S BETWEEN S FINDLAY ST AND S ORCAS ST CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"2nd Ave S/Alley; CLOSED (per FRA Inventory) but in place and in use in the field; 1 track ACAC Fair. Tracks end north of 2nd &Orcas intersxn. Tracks down 2ND Ave need removal from Brandon to Orcas.",RRX-ATGRDE,RRX-PASSVE,OUTSVC,2019/11/11 00:00:00+00,FAIR,2019/11/11 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,74.3989988303451,384.746409440606
1028,764859,16,13330,RRX-906449H,RRX,WEST SEATTLE BR EB BETWEEN ALASKAN WY VI NB ON RP AND DELRIDGE-W SEATTLE BR EB ON RP CROSSING 1 TRACKS,,RRX-INDY,0,,,"SW Manning St; 1 indy track. At-grade xing hidden by bridge in aerial view; track also used by BNSF.  (needs inspection)",RRX-ATGRDE, , ,, ,,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT1,DISTRICT2,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,161.207895584043,-1589.49067732687
1029,764860,16,8700,RRX-906489F,RRX,AIRPORT WAY S BETWEEN MILITARY RD S AND CITY LIMITS N CROSSING 2 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"Public Pedstrian; FRA inventory notes its in Tukwila; Not on map, coordinates should be (47.5230610, -122.3009902). 2 tracks AC/AC FAIR. 1 xbuck with tape, 1 ENS sign",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/08/27 00:00:00+00,FAIR,2019/08/27 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT2, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-906489F_InspectRecord_20190827.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,6,2023/09/26 19:13:07+00,121.075347591591,-906.250604133402
1030,764592,16,13299,RRX-085411R,RRX,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE CROSSING 3 TRACKS,RRX-AC/PC,RRX-MAIN,0,,,"Vine St; WATERFRONT QUIET ZONE 4182 Ords: 117481, 925667, 92566, 58867, 57179.
2 east tracks are AC/PC FAIR - asphalt is eating large section of concrete. 1 west track is AC/AC FAIR - eroded pavement. 3 xbucks (none with tape).   2 ENS signs. W10 sign + ""No Train Horn"" faces NB traffic along Alaskan. Sign for EB peds to ""Look Both Ways"" before xing.",RRX-ATGRDE,RRX-QZ,INSVC,2019/07/19 00:00:00+00,GOOD,2019/07/19 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT7, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_RepPark_UnlawfulLot_20080710.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrFrtQZ_FRAcalculator_20040818.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrFrtQZ_DraftLtr_BNSF_nodate.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Scenic_FRA_QZ_Calculator_Results.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrtFrtQZ_DocketNoFRA2008-0047_BNSF_20080509.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\085411R_InspPhotos_20150715.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrFrtQZ_TrafficCount_20080610.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_N_Alaskan_Wy.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrFrtQZ_FRA_ASM_Application_20080630.pdf,67,2023/09/26 19:13:07+00,255.29110860677,-4358.5783953934
1031,764593,16,9681,RRX-085413E,RRX,CLAY ST BETWEEN ALASKAN WAY AND ELLIOTT AVE CROSSING 3 TRACKS,RRX-AC/PC,RRX-MAIN,0,,,"Clay St; WATERFRONT QUIET ZONE 4182. Ords: 117481, 925667, 92566, 58867, 57179; Active - 2 gates, each with xbuck but no tape. E	Active - 2 gates, each with xbuck but no tape. EB/WB traffic goes through tracks but road is currently closed. 3 tracks. Cones + tape + keep peds out, except for on north side of xing (easy for peds/cyclists to get through gap in tape). 2 tracks on east are AC/PC GOOD - tracks are solid, some trash, smooth transition from wood to concrete (see 085414L). West track is AC/AC FAIR - pavement doesn't cover the whole tracks. Big puddle in SW corner. 3 ENS signs.  Fallen ""No Trespassing"" sign .",RRX-ATGRDE,RRX-QZ,INSVC,2019/07/19 00:00:00+00,GOOD,2019/07/19 00:00:00+00,BNSF,,2020/05/05 00:00:00+00,,BNSF,,BNSF,,DISTRICT7, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\SDOT_RepPark_UnlawfulLot_20080710.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrFrtQZ_FRAcalculator_20040818.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrFrtQZ_DraftLtr_BNSF_nodate.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_Scenic_FRA_QZ_Calculator_Results.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrtFrtQZ_DocketNoFRA2008-0047_BNSF_20080509.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\085413E_InspPhotos_20150715.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BNSF_ClaySt_C&M_19980821.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\WtrFrtQZ_TrafficCount_20080610.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Index_to_Permits_N_Alaskan_Wy.pdf,68,2023/09/26 19:13:07+00,261.440668126491,-4591.13010226268
1032,764834,16,493223,RRX-809726Y,RRX,11TH AVE SW BETWEEN DEAD END 2 AND SW SPOKANE NR ST CROSSING 1 TRACKS,,RRX-INDY,0,,,"11th Ae SW; Crossing is within secure port facility, however, is noted as PUBLIC. Not included in UTC inventory. 1 indy track.  (needs inspection)", , , ,, ,,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,,,,,,5,2023/09/26 19:13:07+00,151.509218423455,-982.661788158463
1033,764835,16,507272,RRX-809733J,RRX,SW FLORIDA NR ST BETWEEN 13TH AVE SW AND 16TH WR AVE SW CROSSING 1 TRACKS,RRX-AC/PC,RRX-YARD,0,,,"SW Florida St; 1 yard track AC/PC FAIR - dirt accumulating along tracks Runs in between unknown st and SW Florida St, then runs across Florida St heading south. 2 Xbucks with tape, 2 ENS signs facing NB and SB traffic. ENS facing SB traffic has faded letters.  Not included in UTC inventory.",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/09/05 00:00:00+00,FAIR,2019/09/05 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,,UPRR,,UPRR,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-809733J_InspectRecord_20190905.pdf,,,,,6,2023/09/26 19:13:07+00,188.621246890872,-1278.64443065058
1034,764836,16,22570,RRX-809734R,RRX,SW MASSACHUSETTS ST BETWEEN DEAD END AND 13TH AVE SW CROSSING 2 TRACKS,RRX-AC/AC,RRX-YARD,0,,,"SW Massachusettes St; 2 yard tracks AC/AC POOR - pavement erosion, dirt, chalk marks everywhere. Both tracks run under Pier 15.5 (stylized as ""15 1/2"") north of xing. Tracks perpendicular to SW Massachusetts St. 2 ENS signs. 2 xbucks with tape facing EB, WB traffic. WB xbuck also has yellow warning sign: ""Attention: Remote Control Locomotives Operate in this area. Locomotive cabs may be unoccupied."" Warning sign is also under the W10-1 sign facing EB traffic.",RRX-ATGRDE,RRX-PASSVE,OUTSVC,2022/05/17 00:00:00+00,POOR,2022/05/17 00:00:00+00,UPRR,,2020/05/05 00:00:00+00,2022/05/17 00:00:00+00,UPRR,,UPRR,,DISTRICT1, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\OR&WA-RR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX_LOU_Xing_Agrmnt_1988.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\CM&SPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\UPRR_Ordinance_List.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\809734R_InspPhotos_20150719.pdf,,,,,6,2023/09/26 19:13:07+00,192.240032451822,-2122.98288060763
1035,764680,16,18292,RRX-101272S,RRX,NW 40TH ST BETWEEN LEARY WAY NW AND 6TH AVE NW CROSSING 1 TRACKS,RRX-AC/AC,RRX-INDY,0,,,"NW 40th St; Milepost designation in ERROR. End of BALLARD TERMINAL CORRIDOR. 1 track ACAC FAIR. End of line, Burke runs parallel. No indication of tracks to drivers, only to stop for trail users (WB/EB). Some cracks in street pavement. ENS sign = OK",RRX-ATGRDE,RRX-PASSVE,INSVC,2019/07/11 00:00:00+00,FAIR,2019/07/11 00:00:00+00,BDTL,,2020/05/05 00:00:00+00,,BDTL,,BDTL,,DISTRICT6, ,N,,,,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RR_Franchise_Map_Index.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_Docket36261_PetitionDeclaratoryOrder_20181212.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_101272S_Photos_NW40th_20150714.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-33594_19990226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\RRX-101272S_InspectRecord_20190711.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\Ord_118734.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_STB_DocketNo-AB-544X_19990513.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Railroad Crossings\BDTL_FranchiseAgmt_WidthMap.pdf,,,8,2023/09/26 19:13:07+00,126.909550455819,-849.365420336665
