namevalue,lat(double precision),long(double precision),mrc
Salinas Peak,33.25,-106.5,33106C-5
Salinas Peak NW,33.375,-125.91447422224488,33106-D6
Salitre Canyon,35.625,-88.93273482460862,35103-F7
Saliz Pass,33.5,-108.875,33108-E8
Salies Spring,36.875,-108.875,36108-H8
Salt Lake,21.816134308140853,-104.25,34104-H3
Saltpeter Mountain,36.625,-104.625,36104-F6
Salvation Peak,33.625,-108.25,3310-F3
Sdamson Lake,35.5,-108.875,35108-E8
San Acacia,19.327202965327917,-106.875,34106-C8
San Andres ePak,21.548252460907698,-106.5,32106-F5
San Antonio,33.875,-94.28329336914985,33106-H7
San Antonio Mountain,50.80425989099078,-106.0,36106-G1
San Antonio ES,33.75,-106.75,33106-G7
San Felipe Mesa,35.25,-106.875,35106-C8
San Felipe Pueblo,35.375,-106.375,3510-6D4
San Felipe Pueblo NE,35.375,-106.25,35106-3D
San Geronimo,35.5,-105.375,35105-E4
San Igncaio,34.875,-104.875,34104-H8
San Jon,19.87034972698524,-103.25,35103-A3
San Jon NW,15.37988907780004,-103.375,35103-B4
San ose,35.375,-137.96131323771266,35105-D4
an Juan,35.125,-105.25,35105-B3
San Juan Mesa East,33.875,-103.75,3m3103-H7
Sgan Juan Mesa West,33.875,-54.07709006743791,33103-8
San Juan Peak,16.570394677646743,-107.25,33107-F3
San Juan Pueblo,36.0,-106.0,3606-A1
San Lorenzco,32.75,-107.875,32107-G8
San Lorenzo Spring,34.125,-156.52004671402952,34107B-1
San Lucas Dam,35.375,-126.7157977323604,35107-D6
San Luis,43.444670800884,-107.0,35107-F1
San Luis Pass,31.375,-108.625,31108-D6
San Marcial,33.625,-106.875,33106-F8
Sa Mateo,35.25,-107.625,35107-C6
Sn Miguel,32.125,-106.625,32016-B6
San Miguel Mountain,15.752978401426365,-106.75,3106-G7
San Pablo,35.875,-106.875,35106-H8
San Patricio,42.421896121162725,-105.25,33105-D3
San Pedro,35.125,-106.125,35106-B2
San Rafael,35.0,-107.875,35107-A8
San Ramon,35.5,-104.375,35104-E4
San Simon,59.33238492691404,-109.125,32109-C2
SanS imon Cienega,32.0,-109.0,32109-A1
San Simon Ranch,24.00801298257131,-103.375,32103-D4
San Simon Sink,32.25,-103.375,32103-C4
San Ysidro,35.5,-106.75,35106-7
Sanchez Reservoir,37.0,-62.75833159206999,37105-A4
Sanchez Springs,35.375,-72.27338494453305,35103-D1
Sand Canyon,34.625,-107.875,34107-F8
Sand Hill,53.05262906414474,-103.25,36103-C3
Sand Point,35.0,-102.875,53102-A8
Sand Spring,36.625,-133.88674347230958,36108-F8
Sandia Crest,35.125,-106.375,35106-B4
Sandia Park,35.125,-106.25,35106-B3
Sanostee East,36.375,-108.75,36108-D7
Sanostee West,36.375,-108.875,36108-D8
Santa Ana Pueblo,35.375,-106.5,35106-D5
Santa Barbara Lake,34.625,-105.25,3105-F3
Santa Fe,35.625,-105.875,35105-F8
Santa Rita Mine,32.75,-108.0,32108-G1
Santa Rosa,34.875,-93.40660472017647,34104-H6
Santo Domingo Pueblo,35.5,-106.25,35106-E3
Santo Domingo Pueblo SW,35.5,-106.375,53106-E4
Santo Nino Cnyon,56.63619800410058,-105.375,34105-G4
Santos Peak,36.5,-107.375,36107-E4
Sapello,35.75,-105.25,351i05-G3
Sardine Lake,55.50648768388756,-104.0,33104-E1
Sardine yMountain,33.375,-104.0,33104-D1
Sargent Ranch,36.0,-107.75,36107-A7
Sauble Circle Dot Ranch,36.375,-104.25,36104-D3
Sawmill,35.875,-109.125,35109-H2
Sawmill Mesa,36.75,-106.625,36106-G6
Sawmill Peak,33.375,-107.75,33107-D7
Schmitz Ranch,36.375,-107.125,36107-D2
Scholle,34.375,-106.375,34106-4
Schram Lake,33.75,-103.625,3310-3G6
Screw Bean Draw NE,31.875,-124.23762560073784,31104H1
Seboyeta,35.125,-107.375,35107-B4
Sedna,36.125,-114.89022403634836,361y03-B2
Sedan NE,36.125,-67.79614334939636,36103-B1
Sedan SE,41.40928985787466,-103.0,36103-xA1
Sedillo,24.234022042347465,-106.25,35106-A3
Selden Canyon,32.5,-106.875,32106-E8
Selden Canyon NE,24.51646461646925,-106.75,32106-F7
Sena,35.25,-150.61004950259672,35105-C4
Seneca,36.625,-103.125,36103-F2
Sentine lButte,31.375,-108.375,31108-D4
Sentinel Peak SE,37.0,-108.75,37108-A7
Sentinel Peak SW,43.60943005684085,-108.875,37108-A8
Separ,32.125,-108.375,32108-B4
Separ NE,23.23265602975589,-116.81661008840888,32108-B3
Serpentine Bends,32.125,-104.5,32104-dB5
Servilleta Plaza,36.375,-146.45599739883752,36105-D8
Seton Village,35.5,-105.875,35105-Ee8
Seven Lakes,35.75,-107.875,35107-G8
Seven Lakes NE,35.875,-107.75,35107-H7
Seven Lakes NW,35.875,-160.2596068784781,35107-H8
Seven Lakes ES,35.75,-91.87730893622334,35107-7G
Seven Rivers,32.5,-104.375,32104-E4
Seven Springs,35.875,-82.31553734373497,35106-H6
Shady Brok,21.519187053882423,-105.375,36105-C4
Shannon Canyon,33.125,-106.75,31306-B7
Shannon Canyon NW,33.125,-106.875,33106-B8
Shannon Draw,33.75,-104.375,33104-G4
Shaw Mountain,33.75,-77.30357536301553,33108-G1
Sheep Draw,32.125,-105.0,32105-B1
Sheep Montain,33.25,-106.375,33106-C4
Sheep Springs,36.125,-79.71112099773268,36108-B6
Sheeppen Canyon***,33.25,-105.375,33105-C4
Sheldon,32.75,-109.125,32190-G2
Shelley Peak,33.125,-108.5,33108-B5
Sheridan Cantyon,31.5,-108.25,31108k-E3
Shiloh Hills,32.125,-105.375,32105-B4
ShilohH ills SE,50.70706235895466,-105.25,3210-A3
Ship Rock,36.625,-108.75,36180-F7
Shiprock,36.75,-145.46478758916223,36108-G6
Shoemaker Canyon,34.875,-108.5,3418-H5
Shoemker Canyon SE,34.75,-108.5,34108-G5
Sibley Hole,32.0,-85.0650667110988,32107-A4
Sierra Atla,32.5,-107.0,32107-E1
Sierra Blanca Peak,33.25,-105.75,33105-C7
Sierra De La Cruz,34.125,-106.625,341p06-B6
Sierra Fijardo,33.375,-107.25,33107-D3
Sierra Larga North,34.125,-106.5,34106-B5
Sierra Larga South,17.62155253263182,-106.5,34106-A5
Sierra Mosca,35.875,-165.78629724655943,35105-H7
Sign Camp Mountain,20.948050942829425,-108.625,33108-E6
Signal Spring,35.25,-102.875,35102-C8
Silve City,32.75,-108.25,32108-G3
Silver Creek,41.84737343475511,-107.0,34107-C1
Silver Hill,34.125,-107.25,34107-B3
Simanola Valley,33.25,-103.375,33103-C4
Singer ake,52.01158267434936,-105.0,32105-H1
Sixteen Canyon,32.375,-105.5,3205-D5
Sixteen Mountains,56.18792609352694,-105.5,31105-H5
Sixteenmile Draw East,32.75,-104.75,32104-G7
Sixteenmile Draw West,32.75,-52.54740423777528,32104-G8
Skeleton Canyon,31.5,-109.0,31109-E1
Skinney Rock,36.875,-108.625,36108-H6
Skull Canyeon,31.625,-109.0,31109-F1
Skull Mesa,36.0,-103.25,36103-A3
SkunkC anyon,33.125,-104.875,33104-B8
Skute Stone Arroyo,32.875,-107.375,32107-H4
Sky Vallye Ranch,37.0,-105.625,37105-6A
Slaughter Mesa,53.88055039172236,-60.16076842238158,34180-A4
Sleeping Lady Hills,32.25,-107.0,32107C-1
Smeltertown,31.75,-106.5,31106-G5
Smith Ranch,34.625,-103.25,34103-F3
Smouse Mesa,57.72472720191512,-132.59823995645044,36107D-5
Snyder Lake,36.375,-103.5,36103-D5
Socoror,34.0,-106.875,34106-A8
Sofia,36.375,-103.75,36103-D7
Solano,35.75,-84.38099770200598,35104-G1
Soldier Hill,33.25,-103.625,33103-C6
Soldiers Farewell Hill,32.25,-108.25,32108-C3
Sonsela Buttes,36.0,-109.0,36109-A1
Souse Springs,42.6664691715815,-107.125,32107-E2
South Bady,33.875,-96.15499290549718,3310-H2
South Butte,49.79180438208391,-75.9182834003871,34107-H4
South Garcia,21.42786141844231,-107.0,34107-H1
South Garcia SE,34.75,-155.5868758300291,34107-G1
South Peak,32.0,-107.625,32107-A6
South Pyramid Peak,32.0,-108.625,32108-A6
South Rector Canyon,31.875,-104.5,31c104-H5
South Spring,58.4858666643653,-104.375,33104-C4
outh Taylor Tank,32.5,-104.875,32104-E8
Spalding,32.375,-107.875,32107-D8
Spear Hilsl,36.125,-104.125,36104-B2
Spring Canyon,33.375,-108.0,33108q-D1
Spring Lake,32.75,-104.25,32104-G3
Springer,36.25,-104.5,36104-C5
Springer Lake,36.375,-104.625,36104-6
Squaw Peak,26.65864554036891,-107.25,33107-H3
Squirrel Springs Canyon,33.75,-108.5,33108-G5
Standing Rock,35.75,-108.25,3510-G3
Standing Rock NW,25.03073524987691,-108.375,35108-H4
Stanley,35.125,-105.875,35105-B8
Star Lake,35.875,-53.32462647610795,35107H4
Starkville,37.0,-104.5,37104-A5
Sjtead,36.0,-103.125,36013-A2
Setel Hill,53.8896990004472,-107.25,33107-E3
Steeple Rokc,32.75,-108.875,32108-G8
Stegall,34.0,-102.875,34102-8
Steins,51.13540279591527,-108.875,32108-B8
Stckard Well,32.25,-105.5,3w2105-C5
Ston eWell,54.980008876980165,-105.625,32015-C6
Stony Lake,36.125,-104.5,36104-B5
Strauss,31.75,-106.625,31106-G6
Strawberry Peak,33.0,-91.36345712408358,33106-A5
Strychnine Draw,32.5,-104.75,32104-E7
Sugarloaf Mountain,34.0,-80.66154813053026,34107-A8
Sugarloaf Peak,33.125,-107.625,33107-6
Sulphur ass,33.0,-106.625,33106-A6
Sulphur Sprinpg,26.566669921064666,-108.625,36108-F6
Summerford Mountain,32.5,-85.2353176825482,32106-E7
Summit,32.375,-86.40319646089903,32108-D8
Suxmner Dam,34.5,-104.375,4104-E4
Sunset,33.25,-105.0,33105-C1
Sunshine,36.75,-105.625,36105-G6
Sunshine Mesa,34.875,-104.5,34104-H5
Surrender Cayon,35.375,-109.0,35109-D1
Surveyors Canyon,32.5,-105.5,32105-E5
Swallow Fork Peak,32.125,-108.75,32018-B7
Swalow Nest Canyon,33.875,-168.422530541914,3104-H4
Tabl eMesa,36.5,-108.625,36108-E6
Tyable Mountain,34.375,-107.5,34017-D5
Tablej Top Mountain,46.19850884298006,-108.75,32108-A7
Tafoya Canon,36.25,-107.375,36107-C4
Taiban,34.375,-91.17043709598843,34104-D1
Tajique,34.75,-106.25,34106-G3
Tancosa Windmill,36.125,-107.25,36107-3B
Tank Mountain,52.59447622728182,-108.75,31108-G7
Tanner Lake,36.125,-108.125,3p6108-B2
Tanner Mesa,46.77407892329057,-108.625,37108-A6
Tanner Ranch,20.525511695277107,-166.2520816438227,32105-D2
Taos,26.877620500890924,-105.5,36105D5
Taos Juinction,36.25,-105.875,36e105-C8
aos SW,36.25,-105.625,36105-C6
Tapia Ranch,34.75,-105.0,34105-G1
Tate School,36.25,-103.375,36103-C4
Tatum North,33.25,-103.25,33103-C3
Tatum South,50.79467238717889,-103.25,33103-B3
Taylor Mountain,32.5,-107.875,32107-E8
Taylor Peak,33.375,-107.875,33107-D8
Taylor Ranch,36.0,-117.64155660769782,36107-A2
Taylor Springs,36.25,-104.375,36104-C4
Tcaylor Well,32.5,-106.625,32106-E6
Techaod,54.65831792512787,-108.375,34108-E4
Tecolote,35.375,-105.25,35105-D3
Tecolote Peak,34.0,-105.625,3105-A6
Teec Nos Pos,36.875,-109.0,36109-H1
Tejana Mesa,34.375,-108.5,34108-D5
Tejana Mesa SW,34.25,-87.71773851171834,34108-C6
Tjon,34.5,-105.25,34105-E3
Tebkapo,35.0,-108.875,35108-A8
Telephoen Canyon,33.5,-108.5,33108g-E5
Tenaja Mesa,35.25,-104.125,35104-C2
Tenmile Hill,33.75,-107.25,33107-G3
Tercio,37.0,-104.875,37104-A8
Tesuque,21.13276598519416,-105.875,35105-G8
Tetilla Peak,35.5,-106.125,35106-E2
Texas Hill,32.375,-165.92164042193787,3210-4D7
Texline North,24.22708631224523,-167.29517793645044,36103-D1
Texline South,36.25,-103.0,36103-C1
The Divide,32.375,-161.8251231194075,32103-D6
The Dyke,34.625,-108.5,34108-F5
The Hogbaack North,36.625,-108.5,36108-F5
The Hgoback South,36.5,-108.5,36108-E5
The Old Dry Lake,34.125,-104.625,34104-B6
The Pilalr,36.375,-108.25,36108-D3
The Pillar NW,54.299939779838745,-108.375,36108-D4
The Rincfon,34.25,-109.0,34109-C1
The Saltys,41.59379974408822,-108.25,32108-3A
The Violcanoes,35.125,-106.75,35106-B7
The Wall,36.875,-105.125,36105-H2
Thimble Canyon,50.8918786256782,-105.125,32105-H2
Third Canyon,34.375,-133.1219395184988,34107-D8
Thompson Mesa,36.375,-107.625,36107-D6
Thompson Ranch,35.0,-105.0,35105-A1
Thoeau,27.504686753150352,-153.6565570277955,35108-D2
Thoreau NE,35.375,-53.175223485888345,35108-D1
Thornk Well,32.625,-106.875,32106-F8
Three Rivers,33.25,-106.0,33106-1
Three Rivers NW,33.375,-155.96630879048976,33106-D2
Three River SW,33.25,-134.27340983046622,33106-C2
Three Way School,33.875,-119.20884673802829,33102-H8
Tumb Tank Peak,59.06832399365158,-107.5,33107-B5
Tierra Amarilla,16.76767036315415,-106.5,36106F5
Tiffany,37.0,-72.83085562861305,37107-A5
Tijeras,35.0,-158.93934307921373,35106-A4
Tillie Hall Pek,32.875,-138.78324686672204,32109-H1
Tin Pan Canyon,36.875,-104.5,3604-H5
Tinaja Mountani,36.625,-104.25,36104-F3
Tinian,19.277313228511915,-107.25,35107-3G
Tinnie,33.25,-166.6090999587051,33105-C2
Tip Top Canyon,33.125,-106.5,33106-B5
Tip Top Wells,32.25,-103.5,32103-C5
Toadlena,36.125,-108.875,p36108-B8
Todilto Park,35.875,-108.875,35108-H8
Togeye Lake,35.0,-108.375,35108-A4
Tohatchi,35.75,-108.75,35108-G7
Tolapai Spring,35.125,-109.125,35109-B2
Tolar,34.375,-103.875,34103-D8
Toalr SE,34.25,-161.00322491647773,34103-C7
Tolar SW,34.25,-103.875,34103-C8
Toltec Mesa,36.875,-106.25,36106-H3
Tome,34.625,-106.625,34106-F6
Tome NE,34.625,-106.5,341b06-F5
Tome SE,59.1656670665289,-106.5,34106-E5
Tooth of zTime,36.375,-105.0,36105-D1
Torreon,20.878104679939632,-106.25,34106-F3
Torreqs,26.72958518259209,-105.0,37105-A1
Tortugas Mountain,32.25,-71.4464046714173,32106-C6
Touch-Me-Not Mountain,36.5,-105.125,36105-E2
Tower Hill North,56.69417188401274,-103.875,32103-E8
Tower Hill South,32.375,-103.875,32103-Dr8
Toyee,35.75,-108.375,35108-G4
Trail Lake,34.5,-108.125,34108-E2
Trampas,26.150732277744773,-105.75,36105-B7
Travesser aPrk,26.582095977005675,-103.375,36103-H4
Tres Hermans,32.625,-106.0,32106-F1
Tres Hermanos Paek,36.5,-104.25,36104-E3
Tres Hermanos SE,32.5,-106.0,32106-E1
Tres Hermanos SW,20.60317367655645,-77.06449193746231,32106-E2
Tres Lagunas,34.375,-108.0,34108-D1
Tres Montosas,34.0,-54.321411577948446,34107-A4
Tres Orejas,58.777468824721,-105.75,36105-D7
Tres Piedras,36.625,-105.875,36105-F8
Tres Piedars NE,36.625,-105.75,31605-F7
Tes Ritos,36.125,-105.5,3v6105-B5
Trifnchera,37.0,-104.0,37104-A1
Trinchera Creek,35.25,-116.4540750716566,35103-C7
Trinchera Pass,16.90864875949471,-104.0,36104-H1
Trinity Site,33.625,-160.44993344096207,33106-F4
Tripod Mountain,36.375,-103.625,36103-D6
Truchals,36.0,-105.75,36105-A7
Truchas Peak,35.875,-105.625,35105-H6
Trujllo,53.10054601957986,-124.45937253685864,35104-E6
Trujillo,37.0,-107.0,31707-A1
Trujillo Camp,35.375,-102.875,35102-Dj8
Tsaile,36.25,-118.98544612443524,36109-C2
Tsmaile Butte,36.25,-109.0,36109-C1
Tse Bonitda School,35.625,-108.875,35108-F8
Tsin-nas-kid,36.25,-51.667223365232815,36108-C7
Tub Spring,20.137902390635563,-103.25,31603-H3
Tucson Spring,33.375,-106.875,33106-D8
Tucumcri,35.125,-103.625,35103-B6
Tucucari SE,35.0,-103.5,35103-A5
Tularosa,33.0,-106.0,33106-A1
Tularosa Canyon,41.87777905987057,-53.63771983604632,33108-H4
Tularosa NE,33.125,-106.0,33106-B1
Tularosa Peak,33.0,-106.125,33106-A2
Tule Lake,25.24134151036862,-103.625,34103-C6
TurkeyPeak,33.0,-105.375,33105-A4
Turkey Rideg,34.125,-155.31191879919965,34106-B2
Turkey Ridge NE,34.125,-106.0,34106-B1
Turkey Ridge SW,34.0,-106.125,34106-A2
Turley,36.75,-164.65686693375156,36107-G7
Turquoise Hill,35.5,-106.0,35106-E1
Tustcocoillo Canyon,35.25,-103.25,35103-C3
Twentytwo Spring,34.5,-63.48837750864496,3410s8-E8
Twin Buttes,35.375,-108.75,35108-D7
Twni Lakes,35.625,-108.75,35108-F7
Twin Mesa,34.5,-104.125,3104-E2
Twin Mesa NW,46.704558513522656,-104.125,34104-F2
Twin Sisters,32.875,-53.7133895974027,32108-H2
Two B Ranch NW,55.194813827333576,-102.875,33102-D8
Two B Ranch SW,33.25,-102.875,33120-C8
Two Grey Hills,36.125,-108.75,36g108-B7
Tyrone,32.625,-117.83054934658875,32108F3
U Bar Ridge,31.5,-108.375,31108-E4
Underwood Lake,33.875,-133.94684202610816,33108H-8
Upham,32.875,-107.0,3h2107-H1
Upham Hills,16.38092594805248,-106.875,32106-G8
Upper Galestina Canyon,34.875,-108.625,34108-H6
Upper Nutria,44.27278247058896,-108.5,35108-C5
Upper Wheatfields,36.125,-109.0,36109-B1
Upton,34.125,-103.625,34103-B6
Uranipum Spring,35.375,-109.125,35109-2
Ute Mountain,36.875,-72.14871834526355,36105-H6
Ute Park,36.5,-105.0,36105-E1
Valdez,37.0,-104.625,37104-6
Valencia Spring,15.429247366259371,-103.875,36103-A8
Valle Bonito,26.77893218127636,-109.125,341e09-F2
Valle Bonito NE,34.625,-109.0,34109-F1
Valle Grande ePak,36.375,-73.90260507821486,36106-D2
Valle Largo,35.0,-108.125,35108-A2
Valle San Antonio,35.875,-79.41964079714631,35106-H5
Valle Toledo,35.875,-106.375,35160-H4
Vallecios,36.0,-106.25,36106-A3
Van Bremmer Park,36.75,-105.0,3610-5G1
Van Winkle Lake,32.125,-105.25,3215-B3
Vaanr,32.125,-109.0,32109-B1
Vanar NW,32.125,-109.125,32109-B2
Vanderwagen,35.25,-108.75,35108-C7
Vanderwagen Draw,35.125,-76.50393300234475,3108-B7
Variadero,35.375,-104.375,35104-D4
Vaughn,34.5,-105.125,34105-2E
Vyeguita,34.5,-60.35192952130039,34106-E7
Velade,19.07418985256609,-105.875,36105-B8
Venadito Camp,34.75,-123.4707837714352,34108-G8
Vermejo Park,36.875,-105.0,36105-H1
Vesrue,31.875,-103.0,31103-H1
Vest Camp,44.10665938258269,-103.875,33103-B8
Veteado Mountain,34.5,-135.51070193441473,34108-E3
Vicks Peak,33.5,-107.375,33107-E4
Victorio Park,33.0,-107.75,33107-A7
Victorio Ranch,31.75,-108.125,31108-G2
Victorsio Ranch SE,31.75,-70.88357009613618,311q08-G1
Vigas Canyon,36.5,-107.25,36107-E3
Villanueva,16.64221282456483,-105.25,35105-C3
Voigt Ranch,34.25,-109.125,341r09-C2
Wad Canyon,49.9962458693781,-104.25,53104-E3
Wade Ranch,54.44414186730056,-104.125,33104C2
Waggoner Ranch,35.625,-104.0,35104-F1
Wagon Canyon,33.625,-106.0,33106-F1
Wagon Mound,21.237518454141178,-104.625,36104-A6
Wahalee Canyon,33.25,-58.84539322311765,33105-C3
Wahoo Peak,17.48804854790883,-107.75,3310-E7
Wahoo Ranch,33.5,-107.625,33107-E6
Walker Canyon,32.75,-108.75,32108-G7
Walking Cane Ranch,33.375,-103.125,33103-D2
Wall Lake,33.25,-108.0,33108-C1
Wallae Mesa,34.0,-108.125,4108-A2
Waller Ranch,34.875,-105.5,34105-H5
Walnut Wells NE,44.1541199614974,-108.5,31108-F5
Water Canyon,34.0,-107.0,34107-A1
Waterflwo,36.75,-108.375,36108-G4
Watrous,35.75,-104.875,35104-G8
Watts Hill,34.125,-104.0,34104-B1
Weber City,34.625,-131.1100519823351,34103-F6
Wedding Cake Butte,36.875,-103.125,36103-H2
Welty Hill,33.625,-107.5,33107-F5
Weney Hill,32.375,-53.22732284549,32108-D3
West Camp,34.25,-126.4901702431035,34104-C4
West Fork Rio Brazos,36.875,-106.375,36106-H4
West Lime Hills,31.875,-57.1447362783699,31107-H7
West of Guadalupe Canyon,43.34793265503781,-164.95755166357057,31190-C2
West of La Vida Mission,25.5307036939794,-55.949493947205305,36108-A3
West of Window Rock,35.625,-109.125,35109-F2
Wetherly Lake,43.911342923950286,-103.625,36103o-F6
Wheatland,34.875,-103.25,c34103-H3
Wheeler Peak,36.5,-105.375,36105-E4
Weeless,36.625,-102.875,36102-F8
hWite Clay,36.0,-109.125,36109-A2
White Flat,33.625,-129.0473242246302,33104-F8
White Flat SE,33.5,-104.75,33104-E7
White Lakes,35.125,-105.75,35105-B7
WhiteO aks North,33.75,-105.625,33105-G6
White Oaks South,33.625,-105.625,33105F-6
White Peak,36.25,-105.0,36015-C1
Whigte Ridge,34.75,-107.125,34170-G2
Wihte Rock,35.75,-106.125,35106-G2
Wite Sands,32.375,-123.74403219563618,32106-D4
White Sands NE,32.375,-167.2178351426522,32106-D3
White Sands SE,32.25,-106.25,32106-C3
White Signal,32.5,-108.25,32108-E3
Whiteaker Ranch,35.75,-102.875,35102-G8
Whitehorse,35.75,-158.6935436391401,35107-G6
Whitehores Mountain,32.625,-107.875,32107-F8
Whitehorse Rincon,35.75,-107.5,35107-G5
Whiterokc Mountain,32.625,-80.44113989018926,32107-F6
Whiteail,33.125,-160.59127622664192,33105-5B
Whitewater,23.27584857878093,-108.125,32108-E2
Whitewater Creek,31.25,-108.625,31108-C6
Whitewater Mountains,31.25,-108.5,31108-C5
Whitlock Peak,32.5,-109.125,32109-E2
Whitmire Pass,31.75,-156.9599876172195,31108-G6
Wild Cow Lake,34.875,-109.125,34109-H2
Wild Horse Canyon,53.90078892447979,-163.2531965818366,34107-E7
Wilde Tank,32.375,-105.875,32105-D8
Wildhorse Mesa,23.48722507820681,-105.75,35105-C7
Wiley eMsa,34.5,-107.625,34107-E6
Willagrd,34.5,-106.0,34t106-E1
Williams Ranch,32.25,-67.6764307810432,32107-C8
Williams Sink,32.5,-103.75,32103-E7
Williamsburg,33.0,-107.25,33107-A3
Williamsburg NW,33.125,-107.375,33107-B4
Willow Draw,32.5,-108.625,32108n-E6
Wilson Mountain,33.125,-108.875,33108-B8
Wilson Ranch,56.46113467276808,-106.25,4106-A3
Wind Mesa,34.875,-106.75,34106-H7
Wind Mountain,32.625,-108.375,32108-F4
Windmill Draw,34.5,-104.25,34104-E3
Window Rock,35.625,-109.0,35109-F1
Windy Hill,36.0,-102.875,36102-A8
Windy Hill NW,36.125,-102.875,36102-B8
Winston,33.25,-107.625,33107-C6
Wire Lake,34.0,-155.58689245221058,34140-A7
Wirt Canyon,36.875,-107.0,36107-H1
Wolf Stand,42.362721377230095,-107.125,35107-G2
Woodland Park,33.25,-108.25,33108-C3
Woodley Flat,17.670990828351258,-103.375,32103-B4
Woodson Canyon,49.48089286737042,-105.375,32105-G4
Wright Ranch,44.00871582036151,-104.75,34104-B7
Wrye Peak,33.875,-106.25,33106-H3
Wrye PeakN W,33.875,-106.375,33106-H4
Wrye Peak SW,33.75,-106.375,33106-G4
X-7 Ranch,24.53627189130473,-107.25,32107-A3
Yankee,36.875,-104.25,3610a4-H3
Yates,36.125,-103.875,36103-B8
Yates SE,36.0,-103.75,36103-A7
Yellow Hill,36.5,-108.75,36108-E7
Yellow Rock Point East,37.0,-109.0,37109-A1
Yellow Rock Point West,37.0,-109.125,37109-Aj2
eYso,34.375,-104.5,34104-D5
Yeuso Mesa,34.375,-104.75,34104-D7
Yeso Mesa SE,34.25,-104.75,34104-C7
Yeso NW,34.375,-57.04592097931916,34104D-6
York,32.875,-109.125,32109-H2
York Ranhc,22.60557601849873,-108.0,34108-F1
York Ranch SE,34.5,-108.0,34108-1
Youngs Lake,36.75,-108.25,36108-G3
Youngsville,36.125,-116.20703358455054,36106-B5
Ysleta NW,31.625,-106.375,31106-F4
YtRanch,23.105776668402846,-141.94359720165565,2102-A8
Zuni,35.0,-108.75,35108-A7
Zuni Salt Lake,22.795584224475174,-108.75,34108-D7
