"County
Name ","District
Name",Co/Dist Code,Site Code,School Site,Total Enrollment,Telephone,Principal,Principal's Email,Mailing Address,Mailing City,Mailing State,Mailing Zip,Grades  (Low-High),Certified Staff,
ROGERS      ,CLAREMORE                     ,66-I001,135,CATALAYAH ES                  ,430,(918) 923-4307,Kellye Shuck,kshuck@claremore.k12.ok.us,2700 King Rd,Claremore,OK,74019,PK-05,36,
ROGERS      ,CLAREMORE                     ,66-I001,610,WILL ROGERS JHS               ,829,(918) 923-4205,Brian Young,jbyoung@claremore.k12.ok.us,1915 North Florence,Claremore,OK,74017,06-08,82,
ROGERS      ,CLAREMORE                     ,66-I001,705,CLAREMORE HS                  ,1343,(918) 923-4211,Todd Steidley,tsteidley@claremore.k12.ok.us,201 Stuart Roosa,Claremore,OK,74017,09-12,99,
ROGERS      ,CATOOSA                       ,66-I002,105,J. W. SAM ES                  ,291,(918) 266-8637,Cyndi Flanary,Cflanary@catoosa.k12.ok.us,2000 South Cherokee Street,Catoosa,OK,74015,02-03,24,
ROGERS      ,CATOOSA                       ,66-I002,110,CHEROKEE ES                   ,294,(918) 266-8630,Kristi Surface,Ksurface@catoosa.k12.ok.us,2000 South Cherokee Street,Catoosa,OK,74015,04-05,24,
ROGERS      ,CATOOSA                       ,66-I002,115,HELEN PAUL LEARNING CTR       ,419,(918) 266-8643,Tyra Haight,Thaight@catoosa.k12.ok.us,2000 South Cherokee Street,Catoosa,OK,74015,PK-01,24,
ROGERS      ,CATOOSA                       ,66-I002,510,WELLS MS                      ,480,(918) 266-8623,Della Parrish,Dparrish@catoosa.k12.ok.us,2000 South Cherokee Street,Catoosa,OK,74015,06-08,52,
ROGERS      ,CATOOSA                       ,66-I002,705,CATOOSA HS                    ,624,(918) 266-8619,Darren Peaster,Dpeaster@catoosa.k12.ok.us,2000 South Cherokee Street,Catoosa,OK,74015,09-12,63,
ROGERS      ,CHELSEA                       ,66-I003,110,ART GOAD ES                   ,475,(918) 789-2503,Zenda Willcut,zwillcut@chelseadragons.net,401 Redbud Lane,Chelsea,OK,74016,PK-05,30,
ROGERS      ,CHELSEA                       ,66-I003,510,CHELSEA MS                    ,189,(918) 789-2521,Howard Hill,hhill@chelseadragons.net,401 Redbud Lane,Chelsea,OK,74016,06-08,21,
ROGERS      ,CHELSEA                       ,66-I003,705,CHELSEA HS                    ,279,(918) 789-2533,Howard Hill,hhill@chelseadragons.net,401 Redbud Lane,Chelsea,OK,74016,09-12,24,
ROGERS      ,OOLOGAH-TALALA                ,66-I004,105,OOLOGAH-TALALA LOWER ES       ,472,(918) 443-6141,Crysti York,crysti.york@oologah.k12.ok.us,Post Office Box 189,Oologah,OK,74053,PK-02,35,
ROGERS      ,OOLOGAH-TALALA                ,66-I004,205,OOLOGAH-TALALA UPPER ES       ,367,(918) 443-6041,Cara Jones,cara.jones@oologah.k12.ok.us,Post Office Box 189,Oologah,OK,74053,03-05,27,
ROGERS      ,OOLOGAH-TALALA                ,66-I004,505,OOLOGAH-TALALA MS             ,406,(918) 443-6161,Kelli Dixon,kelli.dixon@oologah.k12.ok.us,Post Office Box 189,Oologah,OK,74053,06-08,44,
ROGERS      ,OOLOGAH-TALALA                ,66-I004,705,OOLOGAH-TALALA HS             ,563,(918) 443-6211,Melissa Overcash,melissa.overcash@oologah.k12.ok.us,Post Office Box 189,Oologah,OK,74053,09-12,49,
ROGERS      ,INOLA                         ,66-I005,105,INOLA ES                      ,646,(918) 543-2271,Kyle Ford,kford@inola.k12.ok.us,Post Office Box 909,Inola,OK,74036,PK-05,47,
ROGERS      ,INOLA                         ,66-I005,515,INOLA MS                      ,300,(918) 543-2434,Jeff Unrau,junrau@inola.k12.ok.us,Post Office Box 819,Inola,OK,74036,06-08,45,
ROGERS      ,INOLA                         ,66-I005,715,INOLA HS                      ,418,(918) 543-2404,Paul Gruenberg,pgruenberg@inola.k12.ok.us,Post Office Box 789,Inola,OK,74036,09-12,48,
ROGERS      ,SEQUOYAH                      ,66-I006,105,SEQUOYAH ES                   ,629,(918) 341-6111,Lisa Tittle,lisa.tittle@sequoyaheagles.net,16441 South 4180 Road,Claremore,OK,74017,PK-05,43,
ROGERS      ,SEQUOYAH                      ,66-I006,510,SEQUOYAH MS                   ,277,(918) 343-5105,Barry Bulman,barry.bulman@sequoyaheagles.net,16403 South 4180 Road,Claremore,OK,74017,06-08,35,
ROGERS      ,SEQUOYAH                      ,66-I006,705,SEQUOYAH HS                   ,450,(918) 341-0642,Steve Johnson,steve.johnson@sequoyaheagles.net,16401 South 4180 Road,Claremore,OK,74017,09-12,46,
ROGERS      ,FOYIL                         ,66-I007,105,FOYIL ES                      ,308,(918) 342-3310,Brad Jordan,bjordan@foyil.k12.ok.us,Post Office Box 49,Foyil,OK,74031,PK-06,27,
ROGERS      ,FOYIL                         ,66-I007,610,FOYIL JHS                     ,114,(918) 342-1782,Benny Ballard,bballard@foyil.k12.ok.us,Post Office Box 49,Foyil,OK,74031,07-09,16,
ROGERS      ,FOYIL                         ,66-I007,705,FOYIL HS                      ,104,(918) 342-1782,Benny Ballard,bballard@foyil.k12.ok.us,Post Office Box 49,Foyil,OK,74031,10-12,19,
ROGERS      ,VERDIGRIS                     ,66-I008,105,VERDIGRIS ES                  ,408,(918) 266-6333,Amy Moyer,amoyer@vps.k12.ok.us,8207 E 540 Rd,Claremore,OK,74019,PK-03,31,
ROGERS      ,VERDIGRIS                     ,66-I008,305,VERDIGRIS UPPER ES            ,285,(918) 266-6333,Gary Kennemer,gkennemer@vps.k12.ok.us,8204 E. 540 Rd.,Claremore,OK,74019,04-06,25,
ROGERS      ,VERDIGRIS                     ,66-I008,615,VERDIGRIS JHS                 ,316,(918) 266-6343,Gregory Kelley,gkelley@vps.k12.ok.us,26505 S. 4110 Rd.,Claremore,OK,74019,07-09,36,
ROGERS      ,VERDIGRIS                     ,66-I008,705,VERDIGRIS HS                  ,273,(918) 266-2336,Randy Risenhoover,rrisenhoover@vps.k12.ok.us,26505 S. 4110 Rd.,Claremore,OK,74019,10-12,37,
SEMINOLE    ,JUSTICE                       ,67-C054,105,JUSTICE PUBLIC SCHOOL         ,187,(405) 257-2962,Chris Bryan,cbryan@justice.k12.ok.us,36507 Ew 1310,Wewoka,OK,74884,PK-08,16,
SEMINOLE    ,SEMINOLE                      ,67-I001,105,WILSON ES                     ,697,(405) 382-1431,Denese Cheatwood,dcheatwood@sps.k12.ok.us,Post Office Box 1031,Seminole,OK,74818,PK-03,46,
SEMINOLE    ,SEMINOLE                      ,67-I001,110,NORTHWOOD ES                  ,368,(405) 382-5800,Michele Sneed,msneed@sps.k12.ok.us,Post Office Box 1031,Seminole,OK,74818,04-06,33,
SEMINOLE    ,SEMINOLE                      ,67-I001,505,SEMINOLE MS                   ,260,(405) 382-5065,David Dean,ddean@sps.k12.ok.us,Post Office Box 1031,Seminole,OK,74818,07-08,35,
SEMINOLE    ,SEMINOLE                      ,67-I001,715,SEMINOLE HS                   ,458,(405) 382-1415,Steven Osborn,sosborn@sps.k12.ok.us,Post Office Box 1031,Seminole,OK,74818,09-12,53,
SEMINOLE    ,WEWOKA                        ,67-I002,105,WEWOKA ES                     ,307,(405) 257-2341,Richard Jasna,rjasna@wps.k12.ok.us,Post Office Box 870,Wewoka,OK,74884,PK-04,33,
SEMINOLE    ,WEWOKA                        ,67-I002,110,WEWOKA LEARNING CENTER        ,104,(405) 257-2347,Pat Hensley,pathensley@wps.k12.ok.us,Po Box 870,Wewoka,OK,74884,05-06,12,
SEMINOLE    ,WEWOKA                        ,67-I002,510,WEWOKA MS                     ,89,(405) 257-2347,Darrell Brown,d_brown@wps.k12.ok.us,Po Box 870,Wewoka,OK,74884,07-08,21,
SEMINOLE    ,WEWOKA                        ,67-I002,705,WEWOKA HS                     ,228,(405) 257-5473,Steven Edwards,sedwards@wps.k12.ok.us,Post Office Box 870,Wewoka,OK,74884,09-12,28,
SEMINOLE    ,BOWLEGS                       ,67-I003,105,BOWLEGS ES                    ,197,(405) 398-4322,Gary Mcnutt,gmcnutt@bowlegs.k12.ok.us,Post Office Box 88,Bowlegs,OK,74830,PK-08,23,
SEMINOLE    ,BOWLEGS                       ,67-I003,705,BOWLEGS HS                    ,81,(405) 398-4321,Sammye Davis,sdavis@bowlegs.k12.ok.us,Post Office Box 88,Bowlegs,OK,74830,09-12,17,
SEMINOLE    ,KONAWA                        ,67-I004,105,KONAWA ES                     ,336,(580) 925-3118,Kim Wilson,wilsonk@konawa.k12.ok.us,701 West South Street,Konawa,OK,74849,PK-05,29,
SEMINOLE    ,KONAWA                        ,67-I004,510,KONAWA MS                     ,165,(580) 925-3221,Sean Walker,seanwalker@konawa.k12.ok.us,701 West South Street,Konawa,OK,74849,06-08,21,
SEMINOLE    ,KONAWA                        ,67-I004,705,KONAWA HS                     ,222,(580) 925-3221,Karis Reavis,karisreavis@konawa.k12.ok.us,701 West South Street,Konawa,OK,74849,09-12,25,
SEMINOLE    ,NEW LIMA                      ,67-I006,110,NEW LIMA ES                   ,225,(405) 257-3948,Rebeccah Green,bgreen@newlima.k12.ok.us,116 Gross Street,Wewoka,OK,74884,PK-08,19,
SEMINOLE    ,NEW LIMA                      ,67-I006,705,NEW LIMA HS                   ,104,(405) 257-6431,Rhonda Barkhimer,rbarkhimer@newlima.k12.ok.us,116 Gross Street,Wewoka,OK,74884,09-12,15,
SEMINOLE    ,VARNUM                        ,67-I007,105,VARNUM ES                     ,210,(405) 382-0812,Kevin Romine,kromine@varnum.k12.ok.us,11929 Ns 3550,Seminole,OK,74868,PK-08,15,
SEMINOLE    ,VARNUM                        ,67-I007,705,VARNUM HS                     ,77,(405) 382-1408,Kevin Romine,kromine@varnum.k12.ok.us,11929 Ns 3550,Seminole,OK,74868,09-12,12,
SEMINOLE    ,SASAKWA                       ,67-I010,105,SASAKWA ES                    ,147,(405) 941-3250,Terry Byerly,turk454@hotmail.com,Post Office Box 323,Sasakwa,OK,74867,PK-08,14,
SEMINOLE    ,SASAKWA                       ,67-I010,705,SASAKWA HS                    ,67,(405) 941-3250,Brent Griffin,brentgriffin13@hotmail.com,Post Office Box 323,Sasakwa,OK,74867,09-12,8,
SEMINOLE    ,STROTHER                      ,67-I014,105,STROTHER ES                   ,306,(405) 382-4014,Connie Dotson,c.dotson@strother.k12.ok.us,36085 Ew 1140,Seminole,OK,74868,PK-08,31,
SEMINOLE    ,STROTHER                      ,67-I014,705,STROTHER HS                   ,127,(405) 382-4014,Connie Dotson,c.dotson@strother.k12.ok.us,36085 Ew 1140,Seminole,OK,74868,09-12,16,
SEMINOLE    ,BUTNER                        ,67-I015,105,BUTNER ES                     ,180,(405) 944-5526,Melissa Walden,mwalden@butner.k12.ok.us,Post Office Box 157,Cromwell,OK,74837,PK-08,18,
SEMINOLE    ,BUTNER                        ,67-I015,705,BUTNER HS                     ,60,(405) 944-5526,Melissa Walden,mwalden@butner.k12.ok.us,Post Office Box 157,Cromwell,OK,74837,09-12,11,
SEQUOYAH    ,LIBERTY                       ,68-C001,105,LIBERTY PUBLIC SCHOOL         ,288,(918) 427-3808,Jeff Neighbors,jneighbors@liberty.seq.k12.ok.us,Post Office Box 1408,Roland,OK,74954,PK-08,24,
SEQUOYAH    ,MARBLE CITY                   ,68-C035,105,MARBLE CITY PUBLIC SCHOOL     ,135,(918) 775-2135,Bill London,blondon@mcps.k12.ok.us,Post Office Box 10,Marble City,OK,74945,PK-08,11,
SEQUOYAH    ,BRUSHY                        ,68-C036,105,BRUSHY PUBLIC SCHOOL          ,403,(918) 775-4458,Greg Reynolds,greynolds@brushy.k12.ok.us,100968 S 4650 Rd,Sallisaw,OK,74955,PK-08,27,
SEQUOYAH    ,BELFONTE                      ,68-C050,105,BELFONTE PUBLIC SCHOOL        ,99,(918) 427-3522,Paul Pinkerton,ppinkerton@belfonte.k12.ok.us,475751 State Highway 101,Muldrow,OK,74948,PK-08,11,
SEQUOYAH    ,BELFONTE                      ,68-C050,110,BELFONTE BELL ES (ADAIR CNTY) ,108,(918) 696-7181,Tony Davidson,tdavidson@belfonte.k12.ok.us,Rt. 5 Box 4470,Stilwell,OK,74960,PK-08,10,
SEQUOYAH    ,MOFFETT                       ,68-C068,105,MOFFETT PUBLIC SCHOOL         ,382,(918) 875-3668,Lance Stuart,lstuart@moffett.k12.ok.us,Post Office Box 180,Moffett,OK,74946,PK-08,24,
SEQUOYAH    ,SALLISAW                      ,68-I001,105,LIBERTY ES                    ,589,(918) 775-4741,Toni Jasna,tjasna@sallisaw.k12.ok.us,136 South Dogwood Street,Sallisaw,OK,74955,PK-02,39,
SEQUOYAH    ,SALLISAW                      ,68-I001,110,EASTSIDE ES                   ,405,(918) 775-9491,Chad Jasna,cjasna@sallisaw.k12.ok.us,1206 East Creek Avenue,Sallisaw,OK,74955,03-05,29,
SEQUOYAH    ,SALLISAW                      ,68-I001,510,SALLISAW MS                   ,401,(918) 775-3015,Greg Cast,gcast@sallisaw.k12.ok.us,2101 West Ruth Street,Sallisaw,OK,74955,06-08,40,
SEQUOYAH    ,SALLISAW                      ,68-I001,705,SALLISAW HS                   ,630,(918) 775-7761,Ernie Martens,emartens@sallisaw.k12.ok.us,2301 West Ruth Street,Sallisaw,OK,74955,09-12,58,
SEQUOYAH    ,VIAN                          ,68-I002,105,VIAN ES                       ,469,(918) 773-5311,Kathy Wingo,kwingo@vian.k12.ok.us,Post Office Box 434,Vian,OK,74962,PK-05,32,
SEQUOYAH    ,VIAN                          ,68-I002,505,VIAN MS                       ,221,(918) 773-8631,Marilyn Oliver,olivermm@vian.k12.ok.us,Post Office Box 434,Vian,OK,74962,06-08,29,
SEQUOYAH    ,VIAN                          ,68-I002,705,VIAN HS                       ,281,(918) 773-5475,Richard Moseley,rmoseley@vian.k12.ok.us,Post Office Box 434,Vian,OK,74962,09-12,30,
SEQUOYAH    ,MULDROW                       ,68-I003,110,MULDROW ES                    ,569,(918) 427-3316,Tammy Hall,tammie.hall@staff.muldrowps.org,Po Box 550,Muldrow,OK,74948,PK-04,47,
SEQUOYAH    ,MULDROW                       ,68-I003,510,MULDROW MS                    ,424,(918) 427-5421,Angela Williams,angela.williams@staff.muldrowps.org,Po Box 660,Muldrow,OK,74948,05-08,46,
SEQUOYAH    ,MULDROW                       ,68-I003,705,MULDROW HS                    ,490,(918) 427-3274,Steve Page,steve.page@staff.muldrowps.org,Po Box 660,Muldrow,OK,74948,09-12,51,
SEQUOYAH    ,GANS                          ,68-I004,105,GANS ES                       ,299,(918) 775-2236,Regina Brannon,gbrannon@gans.k12.ok.us,Post Office Box 70,Gans,OK,74936,PK-08,26,
SEQUOYAH    ,GANS                          ,68-I004,715,GANS HS                       ,138,(918) 775-2236,Shawn Gillespie,sgillespie@gans.k12.ok.us,Post Office Box 70,Gans,OK,74936,09-12,19,
SEQUOYAH    ,ROLAND                        ,68-I005,105,ROLAND ES                     ,452,(918) 427-5993,Lori Wiggins,lwiggins@rolandschools.org,300 Ranger Boulevard,Roland,OK,74954,PK-06,37,
SEQUOYAH    ,ROLAND                        ,68-I005,610,ROLAND JHS                    ,267,(918) 427-4631,John Speir,jspeir@rolandschools.org,300 Ranger Boulevard,Roland,OK,74954,07-09,31,
SEQUOYAH    ,ROLAND                        ,68-I005,705,ROLAND HS                     ,323,(918) 427-7419,Steven Barrick,sbarrick@rolandschools.org,300 Ranger Boulevard,Roland,OK,74954,10-12,37,
SEQUOYAH    ,GORE                          ,68-I006,105,GORE ES                       ,217,(918) 489-5638,Tonya Pugh,pught@gorepublicschools.org,1200 North Hwy 10,Gore,OK,74435,PK-05,23,
SEQUOYAH    ,GORE                          ,68-I006,115,GORE UPPER ES                 ,106,(918) 489-5587,Beverly Robison,brobison@gorepublicschools.org,1200 North Highway 10,Gore,OK,74435,06-08,20,
SEQUOYAH    ,GORE                          ,68-I006,715,GORE HS                       ,126,(918) 489-5587,Beverly Robison,brobison@gorepublicschools.org,1200 North Highway 10,Gore,OK,74435,09-12,21,
SEQUOYAH    ,CENTRAL                       ,68-I007,105,CENTRAL ES                    ,326,(918) 775-2216,Beverly Cawhorn,bscawhorn@centralps.k12.ok.us,108089 South 4670 Road,Sallisaw,OK,74955,PK-08,39,
SEQUOYAH    ,CENTRAL                       ,68-I007,705,CENTRAL HS                    ,179,(918) 775-5525,Brooks Cawhorn,hbcawhorn@centralps.k12.ok.us,108089 South 4670 Road,Sallisaw,OK,74955,09-12,25,
STEPHENS    ,GRANDVIEW                     ,69-C082,105,GRANDVIEW PUBLIC SCHOOL       ,141,(580) 439-2467,Gary Wade,garywade@grandviewschool.k12.ok.us,Box 277062 E. 1840 Rd.,Comanche,OK,73529,PK-08,6,
STEPHENS    ,DUNCAN                        ,69-I001,110,EMERSON ES                    ,418,(580) 255-7146,Mona Evans,mona.evans@duncanps.org,Post Office Box 1548,Duncan,OK,73534,KG-05,28,
STEPHENS    ,DUNCAN                        ,69-I001,125,HORACE MANN ES                ,455,(580) 255-6530,Vicki Nighswonger,vicki.nighswonger@duncanps.org,Post Office Box 1548,Duncan,OK,73534,KG-05,25,
STEPHENS    ,DUNCAN                        ,69-I001,130,WILL ROGERS PRE-K CTR         ,233,(580) 255-9012,Koree Wilkerson,koree.wilkerson@duncanps.org,Post Office Box 1548,Duncan,OK,73534,PK-PK,16,
STEPHENS    ,DUNCAN                        ,69-I001,135,MARK TWAIN ES                 ,191,(580) 255-1324,Ralph Conway,bud.conway@duncanps.org,Post Office Box 1548,Duncan,OK,73534,KG-05,20,
STEPHENS    ,DUNCAN                        ,69-I001,140,WOODROW WILSON ES             ,287,(580) 255-8107,Lisha Elroy,lisha.elroy@duncanps.org,Post Office Box 1548,Duncan,OK,73534,KG-05,23,
STEPHENS    ,DUNCAN                        ,69-I001,145,PLATO ES                      ,314,(580) 255-6167,Brandy Peters,brandy.peters@duncanps.org,Post Office Box 1548,Duncan,OK,73534,KG-05,21,
STEPHENS    ,DUNCAN                        ,69-I001,505,DUNCAN MS                     ,817,(580) 470-8106,Wade Hampton,wade.hampton@duncanps.org,Post Office Box 1548,Duncan,OK,73534,06-08,59,
STEPHENS    ,DUNCAN                        ,69-I001,705,DUNCAN HS                     ,1025,(580) 255-0700,Justin Smith,justin.smith@duncanps.org,Post Office Box 1548,Duncan,OK,73534,09-12,86,
STEPHENS    ,COMANCHE                      ,69-I002,105,COMANCHE ES                   ,479,(580) 439-2911,Robin Troutman,rtroutman@comanche.k12.ok.us,1030 Ash Avenue,Comanche,OK,73529,PK-05,31,
STEPHENS    ,COMANCHE                      ,69-I002,510,COMANCHE MS                   ,238,(580) 439-2922,Brent Crow,bcrow@comanche.k12.ok.us,1030 Ash Avenue,Comanche,OK,73529,06-08,33,
STEPHENS    ,COMANCHE                      ,69-I002,705,COMANCHE HS                   ,308,(580) 439-2933,Steven Dunham,sdunham@comanche.k12.ok.us,1030 Ash Avenue,Comanche,OK,73529,09-12,33,
STEPHENS    ,MARLOW                        ,69-I003,105,MARLOW ES                     ,754,(580) 658-3216,Kim Kizarr,kekizarr@marlow.k12.ok.us,Post Office Box 73,Marlow,OK,73055,PK-05,50,
STEPHENS    ,MARLOW                        ,69-I003,505,MARLOW MS                     ,319,(580) 658-2619,Ross Ridge,rridge@marlow.k12.ok.us,Post Office Box 73,Marlow,OK,73055,06-08,37,
STEPHENS    ,MARLOW                        ,69-I003,705,MARLOW HS                     ,368,(580) 658-2718,Bryan Brantley,bbrantley@marlow.k12.ok.us,Post Office Box 73,Marlow,OK,73055,09-12,45,
STEPHENS    ,VELMA-ALMA                    ,69-I015,105,VELMA-ALMA ES                 ,253,(580) 444-3357,Shannon Williams,swilliams@velma-alma.k12.ok.us,Post Office Box 8,Velma,OK,73491,PK-05,16,
STEPHENS    ,VELMA-ALMA                    ,69-I015,505,VELMA-ALMA MS                 ,109,(580) 444-3356,Mike Thompson,mthompson@velma-alma.k12.ok.us,Post Office Box 8,Velma,OK,73491,06-08,19,
STEPHENS    ,VELMA-ALMA                    ,69-I015,715,VELMA-ALMA HS                 ,123,(580) 444-3356,Mike Thompson,mthompson@velma-alma.k12.ok.us,Post Office Box 8,Velma,OK,73491,09-12,20,
STEPHENS    ,EMPIRE                        ,69-I021,105,EMPIRE ES                     ,307,(580) 255-4150,Josh Skiles,jskiles@empireschools.org,276803 E. 1760 Road,Duncan,OK,73533,PK-06,26,
STEPHENS    ,EMPIRE                        ,69-I021,605,EMPIRE JHS                    ,70,(580) 255-7515,Jodie Roberts,jroberts@empireschools.org,276803 E. 1760 Road,Duncan,OK,73533,07-08,20,
STEPHENS    ,EMPIRE                        ,69-I021,715,EMPIRE HS                     ,123,(580) 255-7515,Jodie Roberts,jroberts@empireschool.org,276803 E. 1760 Road,Duncan,OK,73533,09-12,19,
STEPHENS    ,CENTRAL HIGH                  ,69-I034,105,CENTRAL HIGH ES               ,234,(580) 658-2970,Leann Johnson,ljohnson@central.k12.ok.us,274801 Broncho Rd,Marlow,OK,73055,PK-06,17,
STEPHENS    ,CENTRAL HIGH                  ,69-I034,600,CENTRAL HIGH JHS              ,87,(580) 658-2929,Mark Perry,mperry@central.k12.ok.us,274801 Broncho Rd,Marlow,OK,73055,07-09,15,
STEPHENS    ,CENTRAL HIGH                  ,69-I034,705,CENTRAL HIGH HS               ,92,(580) 658-2929,Mark Perry,mperry@central.k12.ok.us,274801 Broncho Rd,Marlow,OK,73055,10-12,15,
STEPHENS    ,BRAY-DOYLE                    ,69-I042,105,BRAY-DOYLE ES                 ,257,(580) 658-5070,Guy Heldermon,gheldermon@braydoyle.k12.ok.us,1205 South Brooks Road,Marlow,OK,73055,PK-08,25,
STEPHENS    ,BRAY-DOYLE                    ,69-I042,705,BRAY-DOYLE HS                 ,108,(580) 658-5071,James Vines,jvines@braydoyle.k12.ok.us,1205 South Brooks Road,Marlow,OK,73055,09-12,16,
TEXAS       ,OPTIMA                        ,70-C009,105,OPTIMA PUBLIC SCHOOL          ,69,(580) 338-6712,Rex Hale,optima@ptsi.net,"Rr1, Box 188",Optima,OK,73945,KG-06,9,
TEXAS       ,STRAIGHT                      ,70-C080,105,STRAIGHT PUBLIC SCHOOL        ,41,(580) 652-2232,Steve Baird,steve.baird@straight.k12.ok.us,"Rural Route 1, Box 89",Guymon,OK,73942,PK-06,7,
TEXAS       ,YARBROUGH                     ,70-I001,105,YARBROUGH ES                  ,66,(580) 545-3327,Wade Stafford,wstafford@yarbrough.k12.ok.us,Rt. 1 Box 31,Goodwell,OK,73939,PK-08,12,
TEXAS       ,YARBROUGH                     ,70-I001,705,YARBROUGH HS                  ,25,(580) 545-3327,Wade Stafford,wstafford@yarbrough.k12.ok.us,Rt. 1 Box 31,Goodwell,OK,73939,09-12,9,
TEXAS       ,GUYMON                        ,70-I008,105,ACADEMY ES                    ,416,(580) 338-4370,Jana Schreiner,jana.schreiner@guymontigers.com,712 North Academy,Guymon,OK,73942,03-04,42,
TEXAS       ,GUYMON                        ,70-I008,105,ACADEMY ES                    ,416,(580) 338-4370,Jana Schriener,jana.schreiner@guymontigers.com,712 North Academy,Guymon,OK,73942,03-04,42,
TEXAS       ,GUYMON                        ,70-I008,115,NORTHEAST ES                  ,173,(580) 338-4380,Melissa Watson,melissa.watson@guymontigers.com,220 Medical Drive,Guymon,OK,73942,KG-02,17,
TEXAS       ,GUYMON                        ,70-I008,120,HOMER LONG ES                 ,235,(580) 338-4380,Meilssa Watson,melissa.watson@guymontigers.com,1500 N Beaver,Guymon,OK,73942,KG-02,20,
TEXAS       ,GUYMON                        ,70-I008,120,HOMER LONG ES                 ,235,(580) 338-4380,Melissa Watson,melissa.watson@guymontigers.com,1500 N Beaver,Guymon,OK,73942,KG-02,20,
TEXAS       ,GUYMON                        ,70-I008,125,SALYER ES                     ,129,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,North 1St Ellison,Guymon,OK,73942,KG-02,15,
TEXAS       ,GUYMON                        ,70-I008,130,CARRIER ES                    ,170,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,103 N Perkins,Guymon,OK,73942,PK-PK,12,
TEXAS       ,GUYMON                        ,70-I008,135,NORTH PARK ES                 ,427,(580) 338-4390,Mark Strickland,mark.strickland@guymontigers.com,1400 North Crumley,Guymon,OK,73942,05-06,37,
TEXAS       ,GUYMON                        ,70-I008,140,PRAIRIE ES                    ,193,(580) 338-0420,Loire Aubrey,loire.aubrey@guymontigers.com,1501 E Hwy 3,Guymon,OK,73942,KG-02,21,
TEXAS       ,GUYMON                        ,70-I008,610,CENTRAL JHS                   ,427,(580) 338-4360,Claudia Winters,claudia.winters@guymontigers.com,801 North Beaver,Guymon,OK,73942,07-08,44,
TEXAS       ,GUYMON                        ,70-I008,705,GUYMON HS                     ,848,(580) 338-4350,Randy Williams,randy.williams@guymontigers.com,1900 North James,Guymon,OK,73942,09-12,70,
TEXAS       ,HARDESTY                      ,70-I015,105,HARDESTY ES                   ,66,(580) 888-4258,Mike Harris,mharris@hardesty.k12.ok.us,Post Office Box 129,Hardesty,OK,73944,PK-08,14,
TEXAS       ,HARDESTY                      ,70-I015,705,HARDESTY HS                   ,25,(580) 888-4258,Greg Faris,gfaris@hardesty.k12.ok.us,Post Office Box 129,Hardesty,OK,73944,09-12,11,
TEXAS       ,HOOKER                        ,70-I023,105,HOOKER ES                     ,500,(580) 652-2463,Keana Daughtry,kdaughtry@hookerpublicschools.net,Po Box 247,Hooker,OK,73945,PK-08,41,
TEXAS       ,HOOKER                        ,70-I023,715,HOOKER HS                     ,181,(580) 652-2516,Brian Stalder,bstalder@hookerps.k12.ok.us,Po Box 247,Hooker,OK,73945,09-12,26,
TEXAS       ,TYRONE                        ,70-I053,105,TYRONE ES                     ,161,(580) 854-6298,Donovan Smith,dsmith@tyrone.k12.ok.us,6Th And Beatrice,Tyrone,OK,73951,PK-08,22,
TEXAS       ,TYRONE                        ,70-I053,705,TYRONE HS                     ,82,(580) 854-6298,Donovan Smith,dsmith@tyrone.k12.ok.us,6Th And Beatrice,Tyrone,OK,73951,09-12,14,
TEXAS       ,GOODWELL                      ,70-I060,105,GOODWELL ES                   ,179,(580) 349-2271,Jason Schreiner,schreiner@goodwell.k12.ok.us,Post Office Box 580,Goodwell,OK,73939,PK-08,17,
TEXAS       ,GOODWELL                      ,70-I060,705,GOODWELL HS                   ,60,(580) 349-2271,Jason Schreiner,schreiner@goodwell.k12.ok.us,Post Office Box 580,Goodwell,OK,73939,09-12,13,
TEXAS       ,TEXHOMA                       ,70-I061,105,TEXHOMA ES                    ,194,(580) 423-7371,Kayla Yates,kayla.yates@texhoma61.net,Post Office Box 648,Texhoma,OK,73949,PK-08,13,
TEXAS       ,TEXHOMA                       ,70-I061,705,TEXHOMA HS                    ,111,(580) 423-7433,Kayla Yates,kayla.yates@texhoma61.net,Post Office Box 648,Texhoma,OK,73949,09-12,19,
TILLMAN     ,TIPTON                        ,71-I008,115,TIPTON ES                     ,190,(580) 667-5268,Amy Ferris,aferris@tiptontigers.net,Po Box 340,Tipton,OK,73570,PK-08,21,
TILLMAN     ,TIPTON                        ,71-I008,715,TIPTON HS                     ,76,(580) 667-5268,Steve Glenn,sglenn@tiptontigers.net,Po Box 340,Tipton,OK,73570,09-12,19,
TILLMAN     ,DAVIDSON                      ,71-I009,105,DAVIDSON ES                   ,42,(580) 568-2511,Kimberly Abbott,kabbott@davidson.k12.ok.us,Post Office Box 338,Davidson,OK,73530,PK-08,12,
TILLMAN     ,DAVIDSON                      ,71-I009,705,DAVIDSON HS                   ,23,(580) 568-2261,Phillip Ratcliff,pgr@davidson.k12.ok.us,Post Office Box 338,Davidson,OK,73530,09-12,8,
