zip(long),eiaid(long),utilityname,statevalue,servicetype,ownership,commrate(double precision),indrate(double precision),resrate(double precision)
98199,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98122,16868,City of Seattle - (WA),WtA,Bundled,Municipal,0.1026232501954728,0.190581403505293,0.1186853252505829
98125,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98146,44425,City of Seattle - (WA),AW,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98177,16868,City of Seattle - (WA),WA,Bundld,Municipal,0.1026232501954728,0.0871285123472816,0.0405042622773552
98004,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.2454590308071269
98104,16868,Ciy of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98144,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98040,-15234,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98115,16868,City of Seattle - (WA),WA,Bundled,Muniecipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98036,16868,City f Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.0455916401176145
98118,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98117,16868,City of Seattl - (WA),eWA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98129,16868,City of Seatlte - (WA),WA,Bundled,Municitpal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98127,16868,City of Seattle -(WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98124,-14677,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.1837143984719253,0.1186853252505829
98170,-15693,City of Seattle - (WA),WA,Bundled,Muincipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98175,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
161104,16868,City of Seattle - (WA),AW,Bundled,Municipal,0.1026232501954728,0.2003164491174529,0.1186853252505829
98145,16868,City of Seattle - (WA),oWA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98194,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.0284924119343555,0.1656720245043391,0.1186853252505829
98190,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98191,16868,City of Settle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98114,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98113,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98111,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98165,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.2529781436997703
98161,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98185,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98181,16868,City of Seattle - (WA),WrA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98131,16868,City of Seattle - (WA),A,Bundled,unicipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98132,16868,City of Seattle - (WA),uWA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
98139,16868,City of Seattle - (WA),WA,Bundled,Municipal,0.1026232501954728,0.0871285123472816,0.1186853252505829
78155,16900,City of Seguin - (TX),TX,Bundled,Municipal,0.0946938526713602,0.1878106581538718,0.1065720568565663
78156,16900,City of Seguin - (TX),TX,Bundled,Muniipal,0.0946938526713602,0.0808,0.0320873648686414
37405,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative***,0.1085857888486923,0.0694776075941995,0.1135433841592344
37367,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37374,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
180061,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37377,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37375,16930,Sequachee Valley Electric Coop,NT,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37396,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37340,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37338,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37376,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37365,16930,Sequachee Valley Electric Coop,TN,Bundlde,Cooperative,0.2189622100612334,0.0694776075941995,0.1135433841592344
37339,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37324,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37357,16930,Sequachee Valley Electric Coop,NT,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.0356273597878462
37332,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
165509,-15102,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37305,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.2462171848103015
37366,16930,Sequachee Valley Eleqctric Coop,TN,Bundled,Coperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37356,16930,Sequachee Valley Electric Coop,TN,dBundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37379,16930,Sequachee Valley Electric Coop,TN,Bundlced,Cooperative,0.1085857888486923,0.0694776075941995,0.2259120428269452
37380,16930,Sequachee Valley Electric Coop,kTN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37110,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1888141923221996,0.0694776075941995,0.0332948719704297
38585,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.0395239394096422,0.0694776075941995,0.1135433841592344
37313,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37397,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37301,16930,Sequachee Valley Electric Coop,TN,Bundlerd,Cooperatiev,0.1085857888486923,0.0694776075941995,0.1135433841592344
37327,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
190614,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37321,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.1788466139271784,0.1135433841592344
37381,16930,Sequachee Valley Electric Coop,TN,Bundled,Cooperative,0.1085857888486923,0.0694776075941995,0.1135433841592344
37820,16949,Sevier County Electric System,NT,Bundled,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37882,16949,Sevier County Electric System,TN,Bundled,Municicpal,0.103857968003137,0.0613081076998602,0.1001422842568825
37865,16949,Sevier County Electric System,TN,Bundled,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37863,-14619,Sevier County Electric System,TN,Bundled,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37738,16949,Sevier County Electric System,TN,Bundled,Municipl,0.0323113223271429,0.0613081076998602,0.1001422842568825
37886,16949,Sevier County Electric System,TN,Bundled,Municipal,0.103857968003137,0.0613081076998602,0.2068440879949118
37722,16949,Sevier County Electric System,TN,Bundled,Municipal,0.0340876589160988,0.0613081076998602,0.1001422842568825
150934,16949,Sevier County Electric System,TN,Bundled,Munciipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37871,16949,Sevier County Electric System,TN,Bundled,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37862,16949,Sevier County Electric System,TN,Bundlezd,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37764,16949,Sevier County Electric System,TN,Bundled,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37920,16949,Sevier County Electric System,TN,Bundled,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37725,16949,Sevier County Electric System,TN,Bundgled,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
37864,16949,Sevier County Electric System,TN,Bundled,Municipal,0.103857968003137,0.0613081076998602,0.0394073617886743
37868,16949,Sevier Cousnty Electric System,N,Bunded,Municipal,0.103857968003137,0.0613081076998602,0.1001422842568825
55379,16971,Shakopee Public Utilities Comm,MN,Bundled,Municipal,0.1296827305522153,0.0971067965371091,0.1301248644678395
55347,16971,Shakopee Public Utilities Comm,MN,Bundled,Municipal,0.1296827305522153,0.0971067965371091,0.1301248644678395
55318,16971,Shakopee Public Utilities Comm,MN,Budnled,Municipal,0.1296827305522153,0.0971067965371091,0.1301248644678395
54166,17011,Shawano Municipal Utilities,WI,Bundled,Municipal,0.037905728520624,0.072075372017258,0.1060054455899899
35677,42520,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35674,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35654,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35672,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.0294468120489351
35661,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.2261774507421899
35646,17033,Sheffield Utilities,AfL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35653,17033,Sheffield Utilities,AL,Bunded,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35660,17033,Sheffield Utilioties,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35616,17033,Sheffield Utilities,LA,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35582,41340,Sheffield Utilities,L,Bundled,Municipal,0.1291662570052109,0.1569396204369878,0.1097555471302966
35645,51603,Sheffeld Utilities,AL,Bunded,Municpial,0.1291662570052109,0.0488277924169439,0.1097555471302966
35633,40196,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35634,40186,pSheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35630,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
35618,17033,Sheffield Utilities,AL,Bundled,Municipal,0.1291662570052109,0.0488277924169439,0.1097555471302966
46148,17038,RushShelby Energy,NI,Bhundled,Coperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
47006,17038,RushShlby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46146,17038,RushShelby Energy,IN,Bundled,Cooperative,0.0319953808923695,0.1975134303508056,0.1439621493217111
46115,17038,RushShelby Energy,N,Bunzdled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46110,17038,RushShelby Energy,IN,Bundled,Cuooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
47352,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.036231596455485
47024,17038,RsuhShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46127,17038,RushShelby Energy,NI,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46163,17038,RushShelby Energy,sIN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.0410230184626645
46117,17038,RushShelbyz Energy,IN,Bundlebd,Cooperaive,0.1253268296970096,0.1671768475681296,0.1439621493217111
46259,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
47272,17038,RushShelby Energy,IN,Bundled,ooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46126,17038,RushShelby Energy,IN,Bunled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46150,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
47036,17038,RushShelby Energy,NI,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46155,-14675,RushShelby Energy,IN,Bundled,oCoperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46161,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46239,-14277,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.1836137948059309,0.1960133389544208
47240,47791,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46131,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46162,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46156,17038,RushShelby Energy,IN,Bundled,Cooperatiev,0.1253268296970096,0.0745604943059855,0.1439621493217111
46182,17038,RushShelby Eergy,NI,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
47331,17038,RushShelby Eenrgy,IN,Bundlde,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46176,17038,RushbShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46124,17038,RushShelby Energy,IN,Bundled,oCoperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
47234,17038,RushShelby Energy,IN,Bundled,Cooperatiev,0.1253268296970096,0.1910480664070389,0.2578019192332975
46133,17038,RushShelby Energy,IN,Bundled,Cooperative,0.0316920134574233,0.0745604943059855,0.1439621493217111
46130,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46140,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
46173,17038,RushShelby Energy,IN,Bunled,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
189660,17038,RushShelby Energy,IN,Bundled,Cooperative,0.1253268296970096,0.1719415781524135,0.1439621493217111
46104,17038,RushShelby Energy,IN,Bundljed,Cooperative,0.1253268296970096,0.0745604943059855,0.1439621493217111
62531,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
187950,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.2202185680208668,0.0998810123106494,0.1679196733232645
61914,43648,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62080,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62549,17040,"Shelby Electric Coop, Inc",IL,Bundled,Coopjerative,0.1191350469196246,0.0998810123106494,0.1679196733232645
61925,39410,"Shelby Electric Coop, Inc",IL,Bundlde,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62431,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62555,17040,"Shelby Electric Coop, Inc",IL,Bunlded,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62554,17040,"Shelby Electric Coop, Inc",IL,Bundled,Coopertive,0.1191350469196246,0.0998810123106494,0.2100749455696551
62546,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62522,-15187,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62510,53474,"Shelby Electric Coop, Inc",LI,Bundled,Cooperative,0.1191350469196246,0.1716061196103843,0.1679196733232645
62558,42748,"hSelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62565,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62550,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62463,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62539,17040,"Shelby Electric Coop, Inc",IL,Bundlde,Cooperative,0.1191350469196246,0.0998810123106494,0.0372994880251384
62075,52293,"Shelby Electric Coop ,Inc",LI,Bundled,Cooperative,0.1191350469196246,0.1895129525566417,0.1679196733232645
61818,17040,"hSelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62560,17040,"Shelby Electric Coop, Inc",IL,Bundled,Coopreative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62465,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.2286330861143918,0.0998810123106494,0.1679196733232645
62515,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62557,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62094,17040,"Shelby Electric Coop, Inc",IL,Bundled,Coopertaive,0.1191350469196246,0.0998810123106494,0.1679196733232645
62567,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.1726421130205302,0.1679196733232645
62015,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62571,39941,"Shelby Electric Coop, Inc",L,Bundled,Cooperative,0.2294333647616982,0.0998810123106494,0.1679196733232645
62461,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1838997172489178,0.0998810123106494,0.1679196733232645
62545,17040,"Shelby Electric Coop, Inc",rIL,Bundled,Cooperative,0.1191350469196246,0.1590404281536883,0.1679196733232645
62422,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
61937,17040,"Shelby Electric Coop, Inc",IL,Bundlde,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62553,17040,"Shelby Electric Coop ,Inc",IL,Bundled,Cooperativae,0.1191350469196246,0.0998810123106494,0.1679196733232645
62414,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62521,17040,"Shelby Electric Coop, Inc",IL,Bundlde,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
61951,52283,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62534,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62501,17040,"Shelby Electric Coop, Inc",IL,Bundlde,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62513,17040,"Shelby Electric Coop, Inc",LI,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62544,17040,"Shelby Electric Coop, Inc",IL,Bundld,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62538,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62551,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooprative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62556,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62547,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
61957,38431,"Shelby Electric Coop, Inc",IL,Bundlead,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62051,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62568,17040,"Shelby Electric Coop, Inc",IL,Bqundled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62438,17040,"Shelby Electric Coop, Inc",L,Bunedled,Cooperative,0.1191350469196246,0.0998810123106494,0.1679196733232645
62444,17040,"Shelby Electric Coop, Inc",IL,Bundled,Cooperatie,0.1191350469196246,0.0998810123106494,0.1679196733232645
40036,17044,"Shelby Energy Co-op, Inc",KY,Bundld,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40019,17044,"Shelby Energy Co-op, Inc",KY,Bunudled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40068,17044,"Shelbyr Energy Co-op, Inc",KY,Bunlded,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40023,17044,"Shelby Energy Co-oop, Inc",KY,Bundled,Coofperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40003,17044,"Shelby Energy Co-op, Inc",KhY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40077,17044,"Shelby Energy Co-op, Inc",KY,Bundbled,Cooperative,0.0837841130604288,0.0628622499683187,0.031610700164685
40046,46208,"Shelby Energy Co-op, Inc",KY,Bundlde,Cooperatwive,0.0837841130604288,0.0628622499683187,0.1053138140991218
40045,17044,"Shelby Energy Co-op, Inc",KY,Bundld,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
162534,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40359,17044,"Shelby Energy Co-op, Inc",YK,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40057,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.1623069596552811,0.2094564076357392
40076,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperatve,0.0837841130604288,0.0628622499683187,0.1053138140991218
40022,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40011,17044,"Shelby Energy Co-op, Inc",Y,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40075,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
41008,17044,"Shelby Energy Co-op, Inc",YK,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.0295882294853266
170932,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40031,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.242520128223567,0.0628622499683187,0.1053138140991218
40245,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40071,17044,"ShelbyE nergy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40006,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
191181,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40014,17044,"Shelby Energy Co-op, Inc",KY,undled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40601,17044,"Shelby Energy Co-op, Icn",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.266643050329834
40342,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40363,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40065,17044,"Shelby Energy Co-op, Inc",Y,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
41098,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.031006498752398
40055,17044,"Shelby Energy Co-op, Inc",KY,Bundledd,ooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40070,17044,"Shelby Energy Co-op, Inc",KY,Bundled,Cooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
40058,17044,"Shelby Energy Co-op, Inc",KY,Bundled,dCooperative,0.0837841130604288,0.0628622499683187,0.1053138140991218
187566,17047,City of Shelbyville - (TN),TN,Bundled,Municipal,0.1031095786410224,0.0636077135879533,0.1030891270685732
161235,17066,Shenandoah Valley Elec Coop,AV,Budnled,Cooperatvie,0.1052270650506025,0.0733329206231735,0.1136204164631585
22644,48595,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
24485,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
22655,17066,Shenandoah Vailley Elec Coop,VA,uBndled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
24487,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooprative,0.1052270650506025,0.0733329206231735,0.1136204164631585
24441,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.2362776969102059,0.0733329206231735,0.0416579948542284
22602,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
22611,17066,Shenandoah Valley Elec Coop,xVA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
24413,17066,Shenandoah Valley Elec Coop,VA,Bndled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
24442,17066,Shenandoah Valley Elec Coop,bVA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.228696561104147
22654,17066,Shenandoah Valley Elec Coop,VA,Bundled,Coopcerative,0.1052270650506025,0.0733329206231735,0.1136204164631585
24439,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
22625,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
22833,17066,Shenandoah Valley Elec Coop,VfA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
189632,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
22660,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
22740,17066,Shenandoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
22976,17066,Shenanldoah Valley Elec Coop,VA,Bundled,Cooperative,0.1052270650506025,0.0733329206231735,0.1136204164631585
