X,Y,OBJECTID,FET_TYPE,FET_SUBTYPE,FET_NAME,ADM_UNIT_CD,ADMIN_ST,LAT,LONG,created_date,last_edited_date,DESCRIPTION,WEB_LINK,UNIT_NAME,WEB_DISPLAY,PHOTO_LINK,PHOTO_THUMB,SEASON_RSTRCT,SEASON_OPEN,SEASON_CLOSE,NOTES,GlobalID,COORD_SRC_TYPE,ORIG_STATE_FET_TYPE
180707.8346,4357512.4041,3841,10,Campground,North Fruita Desert Lower Campground,COG01000,CO,39.32959797,-108.70380388,,2017/10/20 15:16:40+00,North Fruita Desert Lower Campground,,,YES,,,,,,,{0F4A6171-C361-443C-B80F-815CDF0E3183},UNK,
175524.6227,4312850.9289,3850,3,Campsite - Developed - Non Reservable - Fee,Mud Springs Group Site B4,COG01000,CO,38.90538799,-108.7401824,,2017/10/20 15:16:40+00,Mud Springs,,,YES,,,,,,,{D6155C36-6123-41AD-B10E-58C2E83354D6},UNK,
175725.5762,4312812.9671,3851,3,Campsite - Developed - Non Reservable - Fee,Mud Springs Overflow Site O2,COG01000,CO,38.90538799,-108.7401824,,2017/10/20 15:16:40+00,Mud Springs,,,YES,,,,,,,{5696E665-97DC-4224-B6A5-87D873F6D92C},UNK,
175703.2046,4312912.9044,3854,3,Campsite - Developed - Non Reservable - Fee,Mud Springs A10,COG01000,CO,38.90555209,-108.73958628,,2017/10/20 15:16:40+00,Mud Springs,,,YES,,,,,,,{79EA7CED-C29F-4EA9-9695-AE2A9A214174},UNK,
450566.8116,4163409.605,3864,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 12,COF03000,CO,37.61646241,-105.56013058,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{FC913451-C868-40AF-B351-58CD71BA719D},,
387358.745,4189079.634,3865,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 20,COF03000,CO,37.84220469,-106.28020413,,,,,Penitente Canyon SRMA,YES,,,,,,,{375F03EB-84AE-45A1-88EC-C4E397D74499},,
450561.8341,4163647.1426,3866,5,Toilet,Zapata Falls Campground toilet 2,COF03000,CO,37.61860308,-105.56020304,,,,,Zapata Falls SRMA,YES,,,,,,,{97945472-2AD8-4654-88DC-0765BB70DF16},,
387032.404,4189083.012,3867,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 13,COF03000,CO,37.84219475,-106.28391277,,,,,Penitente Canyon SRMA,YES,,,,,,,{BC488EFC-B068-44FC-BC31-1EFAFD8F3286},,
386875.465,4189012.008,3868,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 3,COF03000,CO,37.84153549,-106.28568491,,,,,Penitente Canyon SRMA,YES,,,,,,,{7C8A4E0E-D2D7-4290-8D06-8E5421BDB92E},,
386809.8519,4189194.9573,3869,4,Picnic Area,Penitente Gazebo,COF03000,CO,37.84317587,-106.28645909,,,,,,YES,,,,,,,{EC61D8C5-A71E-473E-8C1E-0FD56315EE94},,
386882.1234,4189223.3609,3870,5,Toilet,Penitente Parking 2,COF03000,CO,37.84344078,-106.28564232,,,,,,YES,,,,,,,{723A77DF-E2A6-471D-89AD-EE8D4C558A87},,
450533.6282,4163601.5154,3872,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 4,COF03000,CO,37.61819032,-105.56051955,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{E91D6639-0A6B-464D-99FF-85C9DF34A581},,
386993.798,4189111.213,3873,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 10,COF03000,CO,37.84244408,-106.28435585,,,,,Penitente Canyon SRMA,YES,,,,,,,{82951499-FEC3-4D51-9C35-500D3EA3531C},,
450653.0884,4163413.1998,3874,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 18,COF03000,CO,37.61649944,-105.55915325,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{72416531-956D-4C69-B094-C10476672F89},,
447502.9582,4164748.0769,3875,7,Access Point,Zapata Falls Road,COF03000,CO,37.62835615,-105.59494176,,,,,Zapata Falls SRMA,YES,,,UNK,,,,{6B4C575A-D352-48A8-870B-7E90E1EE86E5},,
450586.9981,4163458.827,3876,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 13,COF03000,CO,37.61690713,-105.55990518,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{A3E95D91-BEF5-4970-9631-0CA2E071B2BE},,
446994.167,4152967.1551,3877,7,Staging Area,Como Lake Road Staging,COF03000,CO,37.52214484,-105.59985517,,,,,,YES,,,UNK,,,,{702E4493-BC1C-4DE0-A9B6-A4BDB2FCF0DA},,
435093.9354,4115141.3795,3878,4,Interpretive Site,Rio Grande Natural Area,COF03000,CO,37.18045452,-105.731204,,,,,,YES,,,,,,,{D0DC88CF-ED0A-49B3-AB16-D706473EEE94},,
384777.9578,4180465.3402,3879,4,Interpretive Site,Ancient Valley Interp Site,COF03000,CO,37.76426014,-106.3081586,,,,,,YES,,,,,,,{57BE5073-5A8A-429B-B456-29B241D01D98},,
386947.844,4189121.849,3880,3,Campsite - Developed - Reservable - Fee, Penitente Canyon Site 9,COF03000,CO,37.84253423,-106.28487967,,,,,Penitente Canyon SRMA,YES,,,,,,,{5382B281-5831-4E1F-8DD3-34BF79F4FBE7},,
387049.316,4189039.486,3881,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 14,COF03000,CO,37.84180464,-106.28371381,,,,,Penitente Canyon SRMA,YES,,,,,,,{EA515077-0A9C-4510-A930-6BCFF140D3B3},,
450506.2519,4163369.2318,3882,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 10,COF03000,CO,37.61609526,-105.56081402,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{C72FE84D-3C44-4EA6-A07E-345B8EE2451B},,
450543.177,4163852.5237,3883,8,Parking Area,Zapata overflow parking,COF03000,CO,37.62045318,-105.56042833,,,,,Zapata Falls SRMA,YES,,,,,,,{B1F13103-23A2-49B8-A0AD-220BD1A650E8},,
387121.658,4189060.819,3884,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 17,COF03000,CO,37.84200583,-106.28289514,,,,,Penitente Canyon SRMA,YES,,,,,,,{7CBC18D6-6328-439E-9915-8D4B9FE8E297},,
450536.9466,4163696.0881,3885,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 2,COF03000,CO,37.61904289,-105.56048835,,,ADA Group Camping,,Zapata Falls SRMA,YES,,,,,,,{C742029F-D8AD-43EA-B0A5-088FB5F02E24},,
450534.4578,4163642.4416,3886,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 3,COF03000,CO,37.61855923,-105.56051292,,,ADA Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{66668E62-D84E-4813-AC65-A231A0733108},,
387023.248,4189014.758,3888,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 12,COF03000,CO,37.84157859,-106.28400614,,,,,Penitente Canyon SRMA,YES,,,,,,,{CCBD4143-F880-4DEC-AC01-6611D60B85F6},,
450586.1686,4163635.5284,3889,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 23,COF03000,CO,37.61849971,-105.55992652,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{A54D16AE-12BA-4193-9056-107F2E119519},,
450637.0497,4163542.8915,3890,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 21,COF03000,CO,37.6176675,-105.55934374,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{A7D31A0A-C604-496E-AE6F-C0BB7981F9D6},,
450684.6126,4163455.5087,3891,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 19,COF03000,CO,37.61688247,-105.55879892,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{C2E58223-01CA-4617-852E-6532BD74C173},,
450616.5867,4163430.8976,3892,5,Toilet,Zapata Fall Campground toilet,COF03000,CO,37.61665699,-105.55956804,,,,,Zapata Falls SRMA,YES,,,,,,,{B4BB3EBA-3E90-4432-92C3-A300230FB16B},,
386923.982,4189053.516,3893,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 5,COF03000,CO,37.84191553,-106.28514012,,,,,Penitente Canyon SRMA,YES,,,,,,,{8E5BD8DD-0609-4A1E-B8F9-10770CCF342B},,
386906.509,4189029.755,3894,3,Campsite - Developed - Reservable - Fee, Penitente Canyon Site 4,COF03000,CO,37.84169925,-106.28533495,,,,,Penitente Canyon SRMA,YES,,,,,,,{D8940472-F11C-49F8-8CE3-F334C7729B42},,
450612.7265,4163593.6631,3895,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 22,COF03000,CO,37.6181238,-105.55962277,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{6AE4B1CF-ABB9-41A3-8A12-AAF1AB5B2742},,
386930.338,4188987.867,3896,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 6,COF03000,CO,37.84132476,-106.28505764,,,,,Penitente Canyon SRMA,YES,,,,,,,{35FABFC4-9CFB-4AA2-A641-91BE3E9AEEF9},,
450624.3294,4163474.8656,3897,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 16,COF03000,CO,37.6170537,-105.55948328,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{878E098A-7563-4865-B620-0FF5C268C5BD},,
386888.5067,4188876.5089,3898,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 19,COF03000,CO,37.84031614,-106.28551553,,,Group Area,,Penitente Canyon SRMA,YES,,,,,,,{E35CCC69-15FD-4335-9085-AF154DBB3AAB},,
450572.3421,4163555.8883,3899,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 14,COF03000,CO,37.61778116,-105.5600778,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{F04C229F-375B-4B38-80B3-E9607D0EE0AC},,
387177.823,4189137.711,3900,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 24,COF03000,CO,37.84270564,-106.28226895,,,,,Penitente Canyon SRMA,YES,,,,,,,{5FFCCAD7-F68D-4014-BE93-B92DF2F5C3C6},,
450684.6125,4163525.4702,3901,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 20,COF03000,CO,37.61751303,-105.55880364,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{B2425114-8F70-4481-900A-5B0537DCD51A},,
386224.8112,4167034.1467,3902,7,Trail Head,Multiple Trail Trailhead,COF03000,CO,37.64341202,-106.2896368,,,,,,YES,,,UNK,,,,{95BBC418-5679-4B3D-9B4F-CDA4AB90295B},,
387244.853,4189093.189,3903,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 23,COF03000,CO,37.84231275,-106.28150036,,,,,Penitente Canyon SRMA,YES,,,,,,,{41F6C1D8-AAEE-4631-B718-CA905AF8EBB5},,
450528.0977,4163559.2067,3904,3,Campsite - Developed - Reservable - Fee, Zapata Falls Site 5,COF03000,CO,37.61780869,-105.56057935,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{8E3B4C7A-A0F3-4CB9-B8CE-E8C73D9D986C},,
450609.95,4163514.1326,3905,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 15,COF03000,CO,37.61740684,-105.55964886,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{4551DA39-60CB-4886-B47C-427398FBAC2F},,
387004.432,4189039.082,3906,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 11,COF03000,CO,37.84179544,-106.28422374,,,,,Penitente Canyon SRMA,YES,,,,,,,{091C07BB-6F52-4EBD-83A6-DF5B5B1B6D57},,
450473.3451,4163403.5214,3907,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 8,COF03000,CO,37.61640254,-105.56118919,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{70952C15-1CA4-4C7E-929C-45B6E2186A32},,
450602.4837,4163394.3959,3908,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 17,COF03000,CO,37.61632724,-105.55972536,,,ADA RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{202E121F-2A70-43F0-9BC9-606AE23D08B6},,
450578.7023,4163371.4441,3909,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 11,COF03000,CO,37.6161191,-105.55999327,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{DA396C36-45CA-4A12-A77D-E5DB841942FF},,
387095.75,4189077.021,3910,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 16,COF03000,CO,37.84214861,-106.28319205,,,,,Penitente Canyon SRMA,YES,,,,,,,{3A635626-4A93-4211-848F-1AE06AF38AEE},,
386951.661,4189074.386,3911,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 8,COF03000,CO,37.84210702,-106.28482888,,,,,Penitente Canyon SRMA,YES,,,,,,,{AC1DBA91-4D81-4E6D-B8EE-912B6D5E116F},,
450601.6541,4163707.1492,3912,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 25,COF03000,CO,37.61914606,-105.5597559,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{C2CB6642-38AE-4BAA-80E9-A61767C3783C},,
432715.0701,4103875.0741,3913,4,Point of Interest,Labatos Bridge,COF03000,CO,37.07873791,-105.75698901,,,,,,YES,,,,,,,{0B971A02-4330-4F9F-9264-A7E28412E17C},,
387354.743,4189088.838,3914,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 21,COF03000,CO,37.84228713,-106.28025104,,,,,Penitente Canyon SRMA,YES,,,,,,,{2EB842CA-00D6-4282-BCC2-53C76CCEC95D},,
450541.0945,4163504.7306,3915,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 6,COF03000,CO,37.6173184,-105.5604284,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{4F9F8B42-8F46-4A0D-8B5D-0A85FCA401BA},,
386855.318,4188986.451,3916,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 1,COF03000,CO,37.84130269,-106.28590984,,,,,Penitente Canyon SRMA,YES,,,,,,,{79323987-81FB-456A-A5D3-0ED537801504},,
450501.551,4163447.4893,3917,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 7,COF03000,CO,37.61680035,-105.56087258,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{1ED3B0FE-493A-4A71-B9F9-DCA0DC2B6D00},,
450578.1492,4163691.1105,3918,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 24,COF03000,CO,37.61900024,-105.56002115,,,RV Suitable Sites,,Zapata Falls SRMA,YES,,,,,,,{51FBC89A-0C53-42A7-8D67-462B47FE111B},,
379867.351,4168733.8218,3919,7,Trail Head,Pronghorn Trail System Trailhead,COF03000,CO,37.65791793,-106.36195988,,,,,,YES,,,UNK,,,,{265B19CE-445B-4DDA-98B7-F30AF59344E5},,
387099.746,4189019.607,3920,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 18,COF03000,CO,37.84163176,-106.28313768,,,,,Penitente Canyon SRMA,YES,,,,,,,{5F1482A0-02D5-400A-A08C-670BF85651C4},,
387329.316,4189104.212,3921,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 22,COF03000,CO,37.84242252,-106.28054235,,,Group site,,Penitente Canyon SRMA,YES,,,,,,,{36213516-CC0B-4714-8BE3-A4530D41841D},,
386890.477,4188967.241,3922,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 2,COF03000,CO,37.84113396,-106.28550733,,,,,Penitente Canyon SRMA,YES,,,,,,,{09108C7F-8398-40F6-93C9-A16080A2A903},,
384709.41,4179226.1894,3923,7,Staging Area,Elelphant Rocks Loop,COF03000,CO,37.75308562,-106.3087399,,,,,,YES,,,UNK,,,,{CDA2B12F-F4DB-44E6-A857-0129A4648764},,
387009.586,4189258.139,3924,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 26,COF03000,CO,37.84376997,-106.28419941,,,,,Penitente Canyon SRMA,YES,,,,,,,{F0BCC8B5-94BE-4964-A7C4-784743842022},,
387061.925,4189166.52,3925,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 25,COF03000,CO,37.84295089,-106.28359038,,,,,Penitente Canyon SRMA,YES,,,,,,,{5B33DE43-B0AB-44A9-BC4C-2492A82F1ED9},,
386955.531,4189019.894,3926,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 7,COF03000,CO,37.84161647,-106.28477639,,,,,Penitente Canyon SRMA,YES,,,,,,,{4CE3B347-2950-4366-9163-19B524D3D071},,
450483.3001,4163349.8749,3927,3,Campsite - Developed - Reservable - Fee,Zapata Falls Site 9,COF03000,CO,37.61591956,-105.56107276,,,Tent Camping,,Zapata Falls SRMA,YES,,,,,,,{79AD9022-A2E0-43B7-8159-1143E3201E4F},,
387081.639,4189057.47,3928,3,Campsite - Developed - Reservable - Fee,Penitente Canyon Site 15,COF03000,CO,37.84197069,-106.28334934,,,,,Penitente Canyon SRMA,YES,,,,,,,{8A6D39A8-101C-4F4C-81D0-511FE22C692C},,
214140.973,4502509.5781,3929,3,Campsite - Primitive - Non Reservable - No Fee,Sand Wash Basin Draw 1 Camping (Moe),CON01000,CO,40.62399,-108.37955,,,Camping - Disperse - Draw 1 - Moe,,,YES,,,,,,FAMS Coordinate,{3369668D-A0E6-4EFF-A0F8-F29E578CC8C0},OTH,
240806.516,4484829.3681,3930,8,Parking Area,West Juniper Mountain Trailhead Parking,CON01000,CO,40.47373,-108.0575,,,Parking - 66' x 132' - Aggregate,,,YES,,,,,,FAMS Coordinate,{C5E980F7-86AD-4BDC-AC52-66592C936D13},OTH,
256608.5101,4478234.5044,3931,4,Interpretive Site,West Duffy Mountain Entrance Kiosk,CON01000,CO,40.41917,-107.8688,,,Kiosk - 1 Panel - Wood - Entrance,,,YES,,,,,,FAMS Coordinate,{47D19265-4FCD-4706-BFCD-0EF2080F669F},OTH,
346596.3719,4462623.1643,3932,4,Cabin,Sarvis Creek Cabin,CON01000,CO,40.30005,-106.80503,,,Sarvis Creek Cabin,,,YES,,,,,,FAMS Coordinate,{05BE4553-10DD-4043-B084-DDC081C45D75},OTH,
208970.3283,4522387.9729,3933,8,Parking Area,Sand Wash Basin Copper Springs Parking,CON01000,CO,40.80094,-108.4498,,,Parking - 25' x 25' - Copper Springs Kiosk - Natural,,,YES,,,,,,FAMS Coordinate,{683FC380-0722-4046-B419-C2D313F9AE25},OTH,
214041.3183,4502870.3502,3934,3,Campsite - Primitive - Non Reservable - No Fee,Sand Wash Basin Draw 2 Camping (Larry),CON01000,CO,40.6272,-108.38089,,,Camping - Disperse - Draw 2 - Larry,,,YES,,,,,,FAMS Coordinate,{EBAB5934-BAD8-4B34-8BB2-57942528CE2F},OTH,
208972.1033,4522390.1271,3935,4,Interpretive Site,Sand Wash Basin Copper Springs Kiosk,CON01000,CO,40.80096,-108.44978,,,Kiosk - Plastic - 1 Panel - Copper Springs,,,YES,,,,,,FAMS Coordinate,{E83DFAB9-B20F-44A2-B3E3-F8115F92C154},OTH,
339215.1428,4476917.1412,3936,8,Parking Area,Emerald Mountain Beall Parking,CON01000,CO,40.42737,-106.89544,,,Parking - 65' x 120' - Beall New - Aggregate,,,YES,,,,,,FAMS Coordinate,{0EB87FA1-3754-415A-AC90-A444DF90DB46},OTH,
257192.9944,4478263.3255,3937,4,Interpretive Site,Duffy Mountain Geologic Kiosk,CON01000,CO,40.4196,-107.86193,,,Kiosk - Plastic - 1 Panel - Geologic,,,YES,,,,,,FAMS Coordinates,{50BF3AE7-5FD7-437A-B985-204D6BFD0FE8},OTH,
339224.3077,4476909.1704,3938,4,Picnic Area,Emerald Mountain Beall Cabana,CON01000,CO,40.4273,-106.89533,,,Cabana - Steel - Beall Parking,,,YES,,,,,,FAMS Coordinate,{79E54B36-AA74-4759-907A-EF9BF200A61F},OTH,
262457.6139,4473818.2192,3939,4,Interpretive Site,Duffy Mountain Lower Vista Interpretive Panel,CON01000,CO,40.38112,-107.79829,,,Interpretive Panel - Lower Vista,,,YES,,,,,,FAMS Coordinates,{5BBD242A-44F7-4DF2-911C-B9E7BAEB9BCE},OTH,
208256.138,4506922.8067,3940,8,Parking Area,Sand Wash Basin Horse Arch Parking,CON01000,CO,40.66162,-108.45105,,,Parking - 25' x 25' - Horse Arch - Natural,,,YES,,,,,,FAMS Coordinate,{310F0D46-2ED0-454C-864E-C7C4FB979F7D},OTH,
256593.1817,4478259.4528,3941,4,Picnic Area,West Duffy Mountain Middle Picnic Site,CON01000,CO,40.41939,-107.86899,,,Picnic - Single - Middle,,,YES,,,,,,FAMS Coordinate,{8F46BD7A-C4DE-4BA3-8E68-EA5EEC7C02B2},OTH,
261410.8672,4477110.937,3942,8,Parking Area,Duffy Mountain Upper Vista Parking,CON01000,CO,40.41045,-107.81184,,,Parking - 50 x 100' - Upper Vista - Aggregate,,,YES,,,,,,FAMS Coordinates,{BBF71074-B4E6-444B-B530-EADD1B1DA40B},OTH,
184611.0706,4521921.5934,3943,5,Toilet,Irish Canyon Interpretive Site Restroom,CON01000,CO,40.78776,-108.73775,,,Restroom,,,YES,,,,,,FAMS Coordinate,{B56FC832-D1D2-48D6-B5BF-B83A7C70BCDC},OTH,
184984.2955,4526546.7123,3944,10,Campground,Irish Canyon Camping (Single),CON01000,CO,40.82948,-108.73567,,,Camping - Single - 6 Sites,,,YES,,,,,,FAMS Coordinate,{FE7D4450-CDE5-4E77-BCE0-EE69949B3303},OTH,
218260.052,4487049.438,3945,4,Interpretive Site,East Cross Mountain Boat Ramp Kiosk,CON01000,CO,40.48636,-108.32404,,,Kiosk - Wood - 1 Panel - Boat Ramp,,,YES,,,,,,FAMS Coordinates,{BC170241-9D45-437A-9596-8C249A4FE6A8},OTH,
223493.7974,4487973.4952,3946,8,Parking Area,South Cross Mountain East Trailhead Parking,CON01000,CO,40.49643,-108.26279,,,Parking - 50' x 55' - Aggregate,,,YES,,,,,,FAMS Coordinate,{36086B16-1492-46B7-A9D9-55332C7AC003},OTH,
337419.9235,4479918.9901,3947,8,Parking Area,Emerald Mountain Trailer Parking,CON01000,CO,40.45405,-106.91736,,,Parking - 70' x 130' - Trailer - Aggregate,,,YES,,,,,,FAMS Coordinate,{BA668613-78F4-4045-9627-774E1528BB3E},OTH,
261421.0847,4477245.0816,3948,3,Campsite - Primitive - Non Reservable - No Fee,Duffy Mountain Upper Vista Camping,CON01000,CO,40.41166,-107.81177,,,Camping - Single - Disperse - Upper Vista,,,YES,,,,,,FAMS Coordinates,{F1F2932B-6D93-4A67-8501-D489B5892903},OTH,
171381.4835,4541598.9623,3949,3,Campsite - Primitive - Non Reservable - No Fee,Rocky Reservoir Single Camping,CON01000,CO,40.95943,-108.90459,,,Camping - Single (4),,,YES,,,,,,FAMS Coordinate,{5015714B-22E0-4DDE-A724-C95BA713BD72},OTH,
337453.6985,4479911.5929,3950,4,Interpretive Site,Emerald Mountain Ridge/Rotary Kiosk,CON01000,CO,40.45399,-106.91696,,,Kiosk - Steel - 3 Panel - Ridge Rotary,,,YES,,,,,,FAMS Coordinate,{B9A38355-EC9D-4A4F-8CFA-3AF559A1AC96},OTH,
256543.5705,4478248.8399,3951,2,Boat Ramp,West Duffy Mountain Boat Ramp,CON01000,CO,40.41928,-107.86957,,,Boat Ramp - 18' x 85' - Aggregate,,,YES,,,,,,FAMS Coordinate,{85E489EC-EDBB-42A1-8783-C2DB661410D3},OTH,
214282.5233,4502290.641,3952,4,Interpretive Site,Sand Wash Basin Entrance Kiosk,CON01000,CO,40.62207,-108.37778,,,Kiosk - Steel - 3 Panel - Sand Wash - Entrance,,,YES,,,,,,FAMS Coordinate,{B9E74A0C-EF85-43F4-AFB6-DD292D6FE0C4},OTH,
278448.5037,4494897.4886,3953,5,Toilet,Cedar Mountain Restroom,CON01000,CO,40.57523,-107.61747,,,Restroom,,,YES,,,,,,FAMS Coordinates,{CD463D0D-194C-4F4E-B816-7BA847A7EA54},OTH,
256658.8786,4478268.4321,3954,4,Picnic Area,West Duffy Mountain Cabana,CON01000,CO,40.41949,-107.86822,,,Cabana - Steel - Picnic,,,YES,,,,,,FAMS Coordinate,{72684011-990F-463F-B15B-A9064DC9B5A2},OTH,
346531.2451,4462640.0392,3955,5,Toilet,Sarvis Creek Restroom,CON01000,CO,40.30019,-106.8058,,,Restroom,,,YES,,,,,,FAMS Coordinate,{4A217B54-661D-42B1-BD8C-411B0DEBD23F},OTH,
184600.8481,4521919.8048,3956,8,Parking Area,Irish Canyon Interpretive Site Parking,CON01000,CO,40.78774,-108.73787,,,Parking - 75' x 192' - Aggregate,,,YES,,,,,,FAMS Coordinate,{F8D4C3FA-0C6B-4111-BE9D-0F146E50B020},OTH,
171372.9249,4541652.7537,3957,3,Campsite - Primitive - Non Reservable - No Fee,Rocky Reservoir Camping,CON01000,CO,40.95991,-108.90472,,,Camping - Group,,,YES,,,,,,FAMS Coordinate,{16F65206-4CA5-4528-997E-7E18CC0C1D3C},OTH,
278425.8244,4494932.6095,3958,4,Picnic Area,Cedar Mountain West Cabana,CON01000,CO,40.57554,-107.61775,,,Cabana - West - 9' x 14',,,YES,,,,,,FAMS Coordinates,{C23C40E9-ED81-483C-AB13-9E9244517430},OTH,
218296.4314,4487023.6051,3959,8,Parking Area,East Cross Mountain Restroom Parking,CON01000,CO,40.48614,-108.3236,,,Parking - 12' x 30' - Restroom - Aggregate,,,YES,,,,,,FAMS Coordinates,{2F91372A-E0BA-4581-8B14-655365A9C9F6},OTH,
213280.868,4482954.59,3960,8,Parking Area,Twelve Mile Mesa Trailhead Parking,CON01000,CO,40.44783,-108.38084,,,Parking - 40' x 150' - Natural,,,YES,,,,,,FAMS Coordinate,{DA2A9F42-BEE0-4587-86DE-7BCBD594A3F1},OTH,
341420.6679,4480790.4825,3961,4,Interpretive Site,Emerald Mountain Ridge Trailhead Kiosk,CON01000,CO,40.46267,-106.87042,,,Kiosk - Steel - 1 Panel - Ridge Trailhead,,,YES,,,,,,FAMS Coordinate,{630DB467-9232-4722-8E66-CD9346FFA55D},OTH,
184957.9869,4526504.4507,3962,5,Toilet,Irish Canyon Campground Restroom,CON01000,CO,40.82909,-108.73596,,,Restroom,,,YES,,,,,,FAMS Coordinate,{81CD3DCC-E79E-48B1-A261-79A13B5CB377},OTH,
214039.3848,4504757.4284,3963,8,Parking Area,Sand Wash Basin Staging Area Parking,CON01000,CO,40.64417,-108.38177,,,Parking - 250' x 250' - Staging area - Natural,,,YES,,,,,,FAMS Coordinate,{C0753473-D198-4DE6-B4EC-5F37621680EF},OTH,
346594.9889,4462638.7396,3964,4,Picnic Area,Sarvis Creek Patio Picnic Site,CON01000,CO,40.30019,-106.80505,,,Picnic Unit on Patio,,,YES,,,,,,FAMS Coordinate,{67722C00-0AC6-495B-9EF0-AB51E432E78F},OTH,
278426.737,4494934.8047,3965,4,Picnic Area,Cedar Mountain East Cabana,CON01000,CO,40.57556,-107.61774,,,Cabana - East - 9' x 12',,,YES,,,,,,FAMS Coordinates,{F5DFFB62-73A9-4649-8D44-1624C2B48F4A},OTH,
278620.3594,4494664.59,3966,8,Parking Area,Cedar Mountain East Parking,CON01000,CO,40.57318,-107.61536,,,Parking - East - 25' x 30' - Aggregate,,,YES,,,,,,FAMS Coordinates,{A83BA051-289A-44FD-A312-08DF7E21925B},OTH,
262510.2274,4473762.0994,3967,8,Parking Area,Duffy Mountain  Lower Vista Parking,CON01000,CO,40.38063,-107.79765,,,Parking - 100' x 100' - Lower Vista - Natural,,,YES,,,,,,FAMS Coordinates,{F3BE92CC-9568-4B13-9D14-266F19C7B478},OTH,
