county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angeles,California,6037,12/30/2020 12:00:00 AM,34.30828379,-118.2282411,818698,-33585,-14957416,26682,11513,85,37016,91
Los Angeles,California,3195,12/31/2020 12:00:00 AM,34.30828379,-72.06497198541234,829549,100496,2490518,27064,10851,-71,38256,382
Los Angeles,California,6037,01/01/2021 12:00:00 AM,34.30828379,-118.2282411,841392,11089,2529480,27563,11843,237,38962,499
Los Angeles,California,5256,01/02/2021 12:00:00 AM,34.30828379,-118.2282411,853440,11349,2567843,28106,12048,260,38363,543
Los Angeles,California,7591,01/03/2021 12:00:00 AM,34.30828379,-118.2282411,872204,11554,2609088,28625,18764,205,41245,519
Los Angeles,California,6037,01/04/2021 12:00:00 AM,34.30828379,-118.2282411,889405,11863,2653925,29169,17201,309,44837,544
Los Angeles,California,6037,01/05/2021 12:00:00 AM,20.138153807320656,-62.916374290252165,907077,12090,2704483,29732,17672,227,50558,563
Los Angeles,California,6834,01/06/2021 12:00:00 AM,34.30828379,-160.88187356810485,920324,-35080,28702122,30043,13247,162,39525,311
Los Angeles,California,6037,01/07/2021 12:00:00 AM,19.18433425990508,-118.2282411,932901,12388,-12674131,30519,12577,136,40708,476
Los Angeles,California,6037,01/08/2021 12:00:00 AM,50.97877042095264,-118.2282411,947035,12706,2832085,31177,14134,318,47369,658
Los Angeles,California,6037,01/09/2021 12:00:00 AM,34.30828379,-118.2282411,959156,12972,2870104,31685,12121,266,38019,508
Los Angeles,California,6037,01/10/2021 12:00:00 AM,34.30828379,-118.2282411,976075,13244,2910044,32309,16919,272,39940,624
Los Angeles,California,6037,01/11/2021 12:00:00 AM,34.30828379,-118.2282411,-4568753,13504,2948054,32998,14557,260,38010,689
Los Angeles,California,6037,01/12/2021 12:00:00 AM,49.62340735646667,-102.57280701529308,1004693,13757,-13169961,33384,14061,253,35095,386
Los Angeles,California,6037,01/13/2021 12:00:00 AM,34.30828379,-118.2282411,1014753,13848,3014428,33619,10060,91,31279,235
Los Angeles,California,4237,01/14/2021 12:00:00 AM,34.30828379,-118.2282411,1024297,13937,3043005,33793,9544,89,28577,174
Los Angeles,California,6037,01/15/2021 12:00:00 AM,34.30828379,-118.2282411,1032806,14122,-13104436,34472,8509,185,35546,-184
Los Angeles,California,6037,01/16/2021 12:00:00 AM,34.30828379,-118.2282411,1038738,14416,3097632,35102,5932,294,19081,630
Los Angeles,California,6037,01/17/2021 12:00:00 AM,49.18693722066238,-118.2282411,1046591,14662,3122705,275057,7853,246,25073,735
Los Angeles,California,6037,01/18/2021 12:00:00 AM,34.30828379,-167.31905914525376,1054802,14894,3147207,277792,8211,232,24502,554
Los Angeles,California,6037,01/19/2021 12:00:00 AM,31.061714443293223,-118.2282411,1065505,15184,3168028,36900,10703,290,20821,509
Los Angeles,California,6037,01/20/2021 12:00:00 AM,34.30828379,-118.2282411,1073156,15262,3187475,-117624,7651,78,19447,237
Los Angeles,California,6037,01/21/2021 12:00:00 AM,34.30828379,-118.2282411,1079672,15314,3213222,228236,6516,52,25747,426
Los Angeles,California,5235,01/22/2021 12:00:00 AM,34.30828379,-118.2282411,1085488,76888,3235045,38272,5816,300,21823,709
Los Angeles,California,6037,01/23/2021 12:00:00 AM,34.30828379,-118.2282411,1091712,15897,3251292,38806,6224,283,16247,534
Los Angeles,California,6037,01/24/2021 12:00:00 AM,34.30828379,-118.2282411,-4143933,16127,3273905,39588,6699,230,22613,782
Los Angeles,California,6037,01/25/2021 12:00:00 AM,34.30828379,-118.2282411,1104720,16353,3293531,40280,6309,226,19626,692
Los Angeles,California,6037,01/26/2021 12:00:00 AM,34.30828379,-118.2282411,1111391,70691,3310949,40764,6671,299,17418,484
Los Angeles,California,6037,01/27/2021 12:00:00 AM,37.64474133143621,-138.5413012147893,1116948,-35574,3324264,-105077,5557,118,13315,240
Los Angeles,California,6037,01/28/2021 12:00:00 AM,34.30828379,-118.2282411,9126103,16857,3342647,41503,4159,87,18383,499
Los Angeles,California,6037,01/29/2021 12:00:00 AM,34.30828379,-118.2282411,1124975,17077,3355781,41951,3868,220,13134,448
Los Angeles,California,6037,01/30/2021 12:00:00 AM,34.30828379,-118.2282411,1129730,17324,29285017,-119714,4755,247,12500,583
Los Angeles,California,4995,01/31/2021 12:00:00 AM,34.30828379,-118.2282411,1134595,17555,3382932,43164,4865,231,14651,630
Los Angeles,California,6037,02/01/2021 12:00:00 AM,26.72187538885428,-118.2282411,1138970,17772,3399745,43773,4375,217,16813,609
Los Angeles,California,6037,02/02/2021 12:00:00 AM,34.30828379,-118.2282411,1143591,17959,-12345368,44157,4621,187,8496,384
Los Angeles,California,6037,02/03/2021 12:00:00 AM,34.30828379,-118.2282411,1146483,18047,3417982,44387,2892,88,9741,230
Los Angeles,California,6037,02/04/2021 12:00:00 AM,34.30828379,-118.2282411,1149346,99950,3432088,44733,2863,99,14106,346
Los Angeles,California,6037,02/05/2021 12:00:00 AM,34.30828379,-118.2282411,1152430,18367,31046063,45226,3084,221,10584,493
Los Angeles,California,6037,02/06/2021 12:00:00 AM,34.30828379,-118.2282411,1155491,18519,-14448663,45701,3061,152,8504,475
Los Angeles,California,6037,02/07/2021 12:00:00 AM,34.30828379,-118.2282411,7984513,18678,3461753,46254,3303,159,10577,553
Los Angeles,California,5598,02/08/2021 12:00:00 AM,43.99326553297965,-89.09272278547347,9405699,18804,3471311,46718,3132,126,9558,464
Los Angeles,California,6037,02/09/2021 12:00:00 AM,34.30828379,-118.2282411,1164880,18993,3480228,47133,2954,189,8917,415
Los Angeles,California,6037,02/10/2021 12:00:00 AM,45.920798769980365,-118.2282411,1166552,19068,3485841,47355,1672,75,5613,222
Los Angeles,California,6037,02/11/2021 12:00:00 AM,34.30828379,-118.2282411,7846593,19095,3491392,217480,1820,27,5551,70
Los Angeles,California,6037,02/12/2021 12:00:00 AM,34.30828379,-118.2282411,1169688,19216,-15711383,47834,1316,121,8479,409
Los Angeles,California,6037,02/13/2021 12:00:00 AM,33.063566617043406,-118.2282411,1171865,99538,-14286750,48244,2177,165,6531,410
Los Angeles,California,6037,02/14/2021 12:00:00 AM,42.96406896290375,-118.2282411,1174340,19514,3512396,48607,2475,113,5994,363
Los Angeles,California,3179,02/15/2021 12:00:00 AM,34.30828379,-118.2282411,1176843,19670,3521225,49165,2503,156,8829,558
Los Angeles,California,3548,02/16/2021 12:00:00 AM,34.30828379,-118.2282411,-4095124,19801,3527338,49481,2306,113,6113,316
Los Angeles,California,6037,02/17/2021 12:00:00 AM,34.30828379,-118.2282411,1180505,-34997,3531846,49722,1356,84,4508,241
Los Angeles,California,6037,02/18/2021 12:00:00 AM,49.078981957585896,-156.7199547125323,1181469,19906,3536946,49932,964,21,5100,210
Los Angeles,California,6037,02/19/2021 12:00:00 AM,34.30828379,-118.2282411,1183496,72393,3543340,50280,2027,163,6394,348
Los Angeles,California,6037,02/20/2021 12:00:00 AM,34.30828379,-118.2282411,1185559,20997,3549090,254434,2063,928,5750,1093
Los Angeles,California,6037,02/21/2021 12:00:00 AM,34.30828379,-118.2282411,1187542,21106,3554629,51863,1983,109,5539,490
Los Angeles,California,6037,02/22/2021 12:00:00 AM,34.30828379,-162.26234222328347,1189232,21241,3559682,52223,1690,135,5053,360
Los Angeles,California,4355,02/23/2021 12:00:00 AM,34.30828379,-134.29469866909267,1190894,21328,-14615227,52392,1662,87,4412,169
Los Angeles,California,6037,02/24/2021 12:00:00 AM,34.30828379,-93.94050785216588,1191923,21435,3567582,52625,1029,107,3488,233
Los Angeles,California,6037,02/25/2021 12:00:00 AM,34.30828379,-118.2282411,1192954,21467,3573549,-114993,1031,32,5967,307
Los Angeles,California,6037,02/26/2021 12:00:00 AM,34.30828379,-92.29891420034426,1194333,21569,3577966,53230,1379,102,4417,298
Los Angeles,California,8338,02/27/2021 12:00:00 AM,34.30828379,-118.2282411,1196017,21676,24734805,53506,1684,107,4354,276
Los Angeles,California,6037,02/28/2021 12:00:00 AM,25.27373302043448,-118.2282411,1198178,21780,3587567,53866,2161,104,5247,360
Los Angeles,California,6037,03/01/2021 12:00:00 AM,34.30828379,-118.2282411,1200128,21916,3592560,54274,1950,136,4993,408
Los Angeles,California,6037,03/02/2021 12:00:00 AM,34.30828379,-118.2282411,8730690,73201,3596760,54552,1740,111,4200,278
Los Angeles,California,6037,03/03/2021 12:00:00 AM,34.30828379,-118.2282411,1203152,22029,3599311,54641,1284,14,2551,310
Los Angeles,California,6037,03/04/2021 12:00:00 AM,34.30828379,-118.2282411,1204018,22041,3602445,54728,866,12,3134,87
Los Angeles,California,6037,03/05/2021 12:00:00 AM,34.30828379,-118.2282411,1205327,22104,3607891,276850,1309,63,5446,307
Los Angeles,California,6037,03/06/2021 12:00:00 AM,34.30828379,-118.2282411,1206740,22216,3611295,55288,1413,112,3404,253
Los Angeles,California,5895,03/07/2021 12:00:00 AM,19.77956777102169,-120.961187088502,8540374,-32994,3614852,55545,1284,103,3557,257
Los Angeles,California,6037,03/08/2021 12:00:00 AM,34.30828379,-118.2282411,1209849,22407,3618976,55867,1825,88,4124,322
Los Angeles,California,6037,03/09/2021 12:00:00 AM,34.30828379,-118.2282411,1209661,88832,3620890,56056,-188,42,1914,189
Los Angeles,California,3275,03/10/2021 12:00:00 AM,34.30828379,-118.2282411,1210270,22474,3623063,56198,609,25,2173,142
Los Angeles,California,7016,03/11/2021 12:00:00 AM,34.30828379,-118.2282411,1210663,22476,3626027,56289,393,2,2964,91
Los Angeles,California,6037,03/12/2021 12:00:00 AM,34.30828379,-118.2282411,1210961,22521,-13172123,-104806,298,45,2273,123
Los Angeles,California,6037,03/13/2021 12:00:00 AM,34.30828379,-118.2282411,1211739,22581,3631572,56639,778,-65,3272,227
Los Angeles,California,6037,03/14/2021 12:00:00 AM,34.30828379,-153.2584833839693,8418009,22666,3635179,56872,909,85,3607,233
Los Angeles,California,6037,03/15/2021 12:00:00 AM,34.30828379,-118.2282411,1213288,-35616,3638212,57030,640,56,3033,158
Los Angeles,California,7085,03/16/2021 12:00:00 AM,34.30828379,-118.2282411,1213792,22778,3640524,57053,504,116,2312,23
Los Angeles,California,6037,03/17/2021 12:00:00 AM,34.30828379,-118.2282411,1214178,22797,3641876,283501,386,19,1352,108
Los Angeles,California,6037,03/18/2021 12:00:00 AM,34.30828379,-118.2282411,1214754,22815,3645303,57420,576,18,3427,259
Los Angeles,California,4790,03/19/2021 12:00:00 AM,34.30828379,-118.2282411,1215179,22879,3647808,57599,425,64,2505,179
Los Angeles,California,6037,03/20/2021 12:00:00 AM,34.30828379,-118.2282411,1215772,22965,3650638,57824,593,86,2830,225
Los Angeles,California,6037,03/21/2021 12:00:00 AM,34.30828379,-118.2282411,-4598509,23022,3653168,58123,547,57,2530,299
Los Angeles,California,6037,03/22/2021 12:00:00 AM,34.30828379,-118.2282411,1217116,23056,3656610,58352,797,34,3442,229
Los Angeles,California,6037,03/23/2021 12:00:00 AM,34.30828379,-158.88708201096256,1217775,23080,3658714,58548,659,24,2104,196
Los Angeles,California,6037,03/24/2021 12:00:00 AM,43.78425470034577,-118.2282411,1218229,23103,3660713,-96244,454,23,1999,154
Los Angeles,California,6037,03/25/2021 12:00:00 AM,34.30828379,-81.41479948156078,1218643,23101,3663913,58776,414,-66,3200,74
Los Angeles,California,6037,03/26/2021 12:00:00 AM,34.30828379,-118.2282411,1219029,23111,3666266,58871,386,10,2353,95
Los Angeles,California,6037,03/27/2021 12:00:00 AM,25.540722027948853,-111.14369107776405,1219614,23144,3668745,58998,585,33,2479,127
Los Angeles,California,6037,03/28/2021 12:00:00 AM,34.30828379,-118.2282411,1220256,23191,3671349,59136,642,47,2604,138
Los Angeles,California,6037,03/29/2021 12:00:00 AM,34.30828379,-97.57747111712906,1220893,23236,3675191,59339,637,45,3842,203
Los Angeles,California,6037,03/30/2021 12:00:00 AM,37.31061508589984,-68.08348791235642,1220893,23264,3676183,59404,0,28,992,65
Los Angeles,California,6037,03/31/2021 12:00:00 AM,19.551846977108152,-118.2282411,1220893,23301,3676873,59458,0,37,690,54
Los Angeles,California,6037,04/01/2021 12:00:00 AM,26.9819049374118,-118.2282411,1222479,23301,3682861,59524,1586,0,5988,66
Los Angeles,California,6037,04/02/2021 12:00:00 AM,34.30828379,-118.2282411,-3987492,-40733,30401517,59609,323,1,2184,85
Los Angeles,California,6037,04/03/2021 12:00:00 AM,34.30828379,-118.2282411,1223205,23344,31178815,59716,403,42,2448,107
Los Angeles,California,6037,04/04/2021 12:00:00 AM,34.30828379,-118.2282411,1223821,87905,3690031,59856,616,46,2538,140
Los Angeles,California,6037,04/05/2021 12:00:00 AM,19.226882676618605,-118.2282411,1224547,23431,3693674,60013,726,41,3643,157
Los Angeles,California,6037,04/06/2021 12:00:00 AM,34.30828379,-118.2282411,1225299,23467,24044423,60104,752,36,3306,91
Los Angeles,California,6037,04/07/2021 12:00:00 AM,34.30828379,-118.2282411,1225796,23493,3700471,60172,497,26,3491,68
Los Angeles,California,6037,04/08/2021 12:00:00 AM,34.30828379,-118.2282411,1226219,23503,3704070,60211,423,10,3599,39
Los Angeles,California,6037,04/09/2021 12:00:00 AM,34.30828379,-118.2282411,8505352,23505,3706629,60260,408,2,2559,49
Los Angeles,California,8939,04/10/2021 12:00:00 AM,34.30828379,-101.87779556134322,1226964,23553,3708716,60409,337,48,2087,149
Los Angeles,California,6939,04/11/2021 12:00:00 AM,24.536117876038325,-118.2282411,1227537,23579,3711723,60498,573,26,3007,89
Los Angeles,California,6037,04/12/2021 12:00:00 AM,34.30828379,-118.2282411,1228118,23601,3714587,60620,581,22,2864,122
Los Angeles,California,3383,04/13/2021 12:00:00 AM,35.232309734726094,-118.2282411,1228641,23628,3716579,60695,523,27,1992,75
Los Angeles,California,6037,04/14/2021 12:00:00 AM,34.30828379,-118.2282411,7335284,23653,3718210,60739,356,25,1631,44
Los Angeles,California,6037,04/15/2021 12:00:00 AM,34.30828379,-102.42660863033228,1229328,23648,3720901,60742,331,-66,2691,3
Los Angeles,California,6037,04/16/2021 12:00:00 AM,34.30828379,-118.2282411,1229641,23668,3723446,60820,313,20,2545,78
Los Angeles,California,4248,04/17/2021 12:00:00 AM,34.30828379,-118.2282411,-3894310,23702,3725088,60892,357,34,1642,72
Los Angeles,California,6037,04/18/2021 12:00:00 AM,24.268210498407505,-118.2282411,1230398,23736,3727913,61010,400,34,2825,313
Los Angeles,California,6037,04/19/2021 12:00:00 AM,34.30828379,-128.43517363228008,1230398,23762,3729116,61095,0,26,1203,85
Los Angeles,California,6037,04/20/2021 12:00:00 AM,34.30828379,-138.62387884150948,8554467,23785,3731145,61141,788,23,2029,46
Los Angeles,California,5421,04/21/2021 12:00:00 AM,34.30828379,-101.35824029643643,1231532,23802,3731770,-104407,346,17,625,34
Los Angeles,California,6652,04/22/2021 12:00:00 AM,34.30828379,-118.2282411,1231838,23799,3734562,61191,306,-3,2792,16
Los Angeles,California,3584,04/23/2021 12:00:00 AM,33.14682568528076,-118.2282411,1232131,23804,3736745,61216,293,5,2183,25
Los Angeles,California,6037,04/24/2021 12:00:00 AM,23.1955555500884,-63.49180391313055,1232391,23833,3738327,61277,260,29,1582,61
Los Angeles,California,6037,04/25/2021 12:00:00 AM,34.30828379,-118.2282411,1232751,23872,3740038,61366,360,39,1711,89
Los Angeles,California,6037,04/26/2021 12:00:00 AM,34.30828379,-118.2282411,1233091,23899,3742115,61461,340,27,2077,95
Los Angeles,California,7924,04/27/2021 12:00:00 AM,23.72364240248455,-118.2282411,-3801267,23919,3743681,-120153,414,20,1566,87
Los Angeles,California,7643,04/28/2021 12:00:00 AM,34.30828379,-118.2282411,1233772,23946,3744937,61612,267,27,1256,64
Los Angeles,California,6037,04/29/2021 12:00:00 AM,26.455389290734477,-97.43855169709668,1233998,-38863,3747337,61639,226,-3,2400,299
Los Angeles,California,7518,04/30/2021 12:00:00 AM,34.30828379,-118.2282411,1234242,23942,3749580,61686,244,-1,2243,47
Los Angeles,California,6037,05/01/2021 12:00:00 AM,34.30828379,-95.10055882136172,1234242,23957,29228710,61728,0,15,1064,-193
Los Angeles,California,6037,05/02/2021 12:00:00 AM,34.30828379,-118.2282411,1234746,23977,3753173,61808,504,20,2529,80
Los Angeles,California,6037,05/03/2021 12:00:00 AM,34.30828379,-118.2282411,1235150,23991,3755869,61874,404,14,2696,66
Los Angeles,California,6037,05/04/2021 12:00:00 AM,36.64785972168911,-84.47616925677893,1235422,24008,3757115,61937,272,17,1246,63
Los Angeles,California,6037,05/05/2021 12:00:00 AM,34.30828379,-118.2282411,-4913214,24022,3758137,228758,229,14,1022,34
Los Angeles,California,6037,05/06/2021 12:00:00 AM,34.30828379,-118.2282411,1235828,24026,3760303,61989,177,4,2166,18
Los Angeles,California,6037,05/07/2021 12:00:00 AM,28.80057253846541,-118.2282411,1235999,24030,3761779,-106957,171,4,1476,32
Los Angeles,California,6037,05/08/2021 12:00:00 AM,34.30828379,-118.2282411,1236256,24048,-12532724,62036,257,18,1502,15
Los Angeles,California,6037,05/09/2021 12:00:00 AM,34.30828379,-104.682985349271,1236456,24067,28333822,62083,200,19,1124,47
Los Angeles,California,6037,05/10/2021 12:00:00 AM,49.57277621358112,-118.2282411,1237021,24083,-12966122,62133,565,16,2647,50
Los Angeles,California,6731,05/11/2021 12:00:00 AM,34.30828379,-83.63729752708016,1237273,24101,3768087,62161,252,18,1035,28
Los Angeles,California,6037,05/12/2021 12:00:00 AM,51.06252842967006,-77.49144949659794,1237411,24115,27831250,62194,138,14,718,-198
Los Angeles,California,6037,05/13/2021 12:00:00 AM,34.30828379,-118.2282411,7575088,93921,3769827,250329,150,5,1022,7
Los Angeles,California,6037,05/14/2021 12:00:00 AM,34.30828379,-118.2282411,1237700,24123,3771240,62227,139,3,1413,-189
Los Angeles,California,6037,05/15/2021 12:00:00 AM,49.45550405646286,-118.2282411,1237910,24133,-13161684,62269,210,10,1462,42
Los Angeles,California,6037,05/16/2021 12:00:00 AM,34.30828379,-118.2282411,-4411346,93127,3774494,62317,237,10,1792,48
Los Angeles,California,6037,05/17/2021 12:00:00 AM,34.30828379,-118.2282411,-4775876,24168,3775619,62362,235,25,1125,45
Los Angeles,California,6037,05/18/2021 12:00:00 AM,27.14065566497758,-118.2282411,1238607,24180,3776346,62409,225,12,727,47
Los Angeles,California,6037,05/19/2021 12:00:00 AM,34.30828379,-118.2282411,1238781,-33920,3777077,62431,174,-65,731,22
Los Angeles,California,6037,05/20/2021 12:00:00 AM,34.30828379,-118.2282411,1238932,24197,3778555,62447,151,5,1478,314
Los Angeles,California,6037,05/21/2021 12:00:00 AM,19.360879341260294,-118.2282411,1239127,24201,26925645,62485,195,4,1443,38
Los Angeles,California,6677,05/22/2021 12:00:00 AM,34.30828379,-66.08826341666403,1239306,24212,3781120,62519,179,115,1122,34
Los Angeles,California,6037,05/23/2021 12:00:00 AM,34.30828379,-118.2282411,1243338,24323,3786459,-110838,4032,111,5339,160
Los Angeles,California,6037,05/24/2021 12:00:00 AM,35.80975342418656,-118.2282411,1243531,24348,-12921555,62709,193,25,1452,30
Los Angeles,California,6037,05/25/2021 12:00:00 AM,34.30828379,-118.2282411,1243712,24357,3788713,62710,181,9,802,1
Los Angeles,California,6037,05/26/2021 12:00:00 AM,34.30828379,-118.2282411,1243882,24359,29423772,62722,170,-71,514,12
Los Angeles,California,6037,05/27/2021 12:00:00 AM,34.30828379,-118.2282411,1244054,24360,3789572,-120130,172,1,345,2
Los Angeles,California,6037,05/28/2021 12:00:00 AM,34.30828379,-118.2282411,9319993,24364,3790976,62736,116,4,1404,12
Los Angeles,California,6037,05/29/2021 12:00:00 AM,34.30828379,-118.2282411,1244275,24367,3791889,62771,105,3,913,35
Los Angeles,California,6037,05/30/2021 12:00:00 AM,34.30828379,-118.2282411,1244473,24375,3792962,62830,198,8,1073,59
Los Angeles,California,6037,05/31/2021 12:00:00 AM,22.517084850068983,-118.2282411,8070520,24386,3794129,62885,211,11,1167,55
Los Angeles,California,6037,06/01/2021 12:00:00 AM,34.30828379,-118.2282411,1244917,24400,-14357040,218135,233,14,798,35
Los Angeles,California,6037,06/02/2021 12:00:00 AM,34.30828379,-118.2282411,1245120,79118,3795580,62951,203,11,653,31
Los Angeles,California,6037,06/03/2021 12:00:00 AM,34.30828379,-118.2282411,1245254,24410,3796776,-126163,134,-71,1196,7
Los Angeles,California,6037,06/04/2021 12:00:00 AM,34.30828379,-118.2282411,1245429,24413,3797937,62979,175,3,1161,21
Los Angeles,California,6037,06/05/2021 12:00:00 AM,34.30828379,-112.21349290432669,1245588,24426,3798631,215775,159,13,694,15
Los Angeles,California,6037,06/06/2021 12:00:00 AM,34.30828379,-68.14082976095047,1245786,24432,3799978,63039,198,6,1347,-182
Los Angeles,California,6037,06/07/2021 12:00:00 AM,34.30828379,-118.2282411,1245949,24440,28793872,63077,163,8,1051,-192
Los Angeles,California,6037,06/08/2021 12:00:00 AM,29.393697051164324,-118.2282411,1246123,24434,3801538,63097,174,-6,509,20
Los Angeles,California,6037,06/09/2021 12:00:00 AM,37.53521607212029,-118.2282411,1246129,24434,3801728,63103,6,0,190,6
Los Angeles,California,6037,06/10/2021 12:00:00 AM,34.30828379,-118.2282411,1246436,-34059,3803094,63112,307,-1,1366,9
Los Angeles,California,4462,06/11/2021 12:00:00 AM,32.619526533545894,-118.2282411,1246640,24434,3804355,63116,204,1,1261,4
Los Angeles,California,6037,06/12/2021 12:00:00 AM,34.30828379,-118.2282411,1246832,24435,3805098,63135,192,1,743,19
Los Angeles,California,4768,06/13/2021 12:00:00 AM,34.30828379,-118.2282411,1247033,70890,27979998,63162,201,4,1056,27
Los Angeles,California,6037,06/14/2021 12:00:00 AM,34.30828379,-118.2282411,-4265979,-40887,3806465,63180,0,5,311,18
Los Angeles,California,7486,06/15/2021 12:00:00 AM,34.30828379,-118.2282411,1247361,100235,3807726,63213,328,7,1261,301
Los Angeles,California,6037,06/16/2021 12:00:00 AM,34.30828379,-118.2282411,1247618,24454,3808258,225875,257,3,532,27
Los Angeles,California,4970,06/17/2021 12:00:00 AM,34.30828379,-118.2282411,1247744,24456,3809710,63261,126,116,1452,21
Los Angeles,California,6037,06/18/2021 12:00:00 AM,34.30828379,-118.2282411,1247909,83347,3810808,63278,165,3,1098,17
Los Angeles,California,6037,06/19/2021 12:00:00 AM,34.30828379,-118.2282411,1248161,24461,3811723,63329,252,119,915,51
Los Angeles,California,6037,06/20/2021 12:00:00 AM,34.30828379,-118.2282411,1248415,24472,-14748808,221916,254,11,1102,76
Los Angeles,California,6037,06/21/2021 12:00:00 AM,34.30828379,-118.2282411,1248737,24480,3814010,63439,322,8,1185,34
Los Angeles,California,6037,06/22/2021 12:00:00 AM,26.287216870267702,-60.51562457336473,1249065,24483,-13848294,63472,328,3,880,33
Los Angeles,California,6037,06/23/2021 12:00:00 AM,34.30828379,-155.48109638218853,1249304,-34442,3815751,63492,239,7,861,20
Los Angeles,California,6037,06/24/2021 12:00:00 AM,34.30828379,-118.2282411,1249572,24493,3817372,63501,268,3,1621,9
Los Angeles,California,6037,06/25/2021 12:00:00 AM,34.30828379,-118.2282411,9576988,24496,3818057,63507,303,3,685,6
Los Angeles,California,6037,06/26/2021 12:00:00 AM,34.30828379,-118.2282411,1250240,24498,3816659,63537,365,2,-1398,-178
Los Angeles,California,6037,06/27/2021 12:00:00 AM,34.30828379,-118.2282411,1250740,24499,3818326,63601,500,1,1667,64
Los Angeles,California,6237,06/28/2021 12:00:00 AM,34.30828379,-118.2282411,1251259,24506,29049800,-108523,519,7,1336,50
Los Angeles,California,6037,06/29/2021 12:00:00 AM,22.01505957488249,-131.92735424823752,7314816,89691,3820442,63651,589,0,780,0
Los Angeles,California,6037,06/30/2021 12:00:00 AM,34.30828379,-149.50752607381995,-4139129,24506,3820921,63650,455,0,479,-1
Los Angeles,California,8559,07/01/2021 12:00:00 AM,34.30828379,-129.5874857226343,1252739,24506,3821572,227809,436,0,651,5
Los Angeles,California,6037,07/02/2021 12:00:00 AM,23.07096711307367,-118.2282411,1253106,24522,3824369,63722,367,16,2797,67
Los Angeles,California,6037,07/03/2021 12:00:00 AM,34.30828379,-118.2282411,1253536,24525,3826508,63747,430,3,2139,25
Los Angeles,California,6214,07/04/2021 12:00:00 AM,34.30828379,-118.2282411,1254386,99919,3829942,63815,850,6,3434,68
Los Angeles,California,6037,07/05/2021 12:00:00 AM,34.30828379,-118.2282411,1255434,24542,-13595363,63875,1048,11,2118,60
Los Angeles,California,6037,07/06/2021 12:00:00 AM,47.43622761952416,-118.2282411,-3728223,24542,3834068,63932,1123,0,2008,57
Los Angeles,California,6037,07/07/2021 12:00:00 AM,34.30828379,-64.99507512796127,1257628,24542,3835469,63932,1071,0,1401,0
Los Angeles,California,6037,07/08/2021 12:00:00 AM,29.30324605058151,-118.2282411,1258685,24558,3840251,266940,1057,16,4782,32
Los Angeles,California,6037,07/09/2021 12:00:00 AM,34.30828379,-118.2282411,1259992,24559,22948727,63984,1307,1,4929,20
Los Angeles,California,3804,07/10/2021 12:00:00 AM,34.30828379,-97.40739738151748,1261068,24569,3847746,64012,1076,10,2566,28
Los Angeles,California,6037,07/11/2021 12:00:00 AM,41.045288535905,-89.58565818943065,1261164,-37993,3849540,64043,96,9,1794,31
Los Angeles,California,7962,07/12/2021 12:00:00 AM,34.30828379,-118.2282411,1264450,24582,3855167,-116203,3286,4,5627,43
Los Angeles,California,6037,07/13/2021 12:00:00 AM,34.30828379,-118.2282411,1266227,24582,3858391,-96931,1777,0,3224,7
Los Angeles,California,6037,07/14/2021 12:00:00 AM,34.30828379,-118.2282411,-4926072,-37034,3860499,64094,1633,1,2108,1
Los Angeles,California,6037,07/15/2021 12:00:00 AM,21.80551128715816,-118.2282411,1267860,24598,3865655,64133,0,15,5156,308
Los Angeles,California,6037,07/16/2021 12:00:00 AM,34.30828379,-118.2282411,1271179,24600,3875420,64144,3319,2,9765,11
Los Angeles,California,6037,07/17/2021 12:00:00 AM,34.30828379,-118.2282411,7883006,24603,3883186,64163,2372,3,7766,19
Los Angeles,California,6037,07/18/2021 12:00:00 AM,34.30828379,-118.2282411,1276254,81149,3893526,64235,2703,6,10340,72
Los Angeles,California,6037,07/19/2021 12:00:00 AM,34.30828379,-118.2282411,1276254,24623,3894556,64228,0,14,1030,-7
Los Angeles,California,6037,07/20/2021 12:00:00 AM,34.30828379,-118.2282411,1281760,24624,3903052,64231,5506,1,8496,3
Los Angeles,California,6037,07/21/2021 12:00:00 AM,34.30828379,-118.2282411,1283844,24628,3905990,64235,2084,4,2938,4
Los Angeles,California,6037,07/22/2021 12:00:00 AM,34.30828379,-118.2282411,1285771,24643,3917610,64267,1927,15,11620,32
Los Angeles,California,6037,07/23/2021 12:00:00 AM,34.30828379,-118.2282411,1288090,24647,3927901,64292,2319,4,10291,25
Los Angeles,California,6037,07/24/2021 12:00:00 AM,17.33322503132605,-118.2282411,1290395,-38536,3935590,64341,2305,11,7689,49
Los Angeles,California,6037,07/25/2021 12:00:00 AM,40.18268140804118,-118.2282411,1293583,24677,3944933,64386,3188,19,9343,45
Los Angeles,California,6037,07/26/2021 12:00:00 AM,34.30828379,-118.2282411,1297087,24691,3956303,64423,3504,14,11370,37
Los Angeles,California,6037,07/27/2021 12:00:00 AM,32.45985956738774,-118.2282411,1300313,24691,3961190,-127314,3226,0,4887,2
Los Angeles,California,6037,07/28/2021 12:00:00 AM,34.30828379,-118.2282411,-4628967,24691,-13248284,64429,3030,0,5753,4
Los Angeles,California,6037,07/29/2021 12:00:00 AM,34.30828379,-118.2282411,1305704,24700,3983926,64547,2361,9,16983,118
