OBJECTID,DEF_FEATURE,COORD_SRC,ACCURACY_FT,SHAPE_Length
1500,SUBDIVISION,CADNSDI,0,0.0387691441517591
1501,SUBDIVISION,CADNSDI,0,0.044217285507268
1502,SUBDIVISION,CADNSDI,0,0.0171736101103954
1503,SUBDIVISION,CADNSDI,0,0.017386336112122
1504,SUBDIVISION,CADNSDI,0,0.017281477429319
1505,SUBDIVISION,CADNSDI,0,0.0171736343233425
1506,SUBDIVISION,CADNSDI,0,0.00859580903459608
1507,SUBDIVISION,CADNSDI,0,0.00859754250347385
1508,SUBDIVISION,CADNSDI,0,0.117524373568726
1509,ROAD,DOQ,40,0.025409353695474
1510,POINT-TO-POINT,UNK,40,0.000630861001252884
1511,ROAD,DRG,40,0.0090684344816928
1512,POWERLINE,SOURCEL,0,0.0354817538333682
1513,FENCE,DOQ,200,0.00407775360681122
1514,LAVA,DRG,40,0.016206684716612
1515,ROAD,SOURCEL,0,8.11423048087672e-05
1516,ROAD,SOURCEL,0,0.0283146130736419
1517,ROAD_OFFSET,SOURCEL,0,0.000873218620617993
1518,RIGHT-OF-WAY,MAP,40,0.000281343858028255
1519,POWERLINE,SOURCEL,0,0.0196970672207006
1520,ROAD,SOURCEL,40,4.01629076863172e-05
1521,ROAD,SOURCEL,40,3.98374344945527e-05
1522,ROAD,SOURCEL,0,0.0150380892544532
1523,TRAIL,SOURCEL,0,0.00580954811320743
1524,ROAD,SOURCEL,0,0.0897480082338606
1525,ROAD,SOURCEL,0,0.0369933364086444
1526,TRAIL,SOURCEL,0,0.0724260901335241
1527,SUBDIVISION,CADNSDI,0,0.0270210593272754
1528,SUBDIVISION,CADNSDI,0,0.007166692899911
1529,ROAD,SOURCEL,0,0.0336492634883889
1530,ROAD,SOURCEL,0,0.0150517049475022
1531,ROAD,SOURCEL,0,0.0126803691349166
1532,SUBDIVISION,CADNSDI,0,0.00118112658955434
1533,ROAD,SOURCEL,0,0.0041850412862117
1534,SUBDIVISION,CADNSDI,0,0.0490029537124947
1535,SUBDIVISION,CADNSDI,0,0.0189908984887568
1536,SUBDIVISION,CADNSDI,0,0.0106116271677802
1537,SUBDIVISION,CADNSDI,0,0.0966338467236888
1538,SUBDIVISION,CADNSDI,0,0.0170836793767231
1539,SUBDIVISION,CADNSDI,0,0.00720934854688649
1540,SUBDIVISION,CADNSDI,0,0.00986918777346442
1541,SUBDIVISION,CADNSDI,0,0.00721170793985919
1542,SUBDIVISION,CADNSDI,0,0.00716303090063776
1543,SUBDIVISION,CADNSDI,0,0.00982668729846332
1544,SUBDIVISION,CADNSDI,0,0.0727066258413148
1545,SUBDIVISION,CADNSDI,0,0.0195884850005921
1546,SUBDIVISION,CADNSDI,0,0.00979423000023405
1547,SUBDIVISION,CADNSDI,0,0.0113001744338853
1548,SUBDIVISION,CADNSDI,0,0.0341154800601155
1549,SUBDIVISION,CADNSDI,0,0.0267256054946764
1550,SUBDIVISION,CADNSDI,0,0.0342110435607997
1551,SUBDIVISION,CADNSDI,0,0.0341456967158324
1552,SUBDIVISION,CADNSDI,0,0.0455879745642182
1553,SUBDIVISION,CADNSDI,0,0.0169319611340365
1554,SUBDIVISION,CADNSDI,0,0.017067588489106
1555,SUBDIVISION,CADNSDI,0,0.0682471504141019
1556,SUBDIVISION,CADNSDI,0,0.037860997226229
1557,POWERLINE,MAP,40,0.067196393089691
1558,SUBDIVISION,CADNSDI,0,0.104741610241414
1559,SUBDIVISION,CADNSDI,0,0.0146029022177291
1560,ROAD_OFFSET,SOURCEL,0,0.0716708969395549
1561,SUBDIVISION,CADNSDI,0,8.27705436793915e-05
1562,SUBDIVISION,CADNSDI,0,0.207851171157208
1563,POINT-TO-POINT,UNK,40,0.000277787108141202
1564,ROAD,SOURCEL,0,0.00518985181545331
1565,RIDGE,DRG,40,0.0142150448278112
1566,SUBDIVISION,CADNSDI,0,6.16441923326766e-05
1567,SUBDIVISION,CADNSDI,0,0.000512484785020445
1568,SUBDIVISION,CADNSDI,0,5.85040889543056e-05
1569,ROAD,SOURCEL,0,0.218823360990836
1570,SUBDIVISION,CADNSDI,0,0.00636450045612188
1571,ROAD,SOURCEL,0,0.00344643308271279
1572,ROAD_OFFSET,SOURCEL,0,0.0299604589295022
1573,ROAD_OFFSET,SOURCEL,0,0.0158126505977985
1574,SUBDIVISION,CADNSDI,0,0.00130045958794692
1575,SUBDIVISION,CADNSDI,0,0.00755300955516318
1576,SUBDIVISION,CADNSDI,0,0.00178010846244075
1577,SUBDIVISION,CADNSDI,0,7.36140705001395e-05
1578,SUBDIVISION,CADNSDI,0,0.00898030379121249
1579,SUBDIVISION,CADNSDI,0,0.0170245106461167
1580,SUBDIVISION,CADNSDI,0,0.0202508052976761
1581,SUBDIVISION,CADNSDI,0,0.00872719422778534
1582,SUBDIVISION,CADNSDI,0,0.00395797706534165
1583,SUBDIVISION,CADNSDI,0,0.0851576680874706
1584,SUBDIVISION,CADNSDI,0,0.0388388141740214
1585,SUBDIVISION,CADNSDI,0,0.176128053907688
1586,SUBDIVISION,CADNSDI,0,0.0411937778751463
1587,SUBDIVISION,CADNSDI,0,0.0696754925820806
1588,ROAD,SOURCEL,0,0.0373412699193198
1589,SUBDIVISION,CADNSDI,0,0.0807772824160494
1590,SUBDIVISION,CADNSDI,0,0.0124818077070146
1591,ROAD,SOURCEL,0,0.00790722429771393
1592,ROAD,SOURCEL,0,0.0205750651113425
1593,SUBDIVISION,CADNSDI,0,0.00870330290095046
1594,TRAIL,DOQ,0,0.011059710658136
1595,SUBDIVISION,CADNSDI,0,0.00664770129446093
1596,SUBDIVISION,CADNSDI,0,0.0559915529444538
1597,TRAIL,SOURCEL,0,0.0143787619342185
1598,POWERLINE,SOURCEL,0,0.0156064716430889
1599,ROAD,SOURCEL,0,0.0460891248705558
1600,LAVA,DRG,40,0.00921541330026929
1601,POWERLINE,SOURCEL,0,0.0263943980550837
1602,SUBDIVISION,CADNSDI,0,0.0250284357238085
1603,SUBDIVISION,CADNSDI,0,0.00363199527795748
1604,SUBDIVISION,CADNSDI,0,0.042508507527389
1605,SUBDIVISION,CADNSDI,0,0.0417433244138358
1606,SUBDIVISION,CADNSDI,0,0.00810933805621685
1607,ROAD_OFFSET,SOURCEL,0,0.0156942525092609
1608,ROAD_OFFSET,SOURCEL,0,0.0358187393578311
1609,ROAD,SOURCEL,0,0.0902311652031833
1610,WATERCOURSE,DLG,40,0.00648678838769384
1611,SUBDIVISION,CADNSDI,0,0.00319112441954336
1612,SUBDIVISION,CADNSDI,40,0.00158484323520467
1613,SUBDIVISION,CADNSDI,0,5.52854427296229e-05
1614,POWERLINE,IMG,40,0.0508213496993261
1615,SUBDIVISION,CADNSDI,0,7.8754041407449e-05
1616,POINT-TO-POINT,DRG,40,0.000581202264919995
1617,SUBDIVISION,CADNSDI,0,7.7852001262789e-05
1618,ROAD,SOURCEL,0,0.00152911606327785
1619,SUBDIVISION,CADNSDI,0,0.0324050577839485
1620,POINT-TO-POINT,UNK,,0.00253024407705893
1621,WATERCOURSE,DLG,40,0.00553606626471027
1622,SUBDIVISION,CADNSDI,0,0.0040729862295924
1623,FENCE,GCD,0,0.091198499244581
1624,SUBDIVISION,CADNSDI,0,0.0169073614663753
1625,SUBDIVISION,CADNSDI,0,0.0169845425156655
1626,SUBDIVISION,CADNSDI,0,0.0255517689877038
1627,ROAD,SOURCEL,0,0.00133472046338587
1628,SUBDIVISION,CADNSDI,0,0.293157950272585
1629,ROAD_OFFSET,SOURCEL,0,0.0713640641709329
1630,ROAD_OFFSET,SOURCEL,0,0.0740305550353208
1631,ROAD,SOURCEL,0,0.0792539602841788
1632,ROAD,SOURCEL,0,0.0232259752453033
1633,ROAD,SOURCEL,0,0.0538700567187613
1634,TRAIL,SOURCEL,0,0.0282599802509104
1635,ROAD,SOURCEL,0,0.0125712619904961
1636,ROAD,SOURCEL,0,0.089793225333429
1637,SUBDIVISION,CADNSDI,0,0.0373554022415797
1638,SUBDIVISION,CADNSDI,0,0.0148164791013924
1639,SUBDIVISION,CADNSDI,0,0.00626574728582817
1640,SUBDIVISION,CADNSDI,0,0.00166798264361803
1641,SUBDIVISION,CADNSDI,0,0.00649780491577985
1642,SUBDIVISION,CADNSDI,0,0.0605090422036403
1643,SUBDIVISION,CADNSDI,0,0.0126748831738893
1644,SUBDIVISION,CADNSDI,0,0.0180857865492198
1645,SUBDIVISION,CADNSDI,0,0.0204879239544255
1646,SUBDIVISION,CADNSDI,0,0.00497908609332446
1647,SUBDIVISION,CADNSDI,0,0.00320750705856647
1648,SUBDIVISION,CADNSDI,0,0.0328203251980395
1649,FENCE,SOURCEL,0,0.0156471128091627
1650,VEGETATION,MAP,40,0.06596407363419
1651,SUBDIVISION,CADNSDI,0,0.0165272495620467
1652,FENCE,SOURCEL,0,0.000506152078957139
1653,SUBDIVISION,CADNSDI,0,0.0816269175400625
1654,ROAD,SOURCEL,0,0.00941614575881065
1655,SUBDIVISION,CADNSDI,0,0.00984639632205873
1656,SUBDIVISION,CADNSDI,0,0.0509725430799603
1657,SUBDIVISION,CADNSDI,0,0.0216953332361772
1658,SUBDIVISION,CADNSDI,0,0.116663123164811
1659,ROAD_OFFSET,SOURCEL,0,0.0738772551030856
1660,SUBDIVISION,CADNSDI,0,0.000200081073385818
1661,SUBDIVISION,CADNSDI,0,0.00418074508092142
1662,SUBDIVISION,CADNSDI,0,0.000157941844485005
1663,SUBDIVISION,CADNSDI,0,0.0355600823637901
1664,SUBDIVISION,CADNSDI,0,0.00120018620763089
1665,SUBDIVISION,CADNSDI,0,0.00860067571079911
1666,ROAD,SOURCEL,0,0.0187235717961029
1667,ROAD,SOURCEL,0,0.0366882862591145
1668,ROAD,SOURCEL,0,0.0290304072327205
1669,ROAD,SOURCEL,0,0.13978383297806
1670,SUBDIVISION,CADNSDI,0,5.46051048371707e-05
1671,SUBDIVISION,CADNSDI,0,0.0163782146568387
1672,ROAD,SOURCEL,0,0.0377160846673424
1673,ROAD_OFFSET,SOURCEL,0,0.0267704868856166
1674,SUBDIVISION,CADNSDI,0,5.51481701703126e-05
1675,SUBDIVISION,CADNSDI,0,0.00174486894890294
1676,SUBDIVISION,CADNSDI,0,0.00915849389001245
1677,ROAD,SOURCEL,0,0.0769721039303516
1678,SUBDIVISION,CADNSDI,0,0.00467028245541407
1679,SUBDIVISION,CADNSDI,0,0.0640507410997713
1680,ROAD,SOURCEL,0,0.0632603910003486
1681,SUBDIVISION,CADNSDI,0,5.65720814590946e-05
1682,ROAD,SOURCEL,0,0.0130970031628381
1683,SUBDIVISION,CADNSDI,0,0.0206354068912007
1684,ROAD,SOURCEL,0,0.0222560184198344
1685,SUBDIVISION,CADNSDI,0,0.0702233459518496
1686,ROAD,SOURCEL,0,0.00179705918312058
1687,ROAD_OFFSET,SOURCEL,0,0.0389684067364739
1688,ROAD,SOURCEL,0,0.0200065673803943
1689,SUBDIVISION,CADNSDI,0,0.000328563122722821
1690,SUBDIVISION,CADNSDI,0,8.41762678326831e-05
1691,ROAD,SOURCEL,0,0.00247433303975614
1692,POINT-TO-POINT,DRG,40,0.00206613904813656
1693,SUBDIVISION,CADNSDI,0,0.0319294261146941
1694,ROAD_OFFSET,SOURCEL,0,0.0944048435174332
1695,ROAD_OFFSET,SOURCEL,0,0.0261805650902195
1696,ROAD_OFFSET,SOURCEL,0,0.0319253982797625
1697,SUBDIVISION,CADNSDI,0,0.00926168776048413
1698,ROAD_OFFSET,SOURCEL,0,0.00525099318833585
1699,SUBDIVISION,CADNSDI,0,0.0660022651013145
1700,ROAD,SOURCEL,0,0.0115684294427782
1701,ROAD,SOURCEL,0,0.0464988202591174
1702,SUBDIVISION,CADNSDI,0,0.0108269085434116
1703,SUBDIVISION,CADNSDI,0,0.0348274154035692
1704,SUBDIVISION,CADNSDI,0,0.0171181534242579
1705,SUBDIVISION,CADNSDI,0,0.0118839259131424
1706,ROAD,SOURCEL,0,0.00952591361321497
1707,SUBDIVISION,CADNSDI,0,0.000190045484157046
1708,SUBDIVISION,CADNSDI,0,0.00583893112917446
1709,ELEVATION,SOURCEL,0,0.0576154061741753
1710,ROAD,SOURCEL,0,0.0212869751860868
1711,SUBDIVISION,CADNSDI,0,0.0313464921973826
1712,SUBDIVISION,CADNSDI,0,0.000108191046195685
1713,SUBDIVISION,CADNSDI,0,0.0140893036956049
1714,SUBDIVISION,CADNSDI,0,0.000133279464839123
1715,POWERLINE,SOURCEL,0,0.0117123651621818
1716,POWERLINE,SOURCEL,0,0.0246817070953391
1717,ROAD,SOURCEL,0,0.00703242568970824
1718,SUBDIVISION,CADNSDI,0,0.0549200164926433
1719,SUBDIVISION,CADNSDI,0,0.0497464637351183
1720,SUBDIVISION,CADNSDI,0,0.00402189454591036
1721,SUBDIVISION,CADNSDI,0,0.0885633624357887
1722,ROAD,SOURCEL,0,0.0158845887025621
1723,ROAD,SOURCEL,0,0.00422661864147625
1724,ROAD,SOURCEL,0,0.0201519617374074
1725,POINT-TO-POINT,UNK,,0.00611072377600803
1726,SUBDIVISION,CADNSDI,0,0.00544130551887262
1727,RIDGE,DRG,40,0.00772790963740445
1728,SUBDIVISION,CADNSDI,0,0.00733683408466217
1729,SUBDIVISION,CADNSDI,0,0.0138076991570115
1730,SUBDIVISION,CADNSDI,0,0.0048704635746394
1731,POWERLINE,MAP,40,0.0182655306358484
1732,ROAD_OFFSET,SOURCEL,0,0.0550140180670388
1733,SUBDIVISION,CADNSDI,0,7.6493115619369e-05
1734,SUBDIVISION,CADNSDI,0,0.00094912480325186
1735,SUBDIVISION,CADNSDI,0,0.0240836539146145
1736,ROAD,SOURCEL,0,0.00703429741973049
1737,ROAD,SOURCEL,0,0.0084524031398862
1738,SUBDIVISION,CADNSDI,0,0.00179565005700945
1739,ROAD,SOURCEL,0,0.00417760667802481
1740,SUBDIVISION,CADNSDI,0,0.0112943639585655
1741,ROAD,SOURCEL,0,0.00152874242690612
1742,SUBDIVISION,CADNSDI,0,0.0107472882404053
1743,ROAD,SOURCEL,0,0.00441121589795936
1744,SUBDIVISION,CADNSDI,0,0.011832173515032
1745,ROAD,SOURCEL,0,0.00441007548840535
1746,ROAD,SOURCEL,0,0.0157646076021615
1747,SUBDIVISION,CADNSDI,0,0.067131280948933
1748,SUBDIVISION,CADNSDI,0,0.00501767522769749
1749,ROAD,SOURCEL,0,0.0468823612856877
1750,ROAD,SOURCEL,0,0.018219447598938
1751,SUBDIVISION,CADNSDI,0,0.0171720631376289
1752,SUBDIVISION,CADNSDI,0,0.0363988174811966
1753,SUBDIVISION,CADNSDI,0,0.138593638332489
1754,SUBDIVISION,CADNSDI,0,0.0271276782483179
1755,SUBDIVISION,CADNSDI,0,0.0171654755619022
1756,SUBDIVISION,CADNSDI,0,0.0341378155204025
1757,SUBDIVISION,CADNSDI,0,0.0268404689803773
1758,SUBDIVISION,CADNSDI,0,0.0393928076347429
1759,SUBDIVISION,CADNSDI,0,0.0280894998050854
1760,ROAD,DRG,40,0.00333012510673388
1761,SUBDIVISION,CADNSDI,0,0.10828643241507
1762,SUBDIVISION,CADNSDI,0,0.0135149234080522
1763,SUBDIVISION,CADNSDI,0,0.0140315655220311
1764,VEGETATION,UNK,40,0.0261736984831526
1765,ROAD,SOURCEL,0,0.00153112023020672
1766,TRAIL,SOURCEL,0,0.0183010323312576
1767,SUBDIVISION,CADNSDI,0,0.002708827856627
1768,ROAD,SOURCEL,0,0.00228535038090899
1769,SUBDIVISION,CADNSDI,0,0.0299728049003316
1770,SUBDIVISION,CADNSDI,0,0.105193778398005
1771,SUBDIVISION,CADNSDI,0,0.23858899075435
1772,SUBDIVISION,CADNSDI,0,0.0201351266965898
1773,SUBDIVISION,CADNSDI,0,0.00810024250078512
1774,ROAD,SOURCEL,0,0.00455284861825956
1775,ROAD,SOURCEL,0,0.0049088143627885
1776,SUBDIVISION,CADNSDI,0,0.00264332515132254
1777,TRAIL,SOURCEL,0,0.116596693702339
1778,SUBDIVISION,CADNSDI,0,0.0203071985870663
1779,ROAD,SOURCEL,0,0.0405395318003295
1780,ROAD,SOURCEL,0,0.0376399780037329
1781,ROAD,SOURCEL,0,0.0283700168520268
1782,RIGHT-OF-WAY,UNK,40,0.00518574383385271
1783,SUBDIVISION,CADNSDI,0,0.128115703591407
1784,SUBDIVISION,CADNSDI,0,0.0169552285061692
1785,SUBDIVISION,CADNSDI,0,0.016970790470023
1786,SUBDIVISION,CADNSDI,0,0.0169879534999977
1787,SUBDIVISION,CADNSDI,0,0.0170125344230808
1788,SUBDIVISION,CADNSDI,0,0.00850358874458346
1789,SUBDIVISION,CADNSDI,0,0.00849936093844469
1790,SUBDIVISION,CADNSDI,0,0.01214316259738
1791,SUBDIVISION,CADNSDI,0,0.0121356964877894
1792,SUBDIVISION,CADNSDI,0,0.0206279978561625
1793,SUBDIVISION,CADNSDI,0,0.0206249327634845
1794,SUBDIVISION,CADNSDI,0,0.0121265771114461
1795,ROAD_OFFSET,SOURCEL,0,0.0638690083251334
1796,ROAD_OFFSET,SOURCEL,0,0.0165939876107123
1797,SUBDIVISION,CADNSDI,0,0.0178686780330742
1798,SUBDIVISION,CADNSDI,0,0.000285504933236227
1799,SUBDIVISION,CADNSDI,0,0.0936817546209298
1800,SUBDIVISION,CADNSDI,0,7.70660813450261e-05
1801,SHORELINE,SOURCEL,0,0.0431461756049041
1802,SUBDIVISION,CADNSDI,0,0.0341878793551473
1803,SUBDIVISION,CADNSDI,0,0.0169068900028423
1804,SUBDIVISION,CADNSDI,0,0.0200809848970739
1805,ROAD,SOURCEL,0,0.163408319557924
1806,ROAD,SOURCEL,0,0.00222821601109402
1807,ROAD,SOURCEL,0,0.0206649634247116
1808,ROAD,SOURCEL,0,0.0406727578459613
1809,ROAD,SOURCEL,0,0.0350749098827561
1810,ROAD,SOURCEL,0,0.0104193479514305
1811,ROAD,SOURCEL,0,0.0826649091694123
1812,SUBDIVISION,CADNSDI,0,0.0679464202592367
1813,SUBDIVISION,CADNSDI,0,0.000855564681882417
1814,SUBDIVISION,CADNSDI,0,0.00250065742962992
1815,SUBDIVISION,CADNSDI,0,0.00160598168568585
1816,SUBDIVISION,CADNSDI,0,6.84516706194599e-05
1817,ROAD_OFFSET,SOURCEL,0,0.0712721570346703
1818,SUBDIVISION,CADNSDI,0,0.0170185243497136
1819,SUBDIVISION,CADNSDI,0,0.0181950917003279
1820,SUBDIVISION,CADNSDI,0,0.00980495654128765
1821,SUBDIVISION,CADNSDI,0,0.0206837159926529
1822,ROAD,SOURCEL,0,0.123510541929352
1823,SUBDIVISION,CADNSDI,0,0.000970196001584646
1824,SUBDIVISION,CADNSDI,0,5.71818436985381e-05
1825,ROAD_OFFSET,SOURCEL,0,0.0568294389562356
1826,ROAD,SOURCEL,0,0.0214901740461978
1827,SUBDIVISION,CADNSDI,0,0.000127773148830015
1828,SUBDIVISION,CADNSDI,0,7.08950822841097e-05
1829,ROAD,SOURCEL,0,0.037722824451129
1830,ROAD,SOURCEL,0,0.0351986441989226
1831,ROAD,SOURCEL,0,0.00890766560321161
1832,ROAD,SOURCEL,0,0.0420905480103727
1833,SUBDIVISION,CADNSDI,0,0.0135650128166846
1834,ROAD,SOURCEL,0,0.0331574222305621
1835,TRAIL,SOURCEL,0,0.031055269649974
1836,ROAD_OFFSET,SOURCEL,0,0.0138725498855658
1837,ROAD_OFFSET,SOURCEL,0,0.0711837328272487
1838,WATERCOURSE,DLG,40,0.00580547105622945
1839,SUBDIVISION,CADNSDI,0,0.00125138700122359
1840,SUBDIVISION,CADNSDI,0,0.0058101224754153
1841,ROAD,SOURCEL,0,0.109072661719684
1842,SUBDIVISION,CADNSDI,0,0.00764083015900342
1843,ROAD,SOURCEL,0,0.108990881218464
1844,SUBDIVISION,CADNSDI,0,0.00364246739004715
1845,SUBDIVISION,CADNSDI,0,7.87320091334585e-05
1846,SUBDIVISION,CADNSDI,0,7.63160055005599e-05
1847,SUBDIVISION,CADNSDI,0,0.0244722904884913
1848,ROAD,SOURCEL,0,0.000287917291195306
1849,SUBDIVISION,CADNSDI,0,0.0345784946302805
1850,ROAD,SOURCEL,0,0.000672097880782038
1851,SUBDIVISION,CADNSDI,0,0.0165321656903254
1852,ROAD,SOURCEL,0,0.066758271822182
1853,SUBDIVISION,CADNSDI,0,0.0590998482266029
1854,SUBDIVISION,CADNSDI,0,0.0146615673002479
1855,SUBDIVISION,CADNSDI,0,0.0316512573702023
1856,SUBDIVISION,CADNSDI,0,0.0116219213455126
1857,SUBDIVISION,CADNSDI,0,0.00490247870541977
1858,SUBDIVISION,CADNSDI,0,0.0139666961804591
1859,SUBDIVISION,CADNSDI,0,0.0134345067531993
1860,SUBDIVISION,CADNSDI,0,0.00181286688565295
1861,SUBDIVISION,CADNSDI,0,0.0286844329708266
1862,SUBDIVISION,CADNSDI,0,0.0116209821382164
1863,SUBDIVISION,CADNSDI,0,0.00181549864638278
1864,SUBDIVISION,CADNSDI,0,0.0269025049031751
1865,ROAD,SOURCEL,0,0.00304754615795657
1866,ROAD,SOURCEL,0,0.326227986571419
1867,ELEVATION,SOURCEL,0,0.0768627614348247
1868,POINT-TO-POINT,UNK,,0.00197459598913159
1869,SUBDIVISION,CADNSDI,0,0.00150718200962733
1870,SUBDIVISION,CADNSDI,0,0.00935624741611939
1871,ROAD,SOURCEL,0,0.0936488289555595
1872,ROAD,SOURCEL,0,0.0524820829631154
1873,SUBDIVISION,CADNSDI,0,0.595548897090266
1874,ROAD,SOURCEL,0,0.221287148284818
1875,RIDGE,DRG,40,0.0272831030139523
1876,WATERCOURSE,DLG,40,0.0051685488526295
1877,SUBDIVISION,CADNSDI,0,0.0394359665785625
1878,SUBDIVISION,CADNSDI,0,0.0128474272393953
1879,POINT-TO-POINT,DRG,40,0.000451926192236323
1880,SUBDIVISION,CADNSDI,0,0.0138895658216393
1881,SUBDIVISION,CADNSDI,0,0.00822174088141477
1882,SUBDIVISION,CADNSDI,0,0.0130972850929632
1883,SUBDIVISION,CADNSDI,0,0.0886029525303216
1884,SUBDIVISION,CADNSDI,0,0.238085944572465
1885,SUBDIVISION,CADNSDI,0,0.0208329503769468
1886,SUBDIVISION,CADNSDI,0,0.0171112579500639
1887,SUBDIVISION,CADNSDI,0,0.00622962054865323
1888,SUBDIVISION,CADNSDI,0,0.0173766571712666
1889,SUBDIVISION,CADNSDI,0,0.138631713980605
1890,SUBDIVISION,CADNSDI,0,0.0177825194193191
1891,SUBDIVISION,CADNSDI,0,0.00740037920732188
1892,SUBDIVISION,CADNSDI,0,0.232360099030704
1893,SUBDIVISION,CADNSDI,0,0.0172242289320007
1894,SUBDIVISION,CADNSDI,0,0.02336619255584
1895,ROAD,SOURCEL,0,0.019083264895621
1896,SUBDIVISION,CADNSDI,0,0.0279786661984188
1897,SUBDIVISION,CADNSDI,0,0.018172185387275
1898,SUBDIVISION,CADNSDI,0,0.0315771378122908
1899,SUBDIVISION,CADNSDI,0,0.0580336027644211
1900,SUBDIVISION,CADNSDI,0,0.0169440441778841
1901,SUBDIVISION,CADNSDI,,0.00359383409758543
1902,SUBDIVISION,CADNSDI,,0.0348464885392914
1903,ROAD,DLG,,0.0022259678901336
1904,SUBDIVISION,CADNSDI,,0.201741556733925
1905,ROAD,DLG,,0.00558664462881098
1906,SUBDIVISION,CADNSDI,,0.112496282389375
1907,ELEVATION,DRG,,0.0177491249216679
1908,SUBDIVISION,CADNSDI,,0.140802311915583
1909,SUBDIVISION,CADNSDI,,0.0882468691265582
1910,SUBDIVISION,CADNSDI,,5.96520648574462e-05
1911,SUBDIVISION,CADNSDI,,0.184211146537263
1912,SUBDIVISION,CADNSDI,,5.47258836772764e-05
1913,ROAD,DOQ,,0.0088263677934779
1914,SUBDIVISION,CADNSDI,,0.0428798933186967
1915,SUBDIVISION,CADNSDI,,0.0461022571912836
1916,SUBDIVISION,CADNSDI,,0.0154018668741129
1917,SUBDIVISION,CADNSDI,,0.0012268045021082
1918,ROAD_OFFSET,SOURCEL,40,5.82118548185273e-05
1919,ROAD_OFFSET,SOURCEL,40,0.0430917193886955
1920,ROAD_OFFSET,SOURCEL,40,7.26403764206114e-05
1921,ROAD,SOURCEL,,0.00190133268939887
1922,RIGHT-OF-WAY,SOURCEL,,0.00498665250087912
1923,SUBDIVISION,CADNSDI,0,0.0106844881576717
1924,SUBDIVISION,CADNSDI,0,0.0382574305427618
1925,RIGHT-OF-WAY,SOURCEL,,0.0196767638831655
1926,RIGHT-OF-WAY,SOURCEL,,0.00268944013086515
1927,SUBDIVISION,CADNSDI,0,0.116010641962057
1928,SUBDIVISION,CADNSDI,0,0.0652975779018842
1929,SUBDIVISION,CADNSDI,0,0.0232617366937206
1930,ROAD_OFFSET,SOURCEL,0,0.00234026120540162
1931,NLCS_BOUNDARY,CADNSDI,0,0.02951534481696
1932,NLCS_BOUNDARY,CADNSDI,0,0.0253308741803139
1933,NLCS_BOUNDARY,CADNSDI,0,0.00363322339966129
1934,SUBDIVISION,CADNSDI,0,0.122107070063098
1935,FENCE,SOURCEL,0,0.0167292434452939
1936,SUBDIVISION,CADNSDI,0,0.0155260104515224
1937,NLCS_BOUNDARY,MAP,40,0.00330363279278928
1938,SUBDIVISION,SOURCEL,0,0.00548949737243932
1939,ELEVATION,SOURCEL,0,0.0436961017508638
1940,RIGHT-OF-WAY,MAP,40,0.000458189404099249
1941,SUBDIVISION,CADNSDI,,0.00461416713773507
1942,ROAD,DLG,40,0.0179643991495586
1943,ROAD_OFFSET,SOURCEL,0,0.0216443006949373
1944,ROAD_OFFSET,SOURCEL,0,0.0322406857307027
1945,ROAD,SOURCEL,0,0.0338978518170803
1946,ROAD_OFFSET,SOURCEL,0,0.112301348294626
1947,MINERAL_DISTURBANCE,MAP,40,0.0138398855966451
1948,SUBDIVISION,CADNSDI,0,0.048357757224018
1949,ROAD_OFFSET,SOURCEL,0,0.128622471828585
1950,SUBDIVISION,CADNSDI,0,0.0467874648152947
1951,SUBDIVISION,CADNSDI,0,0.0424186943794558
1952,ELEVATION,DRG,40,0.0179296758062074
1953,RIM,DRG,40,0.0512844132780633
1954,FENCE,DRG,40,0.0356163931570698
1955,FENCE,DRG,40,0.0193431081221257
1956,FENCE,DRG,40,0.0182479165643227
1957,FENCE,DRG,40,0.0659132763026721
1958,FENCE,DRG,40,0.00883381526253201
1959,WATERCOURSE,DLG,40,0.0274929250989719
1960,FENCE,SOURCEL,0,0.0200977987685056
1961,POWERLINE,DRG,40,0.0232456666652953
1962,WATERCOURSE,DLG,40,0.0124842600087639
1963,ELEVATION,DRG,40,0.0514080288843076
1964,ROAD_OFFSET,SOURCEL,0,0.0235259008228578
1965,ROAD,SOURCEL,0,0.0896497826609258
1966,ROAD,SOURCEL,0,0.00170162962121568
1967,ROAD,SOURCEL,0,9.335827292406e-05
1968,ROAD_OFFSET,SOURCEL,0,0.00453925747679061
1969,SHORELINE,DLG,40,0.00266778536513965
1970,NLCS_BOUNDARY,SOURCEL,,0.0525051119176107
1971,NLCS_BOUNDARY,SOURCEL,,0.017550256209306
1972,POWERLINE,MAP,40,0.00429127449275882
1973,SUBDIVISION,SOURCEL,,0.0038079454027404
1974,POWERLINE,DOQ,,0.0485252828550214
1975,ROAD_OFFSET,SOURCEL,40,0.0113173141769031
1976,RIM,DEM,,0.0373610880769502
1977,POWERLINE,DOQ,,0.0014350610999227
1978,POWERLINE,DOQ,,0.013299518303415
1979,POWERLINE,DOQ,,0.00249234662070288
1980,ELEVATION,SOURCEL,0,0.0242077634524977
1981,SUBDIVISION,CADNSDI,0,0.0711509714184088
1982,SUBDIVISION,CADNSDI,0,0.0166658767949226
1983,ROAD_OFFSET,SOURCEL,0,0.0221797028766972
1984,ROAD,SOURCEL,0,5.92832883279346e-05
