Agency Number,Agency Name,Class Field,Class Description,Statutory Reference,Calendar Year,Month,Total Amount
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,405,Fed Library Fund Title Iv-A,"TITLE 62, SEC. 41.8 AND TITLE 43A, SEC. 2-105",2013,1,$0.00
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,410,Federal Funds,"TITLE 62, SECTIONS 34.48 AND 34.9",2013,1,$1017006.28
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,440,Federal Funds,"TITLE 62, SECTIONS 34.48 AND 34.9",2013,1,$61078.35
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,442,Interagency Reimbursement Fund,"TITLE 43A, SEC. 2-310",2013,1,$881813.76
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.9 & 34.48",2013,1,$0.00
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,576,Special Cash Fund,"TITLE 62, SEC 34.56& 34.9",2013,1,$0.00
46100,ROGERS STATE UNIVERSITY,290,Edu & Gen Oper Rev Fund,"TITLE 70, SEC. 3901",2013,1,$7595203.07
46100,ROGERS STATE UNIVERSITY,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$455666.35
46100,ROGERS STATE UNIVERSITY,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$852279.19
46100,ROGERS STATE UNIVERSITY,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2013,1,$0.00
46100,ROGERS STATE UNIVERSITY,460,Donation Fund For Cap Improve,"TITLE 70, SECTION 3305F",2013,1,$1553.97
46100,ROGERS STATE UNIVERSITY,479,Capital Bond Projects, ,2013,1,$0.00
46100,ROGERS STATE UNIVERSITY,480,2007 Student Facility Rev Bond, ,2013,1,$0.00
46100,ROGERS STATE UNIVERSITY,490,American Recov. & Reinv. Act, ,2013,1,$0.00
47000,MURRAY STATE COLLEGE,290,Edu & Gen Op Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$1607433.78
47000,MURRAY STATE COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$35697.58
47000,MURRAY STATE COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$62427.42
47000,MURRAY STATE COLLEGE,444,Auxiliary Travel & Payroll,"TITLE 62, SEC. 7.5",2013,1,$30.00
47000,MURRAY STATE COLLEGE,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2013,1,$0.10
47000,MURRAY STATE COLLEGE,479,Capital Bond Projects, ,2013,1,$0.00
47000,MURRAY STATE COLLEGE,490,American Recov. & Reinv. Act, ,2013,1,$0.00
47500,OKLA. MOTOR VEHICLE COMM.,200,Revolving Fund,"TITLE 62, SEC. 155; TITLE 47, SEC. 563G",2013,1,$978847.34
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,210,Bureau Of Narcotics Rev Fund,"TITLE 63, SEC. 2-107",2013,1,$3902338.23
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,215,Narcotics Drug Education Rev F,"TITLE 63, SEC. 2-107A",2013,1,$65682.26
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,220,Drug Money Laundering and Wire,"TITLE 63, SEC. 2-107B",2013,1,$1783157.83
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,410,Federal Seizures Fund,"TITLE 62, SEC. 34.48",2013,1,$365693.53
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,415,Crime Commission Grants,"TITLE 62, SEC. 34.48",2013,1,$0.00
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,418,District Atty. Council,"TITLE 62, SEC. 34.48",2013,1,$1766.07
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,490,American Recov. & Reinv. Act, ,2013,1,$0.00
48000,N. E. OKLA. A & M COLLEGE,290,Educ & Gen Oper Rev Fund,"TITLE 70, SEC. 3901",2013,1,$1581094.91
48000,N. E. OKLA. A & M COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$309528.63
48000,N. E. OKLA. A & M COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$45091.96
48000,N. E. OKLA. A & M COLLEGE,479,Capital Bond Projects, ,2013,1,$6717.05
48000,N. E. OKLA. A & M COLLEGE,490,American Recov. & Reinv. Act, ,2013,1,$0.00
48500,NORTHEASTERN STATE UNIVERSITY,290,Educ & Gen Oper Revolv Funds,"TITLE 70, SEC. 3901",2013,1,$2040129.52
48500,NORTHEASTERN STATE UNIVERSITY,291,Northeastern State University,"TITLE 62, SECTION 7.5",2013,1,$11132397.33
48500,NORTHEASTERN STATE UNIVERSITY,295,Capital Improvements Rev Fund,"TITLE 62, SEC. 4.8",2013,1,$9784227.93
48500,NORTHEASTERN STATE UNIVERSITY,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$478885.96
48500,NORTHEASTERN STATE UNIVERSITY,450,MASTER LEASE PURCHASE FUND,"TITLE 70, SECTION 3206.6",2013,1,$0.00
48500,NORTHEASTERN STATE UNIVERSITY,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2013,1,$0.00
48500,NORTHEASTERN STATE UNIVERSITY,475,Rev Bond Fd/Cap Improvements,"TITLE 70, SEC 4001",2013,1,$856.26
48500,NORTHEASTERN STATE UNIVERSITY,479,Capital Bond Projects, ,2013,1,$99991.25
48500,NORTHEASTERN STATE UNIVERSITY,490,American Recov. & Reinv. Act, ,2013,1,$0.00
48500,NORTHEASTERN STATE UNIVERSITY,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$2467165.96
48500,NORTHEASTERN STATE UNIVERSITY,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$1855936.12
49000,NORTHERN OKLAHOMA COLLEGE,290,Education & Gen Oper Rev Fund,"TITLE 70, SEC. 3901",2013,1,$6004435.40
49000,NORTHERN OKLAHOMA COLLEGE,295,Capital Improvement Revolv Fun,"TITLE 70, SEC. 3901",2013,1,$1100000.00
49000,NORTHERN OKLAHOMA COLLEGE,340,Bond Transfer Fund,"TITLE 62, SECTION 7.5",2013,1,$0.00
49000,NORTHERN OKLAHOMA COLLEGE,400,Cimmaron Broadband Project,"TITLE 62, SECTION 41.8",2013,1,$0.00
49000,NORTHERN OKLAHOMA COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$14573.05
49000,NORTHERN OKLAHOMA COLLEGE,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2013,1,$0.20
49000,NORTHERN OKLAHOMA COLLEGE,490,American Recov. & Reinv. Act, ,2013,1,$0.00
49000,NORTHERN OKLAHOMA COLLEGE,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$721326.62
49000,NORTHERN OKLAHOMA COLLEGE,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$2234871.91
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,290,Educ & Gen Op Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$1252174.22
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$49404.05
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$99547.52
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2013,1,$0.00
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,479,Capital Bond Projects, ,2013,1,$0.00
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,490,American Recov. & Reinv. Act, ,2013,1,$0.00
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$1174322.96
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$685818.58
50900,BD. OF EXAM. FOR LT CARE ADMIN.,200,Bd Of Exam For Long-Term Care,"TITLE 63, SEC. 330.62",2013,1,$538550.62
51000,OKLA. BOARD OF NURSING,200,Revolving Fund,"TITLE 62, SEC. 155",2013,1,$2947515.82
51500,OK. PUBLIC EMPLOYEES RET. SYS.,200,Public Empl Retiremt Rev Fund,"TITLE 74, SEC. 921",2013,1,$108982.83
51500,OK. PUBLIC EMPLOYEES RET. SYS.,205,Ok St Emp Def Sav Inc Plan Fd,"TITLE 74, SEC. 1707",2013,1,$282805.15
51500,OK. PUBLIC EMPLOYEES RET. SYS.,215,OPERS Excess Benefit Plan, ,2013,1,$0.00
51600,ST. & EDUC. EMP. GRP. INS. BD.,210,St Empl Gr Health Ins Rev Fund,"TITLE 74, SEC1312.1 AND TITLE 62,SEC.7.5",2013,1,$298752.31
51600,ST. & EDUC. EMP. GRP. INS. BD.,215,Medical Exp Liability Rev Fund,"TITLE 19, SECTION 746.1",2013,1,$0.00
52000,BOARD OF EXAMINERS IN OPTOMETRY,200,Optometry Bd Rev Fund,"TITLE 59, SEC. 587",2013,1,$164922.47
52500,STATE BD. OF OSTEOPATHIC EXAM.,200,Revolving Fund,"TITLE 62, SEC. 155; TITLE 59, SEC. 644",2013,1,$514572.35
53000,OKLA. PANHANDLE STATE UNIV.,290,Educ & Gen Oper Rev Funds,"TITLE 70, SEC. 3901",2013,1,$46866.00
53000,OKLA. PANHANDLE STATE UNIV.,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$0.00
53000,OKLA. PANHANDLE STATE UNIV.,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$7544.70
53000,OKLA. PANHANDLE STATE UNIV.,479,Capital Bond Projects, ,2013,1,$22.26
53000,OKLA. PANHANDLE STATE UNIV.,490,American Recov. & Reinv. Act, ,2013,1,$0.00
53000,OKLA. PANHANDLE STATE UNIV.,600,Const-Purch Bldg; Purch Eqmt,"TITLE 70, SEC. 3904",2013,1,$35211.81
53000,OKLA. PANHANDLE STATE UNIV.,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2013,1,$34647.29
53100,ROSE STATE COLEGE,290,Educ & Gen Oper Rev Fund,"TITLE 70, SEC. 3901",2013,1,$8712864.51
53100,ROSE STATE COLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$25519.29
53100,ROSE STATE COLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$1394836.40
53100,ROSE STATE COLEGE,479,Capital Bond Projects, ,2013,1,$5964.87
53100,ROSE STATE COLEGE,490,American Recov. & Reinv. Act, ,2013,1,$0.00
53500,OKLA. PEANUT COMMISSION,200,Revolving Fund,"TITLE 62, SEC. 155",2013,1,$40076.50
54800,HCM,205,Office Of Pers Mgmt Rev Fund,"TITLE 74, CH 27A, SEC. 840-1.20",2013,1,$0.00
54800,HCM,215,OCSW Revolving Fund,"TITLE 62, SEC 34.9",2013,1,$0.00
54800,HCM,225,Benefits Council Reimbursement,"TITLE 62, SEC 7.5",2013,1,$0.00
55700,POLICE PENSION & RET. SYSTEM,200,Police Pens & Retirement Fund,"TITLE 11, SEC. 50-130",2013,1,$142.08
56000,STATE PHARMACY BOARD,200,Revolving Fund,"TITLE 62, SEC. 155",2013,1,$2265740.73
56300,BD. OF PRIV. VOCATIONAL SCHOOLS,205,Private Vocational Schools Fnd,"TITLE 70, SECTION 21-116",2013,1,$570417.82
56600,DEPARTMENT OF TOURISM AND RECREATION,200,OK Today Magazine Rev Fund,"TITLE 62, SECTION 34.9",2013,1,$0.00
56600,DEPARTMENT OF TOURISM AND RECREATION,211,1993 Tourism Bond Revolving Ac,"TITLE 74, SEC. 1861.2, 1993 O.S.S.",2013,1,$399718.70
56600,DEPARTMENT OF TOURISM AND RECREATION,215,Ok Tourism & Recreation Fund,"TITLE 74, SEC. 1811.1",2013,1,$11654292.44
56600,DEPARTMENT OF TOURISM AND RECREATION,225,Ok Tourism Promotion Rev Fund,"TITLE 68, SEC. 50014",2013,1,$10297837.93
56600,DEPARTMENT OF TOURISM AND RECREATION,230,Golf Course Operations Rev Fd,"TITLE 74, SEC. 1811.A (1991)",2013,1,$2157840.88
56600,DEPARTMENT OF TOURISM AND RECREATION,240,Tourism Equipment Revolv Fund,"TITLE 74, SECTION 1851.1",2013,1,$39910.89
56600,DEPARTMENT OF TOURISM AND RECREATION,245,Tourism & Rec Envir Loan Proc,"TITLE 74, SECTION 1851.2",2013,1,$0.00
56600,DEPARTMENT OF TOURISM AND RECREATION,250,State Park System Imprv Rev Fd,"TITLE 74, SECTION 1811.16",2013,1,$461671.76
56600,DEPARTMENT OF TOURISM AND RECREATION,261,Scenic Rivers Comm Rev Fund,"TITLE 82, SEC. 1462C",2013,1,$0.00
56600,DEPARTMENT OF TOURISM AND RECREATION,265,Color Oklahoma Revolving Fund,"TITLE 47, SECTION 1104.8",2013,1,$0.00
56600,DEPARTMENT OF TOURISM AND RECREATION,266,OK Tour & Rec Depart Cap Ex Re,TITLE 74 SECTION 2254.1,2013,1,$9541726.29
56600,DEPARTMENT OF TOURISM AND RECREATION,267,OK Tourism Capital Imp Rev Fun,TITLE 68 SECTIONS 1353 AND 1403,2013,1,$18587891.87
56600,DEPARTMENT OF TOURISM AND RECREATION,360,Oklahoma State Park Trust Fund, ,2013,1,$18831534.95
56600,DEPARTMENT OF TOURISM AND RECREATION,443,Interagency Reimbursement Fund,"TITLE 74, SEC. 581",2013,1,$28272.14
56600,DEPARTMENT OF TOURISM AND RECREATION,460,1993 Tourism Bond Proceeds Fun,"TITLE 62, CH 1, SEC 34.9",2013,1,$3944.70
56600,DEPARTMENT OF TOURISM AND RECREATION,475,Land & Water Conserv Fund,"TITLE 62, SEC. 34.48",2013,1,$810388.62
56800,SCENIC RIVERS COMMISSION,260,Scenic Rivers Comm Rev Fund,"TITLE 82, SECTION 1462A",2013,1,$17610.60
56800,SCENIC RIVERS COMMISSION,261,Scenic Rivers Commission,"TITLE 82, SECTION 1462C",2013,1,$175652.58
57000,PROF. ENGI. & LAND SURVEYORS,200,Prof. Engin. & Land Surv Fund,"TITLE 59, SEC. 475.9",2013,1,$762957.14
57500,BD. OF PSYCHOLOGISTS EXAMINERS,200,Psychologists Licensing Fund,"TITLE 59, SEC. 1360",2013,1,$152608.15
58000,DCAM-OMES,201,General Purpose Revolving Fund,"TITLE 62, SEC. 34.9",2013,1,$0.00
58000,DCAM-OMES,202,Deferred Maint Revolving Fund, ,2013,1,$0.00
58000,DCAM-OMES,205,Risk Mgmt Revolving Fund,"TITLE 74, SEC. 85.58K",2013,1,$9536.17
58000,DCAM-OMES,210,St Surplus Prop Rev Fund,"TITLE 80, SEC. 34.6",2013,1,$1008.03
58000,DCAM-OMES,215,State Construction Revolv Fund,"TITLE 61, SEC. 208.2",2013,1,$2714.64
58000,DCAM-OMES,220,Capitol Cafeteria Rev Fund,"TITLE 74, SEC. 75",2013,1,$0.00
58000,DCAM-OMES,223,Foster Families Protection Fd,"TITLE 74, SEC. 85.58J",2013,1,$0.00
58000,DCAM-OMES,225,State Use Committee Revolving,"TITLE 62, SECTION 34.9",2013,1,$-0.02
58000,DCAM-OMES,230,Oklahoma Print Shop Fund,"TITLE 74, SEC. 111 AND 581",2013,1,$0.00
58000,DCAM-OMES,231,Postal Service Revolving Fund,"TITLE 74, SEC. 76 C",2013,1,$0.00
58000,DCAM-OMES,240,Asbestos Abatemt Revolv Fund,"TITLE 74, SEC. 63.2",2013,1,$0.00
58000,DCAM-OMES,244,Statewide Surplus Property Fd,"TITLE 74, SEC. 62.5",2013,1,$272.23
58000,DCAM-OMES,245,Bldg And Facility Revolv Fund,"TITLE 74, SEC. 63.1",2013,1,$1759.11
58000,DCAM-OMES,250,State Motor Pool Fund,"TITLE 47, SECTION 78C",2013,1,$5026.63
58000,DCAM-OMES,251,Alt Fuels Technician Cert.,"TITLE 74, SECTION 130.22",2013,1,$0.00
58000,DCAM-OMES,255,Ok Motor Lic Agent Indem Fund,"TITLE 47, SEC. 1143.1",2013,1,$82.09
58000,DCAM-OMES,260,Risk Mgmt Fire Protection Rev,"TITLE 74, SEC. 85.58D",2013,1,$18472.37
58000,DCAM-OMES,262,Risk Mgmt Political Subdivisio,"TITLE 74, SECTION 85.58L",2013,1,$0.00
58000,DCAM-OMES,265,Bid Document & Bond Forf Fund,"TITLE 61, SEC. 106-107",2013,1,$0.00
58000,DCAM-OMES,270,Reg Of St Vendors Revol Fund,"TITLE 74, SEC. 85.33",2013,1,$0.00
58000,DCAM-OMES,271,Vendor Fees and Rebates,"SB 646, SECTION 5A TITLE 74, SECTION 85.33A",2013,1,$26718.00
58000,DCAM-OMES,272,Purchasing Training Fund,TITLE 85.51 D,2013,1,$0.00
58000,DCAM-OMES,275,St Recycling Revolv Fund,"TITLE 63, SEC. 85.56",2013,1,$0.00
58000,DCAM-OMES,295,Capitol Dome Donation Fund,"TITLE 74, SEC 4101-4108",2013,1,$0.00
58000,DCAM-OMES,430,Homeland Security,"TITLE 62, SECTION 34.9",2013,1,$0.00
58000,DCAM-OMES,443,Interagency Reimbursment Fund,"TITLE 74, SEC. 581",2013,1,$0.00
58000,DCAM-OMES,445,Payroll Trust Fund,"TITLE 62, SEC. 34.69",2013,1,$101.20
58000,DCAM-OMES,490,American Recov. & Reinv. Act, ,2013,1,$0.00
58000,DCAM-OMES,494,Sales Fund Surplus,"TITLE 74, SECTION 62.5A",2013,1,$0.00
58200,STATE BOND ADVISOR,285,Bond Oversight Revolving Fund,"TITLE 62, SECTION 695.8A",2013,1,$613925.10
58500,DEPARTMENT OF PUBLIC SAFETY,200,Dept Of Public Safety Rev Fund,"TITLE 47, SEC. 2-144.1 & 6-117 I",2013,1,$7289459.37
58500,DEPARTMENT OF PUBLIC SAFETY,210,Patrol Vehicle Revolving Fund,"TITLE 47, SECTION 2-143",2013,1,$2016196.97
58500,DEPARTMENT OF PUBLIC SAFETY,215,Asset Forfeiture Funds Fed,"TITLE 63, SEC. 2-503E",2013,1,$5974656.03
58500,DEPARTMENT OF PUBLIC SAFETY,220,Asset Forfeiture Funds State, ,2013,1,$3928678.64
58500,DEPARTMENT OF PUBLIC SAFETY,225,Computer Imaging System Revolv,"TITLE 47, SECTION 2-142",2013,1,$2361174.89
58500,DEPARTMENT OF PUBLIC SAFETY,230,Boating Safety Education Fund,TITLE 63 SECTION 4236,2013,1,$2169.92
58500,DEPARTMENT OF PUBLIC SAFETY,235,OK Homeland Security Rev Fund,TITLE 74 SEC. 51.2,2013,1,$268097.96
58500,DEPARTMENT OF PUBLIC SAFETY,240,"Motorcycle Safety, Ed Prg Revl",TITLE 47 SEC. 40-123,2013,1,$542337.84
58500,DEPARTMENT OF PUBLIC SAFETY,245,DPS Restricted Revolving Fund,TITLE 47 SEC. 2-145,2013,1,$5645632.73
58500,DEPARTMENT OF PUBLIC SAFETY,250,DPS Patrol Academy Revolv. Fnd,TITLE 47 SEC. 2-146,2013,1,$3510821.24
58500,DEPARTMENT OF PUBLIC SAFETY,405,Federal Matching Fund,"TITLE 62, SEC. 34.48",2013,1,$3730272.97
58500,DEPARTMENT OF PUBLIC SAFETY,424,State Emergency Fund,"TITLE 63, SEC.683.17",2013,1,$0.81
58500,DEPARTMENT OF PUBLIC SAFETY,490,American Recov. & Reinv. Act, ,2013,1,$0.00
58800,OKLA. REAL ESTATE COMM.,200,Revolving Fund,"TITLE 62, SEC. 155; TITLE 59, SEC. 858-205",2013,1,$1296127.67
58800,OKLA. REAL ESTATE COMM.,210,Okla R.E. Educ. & Recov. Fund,"TITLE 59, SEC. 858-601",2013,1,$287024.25
60500,REGENTS FOR HIGHER EDUCATION,200,Ardmore Higher Ed.Revolv.Fd.,"RPEALED BY LAWS 2005, SB 64",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,201,Idabel Higher Ed Revolv. Fund,"TITLE 70, SEC. 4426",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,204,Office of Accountability,"TITLE 70, SECTION 3-117",2013,1,$406891.29
60500,REGENTS FOR HIGHER EDUCATION,205,Tech Educ Federal Funds,"TITLE 70, SEC. 3206 I",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,210,Ok St Reg Higher Ed Rev Fund,"TITLE 70, SEC. 3205 B",2013,1,$26182298.55
60500,REGENTS FOR HIGHER EDUCATION,216,Summer Academies Revol Fund,"OK SESSION LAWS 1989 CHAPTER 372 SECTION 1,",2013,1,$510504.64
60500,REGENTS FOR HIGHER EDUCATION,235,Ok Tuition Aid Grts Rev Fund,"TITLE 70, SECTION 3955",2013,1,$8748468.18
60500,REGENTS FOR HIGHER EDUCATION,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,296,Tobacco Tax Revolving Fund,"TITLE 68, SEC. 402-3",2013,1,$2222867.44
60500,REGENTS FOR HIGHER EDUCATION,297,Higher Educ Capital Revl Fund,"TITLE 62, SEC. 34.91",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,298,Okla Tuition Schlrshp Rev Fnd,"TITLE 62, SEC. 34.92",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,299,Higher Ed Facilities Rev Fund,"TITLE 74, SEC. 110.4",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,406,St Student Incentive Grant,"TITLE 70, SEC. 3206 I",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,430,Fed Funds Support System Activ,"TITLE 70, SEC. 3206 I",2013,1,$7939.36
60500,REGENTS FOR HIGHER EDUCATION,431,Congressional Teacher Scholsps,"TITLE 70, SEC. 3206 I",2013,1,$0.00
60500,REGENTS FOR HIGHER EDUCATION,450,Master Lease Purchase Fund,"TITLE 70, SECTION 3206.6",2013,1,$475418.50
60500,REGENTS FOR HIGHER EDUCATION,920,Higher Learning Access Trust,"TITLE 70, SECTION 3953.1",2013,1,$14114393.29
60600,UNIVERSITY CENTER OF SOUTHERN OKLAHOMA,290,Educational & Gen Operations, ,2013,1,$624995.19
60600,UNIVERSITY CENTER OF SOUTHERN OKLAHOMA,295,Capital Improvements Rev Fund, ,2013,1,$577292.64
60600,UNIVERSITY CENTER OF SOUTHERN OKLAHOMA,479,Capital Bond Projects, ,2013,1,$0.00
61000,REGIONAL UNIVERSITY SYSTEM OF OKLAHOMA,200,Regents Ok Colleges Sp Fund,"TITLE 70, SEC. 3901",2013,1,$172677.22
61500,ST. BD. OF REGIST. FORESTERS,200,Prof. Foresters Fund,"TITLE 62, SEC. 155",2013,1,$11429.94
61900,PHYSICIAN MANPOWER TRNG. COMM.,205,Comm Res/Match  Revol Fund,"TITLE 70, SEC. 697.8",2013,1,$24999.97
61900,PHYSICIAN MANPOWER TRNG. COMM.,210,Phys Manpower Comm Rev Fund,"TITLE 70, SEC. 625.4 A",2013,1,$626448.90
61900,PHYSICIAN MANPOWER TRNG. COMM.,215,Phys Asst Scholarship Rev Fund,"TITLE 70, SEC. 697.11",2013,1,$75233.20
61900,PHYSICIAN MANPOWER TRNG. COMM.,220,Residency Revolving Fund,"TITLE 70, SEC. 697.10",2013,1,$221498.31
61900,PHYSICIAN MANPOWER TRNG. COMM.,400,Federal Funds-State Loan Repay,"TITLE 62, SEC. 34.48, 34.9",2013,1,$0.00
61900,PHYSICIAN MANPOWER TRNG. COMM.,450,Nurs Student Assistance Fund,"TITLE 70, SEC. 697.17 D",2013,1,$37320.80
61900,PHYSICIAN MANPOWER TRNG. COMM.,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.48, 34.9",2013,1,$0.02
62000,QUARTZ MOUNTAIN CENTER & PARK,290,Edu & General Oper Rev Fund,"TITLE 70, SECTION 3901",2013,1,$83595.81
62000,QUARTZ MOUNTAIN CENTER & PARK,295,Capital Improvements Rev Fund,"TITLE 70, SECTION 3901",2013,1,$247445.45
62000,QUARTZ MOUNTAIN CENTER & PARK,479,Capital Bond Projects,"TITLE 62, SEC. 34.48, 34.9",2013,1,$0.00
62200,OK. ST. BD. OF LIC. SOCIAL WORKERS,200,Lic Social Workers Revol Fund,"TITLE 62, SEC. 155; TITLE 59, SEC. 1263",2013,1,$163130.32
62300,SEMINOLE STATE COLLEGE,290,Ed & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2013,1,$300540.03
62300,SEMINOLE STATE COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$136752.50
62300,SEMINOLE STATE COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2013,1,$5380.99
62300,SEMINOLE STATE COLLEGE,454,2002 Bonds,"TITLE 70, SECTION 4001",2013,1,$0.00
62300,SEMINOLE STATE COLLEGE,479,Capital Bond Projects, ,2013,1,$0.00
62300,SEMINOLE STATE COLLEGE,490,American Recov. & Reinv. Act, ,2013,1,$0.00
62500,SECRETARY OF STATE,200,Revolving Fund,"TITLE 62, SEC. 276.1",2013,1,$6635235.59
62500,SECRETARY OF STATE,205,Central Filing Syst Revol Fund,"TITLE 28, SEC. 111 B",2013,1,$4153.94
62500,SECRETARY OF STATE,210,SS Charitable Solicit Rev Fnd, ,2013,1,$3640.00
62800,CNTR. FOR ADVANC. OF SCIENCE/TECHNOLOGY,200,Research Support Revolv Fund,"TITLE 74, SEC. 5060.11",2013,1,$18459670.65
62800,CNTR. FOR ADVANC. OF SCIENCE/TECHNOLOGY,210,Admin & Data Process Rev Fund,"TITLE 74, SEC. 5060.24",2013,1,$6144.38
62800,CNTR. FOR ADVANC. OF SCIENCE/TECHNOLOGY,220,Seed Capital Revolving Fund,"TITLE 74, SECTION 5060.21",2013,1,$13890024.48
62900,OK. SCHOOL OF SCIENCE & MATH.,200,Ok School  Science & Math Fund,"TITLE 70, SEC. 1210.402",2013,1,$26242.35
62900,OK. SCHOOL OF SCIENCE & MATH.,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.48, 34.9",2013,1,$0.00
63000,DEPARTMENT OF SECURITIES,200,Okla Securities Com Rev Fund,"TITLE 71, SEC. 412",2013,1,$6489125.87
63000,DEPARTMENT OF SECURITIES,205,Investor Education Revolving,"TITLE 71, CHAPTER 1, SECTION 1-122",2013,1,$1762884.48
63200,SPEECH-LANGUAGE PATHOLOGY & AUDIOLOGY,200,Speech Path & Audio Lic Fund,"TITLE 59, SEC. 1614",2013,1,$88135.69
63300,OKLA. CITY COMMUNITY COLLEGE,290,Ed & Gen Oper Revolving Fund,"TITLE 70, SEC. 3901",2013,1,$8100471.28
63300,OKLA. CITY COMMUNITY COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2013,1,$2858487.36
63300,OKLA. CITY COMMUNITY COLLEGE,479,Capital Bond Projects, ,2013,1,$0.00
63300,OKLA. CITY COMMUNITY COLLEGE,480,Student Facilities Const Fund,"TITLE 62, SECTION 7.5 AND TITLE 70, SECTION 4001",2013,1,$18245.33
63300,OKLA. CITY COMMUNITY COLLEGE,481,"Math, Science, and Eng. Rv Bd","TITLE 70, SECTION 4002",2013,1,$686.08
63300,OKLA. CITY COMMUNITY COLLEGE,483,OCCC Theatre Const Rev Bd 2010, ,2013,1,$345007.01
63300,OKLA. CITY COMMUNITY COLLEGE,490,American Recov. & Reinv. Act, ,2013,1,$0.00
63500,COMM. ON CONSUMER CREDIT,200,Cons Cred Investigation Fund,"TITLE 14A, SEC. 6-106 A",2013,1,$0.00
