X,Y,OBJECTID,FIELD_VISIT,VISIT_DATE,OBSERVER,ORGANIZATION,STYLE_FAIL,LS_TYPE1,LS_TYPE2,MATERIAL,ACTIVITY,FAIL_DATE,WIDTH_M,DEPTH_M,LENGTH_M,HEIGHT_M,ELEV_CROWN,ASPECT,SLIDE_ANGLE,SLOPE_ANGLE,AREA_ESTIMATE,TOE_CONDITION,BR_ON_SLOPE,BR_CONTROL,TALUS,SPRINGS,SEEPS,PIPING,OUTSIDE_ME,HEADCUTS,SURF_OBSERV,CAUSE1,CAUSE2,COMMENTS,SOURCE,SOURCEPUB_DATE,BANK_POSITION,REMEDIATED,TOWN,GlobalID,Creator,CreateDate,Editor,EditDate,VERIFIED,RPTDATE_GEO,LS_DAY_GEO,LS_MONTH_GEO,LS_YEAR_GEO
519387.5722,226690.604699999,4947,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Inactive,,0,0,0,14,0,170,32,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Left,,STANNARD,{BE591040-9FD5-4FDB-8D2C-94D1C3C8282C},Esri_Anonymous,2021/03/29 12:56:42+00,Esri_Anonymous,2021/04/14 14:09:26+00,Yes,,,,
518844.4511,226606.9387,4948,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Inactive,,0,0,0,20,0,52,24,0,1000-5000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Left,,WALDEN,{8A82C44F-0AA3-45CC-990B-55EDCA3F81AD},Esri_Anonymous,2021/03/29 12:56:42+00,Esri_Anonymous,2021/04/14 14:08:52+00,Yes,,,,
519275.3056,226371.772500001,4949,,,G. Springston,Norwich University,Landslide,,,Earth,Inactive,,0,0,0,21,0,48,28,0,1000-5000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,WALDEN,{2B1A1EB9-1504-493B-9DC8-94BE8AD9B405},Esri_Anonymous,2021/03/29 12:56:42+00,Esri_Anonymous,2021/04/14 14:08:52+00,Yes,,,,
519408.4832,226336.566,4950,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,13,0,39,43,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,WALDEN,{FA48BAC9-896B-4919-AD51-97E866618024},Esri_Anonymous,2021/03/29 12:56:42+00,Esri_Anonymous,2021/04/14 14:08:53+00,Yes,,,,
520873.9749,227336.5198,4951,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Unsure,,0,0,0,12,0,314,34,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Left,,STANNARD,{747342A5-0D4C-49AC-9C8B-645DB6CE61B3},Esri_Anonymous,2021/03/29 12:56:43+00,Esri_Anonymous,2021/04/14 14:09:26+00,Yes,,,,
521602.2436,227386.607000001,4952,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Inactive,,0,0,0,12,0,10,27,0,1000-5000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Left,,STANNARD,{8ED2319F-7C5E-48FD-8483-E851558CD795},Esri_Anonymous,2021/03/29 12:56:43+00,Esri_Anonymous,2021/04/14 14:09:26+00,Yes,,,,
521873.5156,227306.7304,4953,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Active,,0,0,0,9,0,1,48,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Left,,STANNARD,{844B44B2-F7B9-4ECD-86F9-2903FD1BCD7D},Esri_Anonymous,2021/03/29 12:56:43+00,Esri_Anonymous,2021/04/14 14:09:26+00,Yes,,,,
521768.0408,227350.8017,4954,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Unsure,,0,0,0,6,0,28,37,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Left,,STANNARD,{9E97B695-93F8-416E-93E1-8104720C6A9F},Esri_Anonymous,2021/03/29 12:56:43+00,Esri_Anonymous,2021/04/14 14:09:26+00,Yes,,,,
522082.8729,227178.612500001,4955,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Active,,0,0,0,7,0,5,41,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Left,,STANNARD,{6190FD73-0A41-4777-8C79-05C7602AA2A5},Esri_Anonymous,2021/03/29 12:56:43+00,Esri_Anonymous,2021/04/14 14:09:26+00,Yes,,,,
522246.354,226849.5493,4956,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Active,,0,0,0,6,0,315,32,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Right,,STANNARD,{F7546BCC-7F26-42E1-A413-D290DCF794C7},Esri_Anonymous,2021/03/29 12:56:43+00,Esri_Anonymous,2021/04/14 14:09:26+00,Yes,,,,
522730.0193,226292.2026,4957,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,6,0,30,32,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,STANNARD,{B4FBB82D-2ABF-4197-A504-D3C78BD586A0},Esri_Anonymous,2021/03/29 12:56:43+00,Esri_Anonymous,2021/04/14 14:09:27+00,Yes,,,,
523113.2557,227021.064999999,4958,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,4,0,95,28,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,STANNARD,{8FC5D7A4-BB91-41AC-B66D-68442DCC0B7E},Esri_Anonymous,2021/03/29 12:56:44+00,Esri_Anonymous,2021/04/14 14:09:27+00,Yes,,,,
524372.1971,227219.1873,4959,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,8,0,26,32,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,STANNARD,{9B0E8AD9-94FD-4E34-9B94-D9B5FE55649E},Esri_Anonymous,2021/03/29 12:56:44+00,Esri_Anonymous,2021/04/14 14:09:27+00,Yes,,,,
524509.7584,227180.7918,4960,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,6,0,65,37,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,STANNARD,{7D0BA291-9091-4CF9-9AD3-863BEB465374},Esri_Anonymous,2021/03/29 12:56:44+00,Esri_Anonymous,2021/04/14 14:09:27+00,Yes,,,,
521348.9223,227378.2543,4961,,,G. Springston,Norwich University,Landslide,Translational slide-flow,,Earth,Inactive,,0,0,0,8,0,39,28,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,Left,,STANNARD,{07278F59-33C2-4F6F-B0F3-F37183B5D64B},Esri_Anonymous,2021/03/29 12:56:44+00,Esri_Anonymous,2021/04/14 14:09:27+00,Yes,,,,
521067.2559,230441.497300001,4962,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,16,0,90,36,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,STANNARD,{828A7DBA-F8CB-458D-B2EF-570244C803A7},Esri_Anonymous,2021/03/29 12:56:44+00,Esri_Anonymous,2021/04/14 14:09:27+00,Yes,,,,
521169.6168,230300.5253,4963,,,G. Springston,Norwich University,Landslide,,,Earth,Inactive,,0,0,0,8,0,57,31,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,STANNARD,{915F0BEA-9C9F-46E0-8BF5-36D003868735},Esri_Anonymous,2021/03/29 12:56:44+00,Esri_Anonymous,2021/04/14 14:09:27+00,Yes,,,,
521379.44,230019.7621,4964,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,5,0,87,35,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,STANNARD,{D87A74E6-3BB0-4B86-ABB2-B9EF1B70FFB8},Esri_Anonymous,2021/03/29 12:56:45+00,Esri_Anonymous,2021/04/14 14:09:27+00,Yes,,,,
527876.3196,237644.9263,4965,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,9,0,185,41,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SHEFFIELD,{15491D41-CEB7-4FF6-9990-553C6A5E7540},Esri_Anonymous,2021/03/29 12:56:45+00,Esri_Anonymous,2021/04/14 14:05:27+00,Yes,,,,
528272.3163,232795.216399999,4966,,,G. Springston,Norwich University,Landslide,,,Earth,Inactive,,0,0,0,26,0,89,28,0,1000-5000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,WHEELOCK,{697C5C3F-7548-43BE-B457-757F89B1BB66},Esri_Anonymous,2021/03/29 12:56:45+00,Esri_Anonymous,2021/04/14 13:54:58+00,Yes,,,,
533299.8322,231711.543500001,4967,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,10,0,5,38,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,WHEELOCK,{FA2867E4-09B7-4F4D-A2B1-63F1003B1AC5},Esri_Anonymous,2021/03/29 12:56:45+00,Esri_Anonymous,2021/04/14 13:54:59+00,Yes,,,,
537819.5885,227627.3906,4968,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,4,0,98,27,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{ABC55A4A-4307-46D2-8103-8689FF27A39C},Esri_Anonymous,2021/03/29 12:56:45+00,Esri_Anonymous,2021/04/14 13:33:52+00,Yes,,,,
537687.0593,227815.580499999,4969,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,5,0,335,31,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{C539B630-199D-431C-9738-05A26A38FADD},Esri_Anonymous,2021/03/29 12:56:45+00,Esri_Anonymous,2021/04/14 13:33:52+00,Yes,,,,
537074.3964,228431.2546,4970,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,4,0,270,39,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{1B6EC1F1-934A-4742-B886-0CF9C844E3C0},Esri_Anonymous,2021/03/29 12:56:45+00,Esri_Anonymous,2021/04/14 13:33:52+00,Yes,,,,
535817.4933,230186.7772,4971,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,7,0,270,30,0,<100,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{98F2B0BE-1B42-4CA0-8254-A42648EA4848},Esri_Anonymous,2021/03/29 12:56:46+00,Esri_Anonymous,2021/04/14 13:33:52+00,Yes,,,,
530568.9309,233090.904999999,4972,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,13,0,55,14,0,1000-5000,,,,N,,,,Y,,,,,"Large, low-angle slide, prob. SiCy.","Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SHEFFIELD,{F83DD148-692E-4BEB-BF60-182D85EB3E1A},Esri_Anonymous,2021/03/29 12:56:46+00,Esri_Anonymous,2021/04/14 14:05:28+00,Yes,,,,
528371.2551,234831.4914,4973,,,G. Springston,Norwich University,Landslide,,,Earth,Inactive,,0,0,0,27,0,3,25,0,1000-5000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SHEFFIELD,{5E779FE5-A147-4D8A-BF87-41F130E3DC22},Esri_Anonymous,2021/03/29 12:56:46+00,Esri_Anonymous,2021/04/14 14:05:28+00,Yes,,,,
528198.192,234826.8518,4974,,,G. Springston,Norwich University,Landslide,,,Earth,Inactive,,0,0,0,26,0,5,29,0,1000-5000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SHEFFIELD,{27EA4547-3DD9-4424-815E-DEBD88866C56},Esri_Anonymous,2021/03/29 12:56:46+00,Esri_Anonymous,2021/04/14 14:05:28+00,Yes,,,,
527944.2738,234798.7644,4975,,,G. Springston,Norwich University,Landslide,,,Earth,Inactive,,0,0,0,15,0,350,25,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SHEFFIELD,{76ED6745-5A93-455B-B615-5763DA357590},Esri_Anonymous,2021/03/29 12:56:46+00,Esri_Anonymous,2021/04/14 14:05:28+00,Yes,,,,
540363.2036,227909.7732,4976,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,5,0,200,32,0,<100,,,,N,,,,Y,,,,,Sand,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{774047B0-477A-4DD5-AEA9-4834F6F0C422},Esri_Anonymous,2021/03/29 12:56:47+00,Esri_Anonymous,2021/04/14 13:33:53+00,Yes,,,,
540833.2869,228849.5699,4977,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,11,0,333,34,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{8AA9944F-2616-4C33-A4AD-4EEE9979D580},Esri_Anonymous,2021/03/29 12:56:47+00,Esri_Anonymous,2021/04/14 13:33:53+00,Yes,,,,
540815.3119,229182.6548,4978,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,14,0,272,42,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{F14A5C93-578F-430A-B2BA-1F3A70E3FB46},Esri_Anonymous,2021/03/29 12:56:47+00,Esri_Anonymous,2021/04/14 13:33:53+00,Yes,,,,
540945.7351,231353.8389,4979,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,7,0,275,40,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{9398DE0A-8443-4F46-9AE4-CF55AF5DDF6A},Esri_Anonymous,2021/03/29 12:56:47+00,Esri_Anonymous,2021/04/14 13:33:53+00,Yes,,,,
541102.3638,232069.187000001,4980,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,16,0,270,42,0,100-1000,,,,N,,,,Y,,,,,On W flank of esker.,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{CC9805ED-7BFE-49C3-A564-E00040EB3E6F},Esri_Anonymous,2021/03/29 12:56:47+00,Esri_Anonymous,2021/04/14 13:33:53+00,Yes,,,,
539565.0884,234290.7893,4981,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,12,0,49,47,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{6A8CAE99-FF32-44CD-A3EF-3F02C33883B0},Esri_Anonymous,2021/03/29 12:56:47+00,Esri_Anonymous,2021/04/14 14:10:21+00,Yes,,,,
538203.8908,235646.868799999,4982,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,7,0,50,43,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{05D69A54-8696-4E7B-8654-0907056B59BB},Esri_Anonymous,2021/03/29 12:56:47+00,Esri_Anonymous,2021/04/14 14:10:22+00,Yes,,,,
537028.9828,236742.771199999,4983,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,18,0,190,38,0,100-1000,,,,N,,,,Y,,,,,Large LS in till.,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{54851CB7-8253-4ABF-B75C-35AC1157980E},Esri_Anonymous,2021/03/29 12:56:48+00,Esri_Anonymous,2021/04/14 14:10:22+00,Yes,,,,
536907.78,236636.889,4984,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,15,0,5,34,0,100-1000,,,,N,,,,Y,,,,,Large LS in till.,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{F9A76638-95F0-4E30-B54C-FAB003404821},Esri_Anonymous,2021/03/29 12:56:48+00,Esri_Anonymous,2021/04/14 14:10:23+00,Yes,,,,
536321.7354,236959.3463,4985,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,17,0,352,38,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{D1852929-D728-43F9-BC34-1EEFBE4432CB},Esri_Anonymous,2021/03/29 12:56:48+00,Esri_Anonymous,2021/04/14 14:10:23+00,Yes,,,,
536143.6201,236986.997199999,4986,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,23,0,5,43,0,100-1000,,,,N,,,,Y,,,,,Large LS in till.,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{E62D72D9-3040-48A0-8AF6-A2103CE8DC18},Esri_Anonymous,2021/03/29 12:56:48+00,Esri_Anonymous,2021/04/14 14:10:23+00,Yes,,,,
535679.6177,237146.410800001,4987,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,24,0,35,29,0,1000-5000,,,,N,,,,Y,,,,,Large LS in till.,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{D28AFC28-E04F-48B4-B4B7-B507E47FA713},Esri_Anonymous,2021/03/29 12:56:48+00,Esri_Anonymous,2021/04/14 14:10:23+00,Yes,,,,
535420.5935,237423.009,4988,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,12,0,27,43,0,100-1000,,,,N,,,,Y,,,,,Large LS in till.,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{1A04A810-9960-4573-A4B4-80DAAF06FE45},Esri_Anonymous,2021/03/29 12:56:48+00,Esri_Anonymous,2021/04/14 14:10:23+00,Yes,,,,
535231.4557,237520.0584,4989,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,13,0,22,37,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SUTTON,{AB6C0C8C-A3AE-4F3D-A5F7-F66F1AEF4171},Esri_Anonymous,2021/03/29 12:56:49+00,Esri_Anonymous,2021/04/14 14:10:24+00,Yes,,,,
533183.3638,239276.461200001,4990,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,14,0,329,29,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,SHEFFIELD,{CCD519A8-9656-4C53-AEEC-1302A082C615},Esri_Anonymous,2021/03/29 12:56:49+00,Esri_Anonymous,2021/04/14 14:05:29+00,Yes,,,,
542118.1598,233672.236199999,4991,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,20,0,210,35,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,BURKE,{2C85AE56-2BE4-4405-9A69-904AD4E38264},Esri_Anonymous,2021/03/29 12:56:49+00,Esri_Anonymous,2021/04/14 12:54:31+00,Yes,,,,
543573.0641,235123.785700001,4992,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,17,0,320,45,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,BURKE,{9FE09215-AC4D-481F-B496-21213B9B7F36},Esri_Anonymous,2021/03/29 12:56:49+00,Esri_Anonymous,2021/04/14 12:54:31+00,Yes,,,,
544495.7894,232691.840500001,4993,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,15,0,328,40,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,BURKE,{A15E74E9-F54B-480A-8B77-3F50CDC442AA},Esri_Anonymous,2021/03/29 12:56:49+00,Esri_Anonymous,2021/04/14 12:54:31+00,Yes,,,,
545731.0152,232318.0978,4994,,,"G, Springston",Norwich University,Landslide,,,Earth,Active,,0,0,0,22,0,135,38,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,BURKE,{C4043CD1-E4D6-401E-B812-03E768A04837},Esri_Anonymous,2021/03/29 12:56:49+00,Esri_Anonymous,2021/04/14 12:54:31+00,Yes,,,,
540091.2449,223258.2662,4995,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,36,0,78,39,0,1000-5000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{11E9B0A3-EB9A-4E46-9E76-1878704624C0},Esri_Anonymous,2021/03/29 12:56:50+00,Esri_Anonymous,2021/04/14 13:33:53+00,Yes,,,,
542366.8308,223296.838500001,4996,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,12,0,95,34,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{4902494A-986A-402E-BDBB-D087922CDBD0},Esri_Anonymous,2021/03/29 12:56:50+00,Esri_Anonymous,2021/04/14 13:33:53+00,Yes,,,,
542940.0691,223694.5888,4997,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,28,0,291,42,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{6DC551B7-9612-4B71-B31F-2E2C5A47FF04},Esri_Anonymous,2021/03/29 12:56:50+00,Esri_Anonymous,2021/04/14 13:33:54+00,Yes,,,,
541536.6054,222705.2173,4998,,,G. Springston,Norwich University,Gully,,,Earth,Active,,0,0,0,4,0,0,0,0,100-1000,,,,,,,,,,,,,Active gully,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{8394D760-BC6C-4839-83AC-A341C47CD868},Esri_Anonymous,2021/03/29 12:56:50+00,Esri_Anonymous,2021/04/14 13:33:54+00,Yes,,,,
541504.8553,222669.233899999,4999,,,G. Springston,Norwich University,Gully Head,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{1768DC7B-E085-46D9-8F8A-3EA260980A9A},Esri_Anonymous,2021/03/29 12:56:51+00,Esri_Anonymous,2021/04/14 13:33:54+00,Yes,,,,
541549.8345,222707.8632,5000,,,G. Springston,Norwich University,Gully Head,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{67561C88-7FB5-48FB-93F0-30799A832F9A},Esri_Anonymous,2021/03/29 12:56:51+00,Esri_Anonymous,2021/04/14 13:33:54+00,Yes,,,,
541632.9139,222667.1173,5001,,,G. Springston,Norwich University,Gully Head,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,LYNDON,{5A5D5D9E-95A2-4BE1-8DF6-4708ACB4B255},Esri_Anonymous,2021/03/29 12:56:51+00,Esri_Anonymous,2021/04/14 13:33:54+00,Yes,,,,
539797.2672,221696.606699999,5002,,,G. Springston,Norwich University,Landslide,,,Earth,Active,,0,0,0,4,0,215,27,0,100-1000,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,ST. JOHNSBURY,{99D960CD-32DB-4C1C-952A-301D327BDEAA},Esri_Anonymous,2021/03/29 12:56:52+00,Esri_Anonymous,2021/04/14 13:50:59+00,Yes,,,,
538664.2303,217290.191500001,5003,,,G. Springston,Norwich University,Landslide,,,Earth,Unsure,,0,0,0,12,0,352,39,0,<100,,,,N,,,,Y,,,,,,"Springston, G., 2021, Landslide Inventory of Caledonia County, Vermont: Vermont Geological Survey Open File Report VG2021-2.",2021,,,ST. JOHNSBURY,{D76600A2-726B-44CF-8092-60D9D7FC5368},Esri_Anonymous,2021/03/29 12:56:52+00,Esri_Anonymous,2021/04/14 13:50:59+00,Yes,,,,
