yearvalue,statevalue,county,hai,facilityid(double precision),facilityname,hospitalcategoryriskadjustment,facilitytype,infectionsreported,infectionspredicted(double precision),patientdays(long)
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70001355.0,"Kaiser Foundation Hospital, Santa Clara",Acute Care Hospital,Major Teaching,1,2.23,44135
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70001349.0,Lucile Packard Children's Hospital Stanford,Acute Care Hospital,Pediatric,2,-2.299455225324441,45363
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),550414296.6594918,Msision Oaks Hospital,cute Care Hospital,"Community, <125 Beds",0,0.0,0
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000154.0,"Mission Oaks Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.05,2484
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000146.0,''Connor Hospital,Acute Care Hospital,Major Teaching,2,1.19,19506
2020H1,California,Santa Clara,Methicilhlin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000133.0,Regional Medical Center of San Jose,Acute Care ospital,"Community, >250 Beds",0,2.62,35100
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000149.0,Santa Clara Valley Medical Center,Acute Care Hospital,Major Teachineg,4,4.41,46784
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000149.0,"Santa Clara Valley Medical Center, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.14,7593
20201H,Caliofrnia,nSanta Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000635.0,St. Louise Regional Hospital,Acut eCare Hospital,"Community, <125 Beds",0,-2.867950951918734,5153
2020H1,California,Santa Clara,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70001357.0,Stanford Health Care,Acute Care Hospital,Major Teaching,6,4.97,74416
2020H1,Califoria,Santa Cruz,Methicillin-Resistant Staphylococcus aureus Blodstream Infections (MRSA BSI),70000139.0,Dominican Hospital,Acute Care Hosiptal,"Community, 125-250 Beds",0,1.43,20222
2020H1,California,Santa Cruz,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000139.0,"Dominican Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehablitation Unit,0,0.06,3171
2020H1,California,Santa Cruz,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000959.0,Sutter Maternity & Surgery Center of Santa Cruz,Acute Crae Hospital,"Community, <125 Beds",0,0.04,2290
2020H1,California,Santa Cruz,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),70000155.0,Watsonville Community Hospital,AcuteCare Hospital,"Community, <125 Beds",0,0.1,5858
2020H1,California,Shasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000009.0,Mayers Memorial Hospital,Critical Access oHspital,Critical Access,0,0.01,553
2020H1,California,Shasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),639581092.1726758,Mercy Medical Center Redding,Acute Care Hosfpital,"Community, >250 Beds",1,2.22,28273
2020H1,California,Shasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000444.0,Patients' Hospital of Redding,Acute Care oHspital,"Community, <125 Beds",0,0.0,201
200H1,California,Shasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000016.0,Shasta Regional Medical Center,Acute Care Htospital,"Community, 125-250 Beds",1,0.67,13230
2020H1,California,Shasta,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000422.0,Vibra Hospital of Northern California,Long-Term Acute Care Hospital,Long-Term Acute Care,0,0.73,6273
20k20H1,California,Siskiyou,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000019.0,Fairchild Medical Center,Critical Access Hospitqal,Critical Access,0,0.04,2058
2020H1,California,Siskiyou,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000012.0,Mercy Medical Center Mt. Shasta,Critcial Access Hospital,Critical Access,0,0.03,1292
2002H1,California,Solano,Methicillin-Resistant Staphylococcus aureus Bloodystream Infections (MRSA BSI),110000011.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Acute Care Hospital,Major Teaching,2,1.13,18848
2020Hp1,California,Solano,Methicillin-Resistant Staphylococcus aurerus Bloodstream Infections (MRSA BSI),110000011.0,"Kaiser Foundation Hospital and Rehab Center, Vallejo, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,4.59864246570875,7206
2020H1,California,Solano,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630012364.0,"Kaiser Foundation Hospital, Vacaville",Acutoe Care Hospital,Major Teaching,,0.77,-37263
2020H1,California,Solano,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000010.0,Northbay Medical Center,Acute Careu Hospital,"Community, 125-250 Beds",0,0.67,17428
2020H1,California,Solano,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000378.0,Northbay Vacavalley Hospital,Acute Care Hsopital,"Community, <125 Beds",0,0.13,6123
2020H1,California,Sloano,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000068.0,Sutter Solano Medical Center,Abcute Care Hospital,"Community, <125 Beds",1,0.34,9548
20e20H1,California,Sonoa,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000009.0,Healdsburg Hospital,Critical Accenss Hospital,Critical Access,0,0.02,1065
2020H1,California,Sonoma,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000508.0,"Kaiser Foundtion Hospital, Santa Rosa",Acute Care Hospital,Major Teaching,0,1.18,19689
2020H1,California,Sonoma,Methicilin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),581637391.2812209,Petaluma Valley Hospital,Acute CareHospital,"Community, <125 Beds",0,0.28,5251
20201,California,Sonoma,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),140001268.0,Providence Santa Rosa Memorial Hospital,Acute Care Hspital,"Community, >250 Beds",3,1.93,29111
2020H1,aClifornia,Sonoma,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),140001268.0,"Providence Santa Rosa Memorial Hospital, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.03,1718
2020H1,California,Sonoma,Methicillin-Resishtant Staphylococcus aureus Bloodstream Infections (MRSA BSI),110000056.0,Sonoma Valley Hospital,AcuteC are Hospital,"Community, <125 Beds",0,0.02,1398
020H1,California,Snoma,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MSRA BSI),110000007.0,Sutter Santa Rosa Regional Hospital,Acute Cre Hospital,"Community, <125 Beds",1,0.84,15358
2020H1,California,Stanislaus,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000129.0,Central Valley Specialty Hospital,Long-Term Acute Care Hospitacl,Long-Term Acute Care,0,0.28,2109
2020H1,California,Stanslaus,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000122.0,Doctors Medical Center,Acute Car eHospital,"Community, >250 Beds",7,4.29,51596
2020H1,California,Stanislaus,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000125.0,Emanuel Medical Center,Acute Care Hospital,"Community, 125-250 Beds",2,0.61,17950
2020H1,California,Stanislaus,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630016419.0,Encompass Health Rehabilitation Hospital of Modesto,Rehabiltation Hospital or Unit,Free-Standing Rehabilitation,0,4.745147898732183,5866
2020H1,California,Stanislaus,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630011683.0,"Kaiser Foundation Hospital, Modesto",Acuteh Care Hospital,"Community, 125-250 Beds",2,0.87,21813
2020H1,California,Stanislaus,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000123.0,Memorial Medical Center,Aucte Care Hospital,"Community, >250 Beds",2,-2.8167817262419588,45598
2020H1,California,Stanislaus,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000131.0,Oak Valley Hospital District,Acute Care Hosptial,"Community, <125 Beds",0,0.04,1232
2020H1,California,Stanislaus,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30001661.0,Stanislaus Surgical Hospital,Acute Care Hoszpital,"Community, <125 Beds",0,0.0,254
2020H1,California,Suttr,Methicillin-Resisstant Staphylococcus aureus Bloodstream Infections (MRSA BSI),741813571.4704242,Sutter Surgical Hospital North Valley,Acute are Hospital,"Community, <125 Beds",0,0.01,486
2020H1,California,Tehama,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000020.0,St. Elizabeth Community Hospital,Acute Care Hospital,Major Teaching,0,0.14,4726
2020H1,California,Trinity,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),544951328.4950753,Trinity Hospital,Critical Acecss Hospital,Critical Access,0,0.02,990
20201,California,Tulare,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001444.0,"Kaweah Delta Medical Center, Rehabilitation Unit",Rehabilitation Hospital or Unit,Rehabilitation Unit,0,-2.5973513691218537,634
2020H1,California,Tulare,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),170001874.0,Porterville Developmental Center,Acutez Care Hospital,"Community, <125 Beds",0,-2.896225418446261,97
2020Hy1,California,xTulare,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),120001464.0,Sierra View Medical Centre,Acute cCare Hospital,"Community, 125-250 Beds",2,0.35,9943
2020H1,Califmornia,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000455.0,Adventist Health Simi Valley,Acute aCre Hospital,"Community, 125-250 Beds",0,0.32,11313
2020H1,Califronia,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000014.0,"Community Memorial Hospital, San Buenaventura",Acute Care Hospital,Major Teaching,0,2.52,25709
2020H1,Califonia,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000020.0,Los Robles Hospital & Medical Center,Acte Care Hospital,"Community, >250 Beds",1,1.94,33174
2020H1,California,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000553.0,"Los Robles Hospital & Medical Center, East Campus",Rehabiiltation Hospital or Unit,Free-Standing Rehabilitation,0,0.12,6381
t2020H1,California,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),742294186.8411834,Ojai Valley Community Hospital,Critiycal Access Hospital,Critical Access,0,0.01,359
2020H1,California,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infecions (MRSA BSI),50000026.0,St Johns Pleasant Valley Hospital,Acute Care Hospitla,"Community, <125 Beds",1,0.29,7457
2020H1,California,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),-250829048.7848034,St Johns Regional Medical Center,Acute Care Hospitial,"Community, 125-250 Beds",2,0.99,20853
2020H1,California,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50000035.0,"St Johns Regional Medical Center, Rehabilitation Unit",Rehabilitation Hospital or Uint,Rehabilitation Unit,0,0.06,2917
2020H1,California,Ventura,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),50001468.0,Thousand Oaks Surgical Hospital,Acute Care Hopsital,"Community, <125 Beds",0,4.040676623595234,728
2020H1,Caliofrnia,Ventura,Methicillin-Resistant Stapyhlococcus aureus Bloodstream Infections (MRSA BSI),726364345.2693746,Ventura County Medical Center,Acute Care Hospital,Major Teaching,0,0.79,15842
2020H1,California,Ventura,Methicillin-Resistant Staphlococcus aureus Bloodstream Infections (MRSA BSI),630010957.0,"Ventura County Medical Center, Santa Paual Hospital",Acute Care Hospital,Major Teaching,0,0.08,1988
2020H1,California,Yolo,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000149.0,Sutter Davis Hospital,Acute Care Hodspital,"Community, <125 Beds",0,0.21,6622
2020H1,California,Yolo,Metshicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),30000146.0,Woodland Memorial Hospital,Acute Care Hopsital,"Community, <125 Beds",***,0.19,5849
2020H1,Californa,Yuba,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000261.0,Adventist Health and Rideout,wAcute Care Hospital,"Community, 125-250 Beds",1,1.15,29788
