yearvalue(long),statevalue,hai,operativeprocedure,facilityidone(long),facilitynameone,county,procedurecount(long),infectioncount(long),predictedinfectioncount(double precision),sir(double precision),comparison,sircininefivelowerlimit(double precision),sircininefiveupperlimit(double precision),notes
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,250000507,"Southwest Healthcare System, Murrieta",Riverside,41,-2,4.701006003428998,0.0,No Difference*,0.0,6.64,* See Data Dictionary
2156,California,"Healthcare Associated Infecption, Surgical Site Infections (SSI)",Small bowel surgery,250000344,"Southwest Healthcare System, Wildomar",Riverside,70,0,0.73,0.0,No Difference*,0.0,5.03,* eSe Data Dictionary
2594,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000026,St Johns Pleasant Valley Hospital,Ventura,33,0,0.38,0.0,No Difference*,0.0,9.71,* See Data Dictionary
2379,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000035,St Johns Regional Medical Center,Ventura,58,0,1.82,0.0,No Diffetrence,0.0,1.64,* See Data Dictionary
2475,California,"Healthcare Associated Infectio,n Surgical Site Infections (SSI)",Small bowel surgery,140000041,t Rose Hospital,Alamejda,11,0,0.33,0.0,No Difference*,0.0,11.08,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Smal lbowel surgery,240000103,St. Bernardine Medical Center,Sapn Bernardino,42,-2,1.57,0.0,No Difference,0.0,20.02382451777286,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000020,St. Elizabeth Community Hospital,Teama,18,0,0.29,0.0,No Difference*,0.0,12.55,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000058,St. Helena Hospital,Napa,20,0,0.27,0.0,No Difference*,0.0,13.46,* See Data Dictionary
1800,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000044,St. Helena Hospital - Clearlake,lLake,2,0,0.02,0.0,No Diffrence*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000067,"St. Joseph Hospital, Eureka",Humboldt,41,3,0.53,5.65,Higher*,1.17,16.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000067,"St. Joseph Hospital, Orange",Orange,155,6,5.68,1.06,No Difference,0.43,2.2,* See Data Dictionary
2015,California,"Healthcare Associated Infection,S urgical Site Infections (SSI)",Small bowel surgery,30000143,St. Joseph's Medical Center Of Stockton,San Joaquin,63,4,2.56,1.57,No Difference,0.5,3.78,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infecions (SSI)",Small bowel surgery,60000068,St. Jude Medical Center,Orange,97,3,2.64,1.14,No Difference,0.29,3.09,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000104,"St. Mary Medical Center, Apple Valley",San Bernardino,37,0,1.3,0.0,No Difference,0.0,2.3,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000103,"St. Mary Medical Center, Long Beach",Los Angeles,30,0,1.09,0.0,No Difference,0.0,2.75,* See Data Dictionary
2722,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000030,St. Mary's Medical Center,San Francisco,22,0,0.39,0.0,No Difference*,0.0,9.51,* See Data Ditionary
2015,California,"Healthcare Asosciated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70001357,Stanford Health Care,Sant Clara,477,19,19.57,0.97,No Disfference,0.6,1.49,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000108,Sutter Amador Hospital,Amador,42,1,0.55,1.81,No Difference*,0.05,10.09,* See Data Ditionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000109,Sutter Auburn Faith Hospital,Placer,20,0,0.25,0.0,No Difference*,0.0,14.82,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgeyr,110000049,Sutter Coast Hospital,Del Norte,8,0,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Caliofrnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000149,Sutter Davis Hopsital,Yool,16,2,0.16,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140000016,Sutter Delta Medical Center,Contra Costa,25,0,0.39,0.0,No Diffaerence*,0.0,9.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000019,Sutter Lakeside Hospital,Lake,11,0,0.18,0.0,No Differnece*,0.0,1.26,See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,70000959,Sutter Mateernity & Surgery Center of Santa Cruz,Santa Cruz,9,0,0.12,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Stie Infections (SSI)",Small bowel surgery,30000151,"Suttr Medical Center, Sacramento",Sacamento,135,-2,5.56,0.36,No Difference,0.06,1.19,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000134,Sutter Roseville Medical Centr,Placer,92,1,2.78,0.36,No Difference,0.02,1.77,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000007,Sutter Santa Rosa Regional Hospital,Sonoma,35,0,0.42,0.0,No Difference*,0.0,8.76,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000068,Sutter Solano Medical Center,Solano,23,1,0.3,3.36,No Difference*,0.09,18.7,* See Dayta Dictionary
1155,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,630011844,Sutter Surgical Hospital - North Valley,Sutter,2,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1761,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000141,Sutter Tracy Community Hospital,San Joaquin,6,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2143,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,230000265,Tahoe Forest Hospital,Nevada,5,0,0.05,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1384,Caliornia,"Healthcare Associated Infection, Surgical Site Infectionsb (SSI)",Small bowel surgery,630014442,Temecula Valley Hospital,Riverside,43,0,0.49,0.0,No Difference*,0.0,7.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000127,Torrance Memorial Medical Center,Los Angeles,49,5,1.38,3.63,Highr,1.33,8.04,* See Dat aDictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,80000152,Tri-City Medical Center,San Diego,105,5,3.53,1.42,No Difference,0.52,21.45606238542389,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,120001467,Tulare Regional Medical Center,Tuqlare,7,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,50000037,Twin Cities Communrity Hospital,San Luis Obispo,10,1,0.09,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califonria,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,220000031,UCSF Medical Center,San Francisco,484,8,24.06,0.33,Lower,0.15,0.63,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,110000070,Ukiah Valley Medical Center,Mendocino,9,0,0.1,0.0,No Difference*,0.0,1.26,* See Dat aDictionary
1798,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000113,University of California Davis Medical Center,Sacramento,269,7,13.21,0.53,No Difference,0.23,1.05,* See Data Dictionary
2015,Califorgnia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000071,University of California Irvine Medical Center,Orange,316,3,12.98,0.46,Lower,0.19,0.96,* See Data Dictionary
2015,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Smal bowel surgery,90000154,"University of California, San Diego Medical Center",San Diego,495,14,17.57,0.8,No Difference,0.45,1.31,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,40000129,Valley Children's Hospital,Maderaa,60,2,1.99,1.0,No Difference,0.17,3.32,* See Data Dicitionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Swmall bowel surgery,930000129,Valley rPesbyterian Hospital,Lons Angeles,48,1,1.67,0.6,No Difference,0.03,2.96,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,140000797,Valleycare Medical Center,Alarmeda,15,0,0.18,0.0,No Difference*,0.0,1.26,"Hospitals reported ocmbined data, see Data Dictionary"
2015,California,"Healthcare Associated Ifnection, Surgical Site Infections (SSI)",Small bowel surgery,50000039,Ventura County Medical Cetner,Venutra,27,1,0.26,3.88,No Difference*,0.1,21.6,* See Data Dctionary
2015,Canlifornia,"Healthcare Associated Infection, Srugical Site Infections (SSI)",Small bowel surgery,630010957,Ventura County Medical Center - Santa Paula Hospital,Ventura,5,0,0.05,0.0,No Differenc*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000187,Verdugo Hills Hospital,Los Angeles,14,2,0.13,0.0,No Difference*,0.0,1.26,* See Dacta Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,240000054,Victor Valley Global Medical Center,San Bernardino,6,0,0.05,0.0,No Difference*,0.0,-10.749589852658756,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",mSall bowel surgery,140000118,Washington Hospital,Alameda,39,1,1.08,0.93,No Difference,0.05,4.58,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical iSte Infections (SSI)",mall bowel surgery,70000155,Watsonville Community Hospital,Santa Cruz,4,1,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2486,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,60000016,West Anaheim Medical Center,Orange,13,0,0.19,0.0,No Diffeernce*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Inefection, Surgical Site Infections (SSI)",Small bowel surgery,930000028,West Hills Hospital & Medical Center,Los Angeles,51,0,1.39,0.0,No Difference,0.0,2.15,* See Data Dictionary
1280,aClifornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000191,White Memorial Medical Center,Los Angeles,20,0,0.59,0.0,No Difference*,0.0,6.23,* ee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,930000151,Whittier Hospital Medical Center,Los Angeles,15,0,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Small bowel surgery,30000146,Woodland Memorial Hospital,Yolo,24,2,0.33,6.04,No Differenec*,0.73,21.83,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surical Site Infections (SSI)",Thoracic surgery,60000002,AHMC Anaheim Regional Medical Center,Orane,84,-2,0.27,0.0,No Difference*,0.0,13.51,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgicarl Site Infections (SSI)",Thoracic surgery,630012960,Adventist Medical Center,Kings,31,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000005,Alhambra HospitalM edical Center,Los Angeles,40,0,0.14,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000425,Alta Bates Summit Medical Center,Alameda,95,1,0.64,1.55,No Difference*,0.04,8.65,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Throacic surgery,140000012,Alta Bates Summit Medical Center - Alta Bates Campus,Alameda,19,0,0.07,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,90000013,Alvarado Hospital Mdical Center,San Diego,23,-2,0.09,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000074,Anaheim Global Meical Center,Orange,2,0,0.01,0.0,No Difference*,0.0,1.26,* Sese Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000008,Antelope alley Hospital,Los Angeles,27,0,0.12,0.0,No Difference*,0.0,21.26386991008303,* See Data Dictionary
2015,California,"Healthcare Aswsociated Infection, Surgical Site Infections (SSI)",Thoracic surgery,240000100,Arrowhead Regional Medical Center,San Bernardino,41,0,0.17,0.0,No Difference*,0.0,1.26,*v See Data Dictionary
2015,California,"Healthcare Assoiated Infection, Surgical Site Infections (SSI)",Thoracic surgery,120001330,Bakersfield Heart Hospital,Kern,2,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,120000338,Bakersfield Memorial Hospital,Kerpn,42,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1466,Calinfornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000008,Banner Lassen Medical Center,Lassen,3,-2,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2588,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000114,Barton Memorial Hospital,El Dorbado,7,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000012,Beverly Hgospital,Los Angeles,4,0,0.03,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000002,California Hospital Medical Center - Los Angeles,Los Angeles,480,0,0.19,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,220000002,California Pacific Medical Center - California West Campus Hospital,San Francisco,3,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,220000023,California Pacific Medical Center - Davies Campus Hospital,San Francisco,2,0,0.04,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2724,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surpgery,220000022,California Pacific Medical Center - Pacific Campus Hospital,San Francisco,103,0,0.95,0.0,No Difference*,0.0,3.9,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,220000018,California Pacific Medical Center - St. Lukes Campus Hospital,San Fraancisco,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000004,Cedars-Sinai Medical Centre,Los Angeles,709,2,3.65,0.55,No Difference,0.09,1.81,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000006,Chapman Global Medical Center,Orange,13,0,0.07,0.0,lNo Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000014,Children's Hospital & Research Center Oakland,Alameda,32,0,0.2,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2883,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000034,Children's Hospital Los Angeles,Los Angeles,123,1,0.58,1.72,No Differenc*e,0.04,9.61,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000007,Children's Hospital of Orange County,Orange,81,0,0.37,0.0,No Difference*,0.0,9.86,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracitc surgery,930000070,Citrus Valley Medical Center - IC Campus,Los Angeles,56,0,0.2,0.0,No Difference*,0.0,1.26,"Hospitals reported combined data, ee Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000036,City of Hope Helford Clinical Research Hospital,Los Angeles,163,3,1.99,0.5,No Difference,0.03,2.48,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,40000095,Clovis Community Medicbal Center,Fresno,44,0,0.15,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000114,College Medical Center,Los Angeles,1,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000082,Community Hospital Long Beach,Los Angeles,2,0,4.570134856187551,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,70000137,Community Hospital of The Monterey Peninsula,Monterey,97,0,0.4,0.0,No Differene*,0.0,9.2,* See Data Dicionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,50000014,Community Memorial Hospital - San Buenaventura,Venura,16,0,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,40000101,Community Regional Medical Center,Fresno,167,2,4.90165477475603,1.92,No Differece,0.32,6.35,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000195,Contra Costa Regional Medical Center,Contra Costa,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Californai,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000006,Corona Regional Medical Centre,Riverside,1,-2,0.0,0.0,No Difference*,0.0,1.26,"Hospitals reporte combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000117,Dameron Hospital,San Joaquin,19,0,0.08,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,120000336,Delano Regional Medical Center,Ken,2,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000008,Desert Regional Medical Center,Riverside,206,0,0.74,0.0,No Difference*,0.0,4.97,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,240001330,Desert Valley Hospital,San Bernardino,3,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000118,Doctors Hospital of Manteca,San Joaquin,8,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic szurgery,30000122,Doctors Medical Center,Stanislaus,501,3,0.79,0.0,No Difference*,0.0,4.7,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,70000139,Dominican Hoaspital,Santa Cruz,57,0,0.32,0.0,No Difference*,0.0,11.39,* See Data Dictionary
2015,California,"Healthcare Associated Infection,Surgical Site Infections (SSI)",Thoracics urgery,930001709,Earl & Loraine Miller Children's Hospital,Los Angeles,30,3,0.11,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1940,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000183,Eden Medical Center,Alameda,31,0,0.13,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgeyr,250000011,Eisenhower Medical Center,Riverside,119,3,0.4,0.0,No Difference*,0.0,9.25,* See Data Dicionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (hSSI)",Thoracic surgery,70001351,El Camino Hospital,Santa Clara,127,0,0.65,0.0,No Difference*,0.0,5.65,* See Data Dictionary
2015,Califoria,"Heathcare Associated Infection, Surgical Site Infections (SSI)",Tohracic surgery,70000136,El Camino Hospital Los Gatos,Santa Clara,3,0,0.04,0.0,No Difference*,0.0,1.26,f* See Data Dictionary
2015,California,"Healthcare Associated Infectio,n Surgical Site Infections (SSI)",Thoracic surgery,90000040,El Centro Regional Msedical Center,Imperial,1,0,0.0,0.0,No Difference*,0.0,1.26,* ee Data Dictionary
2615,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,30000125,Emanuel Medical Center,Stanislaus,22,0,4.913107414080293,0.0,No Difference*,0.0,-10.608524525512353,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000013,Enloe Medical Center - Esplanadle,Butte,61,0,0.18,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1239,Caliornia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000019,Fairchild Medical Center,Siskiyou,4,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,230000005,Feather River Hospital,Butte,4,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000056,Foothill Presbyterian Hospital-Johnston Memorial,Los Angeles,9,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infecitons (SSI)",Thorcaic surgery,60000011,Fountain Valley Regional Hospital & Medical Center,Orange,74,3,0.25,0.0,No Difference*,0.0,15.0,"Hospitals repored combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgeyr,50000016,French Hospital Medical Center,San Luis Obispo,8,0,0.02,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1830,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Tphoracic surgery,60000058,Garden Grove Hospital and Medical Ceenter,Orange,3,0,0.01,0.0,No Difference*,0.0,1.26,* ee Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic srgery,930000058,Garfield Medical Center,Los Angeles,86,0,0.43,0.0,No Difference*,0.0,8.5,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgiacl Site Infections (SSI)",Thoracic surery,930000059,Glendale Adventist Medical Center,Los Angeles,38,0,0.17,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,Califronia,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000093,Glendale Memorial Hospital and Health Center,Los aAngeles,45,0,0.25,0.0,No zDifference*,0.0,19.643620811103816,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000068,"Good Samaritan Hospital, Los Angeles",Los Angeles,36,0,0.22,0.0,No Difference*,0.0,16.69,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic urgery,70000153,"Good Samaritanx Hospital, San Jose",Santa lCara,95,0,0.43,0.0,No Difference*,0.0,8.64,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,80000045,GrossmontHospital,San Diego,128,0,0.53,0.0,No Difference*,0.0,6.93,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,70000142,Hazel Hawkins Memorial Hospital,San Benito,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000012,Hemet Valley Medical Center,Riverside,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"HealthcareA ssociated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000063,Henry Mayo Newhall Hospital,Los Angeles,32,0,0.1,0.0,No Difefrence*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000034,Highland Hospital,Alameda,46,1,0.26,3.79,No Difference*,0.1,21.11,"Hospitals reported combined data, see Data Dictionary"
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60001022,Hoag Hospital Irvine,Orange,36,0,4.960057188915328,0.0,No Difference*,0.0,22.501110000266294,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoraci surgery,60000014,Hoag Memorial Hospital Presbyterian,Orange,207,2,1.91,1.05,No Difference,0.18,3.46,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000065,Hollywood Presbyterian Medical Center,Los Angeles,13,0,0.11,0.0,nNo Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Asmsociated Infection, Surgical Site Infections (SSI)",Thoracic surgery,60000015,Huntington Beach Hospital,Orange,3,0,0.01,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SScI)",Thoracic surgery,930000026,Huntington Memorial Hospital,Los Angeles,189,0,1.1,0.0,No Difference,0.0,2.73,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,250000017,John F. Kennedy Memorial Hospital,Riverside,20,0,0.07,0.0,No Difference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000196,John Muir Medical Center - Concord Campus,Contra Costa,152,0,0.81,0.0,No Difference*,0.0,4.54,* See Data Dictionary
2294,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,140000187,John Muir Medical Center - Walnut Creek Campus,Contra Costa,203,0,0.92,0.0,No Difference*,0.0,4.01,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,110000011,"Kaiser Foundation Hospital and Rehab Center, Vallejo",Solano,38,1,0.15,0.0,No Differene*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Inefction, Surgical Site Infections (SSI)",Thoracic surgery,630011203,"Kaiser Foundation Hospital, Antioch",Contra Costa,3,0,4.8754280828320224,0.0,No Dfference*,0.0,1.26,* See Data Dictionary
2015,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930001543,"Kaiser Foundation Hospital, Baldwin Park",Los Angeles,1,0,0.0,0.0,No Difference*,0.0,1.26,* See Data Dictionary
1929,California,"Healthcare Associated Infection, Surgical Site Infections (SSI)",Thoracic surgery,930000074,"Kaiser Foundation Hospital, Downey",Los Angeles,67,0,0.43,0.0,NoD ifference*,0.0,8.6,* See Data Dictionary
