X,Y,OBJECTID_12,ProjectID,RchID,SegID,SGAT_ID,GlobalID,ProjectName,OrganizationID,Observers,IsNotAssessed,WhyNotAssessed,IsAdminJudgement,AdminJudgementEntity,AdminStreamTypeDeparture,SegmentLocation,SegmentLength,CompletionDate,SevenDayRain,Weather,KnownFloodHistory,SketchDone,PhotoLogDone,WatershedZone,Segmentation,SegmentationComment,AlluvialFan,ConfinementType,ValleyWidth,ValleyWidthDetermination,InRockGorge,HumanChangedWidth,IsNoGradeControl,BankfullWidth,MaximumDepth,MeanDepth,FloodproneWidth,RecentlyAbandonedFloodplain,SinuosityType,RifflesType,RiffleSpacingDistance,IsRiffleSpacingDistanceNA,SiltClayPresent,DetritusPercent,WoodyDebrisNumber,LargestBedParticle,LargestBarParticle,StraighteningLength,ParticleUnits,StreamType,Bedform,BedMaterial,SubclassSlope,ReferenceStreamType,ReferenceBedform,ReferenceBedMaterial,ReferenceSubclassSlope,TypicalBankSlope,MaterialTypeLower,MaterialTypeUpper,ConsistencyLower,ConsistencyUpper,ChannelCanopy,MassFailures,FailureMeanHeight,Gullies,GullyMeanHeight,SpringSeep,AdjacentWetland,FlowStatus,DebrisJamsNumber,Impoundments,ImpoundmentLocation,StormwaterInputsNumber,UpstreamFlowRegulation,IsNoChannelConstriction,BridgeCulvertAssessment,BeaverDamsNumber,BeaverDamAffectedLength,BarMidNumber,BarPointNumber,BarSideNumber,BarDiagonalNumber,BarDeltaNumber,BarIslandNumber,FloodChutesNumber,NeckCutoffsNumber,ChannelAvulsionsNumber,BraidingNumber,SteepRifflesNumber,HeadCutsNumber,TributaryRejuvenation,StreamFord,Straightening,Dredging,Comments,HabAssessStreamType,HabAssessCondition,GeoAssessConfinement,ChannelEvolutionModel,AdjustmentNarrative,GeoAssessCondition,GeoAssessSensitivity,DateEdited,IsRiffleSpacingApplicable,IsBarParticleNotApplicable,IsBedParticleNotApplicable,IsBarBedParticleNotEvaluated,IsQCPassed,IsQC2Passed,MassFailuresNumber,GulliesNumber,FieldMeasuredSlope,FlowRegType,FlowRegUse,FlowRegUpDownStream,IsNoStormwaterInputs,HumanElevatedFloodplain,IsQC3Passed,SubBedForm,rhaStreamType,rhaDepartureType,rhaComments,GulliesLength,RCHAFFBYMAJFLOOD,CHANDIMSSIGCHANGEBYFLOOD,CHANDIMRESPMAJFLOOD,ChannelEnlargement,FLOODAFFCROSSCOMMENT,ESRI_OID
470034.9537,223459.9979,1811,66,T9.01,B,66_T9.01B,{6808E36B-2FB5-463E-A362-6E4BCE20901B},Browns River,8,"EPF, SPP",1,no property access,1,Fitzgerald Environmental,No,Electric fence with animals grazing. Segment partially evaluated for banks and buffers from fenceline.,355,2009/08/26 00:00:00+00,Yes,Cloudy and Drizzly,No,No,No,,Property Access,Not assessed because of electric fence.,None,NW,150,Estimated,No,No,0,,,,,,,,,0,,,,,,0,,B,Plane Bed,Cobble,None,,,,,Steep,,,,,Closed,None,,None,,Minimal,None,Low,0,None,,,None,0,No,0,0,,,,,,,0,0,0,0,0,0,,Yes,None,None,"Reach was not accessed in Ph 2 survey because of property access issues (an electric fence crossed the channel). Field observations looking up into the reach from the segmentation point suggests that the reach shares channel dimensions with the downstream reach T9.01A, and professional judgment was used to type the segment out as a B3, Plane bed. On the right bank just upstream of the segment break the buffer is clear to provide the animals grazing in the pasture access to the channel.\

Data in steps 1-5 was determined using aerial imagery and topographic maps of the site in addition to any observations made from the segmentation point downstream.",,,,,,Good,,2010/01/14 10:17:52+00,,,,,28579,2143354835,,,,None,,None,1,,0,,,,,,,,,,,11
505864.164,135795.7489,1206,11,R04,B,11_R04B,{A398BBD2-1D45-45BF-9065-F3B5C07A641B},White River - Mainstem,4,"EPF, SPP; FEA",0,,0,,,"From the confluence with Mill Brook (T1.01) at the Pomfret, Sharon town line to the reach break, about 1,900 feet upstream of the confluence with Mitchell Brook (R4.S8.01).",7718,2009/09/10 00:00:00+00,No,Sunny and Warm,Yes,Yes,Yes,,Other Reason,Scope of project extended to the Sharon Town Line.,None,SC,595,Measured,No,No,0,295,9.5,7.1100001335144,411,10.5,Low,Not Applicable,,0,No,10,33,,,0,,B,Plane Bed,Cobble,c,,,,,Moderate,,,,,Open,None,,None,,Abundant,None,Moderate,0,None,,,None,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,None,None,"Segment is almost entirely controlled by bedrock. It is vertically stable and many banks are exposed bedrock. The left bank is encroached upon by Route 14, and there are several houses between the road and the channel, posing a serious hazard during large floods. Right bank has a recently formed floodplain mid-segment, but the rest is semi-confined.

Revised valley walls for the main stem were derived from field observations and historic photographs of the White River valley after the 1927 flood. Cross-section was taken a widest part of the valley for this reach, so several measurements of the valley wall were taken that average to 595ft.

D-Model CEM was chosen because channel is bedrock controlled and can only adjust by aggrading sediment, widening, and shifting planform. It is possible that significant scour of sediments making up the banks and channel were eroded out during the flood of 1927, because of this significant change to channel form stage III of the CEM was chosen. The current floodplain is composed of very thin soil deposits on bedrock and probably formed post 1927 flood

The terrace beyond the right bank on the cross-section is most likely a glacial terrace in a timescale greater than the last 200 years. Based on the parent material (some alluvial from river and trib confluence to west, but predominantly glacio-fluvial high on the terrace), the terrace was likely formed when Glacial Lake Hitchcock occupied the Connecticut River basin and extended up into the White River valley. This terrace was only partially accessed during the 1927 flood - not as extensively as the adjacent terrace upstream in R05.",,,Plane Bed,D,Segment controlled by bedrock and vertically stable. W:D ratio > 40 for cross section due to atypical bedrock morhphology - not caused by aggradation/widening typical of alluvial channels. Scores for 7.2.4 and 7.3.1 weighted less for overall scores.,Good,Moderate,2010/02/24 11:34:14+00,Not Applicable,1,1,0,32767,2109800447,0,0,,None,,None,0,,1,Riffle-Pool,Plane Bed,Plane Bed,Reach is largely bedrock controlled.,0,,,,,,12
446659.9807,120561.210100001,783,20,T02.08-s1.05,D,20_T02.08-s1.05D,{E2F14B9D-8B7C-442F-AD77-BEC1FF1BEA5B},Castleton River,11,"KLU, HS",0,,0,,,Pasture segment southwest of Junction between Pond Hill Road and Pond Hill Ranch Rd.,827,2006/07/25 00:00:00+00,Yes,"sunny, 80",Yes,Yes,Yes,,Channel Dimensions,,None,SC,50,Measured,No,No,0,17.5,1.25,0.490000009536743,34,2.54999995231628,Moderate,Sedimented,70,0,Yes,2,1,75,40,408.170013427734,mm,B,Riffle-Pool,Gravel,b,C,Riffle-Pool,Gravel,b,Steep,,,,,Open,None,0,None,0,Minimal,Abundant,Moderate,1,None,,1,None,1,No,0,0,2,3,1,0,1,0,1,1,0,0,0,1,No,Yes,Straightening   ,Dredging,"Dominant valley confinement is SC, occasionally NW.  Segment does represent local reduction in gradient, but no major alluvial fan form is evident.  Planform is more sinuous than VHD suggests.  Stormwater input (fine sediment) at farm road crossing (ford) near downstream end of segment.  2nd equipment ford in upstream half appears older or less frequently used.  Dairy cattle have direct access to stream along entire length; single point feature for animal crossing in FIT represents this full-segment pasture access.  Historic straightening indicated by mostly linear planform in upper segment.  Possible straightening of RB tributary to segment.  Possible head cut (nick point of cobbles) unstream of this tributary confluence in Pond Hill Brook.  Recent dredging and straightening resulting in meander neck cutoff in downstream end of segment just downstream of main equipment ford.  See report for more detailed  description.",High,Fair,Unconfined,F,"Minor planform, aggradation, and widening in response to historic channelization and u/s sediment sources aggravated by direct pasturing and absence of tree buffers.  Current incision now moderated by ch-sp bedrock.  Extreme sens due to STD.",Fair,Extreme,2007/05/15 15:04:41+00,,0,0,0,32767,2146432767,,,,None,,,0,,1,,,,,,,,,,,13
454558.1285,78615.5405000001,834,23,T6.03,B,23_T6.03B,{F8C13EE6-9312-4328-90CE-0978EDAAB4C5},Battenkill River,25,J. field/A. Patmos,1,impounded,0,,,Marshy segment upstream of North Road,3117,2004/08/17 00:00:00+00,Yes,P. Cloudy/70's,Yes,No,No,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,None,0,None,0,,,,0,,,0,,0,,0,0,,,,,,,0,0,0,0,0,0,,No,None,None,,,,,,,,,2007/03/22 18:02:24+00,,0,0,0,28546,2146435009,,,,,,,1,,1,,,,,,,,,,,14
454090.8783,79312.7675999999,835,23,T6.03,C,23_T6.03C,{22D28FEE-84C5-47FE-8F0B-7F8707B0E8F9},Battenkill River,25,J. Field/A. Patmos,1,impounded,0,,,Flows out of marshy area in S. Dorset to Dorset/Manchester town line,7314,2004/08/17 00:00:00+00,Yes,P. Cloudy 70's,Yes,No,No,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,None,0,None,0,,,,0,,,0,,0,,0,0,,,,,,,0,0,0,0,0,0,,No,None,None,,,,,,,,,2007/03/22 18:02:24+00,,0,0,0,28550,2146435009,,,,,,,1,,1,,,,,,,,,,,15
434925.7928,138450.5833,1625,167,T9.01,B,167_T9.01B,{8DCD9C79-8B74-4F34-97F6-4E3D69CF865D},East Creek,36,DB/AW,0,,0,,,Upstream end of segment is approximately 900' upstream of Rte 22A crossing.,1188,2010/10/20 00:00:00+00,Yes,"Sunny; 60 degrees",Yes,Yes,Yes,,Flow Status,Segment A is impounded by beavers,None,VB,308,Measured,No,No,1,16,1.20000004768372,0.759999990463257,350,1.20000004768372,Moderate,Complete,25,0,No,20,18,3.90000009536743,2.29999995231628,0,inches,C,Step-Pool,Gravel,b,,,,,Steep,,,,,Closed,None,,None,,None,None,Low,1,None,,,,0,Yes,0,0,0,2,3,0,0,0,0,0,1,0,0,0,No,No,None,None,"There is a new clearcut on the upstream end of this reach.  The cut is for what looks like a new house.  The area is secured by a not so nice dog. The valley wall has been excavated for installation of power to the site, apparently under the stream channel. A significantly undersized culvert was installed on the new driveway to the site. Erosion controls do not appear to be in place. ",,,Unconfined,F,Relatively stable channel with few areas of erosion.  Of greatest concern is the new/ongoing construction in/under/adjacent to the channel on the upstream end.,Good,High,2011/05/05 10:15:51+00,,0,0,0,32767,2143354879,0,0,,None,,None,0,,0,Step-Pool,Step-Pool,,"There is a new clearcut on the upstream end of this reach. The cut is for what looks like a new house. The area is secured by a not so nice dog. The valley wall has been excavated for installation of power to the site, apparently under the stream channel. A significantly undersized culvert was installed on the new driveway to the site. Erosion controls do not appear to be in place",0,,,,,,16
479158.9447,120377.9837,1642,160,M28T5.03,B,160_M28T5.03B,{E157AFB1-A850-4E83-84C1-0EFDE9F71E43},Ottauquechee,17,"PD, EK",0,,0,,,Plymouth,2307,2013/06/05 00:00:00+00,Yes,sunny,Yes,Yes,Yes,,Channel Dimensions,,None,SC,62.4000015258789,Measured,No,Yes,0,19.2000007629395,2.79999995231628,1.8400000333786,34.7000007629395,5.59999990463257,Low,Complete,190,0,No,0,30,15.1000003814697,6.19999980926514,2027.16064453125,inches,B,Riffle-Pool,Cobble,None,C,,,,Steep,,,,,Open,None,,None,,Minimal,Minimal,Moderate,1,Small,Upstream,,Store-release Dam,0,Yes,0,0,2,0,16,1,1,0,3,0,0,0,6,0,No,No,With Windrowing ,None,,,,Unconfined,F,"Stream has been extensively channelized for placement of Rt. 100. Stream type departure from a C to a B. In some places, it may even be an F stream type. One small section just below the upstream segment break (at Rt. 100 crossing), there is more floodplain access and it is not incised. Downstream of this section is a small section where the channel is much wider and is probably in F III or IV. There is a large flood chute with much more deposition. Major degradation and minor widening (in FC section it's major). Planform is major due to straightening.",Fair,Very High,2013/10/23 13:59:14+00,,0,0,0,32767,2143354879,0,0,,None,,None,0,,1,,Riffle-Pool,,,0,Yes,No,No,0,,17
490922.025,112389.786,1617,181,T4.02,C,181_T4.02C,{EC50F932-62DF-4AF8-BE63-F845F4035A01},Mill Brook - Basin 13,51,EPF,1,Other (to be explained in comments),0,,,Begins immediately upstream of Brown Schoolhouse Road and continues to headwaters. Reach was not included in Ph2 assessment scope. ,6758,2015/02/17 00:00:00+00,No,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015/02/17 08:43:14+00,,,,,18304,599802049,,,,,,,1,,1,,,,,,No,,,0,,18
518996.3547,152875.9187,1475,159,R14,C,159_R14C,{A91A616C-1577-4994-A3CE-AB3F8E3DEEC2},Ompompanoosuc,17,"Mary, Pam, Emily",0,,0,,,"This segment begins as the valley narrows again, becoming semi-confined and continues 1,396 feet upstream to approximately 950 feet downstream of the Route 113 bridge in Post Mills.",1396,2012/07/05 00:00:00+00,No,light rain,Yes,Yes,Yes,,Valley Width,subdominant: Channel Dimensions,None,SC,188,Measured,No,No,0,66.6999969482422,4.19999980926514,3.14000010490417,117.5,4.19999980926514,Low,Not Applicable,,0,No,0,33,15.6999998092651,,135.929992675781,inches,B,Plane Bed,Cobble,c,B,Plane Bed,Cobble,c,Steep,,,,,Open,None,,None,,Minimal,None,Moderate,1,None,,,,1,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,No,Straightening   ,None,"Top part of segment has a long run and then it transitions to long run with pocket pools.  There are not distinct steps;  bedform appears to be planebed by reference.  

Good moss on the banks.  ",,,Confined,F,Some sandy pockets with aggradation.  Upper segment is sandy run.  Most of segment is a plane bed riffle with pocket pools. Very stable with moss on banks.,Reference,Moderate,2013/02/05 13:58:31+00,,1,0,0,32759,2143354875,0,0,,None,,None,1,,1,,Plane Bed,,Plane bed by reference.,0,No,,,,,19
503377.5112,250685.164899999,1582,90,R47S2.01,B,90_R47S2.01B,{C2CDE764-466F-4F16-A6AC-8D63716176A2},Upper Missisquoi,17,"MN,PD",0,,0,,,"Tributary 8.
Segment begins where deposition is less prominent and continues until just above bedrock grade control #4 where buffer changes from open fields to forested.",593,2011/10/06 00:00:00+00,Yes,sunny,No,Yes,Yes,,Channel Dimensions,also due to more depositional features downstream and valley walls narrower upstream. Banks and buffers are more forested upstream as well.,None,VB,204,Measured,No,No,0,24.2999992370605,1.35000002384186,0.970000028610229,27.7999992370605,4.34999990463257,Low,Complete,51,0,No,0,1,40,66,593.039978027344,inches,F,Step-Pool,Cobble,None,,,,,Steep,,,,,Open,None,,None,,Abundant,None,Moderate,0,,,,,0,Yes,0,0,1,0,5,0,0,0,0,0,0,0,0,0,No,Yes,Straightening   ,None,"Stream type departure from C to F due to channel alteration. Lack of buffer on both sides, but it is rejuvenating. Was probably also pasture for cows previously like downstream but currently not grazed.  Plane bed subdominant and occurs downstream of culvert.

Multiple revetments refer to hard bank and riprap.     

2015 ASSESSMENT NOTES:  In 2015, observed impacts were very similar to those recorded in 2011. The stream appears to have aggraded in this segment between the two assessments, as evidenced by bars that were not there previously. Also, the stream channel has continued to widen. Similar to 2011, R47S2.01-B was in both fair geomorphic condition and fair habitat condition.",,,Unconfined,F,Extreme historic degradation has led to a stream type departure from a Cb to an F. Aggradation is minor but there are some large features about 50 feet upstream of culvert at Rt 100 crossing. Currently widening due to rip rap failure and bank sloughing on left bank. Planform change due to straightening.,Fair,Extreme,2016/05/16 13:19:07+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,,0,Plane Bed,Step-Pool,,Missing pools from white house to about 150 feet above confluence - plane bed like. gradual decrease in slope throughout segment. Not much CPOM. Cattle grazing in stream channel. ,0,,,,,,20
519684.4273,149604.5296,1472,159,R11,D,159_R11D,{099B1E1C-80A9-4EBC-85B6-C6CEE7D32663},Ompompanoosuc,17,"Pam, Emily",0,,0,,,This segment begins approximately 800 feet downstream of the Sawnee Bean Road bridge and continues 719 feet upstream through a narrowly confined valley.  The segment ends approximately 50 feet below the Sawnee Bean Road bridge.,719,2012/07/10 00:00:00+00,No,sunny,Yes,Yes,Yes,,Subreach,"Channel Dimensions
Banks/Buffers",None,NC,106,Measured,No,No,0,67.1999969482422,4,2.92000007629395,78,4,Low,Complete,,0,No,0,37,15.3999996185303,7.69999980926514,0,inches,F,Riffle-Pool,Cobble,None,F,Riffle-Pool,Cobble,None,Steep,,,,,Open,Multiple,12,None,,Abundant,None,Low,0,None,,,,1,No,0,0,1,0,5,1,2,0,0,0,0,0,0,0,No,No,None,None,"There is a driveway in the western corridor of this segment.  At the time of the assessment, the landowner was using machinery to 'repair' the driveway.  There was at least 1 road ditch to the river down from the driveway.  The landowner seemed to be excavating material from the valley wall (to the west of his driveway).  There were at least two mass failures in the valley wall.  This segment is mostly an F stream type, but may be a B at the very downstream end.",,,Confined,F,"Channel has not incised.  Stable segment, but evidence of erosion and mass failures may indicate minor widening. No planform adjustment. Minor aggradation as seen through mid channel bar and diagonal bars. Driveway encroaches right buffer and stormwater inputs are common on right bank from driveway.",Good,High,2013/02/05 13:58:31+00,Not Evaluated,0,0,0,32767,2143354879,2,0,,None,,None,0,,1,Step-Pool,Riffle-Pool,,,0,No,,,0,,21
504219.6923,166671.3166,1293,3,T6.01,B,3_T6.01B,{5EC1BD58-3BF8-4A21-900C-7824CAA253F1},White River - First Branch,4,"DR, HW, SL",0,,0,,,DS end of long bedrock grade controls by Iron Horse shop US to Kennedy Drive off of Upper Village Rd in Chelsea,4157,2013/07/10 00:00:00+00,Yes,"sunny, 70's to 80's",Yes,Yes,Yes,,Valley Width,"Borderline Narrow/Semi-confined valley, SC when stream can't access full valley due to rd encroachment",Yes,NW,225,Measured,No,Yes,0,47,3.29999995231628,2.1800000667572,53.0999984741211,7.30000019073486,Moderate,Sedimented,43,0,No,8,29,22,11.6999998092651,3891.580078125,inches,F,Plane Bed,Cobble,None,,,,,Steep,,,,,Closed,None,,None,,Abundant,Minimal,High,1,None,,,None,0,Yes,0,0,2,4,10,3,1,2,4,0,0,0,20,0,No,No,With Windrowing,Dredging,"Heavy road encroachments on left bank, extensive rip rap. Possible plane-bed reference (Narrow/Semi-confined valley, 2.8 pct slope by GIS calc); numerous steep riffles and steps due to location at downstream end of overall stream, with significant aggradation and large mobile particles. Alluvial fan noted in seg is at US end of reach, just below confluence with trib: very coarse particles but significant aggradation. Soil maps indicate alluvium further US, but series of recent flood events has dumped a lot of sediment at head of this reach. Valley is borderline Narrow/Semi-confined, functionally Semi-confined in many areas due to road encroachment but intermittently able to access the wider valley in major floods. ",,,Confined,F,"Extreme aggradation with arrested widening and planform change following historic incision.  Despite significant aggradation (primarily steep riffles/steps and sediment slugs) features are frequently unstable due to elevated stream power from extensive straightening and armoring; access to historic floodplains has been largely restricted and major impacts are being transferred downstream.  Aggradation is largely result of being at DS end of subwatershed as reach by reference would probably be largely a transport stream.  ",Poor,Extreme,2014/03/12 10:24:32+00,,0,0,0,32767,1874919423,0,0,,,,None,0,,1,Step-Pool,Step-Pool,Plane Bed,,0,Yes,Yes,Yes,0,extensive rip-rap and windrowing,22
503966.7174,252533.361099999,1593,90,R45S3.1S1.01,D,90_R45S3.1S1.01D,{8993185D-197B-4769-9607-BA2E199125D4},Upper Missisquoi,17,"MN,PD",1,bedrock gorge,1,Bear Creek Environmental,No,Segment begins at the waterfall and continues for 2395 feet..  This segment was not walked.,2395,2011/10/13 00:00:00+00,No,overcast light rain,No,No,Yes,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,A,Cascade,Bedrock,None,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,"Segment begins as a bedrock gorge and continues for 2,395 feet with a slope of 12 percent. The 2008 orthophotos support buffers and riparian areas are forested throughout the segment.",,,,,,Reference,,2012/05/11 09:39:28+00,,,,,18336,784393153,,,,,,,1,,0,,,,,,,,,,,23
503526.2129,250095.8213,1584,90,R48S1.01,B,90_R48S1.01B,{2D1B2B11-C4A8-472E-8C3A-5E66E642C552},Upper Missisquoi,17,"MN,PD",1,bedrock gorge,1,Bear Creek Environmental,No,Segment begins where slope steepens and continues to the headwaters.,4487,2011/09/22 00:00:00+00,No,"cloudy, light rain",No,No,Yes,,,,,,,,,,0,,,,,,,,,0,,,,,,0,,A,Cascade,Bedrock,None,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Reference,,2012/05/14 10:23:07+00,,,,,18336,599811009,,,,,,,1,,0,,,,,,,,,,,24
479730.126,121794.234999999,1668,160,M28T5.01,C,160_M28T5.01C,{C3C085E4-8761-470F-816D-984EA2B11D7F},Ottauquechee,17,"MN, EK",0,,0,,,This segment begins about 100 feet below a private field access bridge and continues 800 feet upstream until the eastern corridor changes from a field to forest.  Route 100A runs adjacent to the western bank.,802,2012/07/30 00:00:00+00,Yes,sunny,Yes,Yes,Yes,,Planform and Scope,"Channel Dimensions
Banks and Buffers",None,VB,456,Measured,No,Yes,1,29.2000007629395,3.70000004768372,2.22000002861023,350,5.40000009536743,Low,Sedimented,151,0,No,0,3,12.6000003814697,2.29999995231628,785.219970703125,inches,C,Plane Bed,Gravel,None,,,,,Steep,,,,,Open,None,,None,,None,None,Moderate,0,None,,,,0,Yes,0,0,1,0,1,1,0,0,0,0,0,0,1,0,No,No,With Windrowing ,None,A human-elevated floodplain incision ratio was added under Step 2 for M28T5.01-C to further show how the windrowing is impacting the stream channel.  ,,,Unconfined,F,Major incision - windrowing may have increased incision ratio.  Windrowed material not very stable.  Because of channelization and windrowing floodplain access has been limited (but not restricted) on the right bank.,Fair,Very High,2013/06/07 09:39:02+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,6.59999990463257,1,,Riffle-Pool,Plane Bed,,0,Yes,?,Yes,307,"Channel dimensions may have been significantly changed due to TSI, but so much channel work has been done here since that we are unsure.  Cross section has been significantly altered by floodwork.  Bankfull elevation was found, but there is still come uncertainty.  There is windrowing that is causing a channel enlargement.  The channel enlargement was calculated using the top of the windrow on the right bank.",25
497961.5815,124687.0155,1646,160,M15,C,160_M15C,{D8841273-F488-4824-A42F-21BB31A1C20B},Ottauquechee,17,"PD, EK",0,,0,,,The upper segment begins just below the Church Street bridge and continues upstream 700 feet.,723,2012/10/03 00:00:00+00,Yes,cloudy,Yes,Yes,Yes,,Channel Dimensions,substrate size,None,SC,315,Measured,No,Yes,1,113.599998474121,7.98999977111816,5.94999980926514,144.600006103516,24.3899993896484,Low,Complete,261,0,No,0,7,18.7999992370605,6.09999990463257,701.059997558594,inches,F,Riffle-Pool,Cobble,None,,,,,Steep,,,,,Open,None,,None,,Minimal,None,Moderate,0,None,,,,0,Yes,0,0,1,0,4,1,0,0,2,0,0,0,1,0,No,No,Straightening   ,None,There is a human-caused change in valley width from broad to semi-confined from US Route 4.,,,Unconfined,F,Extensive historic channel alteration has led to extreme incision and a stream type departure from a C to F. Minor aggradation as sediment is moving through this transport segment. Extensive rip rap is preventing widening. Planform is a major adjustment  process due to extensive straightening.,Fair,Very High,2012/12/26 15:30:00+00,,0,0,0,32767,2143354879,0,0,,None,,None,0,,1,Step-Pool,Riffle-Pool,,,0,Yes,?,?,796,Not confident in bankfull or identification of RAF.  Unlikely that TSI  alone caused this amount of incision or enlargement.  Channel enlargement percentage calculated using LTOB.,26
507373.894,193278.184699999,1529,32,M3.05,C,32_M3.05C,{D0F74958-FCE4-46F0-9B98-BB8CBC8DA786},Winooski - Montpelier to Cabot,0,"Mary, Emily",0,,0,,,"This segment begins approximately 250 feet upstream of the most upstream Brook Road crossing in M3.05.  The segment continues 4,713 feet downstream until the valley significantly narrows.",4713,2012/10/25 00:00:00+00,No,cloudy,Yes,Yes,Yes,,Valley Width,Planform & Slope,None,BD,231,Measured,No,Yes,0,39.5999984741211,2.70000004768372,1.86000001430511,47.4000015258789,5.40000009536743,Low,Eroded,100.699996948242,0,No,0,89,19.7999992370605,7.59999990463257,2056.8017578125,inches,F,Riffle-Pool,Gravel,None,,,,,Steep,,,,,Open,Multiple,36.2999992370605,None,,Minimal,None,Moderate,0,None,,,,0,Yes,0,0,17,2,41,5,3,1,9,0,0,3,6,1,Yes,No,Straightening   ,None,"See comments under Step 7 - alternates many times between F-II and F-III channel evolution stage with several stream types.  Three box culverts and one bridge are all channel constrictions with multiple problems associated.  A less representative cross section was done near the upper end of the segment in an area that exhibited a C stream type with an incision ratio of 1.85 and w/d of 14.8.  Although Brook Road is not technically a Phase 2 valley wall (state numbered highway), we feel that in this system it is acting as a confining feature (Phase 2 valley wall).  Human-caused change in valley width changes confinement from Very Broad to Broad (confinement ratio from 10.3 to 6.8).  Brook Road and Lee Road influence Phase II valley width.",,,Unconfined,F,"This segment could have been split into nine distinct segments.  The reference stream type in this segment is a C.  The segment displays varying degrees of departure from its reference stream type and geomorphic equilibrium.  In general, the stream channel in this segment seemed to alternate between a C stream type with great floodplain access, an F or B stream type in Stage F-II, and an F or B stream type in Stage F-III.  The majority of the C stream type was in the downstream end of the segment.  The first 550 feet of this segment, located just upstream of M3.05-B, was likely a C stream type.  This area was more sinuous than many parts of the reach and had great floodplain access.  The next 400 feet was characterized by an F or B stream type in Stage F-III.  This area was not sinuous and was likely historically straightened.  A short 170-foot section upstream was an incised F or B stream type in Stage F-II.  The next 180 feet of stream channel was dominated by a large grade control area, which is probably influencing the next 300 feet of C stream type with great floodplain access (near Lee Road bridge).  Beginning about 200 feet upstream of the Lee Road bridge and continuing upstream for 850 feet was another area in Stage F-III.  This area exhibited an F or B stream type.  The next 850 feet was another F or B stream type in stage F-II.  The next 950 feet was again characterized by good floodplain access and a C stream type (non representative cross section measured here).  The most upstream 300 feet of the reach was characterized by a step-pool dominated bedform.  The cross section was done in an area that exhibited an F stream type in Stage F-III and was considered the most representative for the segment.  A less representative cross section was done in an area with a C stream type.",Fair,Very High,2013/04/08 07:58:00+00,,0,0,0,32767,1858137087,10,0,,,,None,0,,1,,Riffle-Pool,,,,No,,,0,,27
485417.2541,211845.910399999,1730,112,R13.S1.02-S1.09,B,112_R13.S1.02-S1.09B,{8F04DA3A-6076-4EDF-A750-CBD5290B373A},"Winooski Mid, Alder to Montp",17,"Pam DeAndrea, Darren Schibler",0,,0,,,"From 300ft below the wooden fish ladders DS of the wetland, up to the beaver dam wetland US of the culvert.",1161,2014/07/24 00:00:00+00,Yes,Clear and sunny,Yes,Yes,Yes,,Planform and Scope,"Riffle-pool dominant, wetland channel with wetland buffers and wide VW",None,VB,825,Estimated,No,No,1,22.2000007629395,2.5,1.88999998569489,94,3.40000009536743,Low,Sedimented,49.2999992370605,0,No,0,20,11.7600002288818,2.24000000953674,0,inches,C,Riffle-Pool,Gravel,None,,,,,Steep,,,,,Open,None,,None,,Abundant,Abundant,Low,1,,,,,0,Yes,0,0,0,3,3,1,0,0,10,0,0,0,6,0,No,No,None,None,,,,Unconfined,F,"Minor channel incision, major aggradation, stream type is C borderline E. Transition between wetland and forested steeper section. Minor widening as seen through bank erosion and major planform change as channel has abundant floodchutes, but floodchutes natural for this type of system. Abundant aggradation.",Fair,Very High,2015/03/13 10:07:03+00,,0,0,0,32767,2143354879,0,0,,None,,None,1,,1,,Riffle-Pool,,,0,No,,,0,,28
