Agency Number,Agency Name,Class Field,Class Description,Statutory Reference,Calendar Year,Month,Total Amount
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,202,Health Insur Portability,"HB 2487, SECTION 8 & 15; TITLE 62, SEC 34.56 & 34.9",2014,01,$0.00
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,220,Drug Abuse Ed & Treatment Fund,"TITLE 63, SECTION 2-503.2",2014,01,$277479.84
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,230,Capital Outlay Fund,"TITLE 43A, SEC. 2-107",2014,01,$105812.64
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,240,Group Housing Loan Rev. Fund,"TITLE 62, SEC 34.9",2014,01,$0.91
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,245,Comm-Based Substance Abuse Rev,"TITLE 43A, SEC. 2-311",2014,01,$1383827.53
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,250,Prevention of Youth Access to,"TITLE 37, SECTION 608",2014,01,$67061.45
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,260,MAC Disallowance Fund,"TITLE 62, SEC 34.9",2014,01,$82480.78
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,300,Tobacco Settlement Fund,"TITLE 62, SECTION 50",2014,01,$0.00
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,340,CMIA Programs Disbursing Fund,"TITLE 62, SECTIONS 34.48 AND 34.9",2014,01,$118404.85
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,405,Fed Library Fund Title Iv-A,"TITLE 62, SEC. 41.8 AND TITLE 43A, SEC. 2-105",2014,01,$0.00
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,410,Federal Funds,"TITLE 62, SECTIONS 34.48 AND 34.9",2014,01,$2605673.40
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,440,Federal Funds,"TITLE 62, SECTIONS 34.48 AND 34.9",2014,01,$410218.00
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,442,Interagency Reimbursement Fund,"TITLE 43A, SEC. 2-310",2014,01,$156253.68
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.9 & 34.48",2014,01,$0.00
45200,MENTAL HEALTH AND SUBSTANCE ABUSE SERV.,576,Special Cash Fund,"TITLE 62, SEC 34.56& 34.9",2014,01,$0.00
46100,ROGERS STATE UNIVERSITY,290,Edu & Gen Oper Rev Fund,"TITLE 70, SEC. 3901",2014,01,$7567886.58
46100,ROGERS STATE UNIVERSITY,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$753139.08
46100,ROGERS STATE UNIVERSITY,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$1375674.37
46100,ROGERS STATE UNIVERSITY,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2014,01,$0.00
46100,ROGERS STATE UNIVERSITY,460,Donation Fund For Cap Improve,"TITLE 70, SECTION 3305F",2014,01,$1553.97
46100,ROGERS STATE UNIVERSITY,479,Capital Bond Projects, ,2014,01,$0.00
46100,ROGERS STATE UNIVERSITY,480,2007 Student Facility Rev Bond, ,2014,01,$0.00
46100,ROGERS STATE UNIVERSITY,490,American Recov. & Reinv. Act, ,2014,01,$0.00
47000,MURRAY STATE COLLEGE,290,Edu & Gen Op Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$6717866.78
47000,MURRAY STATE COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$411974.85
47000,MURRAY STATE COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$3821.39
47000,MURRAY STATE COLLEGE,444,Auxiliary Travel & Payroll,"TITLE 62, SEC. 7.5",2014,01,$30.00
47000,MURRAY STATE COLLEGE,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2014,01,$0.10
47000,MURRAY STATE COLLEGE,479,Capital Bond Projects, ,2014,01,$0.00
47000,MURRAY STATE COLLEGE,490,American Recov. & Reinv. Act, ,2014,01,$0.00
47500,OKLA. MOTOR VEHICLE COMM.,200,Revolving Fund,"TITLE 62, SEC. 155; TITLE 47, SEC. 563G",2014,01,$1090880.28
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,210,Bureau Of Narcotics Rev Fund,"TITLE 63, SEC. 2-107",2014,01,$2506830.99
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,215,Narcotics Drug Education Rev F,"TITLE 63, SEC. 2-107A",2014,01,$74444.26
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,220,Drug Money Laundering and Wire,"TITLE 63, SEC. 2-107B",2014,01,$2458654.72
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,410,Federal Seizures Fund,"TITLE 62, SEC. 34.48",2014,01,$22389.53
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,415,Crime Commission Grants,"TITLE 62, SEC. 34.48",2014,01,$0.00
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,418,District Atty. Council,"TITLE 62, SEC. 34.48",2014,01,$2320.37
47700,OKLA. BUREAU OF NARCOTICS AND DANGEROUS,490,American Recov. & Reinv. Act, ,2014,01,$0.00
48000,N. E. OKLA. A & M COLLEGE,290,Educ & Gen Oper Rev Fund,"TITLE 70, SEC. 3901",2014,01,$2195621.55
48000,N. E. OKLA. A & M COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$5792.22
48000,N. E. OKLA. A & M COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$77355.46
48000,N. E. OKLA. A & M COLLEGE,479,Capital Bond Projects, ,2014,01,$6717.05
48000,N. E. OKLA. A & M COLLEGE,490,American Recov. & Reinv. Act, ,2014,01,$0.00
48500,NORTHEASTERN STATE UNIVERSITY,290,Educ & Gen Oper Revolv Funds,"TITLE 70, SEC. 3901",2014,01,$186757.86
48500,NORTHEASTERN STATE UNIVERSITY,291,Northeastern State University,"TITLE 62, SECTION 7.5",2014,01,$15785382.73
48500,NORTHEASTERN STATE UNIVERSITY,295,Capital Improvements Rev Fund,"TITLE 62, SEC. 4.8",2014,01,$1555331.82
48500,NORTHEASTERN STATE UNIVERSITY,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$91489.98
48500,NORTHEASTERN STATE UNIVERSITY,450,MASTER LEASE PURCHASE FUND,"TITLE 70, SECTION 3206.6",2014,01,$0.00
48500,NORTHEASTERN STATE UNIVERSITY,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2014,01,$0.00
48500,NORTHEASTERN STATE UNIVERSITY,475,Rev Bond Fd/Cap Improvements,"TITLE 70, SEC 4001",2014,01,$856.26
48500,NORTHEASTERN STATE UNIVERSITY,479,Capital Bond Projects, ,2014,01,$99991.25
48500,NORTHEASTERN STATE UNIVERSITY,490,American Recov. & Reinv. Act, ,2014,01,$0.00
48500,NORTHEASTERN STATE UNIVERSITY,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$1890807.64
48500,NORTHEASTERN STATE UNIVERSITY,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$715227.18
49000,NORTHERN OKLAHOMA COLLEGE,290,Education & Gen Oper Rev Fund,"TITLE 70, SEC. 3901",2014,01,$4710344.05
49000,NORTHERN OKLAHOMA COLLEGE,295,Capital Improvement Revolv Fun,"TITLE 70, SEC. 3901",2014,01,$926466.74
49000,NORTHERN OKLAHOMA COLLEGE,340,Bond Transfer Fund,"TITLE 62, SECTION 7.5",2014,01,$0.00
49000,NORTHERN OKLAHOMA COLLEGE,400,Cimmaron Broadband Project,"TITLE 62, SECTION 41.8",2014,01,$0.00
49000,NORTHERN OKLAHOMA COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$7123.33
49000,NORTHERN OKLAHOMA COLLEGE,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2014,01,$0.20
49000,NORTHERN OKLAHOMA COLLEGE,490,American Recov. & Reinv. Act, ,2014,01,$0.00
49000,NORTHERN OKLAHOMA COLLEGE,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$942154.98
49000,NORTHERN OKLAHOMA COLLEGE,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$1761706.11
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,290,Educ & Gen Op Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$2284627.62
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$21223.23
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$264506.63
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,452,OCIA State Facilities Rev Bond,"TITLE 73, SECTION 301",2014,01,$0.00
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,479,Capital Bond Projects, ,2014,01,$0.00
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,490,American Recov. & Reinv. Act, ,2014,01,$0.00
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,600,Section 13-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$1139909.75
50500,NORTHWESTERN OKLA. STATE UNIVERSITY,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$794872.39
50900,BD. OF EXAM. FOR LT CARE ADMIN.,200,Bd Of Exam For Long-Term Care,"TITLE 63, SEC. 330.62",2014,01,$554255.46
51000,OKLA. BOARD OF NURSING,200,Revolving Fund,"TITLE 62, SEC. 155",2014,01,$2042543.71
51500,OK. PUBLIC EMPLOYEES RET. SYS.,200,Public Empl Retiremt Rev Fund,"TITLE 74, SEC. 921",2014,01,$41006.90
51500,OK. PUBLIC EMPLOYEES RET. SYS.,205,Ok St Emp Def Sav Inc Plan Fd,"TITLE 74, SEC. 1707",2014,01,$341735.97
51500,OK. PUBLIC EMPLOYEES RET. SYS.,215,OPERS Excess Benefit Plan, ,2014,01,$0.00
51600,ST. & EDUC. EMP. GRP. INS. BD.,210,St Empl Gr Health Ins Rev Fund,"TITLE 74, SEC1312.1 AND TITLE 62,SEC.7.5",2014,01,$0.00
51600,ST. & EDUC. EMP. GRP. INS. BD.,215,Medical Exp Liability Rev Fund,"TITLE 19, SECTION 746.1",2014,01,$0.00
52000,BOARD OF EXAMINERS IN OPTOMETRY,200,Optometry Bd Rev Fund,"TITLE 59, SEC. 587",2014,01,$210880.39
52500,STATE BD. OF OSTEOPATHIC EXAM.,200,Revolving Fund,"TITLE 62, SEC. 155; TITLE 59, SEC. 644",2014,01,$565252.58
53000,OKLA. PANHANDLE STATE UNIV.,290,Educ & Gen Oper Rev Funds,"TITLE 70, SEC. 3901",2014,01,$84033.91
53000,OKLA. PANHANDLE STATE UNIV.,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$16124.00
53000,OKLA. PANHANDLE STATE UNIV.,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$22963.58
53000,OKLA. PANHANDLE STATE UNIV.,479,Capital Bond Projects, ,2014,01,$22.26
53000,OKLA. PANHANDLE STATE UNIV.,490,American Recov. & Reinv. Act, ,2014,01,$0.00
53000,OKLA. PANHANDLE STATE UNIV.,600,Const-Purch Bldg; Purch Eqmt,"TITLE 70, SEC. 3904",2014,01,$91644.64
53000,OKLA. PANHANDLE STATE UNIV.,650,New College-Const & Purch Bldg,"TITLE 70, SEC. 3904",2014,01,$30097.93
53100,ROSE STATE COLEGE,290,Educ & Gen Oper Rev Fund,"TITLE 70, SEC. 3901",2014,01,$8407524.93
53100,ROSE STATE COLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$548432.34
53100,ROSE STATE COLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$1451450.87
53100,ROSE STATE COLEGE,479,Capital Bond Projects, ,2014,01,$5964.87
53100,ROSE STATE COLEGE,490,American Recov. & Reinv. Act, ,2014,01,$0.00
53500,OKLA. PEANUT COMMISSION,200,Revolving Fund,"TITLE 62, SEC. 155",2014,01,$75792.58
54800,HCM,205,Office Of Pers Mgmt Rev Fund,"TITLE 74, CH 27A, SEC. 840-1.20",2014,01,$0.00
54800,HCM,215,OCSW Revolving Fund,"TITLE 62, SEC 34.9",2014,01,$0.00
54800,HCM,225,Benefits Council Reimbursement,"TITLE 62, SEC 7.5",2014,01,$0.00
55700,POLICE PENSION & RET. SYSTEM,200,Police Pens & Retirement Fund,"TITLE 11, SEC. 50-130",2014,01,$657.64
56000,STATE PHARMACY BOARD,200,Revolving Fund,"TITLE 62, SEC. 155",2014,01,$1338073.59
56300,BD. OF PRIV. VOCATIONAL SCHOOLS,205,Private Vocational Schools Fnd,"TITLE 70, SECTION 21-116",2014,01,$348484.33
56600,DEPARTMENT OF TOURISM AND RECREATION,200,OK Today Magazine Rev Fund,"TITLE 62, SECTION 34.9",2014,01,$0.00
56600,DEPARTMENT OF TOURISM AND RECREATION,211,1993 Tourism Bond Revolving Ac,"TITLE 74, SEC. 1861.2, 1993 O.S.S.",2014,01,$277473.21
56600,DEPARTMENT OF TOURISM AND RECREATION,215,Ok Tourism & Recreation Fund,"TITLE 74, SEC. 1811.1",2014,01,$13711861.46
56600,DEPARTMENT OF TOURISM AND RECREATION,225,Ok Tourism Promotion Rev Fund,"TITLE 68, SEC. 50014",2014,01,$10577042.69
56600,DEPARTMENT OF TOURISM AND RECREATION,230,Golf Course Operations Rev Fd,"TITLE 74, SEC. 1811.A (1991)",2014,01,$2370700.31
56600,DEPARTMENT OF TOURISM AND RECREATION,240,Tourism Equipment Revolv Fund,"TITLE 74, SECTION 1851.1",2014,01,$7071.41
56600,DEPARTMENT OF TOURISM AND RECREATION,245,Tourism & Rec Envir Loan Proc,"TITLE 74, SECTION 1851.2",2014,01,$0.00
56600,DEPARTMENT OF TOURISM AND RECREATION,250,State Park System Imprv Rev Fd,"TITLE 74, SECTION 1811.16",2014,01,$586229.12
56600,DEPARTMENT OF TOURISM AND RECREATION,261,Scenic Rivers Comm Rev Fund,"TITLE 82, SEC. 1462C",2014,01,$0.00
56600,DEPARTMENT OF TOURISM AND RECREATION,265,Color Oklahoma Revolving Fund,"TITLE 47, SECTION 1104.8",2014,01,$0.00
56600,DEPARTMENT OF TOURISM AND RECREATION,266,OK Tour & Rec Depart Cap Ex Re,TITLE 74 SECTION 2254.1,2014,01,$8919370.53
56600,DEPARTMENT OF TOURISM AND RECREATION,267,OK Tourism Capital Imp Rev Fun,TITLE 68 SECTIONS 1353 AND 1403,2014,01,$21881005.47
56600,DEPARTMENT OF TOURISM AND RECREATION,360,Oklahoma State Park Trust Fund, ,2014,01,$18497872.80
56600,DEPARTMENT OF TOURISM AND RECREATION,443,Interagency Reimbursement Fund,"TITLE 74, SEC. 581",2014,01,$39289.99
56600,DEPARTMENT OF TOURISM AND RECREATION,460,1993 Tourism Bond Proceeds Fun,"TITLE 62, CH 1, SEC 34.9",2014,01,$3944.70
56600,DEPARTMENT OF TOURISM AND RECREATION,475,Land & Water Conserv Fund,"TITLE 62, SEC. 34.48",2014,01,$559337.92
56800,SCENIC RIVERS COMMISSION,260,Scenic Rivers Comm Rev Fund,"TITLE 82, SECTION 1462A",2014,01,$50283.66
56800,SCENIC RIVERS COMMISSION,261,Scenic Rivers Commission,"TITLE 82, SECTION 1462C",2014,01,$36884.60
57000,PROF. ENGI. & LAND SURVEYORS,200,Prof. Engin. & Land Surv Fund,"TITLE 59, SEC. 475.9",2014,01,$517271.41
57500,BD. OF PSYCHOLOGISTS EXAMINERS,200,Psychologists Licensing Fund,"TITLE 59, SEC. 1360",2014,01,$269759.12
58000,DCAM-OMES,201,General Purpose Revolving Fund,"TITLE 62, SEC. 34.9",2014,01,$0.00
58000,DCAM-OMES,202,Deferred Maint Revolving Fund, ,2014,01,$0.00
58000,DCAM-OMES,205,Risk Mgmt Revolving Fund,"TITLE 74, SEC. 85.58K",2014,01,$0.00
58000,DCAM-OMES,210,St Surplus Prop Rev Fund,"TITLE 80, SEC. 34.6",2014,01,$0.73
58000,DCAM-OMES,215,State Construction Revolv Fund,"TITLE 61, SEC. 208.2",2014,01,$2714.64
58000,DCAM-OMES,220,Capitol Cafeteria Rev Fund,"TITLE 74, SEC. 75",2014,01,$0.00
58000,DCAM-OMES,223,Foster Families Protection Fd,"TITLE 74, SEC. 85.58J",2014,01,$0.00
58000,DCAM-OMES,225,State Use Committee Revolving,"TITLE 62, SECTION 34.9",2014,01,$-0.02
58000,DCAM-OMES,230,Oklahoma Print Shop Fund,"TITLE 74, SEC. 111 AND 581",2014,01,$0.00
58000,DCAM-OMES,231,Postal Service Revolving Fund,"TITLE 74, SEC. 76 C",2014,01,$0.00
58000,DCAM-OMES,240,Asbestos Abatemt Revolv Fund,"TITLE 74, SEC. 63.2",2014,01,$0.00
58000,DCAM-OMES,244,Statewide Surplus Property Fd,"TITLE 74, SEC. 62.5",2014,01,$0.14
58000,DCAM-OMES,245,Bldg And Facility Revolv Fund,"TITLE 74, SEC. 63.1",2014,01,$-2714.64
58000,DCAM-OMES,250,State Motor Pool Fund,"TITLE 47, SECTION 78C",2014,01,$0.00
58000,DCAM-OMES,251,Alt Fuels Technician Cert.,"TITLE 74, SECTION 130.22",2014,01,$0.00
58000,DCAM-OMES,255,Ok Motor Lic Agent Indem Fund,"TITLE 47, SEC. 1143.1",2014,01,$0.00
58000,DCAM-OMES,260,Risk Mgmt Fire Protection Rev,"TITLE 74, SEC. 85.58D",2014,01,$0.00
58000,DCAM-OMES,262,Risk Mgmt Political Subdivisio,"TITLE 74, SECTION 85.58L",2014,01,$0.00
58000,DCAM-OMES,265,Bid Document & Bond Forf Fund,"TITLE 61, SEC. 106-107",2014,01,$0.00
58000,DCAM-OMES,270,Reg Of St Vendors Revol Fund,"TITLE 74, SEC. 85.33",2014,01,$0.00
58000,DCAM-OMES,271,Vendor Fees and Rebates,"SB 646, SECTION 5A TITLE 74, SECTION 85.33A",2014,01,$0.00
58000,DCAM-OMES,272,Purchasing Training Fund,TITLE 85.51 D,2014,01,$0.00
58000,DCAM-OMES,275,St Recycling Revolv Fund,"TITLE 63, SEC. 85.56",2014,01,$0.00
58000,DCAM-OMES,295,Capitol Dome Donation Fund,"TITLE 74, SEC 4101-4108",2014,01,$0.00
58000,DCAM-OMES,430,Homeland Security,"TITLE 62, SECTION 34.9",2014,01,$0.00
58000,DCAM-OMES,443,Interagency Reimbursment Fund,"TITLE 74, SEC. 581",2014,01,$0.00
58000,DCAM-OMES,445,Payroll Trust Fund,"TITLE 62, SEC. 34.69",2014,01,$0.00
58000,DCAM-OMES,494,Sales Fund Surplus,"TITLE 74, SECTION 62.5A",2014,01,$0.00
58200,STATE BOND ADVISOR,285,Bond Oversight Revolving Fund,"TITLE 62, SECTION 695.8A",2014,01,$585400.72
58500,DEPARTMENT OF PUBLIC SAFETY,200,Dept Of Public Safety Rev Fund,"TITLE 47, SEC. 2-144.1 & 6-117 I",2014,01,$3743316.06
58500,DEPARTMENT OF PUBLIC SAFETY,210,Patrol Vehicle Revolving Fund,"TITLE 47, SECTION 2-143",2014,01,$704421.79
58500,DEPARTMENT OF PUBLIC SAFETY,215,Asset Forfeiture Funds Fed,"TITLE 63, SEC. 2-503E",2014,01,$4080262.59
58500,DEPARTMENT OF PUBLIC SAFETY,220,Asset Forfeiture Funds State, ,2014,01,$3033254.23
58500,DEPARTMENT OF PUBLIC SAFETY,225,Computer Imaging System Revolv,"TITLE 47, SECTION 2-142",2014,01,$1934335.65
58500,DEPARTMENT OF PUBLIC SAFETY,230,Boating Safety Education Fund,TITLE 63 SECTION 4236,2014,01,$2622.42
58500,DEPARTMENT OF PUBLIC SAFETY,235,OK Homeland Security Rev Fund,TITLE 74 SEC. 51.2,2014,01,$297047.68
58500,DEPARTMENT OF PUBLIC SAFETY,240,"Motorcycle Safety, Ed Prg Revl",TITLE 47 SEC. 40-123,2014,01,$617571.75
58500,DEPARTMENT OF PUBLIC SAFETY,245,DPS Restricted Revolving Fund,TITLE 47 SEC. 2-145,2014,01,$8441180.78
58500,DEPARTMENT OF PUBLIC SAFETY,250,DPS Patrol Academy Revolv. Fnd,TITLE 47 SEC. 2-146,2014,01,$3316215.48
58500,DEPARTMENT OF PUBLIC SAFETY,405,Federal Matching Fund,"TITLE 62, SEC. 34.48",2014,01,$4104240.65
58500,DEPARTMENT OF PUBLIC SAFETY,424,State Emergency Fund,"TITLE 63, SEC.683.17",2014,01,$0.81
58500,DEPARTMENT OF PUBLIC SAFETY,490,American Recov. & Reinv. Act, ,2014,01,$0.00
58800,OKLA. REAL ESTATE COMM.,200,Revolving Fund,"TITLE 62, SEC. 155; TITLE 59, SEC. 858-205",2014,01,$1066142.62
58800,OKLA. REAL ESTATE COMM.,210,Okla R.E. Educ. & Recov. Fund,"TITLE 59, SEC. 858-601",2014,01,$261437.41
60500,REGENTS FOR HIGHER EDUCATION,200,Ardmore Higher Ed.Revolv.Fd.,"RPEALED BY LAWS 2005, SB 64",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,201,Idabel Higher Ed Revolv. Fund,"TITLE 70, SEC. 4426",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,204,Office of Accountability,"TITLE 70, SECTION 3-117",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,205,Tech Educ Federal Funds,"TITLE 70, SEC. 3206 I",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,210,Ok St Reg Higher Ed Rev Fund,"TITLE 70, SEC. 3205 B",2014,01,$23074225.03
60500,REGENTS FOR HIGHER EDUCATION,216,Summer Academies Revol Fund,"OK SESSION LAWS 1989 CHAPTER 372 SECTION 1,",2014,01,$461207.86
60500,REGENTS FOR HIGHER EDUCATION,235,Ok Tuition Aid Grts Rev Fund,"TITLE 70, SECTION 3955",2014,01,$10062013.51
60500,REGENTS FOR HIGHER EDUCATION,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,296,Tobacco Tax Revolving Fund,"TITLE 68, SEC. 402-3",2014,01,$1929426.82
60500,REGENTS FOR HIGHER EDUCATION,297,Higher Educ Capital Revl Fund,"TITLE 62, SEC. 34.91",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,298,Okla Tuition Schlrshp Rev Fnd,"TITLE 62, SEC. 34.92",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,299,Higher Ed Facilities Rev Fund,"TITLE 74, SEC. 110.4",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,406,St Student Incentive Grant,"TITLE 70, SEC. 3206 I",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,430,Fed Funds Support System Activ,"TITLE 70, SEC. 3206 I",2014,01,$5309.19
60500,REGENTS FOR HIGHER EDUCATION,431,Congressional Teacher Scholsps,"TITLE 70, SEC. 3206 I",2014,01,$0.00
60500,REGENTS FOR HIGHER EDUCATION,450,Master Lease Purchase Fund,"TITLE 70, SECTION 3206.6",2014,01,$1387914.48
60500,REGENTS FOR HIGHER EDUCATION,920,Higher Learning Access Trust,"TITLE 70, SECTION 3953.1",2014,01,$24055212.19
60600,UNIVERSITY CENTER OF SOUTHERN OKLAHOMA,290,Educational & Gen Operations, ,2014,01,$270689.14
60600,UNIVERSITY CENTER OF SOUTHERN OKLAHOMA,295,Capital Improvements Rev Fund, ,2014,01,$409076.72
60600,UNIVERSITY CENTER OF SOUTHERN OKLAHOMA,479,Capital Bond Projects, ,2014,01,$0.00
61000,REGIONAL UNIVERSITY SYSTEM OF OKLAHOMA,200,Regents Ok Colleges Sp Fund,"TITLE 70, SEC. 3901",2014,01,$521641.83
61500,ST. BD. OF REGIST. FORESTERS,200,Prof. Foresters Fund,"TITLE 62, SEC. 155",2014,01,$11429.94
61900,PHYSICIAN MANPOWER TRNG. COMM.,205,Comm Res/Match  Revol Fund,"TITLE 70, SEC. 697.8",2014,01,$-0.05
61900,PHYSICIAN MANPOWER TRNG. COMM.,210,Phys Manpower Comm Rev Fund,"TITLE 70, SEC. 625.4 A",2014,01,$570366.97
61900,PHYSICIAN MANPOWER TRNG. COMM.,215,Phys Asst Scholarship Rev Fund,"TITLE 70, SEC. 697.11",2014,01,$106716.03
61900,PHYSICIAN MANPOWER TRNG. COMM.,220,Residency Revolving Fund,"TITLE 70, SEC. 697.10",2014,01,$221498.31
61900,PHYSICIAN MANPOWER TRNG. COMM.,400,Federal Funds-State Loan Repay,"TITLE 62, SEC. 34.48, 34.9",2014,01,$0.00
61900,PHYSICIAN MANPOWER TRNG. COMM.,450,Nurs Student Assistance Fund,"TITLE 70, SEC. 697.17 D",2014,01,$119299.70
61900,PHYSICIAN MANPOWER TRNG. COMM.,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.48, 34.9",2014,01,$0.02
62000,QUARTZ MOUNTAIN CENTER & PARK,290,Edu & General Oper Rev Fund,"TITLE 70, SECTION 3901",2014,01,$14750.27
62000,QUARTZ MOUNTAIN CENTER & PARK,295,Capital Improvements Rev Fund,"TITLE 70, SECTION 3901",2014,01,$82175.93
62000,QUARTZ MOUNTAIN CENTER & PARK,479,Capital Bond Projects,"TITLE 62, SEC. 34.48, 34.9",2014,01,$0.00
62200,OK. ST. BD. OF LIC. SOCIAL WORKERS,200,Lic Social Workers Revol Fund,"TITLE 62, SEC. 155; TITLE 59, SEC. 1263",2014,01,$291178.09
62300,SEMINOLE STATE COLLEGE,290,Ed & Gen Oper Revolv Fund,"TITLE 70, SEC. 3901",2014,01,$307051.42
62300,SEMINOLE STATE COLLEGE,295,Capital Improvements Rev Fund,"TITLE 70, SEC. 3901",2014,01,$142659.97
62300,SEMINOLE STATE COLLEGE,430,Agency Relationship Fund,"TITLE 62, SEC. 41.8",2014,01,$10130.04
62300,SEMINOLE STATE COLLEGE,454,2002 Bonds,"TITLE 70, SECTION 4001",2014,01,$0.00
62300,SEMINOLE STATE COLLEGE,479,Capital Bond Projects, ,2014,01,$0.00
62300,SEMINOLE STATE COLLEGE,490,American Recov. & Reinv. Act, ,2014,01,$0.00
62500,SECRETARY OF STATE,200,Revolving Fund,"TITLE 62, SEC. 276.1",2014,01,$7977238.85
62500,SECRETARY OF STATE,205,Central Filing Syst Revol Fund,"TITLE 28, SEC. 111 B",2014,01,$30605.69
62500,SECRETARY OF STATE,210,SS Charitable Solicit Rev Fnd, ,2014,01,$52170.69
62800,CNTR. FOR ADVANC. OF SCIENCE/TECHNOLOGY,200,Research Support Revolv Fund,"TITLE 74, SEC. 5060.11",2014,01,$17433487.04
62800,CNTR. FOR ADVANC. OF SCIENCE/TECHNOLOGY,210,Admin & Data Process Rev Fund,"TITLE 74, SEC. 5060.24",2014,01,$6144.38
62800,CNTR. FOR ADVANC. OF SCIENCE/TECHNOLOGY,220,Seed Capital Revolving Fund,"TITLE 74, SECTION 5060.21",2014,01,$15876447.95
62900,OK. SCHOOL OF SCIENCE & MATH.,200,Ok School  Science & Math Fund,"TITLE 70, SEC. 1210.402",2014,01,$52664.88
62900,OK. SCHOOL OF SCIENCE & MATH.,490,American Recov. & Reinv. Act,"TITLE 62, SEC. 34.48, 34.9",2014,01,$0.00
63000,DEPARTMENT OF SECURITIES,200,Okla Securities Com Rev Fund,"TITLE 71, SEC. 412",2014,01,$7164611.73
