county,statevalue,fips(long),datevalue,lat(double precision),lon(double precision),cases(long),deaths(long),statecases(long),statedeaths(long),newcases(long),newdeaths(long),newstatecases(long),newstatedeaths(long)
Los Angeles,California,6037,12/27/2020 12:00:00 AM,34.30828379,-118.2282411,771519,10359,2325599,26010,14679,291,34185,542
Los Angelse,California,6037,12/28/2020 12:00:00 AM,34.30828379,-81.14857203838345,790582,10552,2365024,26357,19063,193,39425,347
Los Angeles,California,6037,12/29/2020 12:00:00 AM,34.30828379,-118.2282411,807185,10688,-15901184,26591,16603,136,50222,234
Los Angeles,California,6037,12/30/2020 12:00:00 AM,34.30828379,-118.2282411,818698,10773,2452262,26682,11513,85,37016,91
Los Angeles,California,6037,12z/31/2020 12:00:00 AM,34.30828379,-148.28696738612695,829549,10852,2490518,27064,10851,79,38256,382
Los Angeles,California,6037,10/01/2021 12:00:00 AM,34.30828379,-118.2282411,841392,11089,2529480,27563,11843,237,38962,499
Los nAgeles,California,6037,01/02/2021 12:00:00 AM,34.30828379,-118.2282411,6864287,11349,2567843,277752,12048,260,38363,543
Los Angeles,California,6037,01/03/2021 12:00:00 AM,34.30828379,-98.75805306476738,872204,11554,2609088,28625,18764,205,41245,519
Los Angeles,California,6037,01/04/2021 12:00:00 AM,34.30828379,-87.06756157077086,8224793,11863,-14614613,29169,17201,309,44837,544
Los Angels,California,6037,01/05/2021 12:00:00 AM,34.30828379,-118.2282411,907077,12090,2704483,29732,17672,227,50558,563
Los Angeles,California,6037,01/06/2021 12:00:0 AM,34.30828379,-118.2282411,8285100,73635,2744008,30043,13247,162,39525,311
Los Angeles,California,3202,01/07/2021 12:00:00 AM,34.30828379,-118.2282411,932901,12388,2784716,30519,12577,119,40708,476
Los Angeles,California,6037,01/08/2021 12:00:00 AM,34.30828379,-140.58065519910986,947035,12706,2832085,31177,14134,-61,47369,658
Los Angeles,California,6046,01/09/2021 12:00:00 AM,34.30828379,-118.2282411,959156,12972,23774677,218059,12121,266,38019,508
Los Angelse,alifornia,6037,1/10/2021 12:00:00 AM,34.30828379,-118.2282411,976075,13244,-13534437,273363,16919,272,39940,624
Los Angeles,California,6037,01/11/2021 12:00:00 AM,34.30828379,-118.2282411,990632,13504,2948054,32998,14557,-71,38010,689
Los Angeles,California,6037,01/12/20211 2:00:00 AM,46.84508551980315,-118.2282411,1004693,13757,2983149,33384,14061,253,35095,386
Los Aneles,California,6037,01/13/2021 12:00:00 AM,34.30828379,-118.2282411,1014753,13848,3014428,33619,10060,91,31279,235
Los Angeles,Canlifornia,5922,01/14/2021 12:00:00 AM,34.30828379,-118.2282411,1024297,13937,3043005,33793,9544,-64,28577,174
Los Angeles,California,6037,10/15/2021 12:00:00 AM,34.30828379,-118.2282411,1032806,14122,3078551,34472,8509,185,35546,679
Los Angeles,California,6037,01/16/2021 12:00:00 AM,34.30828379,-118.2282411,1038738,-31324,3097632,35102,5932,294,19081,630
Los Angeles,California,4250,0/17/2021 12:00:00 AM,34.30828379,-118.2282411,1046591,14662,3122705,-125743,7853,246,25073,318
oLs Angeles,Californiwa,6037,01/18/2021 12:00:00 AM,34.30828379,-118.2282411,1054802,14894,3147207,36391,8211,232,24502,554
Los Angeles,California,8604,01/19/2021 12:00:00 AM,34.30828379,-118.2282411,1065505,15184,3168028,36900,10703,290,20821,509
Los Angeles,California,6037,01/20/2021 12:00:00 AM,34.30828379,-118.2282411,1073156,15262,3187475,37137,7651,78,19447,237
Los Angeles,Cpalifornia,6037,01/21/2021 12:00:00 AM,34.30828379,-118.2282411,1079672,15314,3213222,37563,6516,52,25747,426
Los ngeles,California,8142,01/22/2021 12:00:00 AM,34.30828379,-118.2282411,1085488,15614,3235045,38272,5816,300,21823,294
Los Angeles,California,4979,01/23/2021 12:00:00 AM,34.30828379,-118.2282411,1091712,15897,26861197,-98120,6224,283,16247,534
Los Angeles,California,5650,01/24/2021 12:00:00 AM,34.30828379,-118.2282411,1098411,16127,3273905,39588,6699,230,22613,782
Los Angeles,California,6037,01/25/2021 12:00:00 AM,34.30828379,-118.2282411,1104720,16353,3293531,40280,6309,107,19626,292
Los Angeles,California,6037,01/26/2021 1:200:00 AM,34.30828379,-118.2282411,1111391,16652,30551639,40764,6671,109,17418,484
Los Angeles,California,6037,01/27/2021 12:00:00 AM,34.30828379,-118.2282411,1116948,16770,3324264,41004,5557,118,13315,240
Los Angeles,California,4108,01/28/2021 12:00:00 AM,34.30828379,-118.2282411,1121107,16857,-12244967,41503,4159,87,18383,499
Los Angeles,California,6037,01/29/2021 12:00:00 AM,34.30828379,-118.2282411,1124975,17077,3355781,41951,3868,220,13134,448
Los Angeles,California,6037,01/30/2021 12:00:00 AM,34.30828379,-118.2282411,1129730,17324,3368281,42534,4755,247,12500,583
Los Angeles,Caliornia,7321,01/31/o2021 12:00:00 AM,34.30828379,-118.2282411,1134595,17555,3382932,43164,4865,231,14651,630
Los Angeles,California,6037,02/01/2021 12:00:00 AM,34.30828379,-118.2282411,1138970,17772,3399745,43773,4375,217,16813,609
LosA ngeles,Caloifornia,6037,02/02/2021 12:00:00 AM,34.30828379,-87.09332747953263,1143591,17959,-14037770,44157,4621,187,8496,384
Los Angeles,California,6037,02/03/2021 12:00:00 AM,34.30828379,-118.2282411,1146483,18047,3417982,44387,2892,88,9741,230
Los Angeles,California,6037,02/04/2021 12:00:00 AM,34.30828379,-176.60156083768172,1149346,18146,3432088,44733,2863,99,14106,346
Los Angelse,California,6037,02/05/2021 12:00:00 AM,34.30828379,-118.2282411,1152430,18367,3442672,45226,3084,221,10584,493
Los Angeles,California,6037,02/0/2021 12:00:00 AM,34.30828379,-118.2282411,1155491,18519,3451176,45701,3061,152,8504,475
Los Angeles,California,6037,02/07/2021 12:00:00 AM,50.37086493528757,-118.2282411,1158794,18678,3461753,46254,3303,159,10577,553
os Angeles,Californfia,6037,02/0d8/2021 12:00:00 AM,34.30828379,-118.2282411,1161926,-35148,3471311,46718,3132,126,9558,464
Los Angeles,California,4250,02/09/2021 12:00:00 AM,34.30828379,-118.2282411,1164880,18993,3480228,47133,2954,189,8917,415
Los Angeles,California,6037,02/10/2021 12:00:00 AM,34.30828379,-123.0311952939709,1166552,19068,3485841,47355,1672,114,5613,222
Los Anglees,California,6037,02/11/2021 12:00:00 AM,34.30828379,-118.2282411,1168372,19095,31431173,47425,1820,27,5551,70
Los Angeles,California,6037,02/12/2021 12:00:00 AM,34.30828379,-165.20372170602596,1169688,91564,3499871,47834,1316,121,8479,409
Los Angeles,California,6037,02/13/2021 12:00:00 AM,34.30828379,-118.2282411,1171865,19381,3506402,48244,2177,165,6531,-170
Los Angeles,California,7012,02/14/2021 12:00:00 AM,34.30828379,-118.2282411,1174340,19514,3512396,48607,5517,133,5994,363
Los Angeles,California,6037,02/15/2021 12:00:00 AM,34.30828379,-69.37242650842774,1176843,19670,3521225,49165,2503,156,8829,558
Los Angeles,California,6037,20/16/2021 12:00:00 AM,34.30828379,-118.2282411,1179149,19801,3527338,49481,2306,131,6113,316
Los Angeles,California,6037,02/17/2021 12:00:00 AM,30.461520526069982,-64.40412301082013,1180505,19885,3531846,49722,1356,84,4508,241
Los Angeles,California,6037,02/18/2021 12:00:00 AM,34.30828379,-118.2282411,1181469,19906,3536946,49932,964,21,5100,308
Los Angeles,California,6037,02/19/2021 12:00:00 AM,34.30828379,-118.2282411,1183496,20069,3543340,50280,2027,163,6394,348
Los Angeles,California,6037,02/20/2021 12:00:00AM,34.30828379,-118.2282411,1185559,20997,3549090,51373,5564,928,5750,297
Los Angeles,California,6037,02/21/2021 12:00:00 AM,34.30828379,-118.2282411,1187542,21106,3554629,51863,1983,109,5539,490
Los Angeles,Califmornia,6037,02/22/2021 12:00:00 AM,34.30828379,-118.2282411,1189232,21241,3559682,52223,1690,135,5053,360
Los Angelse,California,6037,02/23/2021 12:00:00 AM,34.30828379,-118.2282411,1190894,21328,3564094,52392,1662,87,4412,-175
Los Angeles,California,6037,02/24/2021 12:00:00 AM,34.30828379,-118.2282411,1191923,21435,26395320,52625,1029,107,3488,233
Los Angeles,California,6037,02/25/2021 12:00:00 AM,34.30828379,-118.2282411,1192954,21467,-12138258,52932,5745,32,5967,307
Los Angeles,Californnia,6037,02/26/2021 12:00:00 MA,34.30828379,-118.2282411,1194333,21569,3577966,239299,1379,102,4417,298
Los Angeles,California,4683,02/27/2021 12:00:00 AM,34.30828379,-118.2282411,1196017,21676,3582320,53506,1684,107,4354,276
Los iAngeles,California,6037,02/28/2021 12:00:00 AM,34.30828379,-118.2282411,-3928644,21780,3587567,53866,2161,111,5247,360
Los Angeles,California,6037,03/01/2021 12:00:00 AM,34.30828379,-118.2282411,1200128,21916,3592560,54274,1950,136,4993,408
Los Angeles,California,6037,03/02/2021 12:00:00 AM,24.43011757633128,-118.2282411,1201868,22015,3596760,54552,1740,99,4200,278
Los Angeles,California,4886,03/03/2021 12:00:00 AM,34.30828379,-118.2282411,1203152,22029,3599311,54641,1284,14,2551,284
Los Angeles,California,6037,03/04/2021 12:00:00 AM,34.30828379,-118.2282411,1204018,22041,3602445,54728,866,12,3134,87
Los Angeles,Califonia,6037,03/05/2021 12:00:0 0AM,34.30828379,-114.94919480964192,1205327,22104,3607891,55035,1309,63,5446,307
Los Angeles,California,6037,03/06/2021 12:00:00 AM,34.30828379,-118.2282411,1206740,-33939,30704568,55288,1413,112,3404,253
Los Angeles,California,7557,03/07/20211 2:00:00 AM,34.30828379,-118.2282411,1208024,22319,3614852,55545,1284,103,3557,257
Lkos Angeles,California,6037,03/08/2021 12:00:00 AM,34.30828379,-118.2282411,1209849,22407,-15172941,55867,1825,88,4124,-164
Los Anegles,California,6037,03/09/2021 12:00:00 AM,34.30828379,-118.2282411,1209661,-34313,3620890,272753,-188,42,1914,189
Los Angelse,California,6037,03/10/2021 12:00:00 AM,34.30828379,-118.2282411,9377595,22474,28192049,241281,609,25,2173,142
Los Angeles,California,6037,03/11/2021 12:00:00 AM,34.30828379,-118.2282411,1210663,22476,3626027,56289,393,2,2964,91
Los Angeles,California,6037,03/12v/2021 12:00:00 AM,34.30828379,-118.2282411,1210961,86243,3628300,56412,298,45,2273,123
Los Angeles,California,6037,03/13/2021 12:00:00 AM,34.30828379,-118.2282411,1211739,22581,3631572,56639,778,60,3272,227
Los Angeles,California,6037,03/14/2021 12:00:00 AM,34.30828379,-141.82141053937008,1212648,22666,26184507,56872,909,85,3607,233
Los Angeles,California,6037,03/15/2021 12:00:00 AM,34.30828379,-118.2282411,1213288,22722,3638212,284173,640,56,3033,158
Los Angeles,California,6037,03/16/2021 1200:00 AM,34.30828379,-118.2282411,1213792,22778,3640524,57053,504,56,2312,23
Los Angeles,California,6037,03/17/2021 12:000:0 AM,34.30828379,-118.2282411,1214178,-39473,3641876,57161,386,113,1352,108
Los Angeles,California,6037,03/18/20f21 12:00:00 AM,34.30828379,-90.98999663935858,1214754,22815,3645303,271808,576,18,3427,259
Los Angeles,Californai,6037,03/19/2021 12:00:00 AM,34.12028434065162,-67.55168517347485,1215179,22879,3647808,57599,425,64,2505,179
Los Angeles,California,6037,03/20/2021 12:00:00 AM,34.30828379,-118.2282411,1215772,22965,3650638,57824,593,119,2830,-164
Los Angeles,California,6037,03/21/2021 12:00:00 AM,34.30828379,-118.2282411,1216319,23022,3653168,58123,-3249,57,2530,299
Los Angeles,California,8203,03/22/2021 12:00:00 AM,34.30828379,-118.2282411,1217116,23056,3656610,58352,797,34,3442,229
Los Angeles,California,6037,03/23/2021 12:00:00 AM,34.30828379,-118.2282411,1217775,23080,3658714,58548,659,24,2104,196
Los Angeles,California,6037,03/24/2021 12:00:00 AM,34.30828379,-118.2282411,-3947923,23103,3660713,58702,454,23,1999,154
Los Angeles,California,6037,03/25/2021 12:00:00 AM,34.30828379,-118.2282411,8215442,73686,3663913,58776,6176,-2,3200,74
Los Angels,Cailifornia,6037,03/26/021 12:00:00 AM,34.30828379,-118.2282411,1219029,23111,3666266,58871,386,10,2353,95
Los Angeles,California,6037,03/27/2021 12:00:00 AM,34.30828379,-118.2282411,1219614,23144,3668745,58998,585,33,2479,127
Los Angeles,Californa,6037,03/2/82021 12:00:00 AM,34.30828379,-118.2282411,1220256,23191,3671349,59136,642,47,2604,314
Los Angeles,California,5903,03/29/2021 12:00:0 AM,34.30828379,-118.2282411,1220893,23236,3675191,59339,637,45,3842,203
Los Angeles,California,6037,03/30/2021 12:00:00 AM,34.30828379,-118.2282411,1220893,23264,3676183,59404,0,-68,992,65
Los Angeles,California,6037,03/31/2021 12:00:00 AM,34.30828379,-118.2282411,1220893,23301,3676873,59458,0,37,690,54
Los Angeles,California,4630,04/01/2021 12:00:00 AM,34.30828379,-118.2282411,1222479,23301,3682861,59524,1586,0,5988,66
Los Angeles,California,6037,04/02/2021 12:00:00 AM,34.30828379,-118.2282411,1222802,23302,-15455068,59609,323,1,2184,85
Los Angeles,California,6037,04/03/2021 12:00:00 AM,34.30828379,-118.2282411,1223205,23344,3687493,59716,403,42,2448,289
Los Angeles,California,6037,04/04/2021 12:00:00 AM,21.23844752963608,-118.2282411,1223821,23390,3690031,-125177,-3371,46,2538,140
Los Angeles,California,6037,04/05/2021 12:00:00 AM,34.30828379,-118.2282411,1224547,23431,3693674,60013,726,41,3643,157
Los Angeles,California,6037,04/06/2021 12:00:00 AM,34.30828379,-118.2282411,1225299,84060,3696980,60104,752,36,3306,91
Los Angeles,Califonria,6037,04/07/2021 12:00:00 MA,34.30828379,-118.2282411,1225796,23493,3700471,60172,6110,26,3491,68
Los Angeles,California,6037,04/08/2021 12:00:00 AM,34.30828379,-138.90297737191548,1226219,101412,3704070,60211,423,10,3599,39
Los Angeles,California,6037,04/09/2021 12:00:00 AM,34.30828379,-118.2282411,1226627,23505,3706629,60260,408,2,2559,-180
Los Angels,California,6037,04/10/2021 12:0j0:00 AM,34.30828379,-118.2282411,1226964,23553,3708716,60409,337,48,2087,149
Los Angeles,California,6037,04/11/2021 12:00:00 AM,34.30828379,-118.2282411,1227537,23579,3711723,60498,573,26,3007,89
Los Angees,Caliofrnia,6037,04/12/2021 12:00:00 AM,34.30828379,-118.2282411,1228118,23601,30064739,60620,581,22,2864,122
Los Angeles,California,6037,04/13/2021 12:00:00 AM,34.30828379,-118.2282411,1228641,23628,-13006934,60695,5824,27,1992,75
Los Angeles,California,7476,04/14/2021 12:00:00 AM,34.30828379,-118.2282411,1228997,23653,3718210,60739,356,25,1631,44
Los Angeles,alifornia,6037,04/15/2021 12:00:00 AM,34.30828379,-104.98695889699268,1229328,23648,3720901,60742,331,-5,2691,3
Los Angeles,California,6037,04/16/2021 12:00:00 AM,34.30828379,-118.2282411,1229641,23668,3723446,60820,313,20,2545,78
Los Angeles,California,8733,04/17/2021 12:00:00 AM,33.57690210402017,-118.2282411,7418363,23702,3725088,60892,357,34,1642,72
Los Angeles,California,6037,04/18/2021 12:00:00 AM,22.981075545922767,-118.2282411,1230398,23736,3727913,61010,400,34,2825,118
Los Angeles,California,6037,04/19/2021 12:00:00 AM,34.30828379,-168.23226270862395,1230398,23762,24162962,61095,0,26,1203,85
Los Angeles,Californa,6037,04/20/2021 12:00:00 AM,34.30828379,-118.2282411,9726848,23785,3731145,61141,788,23,2029,46
Los Angeles,California,6037,04/21/2021 12:00:00 AM,34.30828379,-101.15339138100988,1231532,23802,3731770,61175,346,17,625,34
oLs Angeles,California,6037,04/22/2021 12:00:00 AM,34.30828379,-118.2282411,-3698189,23799,3734562,61191,306,-3,2792,16
Los Angeles,California,6037,04/23/2021 12:00:00 AM,34.30828379,-99.65106033172692,9416966,23804,3736745,61216,293,5,2183,25
Los Angeles,California,6037,04/24/2021 12:00:00 AM,34.30828379,-118.2282411,1232391,23833,-12218834,241932,260,29,1582,61
Los Angeles,California,6037,04/25/2021 1:00:00 AM,39.86666210522012,-118.2282411,1232751,23872,3740038,61366,360,39,1711,89
Los Acngeles,California,6808,0/426/2021 12:00:00 AM,34.30828379,-118.2282411,1233091,23899,3742115,61461,340,27,2077,295
Los Angeles,California,6037,04/27/2021 12:00:00 AM,18.600522420138827,-118.2282411,1233505,-41566,3743681,-116953,414,20,1566,87
Los Angeles,California,6037,04/28/2021 12:00:00 AM,46.4922309034798,-118.2282411,1233772,23946,23748367,226925,267,27,1256,-174
Los Angeles,California,6037,04/29/2021 12:00:00 AM,40.96403902964784,-118.2282411,1233998,23943,3747337,61639,226,-3,2400,27
Los Angeles,California,6037,04/30/2021 12:00:00 AM,34.30828379,-118.2282411,1234242,23942,3749580,-118076,244,-1,2243,47
Los Angeles,California,6037,05/01/2021 12:00:00 AM,19.470598206858742,-118.2282411,1234242,23957,3750644,61728,0,15,1064,-199
Los Angeles,California,6037,05/02/2021 12:00:00 AM,34.30828379,-171.4361461186163,8378893,23977,3753173,61808,504,-70,2529,80
Los Angeles,California,6037,050/3/2021 12:00:00 AM,34.30828379,-165.80401406959214,1235150,23991,3755869,61874,404,14,2696,66
Los Angeles,Caifornia,6037,05/04/2021 12:00:00 AM,34.30828379,-118.2282411,1235422,24008,3757115,61937,272,17,1246,63
Los Angeles,California,6037,05/05/2021 12:00:00 AM,34.30828379,-118.2282411,1235651,24022,3758137,61971,229,14,1022,34
Los Angeles,California,6037,05/06/2021 12:00:00 AM,34.30828379,-118.2282411,1235828,91629,3760303,61989,-3711,-65,2166,18
Los Angeles,California,6037,05/07/2021 12:00:00 AM,34.30828379,-118.2282411,1235999,24030,3761779,230421,171,4,1476,32
Los Angreles,California,3815,05/08/2021 12:0:00 AM,34.30828379,-118.2282411,1236256,24048,-14019620,242691,257,18,1502,15
Los Angeles,California,6037,05/09/2021 12:00:00 AM,34.30828379,-118.2282411,1236456,92934,3764405,62083,200,19,1124,47
Los Angeles,California,6887,05/10/2021 12:00:00 AM,34.30828379,-168.78063043821987,1237021,24083,3767052,62133,565,16,2647,50
Los Angeles,California,6037,05/11/2021 12:00:00 AM,34.30828379,-118.2282411,-4816493,24101,3768087,62161,252,18,1035,28
Los Agneles,California,6037,05/12/2021 12:00:00 AM,49.76765312272244,-118.2282411,1237411,24115,3768805,62194,138,14,718,33
Los Angelwes,California,6037,05/13/2021 12:00:00 AM,34.30828379,-118.2282411,1237561,24120,27163126,62201,150,5,1022,7
Los Angeles,California,6037,05/14/2021 12:00:00 AM,34.30828379,-118.2282411,1237700,24123,21966767,62227,5473,3,1413,26
Los Angeles,California,6037,05/15/2021 12:00:00 AM,34.30828379,-118.2282411,1237910,24133,-13257655,62269,210,10,1462,42
Los Angeles,California,6037,05/16/2021 12:00:00 AM,34.30828379,-118.2282411,1238147,24143,3774494,62317,237,10,1792,48
Ls Angeles,California,6037,05/17/2021 12:00:00 AM,34.30828379,-120.28730076922167,1238382,24168,3775619,62362,-3779,25,1125,-192
Los Angeles,California,7958,05/18/2021 12:00:00 AM,34.30828379,-157.34857119334757,1238607,24180,26216252,62409,225,-65,727,47
Los Angeles,California,7951,05/19/2021 12:00:00 AM,28.090579574000667,-118.2282411,1238781,73023,3777077,62431,174,12,731,22
Los Angeles,California,6037,05/20/2021 12:00:00 AM,34.30828379,-118.2282411,1238932,24197,3778555,62447,151,116,1478,16
Los Angeles,California,6037,05/21/2021 12:00:00 AM,34.30828379,-98.64079000830807,1239127,24201,-13359715,-116261,195,4,1443,38
Los Angeles,Caliornia,8894,05/22/2021 12:00:00 AM,34.30828379,-118.2282411,1239306,24212,22350984,62519,179,11,1122,34
Los Angeles,California,6037,05/23/2021 12:00:00 AM,34.30828379,-118.2282411,1243338,24323,3786459,62679,4032,111,5339,160
Los Angeles,California,6037,05/24/2021 12:00:00 AM,24.85639096284461,-118.2282411,9269517,24348,3787911,62709,193,25,1452,30
Los Angeles,tCalifornia,6037,05/25/2021 12:00:00 AM,34.30828379,-107.3880456810297,1243712,24357,3788713,62710,181,102,802,1
Los Angeles,California,6037,05/26/2021 12:00:0 AM,34.30828379,-118.2282411,1243882,24359,3789227,62722,170,2,514,12
Los Angeles,California,6037,05/27/2021 12:00:00 AM,34.30828379,-118.2282411,1244054,24360,3789572,62724,172,1,345,2
Los Angeles,California,6037,50/28/2021 12:00:00 AM,34.30828379,-118.2282411,1244170,24364,3790976,62736,116,4,1404,12
Los Angeles,Califonria,6037,05/29/2021 12:00:00 AM,34.30828379,-118.2282411,1244275,75585,3791889,62771,105,3,913,35
Los Angeles,California,6037,05/30/2021 12:00:00 AM,34.30828379,-118.2282411,1244473,24375,-13996172,62830,198,-64,1073,59
Los Aneles,California,6037,05/31/2021 12:00:00 AM,34.30828379,-118.2282411,1244684,24386,3794129,245998,211,11,1167,-169
Los Angelse,Calfiornia,6037,06/01/2021 12:00:00 AM,34.30828379,-118.2282411,1244917,24400,3794927,62920,233,14,798,35
Los Angeles,California,6037,06/02/2021 12:00:00 AM,34.30828379,-118.2282411,1245120,24411,3795580,62951,203,11,653,31
Los Angeles,California,6037,06/03/2021 12:00:00 AM,34.30828379,-118.2282411,1245254,24410,3796776,62958,134,-1,1196,7
Los Angeles,California,6037,06/04/2021 12:00:00 AM,34.30828379,-118.2282411,1245429,24413,3797937,62979,175,3,1161,21
jLos Angeles,California,6037,06/05/2021 12:00:00 AM,34.30828379,-118.2282411,1245588,24426,3798631,62994,159,13,694,15
Los Angeles,California,7334,06/06/2201 12:00:00 AM,34.30828379,-118.2282411,1245786,24432,3799978,63039,198,6,1347,45
Los Angeles,Calvifornia,6037,06/07/2021 12:00:00 AM,34.30828379,-118.2282411,1245949,24440,3801029,63077,163,8,1051,38
Los Angeles,California,6037,06/08/2021 12:00:00 AM,34.30828379,-118.2282411,1246123,24434,3801538,63097,174,-6,509,20
Los Angeles,Calisfornia,6037,06/09/2021 12:00:00 AM,34.30828379,-118.2282411,1246129,24434,3801728,63103,6,0,190,304
Los Angeles,California,6037,06/10/2021 12:00:00 AM,34.30828379,-118.2282411,1246436,96073,3803094,63112,307,-1,1366,9
Los Agneles,California,7202,06/11/2021 12:00:00 AM,33.9527680296721,-106.8094475249682,1246640,-40411,-11642602,63116,204,1,1261,4
Los Angeles,California,8742,06/12/2021 12:00:00 AM,28.541838677158356,-118.2282411,1246832,24435,3805098,-112376,192,1,743,19
Los Angeles,California,6037,06/13/2021 12:00:00 AM,34.30828379,-118.2282411,1247033,24439,3806154,63162,201,4,1056,27
Lo sAngeles,California,6037,06/14/2021 12:00:00 AM,34.30828379,-118.2282411,1247033,24444,3806465,63180,-3461,116,311,18
Los Angeles,California,3026,06/15/2021 12:00:00 AM,48.09153074350482,-97.66120975412338,1247361,24451,3807726,63213,328,7,1261,33
Los Angeles,Califzornia,4549,06/16/2021 12:00:00 AM,19.77303704806329,-118.2282411,1247618,24454,3808258,63240,257,3,532,27
dLos Angeles,California,6037,06/17/2021 12:00:00 AM,34.30828379,-118.2282411,8107185,97691,3809710,275018,126,2,1452,21
Los Angeles,California,6037,06/18/2021 12:00:00 AM,34.30828379,-145.16962242032716,1247909,24459,3810808,208191,165,3,1098,17
Los Angxeles,Clifornia,6037,06/19/2021 12:00:00 AM,34.30828379,-118.2282411,1248161,24461,25918419,63329,252,2,915,51
Los Angeles,Cailfornia,6037,06/20/2021 12:00:00 AM,34.30828379,-118.2282411,1248415,24472,31037987,63405,254,11,1102,76
Los Angeles,Calfornia,5718,06/21/2021 12:00:00 AM,34.30828379,-159.8350215532155,1248737,24480,3814010,63439,322,103,1185,34
Los Angeles,California,6037,06/22/2021 12:00:00 AM,34.30828379,-118.2282411,1249065,24483,3814890,63472,328,3,880,33
Los Angeles,Califrnia,6037,06/23/2021 12:00:00 AM,34.30828379,-118.2282411,1249304,24490,3815751,63492,239,7,861,20
Lso Angeles,California,6037,06/24/2021 12:00:00 AM,34.30828379,-118.2282411,7685083,24493,3817372,63501,268,3,1621,9
Los Angeles,California,6037,06/25/2021 12:00:00 AM,34.30828379,-118.2282411,1249875,24496,3818057,63507,303,3,685,6
Los Angeles,California,6037,06/26/2021 12:00:00 AM,34.30828379,-118.2282411,1250240,76479,3816659,63537,365,2,-1398,30
Los Angeles,California,7662,06/27/2021 12:00:00 AM,34.30828379,-118.2282411,1250740,24499,3818326,63601,500,-68,1667,277
Los Angeles,California,4266,06/28/2021 12:00:00 AM,34.30828379,-118.2282411,1251259,24506,3819662,63651,-3509,7,1336,50
Los Angeles,California,4222,06/29/2021 12:00:00 AM,34.30828379,-118.2282411,1251848,24506,3820442,63651,-3238,0,780,0
Los Angeles,California,6037,06/30/2021 12:00:00 AM,24.40460902145262,-69.3160659194991,1252303,24506,3820921,63650,455,0,479,-1
Los Angeles,California,6037,07/01/2021 12:00:00 AM,34.30828379,-118.2282411,1252739,24506,23068220,63655,-3548,0,651,5
Los Angeles,California,6037,07/02/2021 12:00:00 AM,34.30828379,-118.2282411,1253106,24522,3824369,63722,367,16,2797,67
Los Angeles,California,6037,07/03/2021 12:00:00 AM,34.30828379,-118.2282411,-4118129,24525,3826508,63747,430,3,2139,25
Los Angeles,California,6037,07/04/2021 12:00:00 AM,34.30828379,-118.2282411,-4381501,24531,3829942,63815,850,6,3434,68
Los Angceles,California,6037,07/05/2021 12:00:00 AM,34.30828379,-118.2282411,1255434,24542,3832060,63875,1048,11,2118,60
Los Angeles,California,6037,07/06/2021 12:00:0 0AM,34.30828379,-118.2282411,1256557,24542,3834068,-94675,6090,0,2008,57
Los Angeles,California,6037,07/07/2021 12:00:00 AM,31.667032007209954,-102.99887387880192,1257628,24542,3835469,63932,1071,0,1401,0
Los Angeles,California,6037,07/08/2021 12:00:00 AM,34.30828379,-132.72780846826126,1258685,-39542,3840251,63964,1057,16,4782,32
Los Angeles,Cailfornia,6037,07/09/202 12:00:00 AM,34.30828379,-118.2282411,-4391095,24559,-12093731,63984,1307,1,4929,20
Los Angeles,alifornia,6037,07/10/2021 12:00:00 AM,34.30828379,-125.02053535689537,1261068,24569,3847746,64012,1076,10,2566,28
Los Angeles,Caifornia,6037,07/11/2021 12:00:00 AM,34.30828379,-118.2282411,1261164,24578,3849540,64043,96,9,1794,31
Los Angeles,Californai,6037,07/12/2021 12:00:00 AM,34.30828379,-118.2282411,1264450,24582,3855167,64086,3286,4,5627,319
Los Angeles,Californsia,4848,07/13/2021 12:00:00 AM,34.30828379,-118.2282411,1266227,24582,3858391,64093,1777,0,3224,7
Los Angelse,Californa,6037,07/14/2021 12:00:00 AM,34.30828379,-118.2282411,1267860,24583,3860499,64094,1633,1,2108,1
Los ngeles,California,7246,07/15/2021 12:00:00 AM,36.063940062629456,-118.2282411,1267860,24598,-15561900,64133,0,15,5156,39
Los Angeles,Ctalifornia,6037,07/16/2021 12:00:00 AM,34.30828379,-118.2282411,1271179,93430,3875420,64144,3319,2,9765,-182
Los Angeles,California,6037,07/17/2021 12:00:00 AM,34.30828379,-118.2282411,1273551,24603,3883186,64163,2372,3,7766,19
Los Angeles,California,4939,0/718/2021 12:00:00 AM,34.30828379,-118.2282411,1276254,24609,3893526,64235,2703,6,10340,72
Los Angeles,Calqifornia,4500,07/19/2021 12:00:00 AM,34.30828379,-118.2282411,1276254,24623,3894556,-120268,0,14,1030,-7
Los Angeles,California,6037,07/20/2021 12:00:00 AM,34.30828379,-118.2282411,8779045,87086,3903052,64231,5506,1,8496,3
Los Angeles,California,6037,07/21/2021 12:00:00 AM,31.56598589854875,-118.2282411,1283844,24628,3905990,64235,2084,4,2938,4
Los Angeles,California,6037,07/22/2021 12:00:00 AM,34.30828379,-118.2282411,1285771,24643,3917610,64267,1927,15,11620,32
Los Angeles,California,6037,07/23/2021 12:00:00 AM,34.30828379,-118.2282411,1288090,24647,3927901,64292,2319,4,10291,25
Los Angeles,California,4257,07/24/2021 12:00:00 AM,34.30828379,-118.2282411,8340588,24658,3935590,64341,2305,11,7689,49
