X,Y,ProjectID,AppNum,AppType,ProjectName,ProjectTown,District,Status,Description,GisLatitude,GisLongitude,LINK
456817.26515364,77518.4549503629,29585,8B0304,Major,MANCHESTER VIEW MOTEL,Manchester,08,Permit,ADD 10 MOTEL UNITS,43.1965938700001,-73.031271163,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0304
459937.59797951,84265.1893511908,29589,8B0305,Major,,Dorset,08,Permit,SUBDIV 22.72 ACRES = 5 LOTS,43.257456587,-72.993381929,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0305
448402.022078586,61045.7021783495,29590,8B0306,Major,,Sunderland,08,Permit,GARAGE,43.0478187630001,-73.133255064,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0306
456773.058986538,27782.4094520571,29591,8B0307,Major,,Stamford,08,Permit,WIND STATION,42.7489122320001,-73.028033217,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0307
450945.122368316,66848.4348121606,29592,8B0308,Major,,Sunderland,08,Permit,17 LOT SUBDIV,43.1002091390001,-73.1025530969999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0308
437873.909274826,55578.2931899755,29597,8B0310,Major,,Shaftsbury,08,Permit,UPGRADE FACIL,42.997797733,-73.26193879,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0310
443331.697868775,42010.6242560025,29598,8B0311,Minor,,Bennington,08,Permit,HOUSING PROJECT/ 36 UNITS,42.8761060200001,-73.193551559,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0311
457235.902818308,78171.2847472145,29599,8B0312,Major,,Manchester,08,Permit,SUBDIV,43.202473852,-73.0261624,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0312
453402.357863764,73796.9919256209,29602,8B0313,Major,EQUINOX HOUSE,Manchester,08,Permit,UNDERTAKE PHASE I,43.1629111230001,-73.073007134,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0313
457107.913971939,81071.7399216747,29625,8B0314,Major,GREEN PEAK ESTATES,Dorset,08,Permit,CREATE NINE LOTS AND 2100 FOOT ACCESS ROAD/INSTALL UTILITIES,43.2286484310001,-73.028015443,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0314
443788.907557377,33952.5841123473,29635,8B0315,Major,,Pownal,08,Permit,DEVELOP AND OPERATE A SALVAGE YARD FOR MOTOR VEHICLES,42.8035946800001,-73.1872468179999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0315
456972.114601452,77584.1321961998,29637,8B0316,Major,,Manchester,08,Withdrawn,18 SF HOMES -- NOT ISSUED,43.19717074,-73.029420116,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0316
455786.956759748,76569.6343355214,29638,8B0317,Major,ISRAEL CONGREATION CHURCH,Manchester,08,Permit,CONSTR 3000 SF BUILDING TO HOUSE A RELIGIOUS SANCTUARY,43.1879742420001,-73.043908861,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0317
443187.475786219,43344.9495679697,29641,8B0318,Major,VERMONT VETERAN'S HOME,Bennington,08,Permit,CONSTR 50 BED PATIENT ADDITION AND SNACK BAR ADDITION,42.8881417910001,-73.1955354299999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0318
455759.175906589,76047.6571681778,29646,8B0319,Major,VERMONT COUNTRY STORE,Manchester,08,Permit,OFFICE/ MAIL WAREHOUSE,43.183282757,-73.044243239,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0319
449737.048263472,68623.6710070974,29650,8B0320,Major,INN AT SUNDERLAND,Sunderland,08,Permit,CONVERT RES TO INN/ ADD 6 RMS & APT,43.116143557,-73.117605439,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0320
449916.232845795,74177.2493502114,29653,8B0324,Major,,Manchester,08,Permit,BUILDING & STEEL TOWER - 180 FT ATOP MT EQUINOX,43.166058719,-73.115949668,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0324
458607.452046767,80518.0624218532,29658,8B0325,Major,HILLS COURT,Dorset,08,Permit,WAREHOUSE/ OFFICE,43.22371,-73.00945,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0325
454964.097427783,76297.2862933082,29680,8B0326,Major,,Manchester,08,Permit,MOVE BLDG,43.185469197,-73.054041759,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0326
449810.539655756,68656.4591828419,29681,8B0327,Major,VERMONT SOLID WOOD FURN,Sunderland,08,Permit,WOODWORKING SHOP,43.116372573,-73.116730062,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0327
455615.924290808,74026.6208868195,29683,8B0329,Major,,Manchester,08,Permit,MFG BLDG/ MAKE BUSINESS FORMS,43.1650773640001,-73.045771682,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0329
442225.640543977,41653.2113031161,29689,8B0330,Major,SOUTHWESTERN VT MED CTR,Bennington,08,Permit,CONVALESCENT CTR NEXT TO HOSPITAL,42.8727779440001,-73.2070571519999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0330
456458.271419441,78576.1697733095,29703,8B0331,Major,OVERLOOK FARM,Manchester,08,Permit,SUBDIV 192 ACRES = 18 RES LOTS/ 1600' RD,43.2060820840001,-73.035845149,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0331
442528.889009165,40784.1338498314,29711,8B0332,Major,,Bennington,08,Permit,SUBDIV 12.4 ACRES = 11 LOTS/ 785' RD,42.8650335200001,-73.203255989,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0332
453780.470365208,76782.9426987631,29713,8B0333,Major,,Manchester,08,Permit,SUBDIV LOT 1 FROM 71 ACRES,43.189766009,-73.068559949,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0333
454534.178827423,75222.498394088,29716,8B0334,Major,,Manchester,08,Permit,CONVERT HOME TO RETAIL SALES/ ADD TO HOUSE,43.175808384,-73.059194894,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0334
454974.501620497,79096.8822998439,29722,8B0335,Major,,Manchester,08,Permit,12 LOT SUBDIVISION OFF NORTH ROAD,43.2107062380001,-73.05414068,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0335
438692.388334531,32096.2924907885,29724,8B0336,Minor,,Pownal,08,Dismissed,"OFFICE BUILDING FOR US POSTAL SERVICE, SR 356",42.7864922030001,-73.249264338,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0336
439776.228583683,29709.3466964555,29725,8B0337,Minor,,Pownal,08,Permit,POST OFFICE,42.765132973,-73.235849735,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0337
446157.477195576,87304.6878431923,29727,8B0338,Minor,,Rupert,08,Permit,POWER LINES,43.2839739410001,-73.163426506,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0338
455609.602673081,74304.404691563,29728,8B0339,Major,,Manchester,08,Permit,2 36 UNIT RENTAL HOUSING PROJECTS + 36 DUPLEXS E. MANCH RD,43.1676217900001,-73.045907542,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0339
458483.485805336,80174.4162654351,29735,8B0340,Major,DORSET DRIVING RANGE,Dorset,08,Permit,DRIVING RANGE,43.220613723,-73.011013308,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0340
456758.208485962,74619.1952041534,29740,8B0341,Major,,Manchester,08,Permit,SUBDIV 17 ACRES - 14 LOTS/ RD,43.1705292520001,-73.0317982829999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0341
455826.070362147,75080.676688308,29743,8B0342,Major,EAGLE NEST SUBDIVISION,Manchester,08,Permit,16 SF HOMES,43.174606356,-73.0433333889999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0342
455472.234472664,73194.3315200502,29744,8B0343,Major,,Manchester,08,Permit,SUBDIV 3 LOTS #16/17/18,43.15761121,-73.0475485539999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0343
441408.480792577,41649.0121039468,29748,8B0344,Major,SOUTHERN VERMONT COLLEGE,Bennington,08,Permit,"151-bed dorm, classrooms, lounge areas public restrooms (Phase I)",42.872668273,-73.2170864399999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0344
442370.798025699,60849.4537042742,29758,8B0345,Major,,Arlington,08,Permit,LOG ABOVE 2500',43.0456259920001,-73.207269805,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0345
455540.040950285,76104.6337918067,29759,8B0346,Major,ASPEN MOTEL,Manchester,08,Permit,ADD 7 UNITS TO MOTEL,43.1838406150001,-73.046852773,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0346
453901.425632035,75437.8390612358,29760,8B0347,Major,,Manchester,08,Permit,SUBDIV 5 LOTS OF 18 LOT SUBDIV,43.1776640940001,-73.066975742,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0347
442558.375372044,32551.8397926448,29765,8B0348,Major,,Pownal,08,Permit,REOPEN SAND PIT,42.7909256980001,-73.20205085,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0348
449229.857686583,67183.1594238914,29766,8B0349,Major,,Sunderland,08,Permit,"16 LOT SUBDIVISION, 2500 FT ROADWAY, OFF SUNDERLAND HILL RD",43.1030685900001,-73.1236817189999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0349
451671.032104066,70487.2381709365,29774,8B0351,Minor,,Manchester,08,Permit,CONVERT GUEST COTTAGE TO B&B,43.1329673920001,-73.094003449,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0351
458627.555387336,75807.4234970537,29775,8B0352,Minor,,Manchester,08,Permit,authorizes the construction of a real estate office and model home off Route 11/30 in Town of Manchester,43.181331631,-73.008886005,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0352
454713.198609395,75243.5246803618,29776,8B0353,Minor,,Manchester,08,Permit,RELOCATE 2 STORY RES. BLD FM WYMAN LN TO COTTAGE ST,43.1759582970001,-73.056976329,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0353
457102.100581721,74994.7492099599,29784,8B0354,Minor,GARLIC JOHN'S RESTAURANT,Manchester,08,Permit,ADD TO GARLIC JOHN'S REST/ 50 SEATS/ MORE PKING,43.1739431680001,-73.027586315,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0354
457360.872462981,78659.3287482268,29786,8B0355,Major,INN AT WILLOW POND,Manchester,08,Permit,RENOVATE 2 BLDS + 3 NEW BLDS FOR 40 UNIT MOTEL & 40 ST REST,43.2069180190001,-73.0246905499999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0355
452716.173737543,81545.2752999924,29793,8B0356,Major,,Dorset,08,Permit,53 SITE CAMPGROUND W/TOILETS & OFFICE OFF VT 30,43.2325644200001,-73.0820981649999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0356
452976.293011308,82743.3400037388,29796,8B0358,Major,,Dorset,08,Permit,"24 LOTS SUBDIV., ROAD, SEWER, OFF OWLS HEAD ROAD",43.2433896840001,-73.078969091,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0358
451817.702489237,27493.02418586,29804,8B0359,Minor,,Stamford,08,Permit,PLACE 36 POLES FOR TELEPHONE & ELECTRIC SERV. LESURE RD,42.7460477290001,-73.088509743,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0359
453569.629007405,79239.6481944627,29805,8B0360,Major,EAGLE RISE,Manchester,08,Permit,24 TOWN HOUSE UNITS & SUBD 12 AC IN 5 2-AC BUILD LOTS,43.211908742,-73.0713833419999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0360
458512.285079194,82229.5469415067,29809,8B0361,Minor,,Dorset,08,Withdrawn,WITHDRAWN 3/25/87,43.2390988000001,-73.010803465,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0361
454027.153954058,72381.8113971342,29810,8B0362,Minor,WILBURTON INN,Manchester,08,Permit,"800 FT GRAVITY SEWER, PUMPING STATION & 3500 FORCE MAIN",43.150248113,-73.0652227099999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0362
453468.023110285,73885.4209770341,29811,8B0363,Minor,RELUCTANT PANTHER,Manchester,08,Permit,CONVERT HOME INTO LODGING & COMMERCIAL SPACE (GALLERY) @ INN,43.1637109800001,-73.072247848,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0363
446975.854808113,63111.907082054,29813,8B0364,Major,ARLINGTON HIGH SCHOOL,Arlington,08,Permit,GYMNASIUM ADDITION OFF EAST ARLINGTON ROAD,43.0662672670001,-73.1509618009999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0364
453227.568379092,74398.1169444806,29816,8B0365,Major,RIVERBEND,Manchester,08,Permit,SUBD 87 AC INTO 14 3+ AC LOTS,43.1682953000001,-73.075153148,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0365
438884.580370682,43604.0373221729,29820,8B0366,Minor,STATE OF VERMONT - MORSE AIRPORT,Bennington,08,Permit,Construction and use of a 50 foot by 200 foot airplane hangar and related site improvements,42.890062078,-73.248191929,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0366
444192.036922579,43314.5046675819,29827,8B0367,Major,RAVENWOOD ESTATES,Bennington,08,Permit,ADD 50 MOBILE HOME UNITS W/ROAD/WATER/SEWER NORTH BRANCH ST,42.887861662,-73.1831518119999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0367
448025.553033564,66181.2360743796,29833,8B0368,Major,PINE KNOLL CONDOS,Arlington,08,Permit,8 DUPLEX RES BLDS,43.093972895,-73.1383994839999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0368
455770.41009432,76525.3028899864,29836,8B0369,Major,,Manchester,08,Permit,"CONSTRUCTION OF 7700SF, 1 1/2 STORY MEDICAL OFFICE BLDG",43.187557403,-73.04413815,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0369
457150.93723247,76294.2761120587,29841,8B0370,Major,MEADOW RIDGE,Manchester,08,Permit,"7 LOT SUBD, PHASE II",43.185576272,-73.027120858,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0370
457280.699233558,74949.1875296767,29854,8B0371,Major,LANEY'S RESTAURANT,Manchester,08,Permit,REST.,43.1734525190001,-73.0254309549999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0371
439096.564511139,43557.7180392818,29856,8B0372,Major,BENNINGTON STATE AIRPORT,Bennington,08,Permit,Construction of 45 additional Parking spaces and related improvements at Bennington State Airport,42.889741875,-73.245623458,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0372
456947.309664468,77517.6307261429,29857,8B0373,Major,,Manchester,08,Withdrawn,SUBDIV. OF 27.5 ACRES INTO 9 LOTS,43.1965950910001,-73.029717664,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0373
454734.045047355,74710.1185902478,29858,8B0374,Major,,Manchester,08,Permit,COMM. CARE HOME W/32 SINGLE ROOMS & 4 DOUBLE ROOMS,43.171163011,-73.056713814,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0374
453994.644857995,80803.2473551306,29864,8B0375,Major,,Dorset,08,Permit,OWLS HEAD LANE SUBDIV,43.226011731,-73.0662538249999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0375
458512.48862995,82262.8750485222,29865,8B0376,Major,,Dorset,08,Withdrawn,WITHDRAWN 3/25/87,43.2393593510001,-73.0108396379999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0376
456376.512879886,77232.4135993913,29866,8B0377,Major,,Manchester,08,Permit,14 LOT CLUSTER SUBDIVISION,43.194026056,-73.036726823,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0377
454008.494876417,79247.7753374324,29868,8B0378,Minor,,Manchester,08,Permit,60' WAREHOUSE STRGE BLDG & GARAGE,43.2119639420001,-73.065965048,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0378
452475.447714087,79647.1633610127,29869,8B0379,Major,,Dorset,08,Permit,SUBDIV. 57.5 ACRES OF LAND INTO 11 LOTS,43.215471511,-73.0849208449999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0379
454488.51506163,75689.4131190381,29871,8B0380,Major,RIVERSIDE CONDOMINIUMS,Manchester,08,Permit,CONDOS,43.1800131310001,-73.059835001,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0380
452168.170774272,71761.3515065377,29872,8B0381,Major,ORMSBY HILL,Manchester,08,Permit,"34 TOWN HOUSE UNITS, PHASE I, 1-14 UNITS",43.1445421180001,-73.087973474,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0381
454506.40857637,75933.708194869,29877,8B0382,Major,,Manchester,08,Denied,108 UNIT CONDO. PROJ.,43.1822343700001,-73.0595608839999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0382
453941.563730166,70549.2897441689,29880,8B0383,Major,,Manchester,08,Permit,2805 FT ROADWAY/14 LOT SUBDIV ON 45.4 ACRES,43.133680251,-73.0660520179999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0383
441084.212284825,37174.6653727523,29881,8B0384,Major,,Pownal,08,Permit,RIGHT OF WAY EASEMENT FOR SERVICE LINE,42.8323726790001,-73.2206203929999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0384
451729.992988287,83374.2405242652,29882,8B0385,Major,,Dorset,08,Permit,6 LOT SUBDIVISION ON ROUTE 30,43.249005444,-73.094382465,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0385
456092.807445578,74834.5376851644,29884,8B0386,Major,,Manchester,08,Dismissed,APP WITHDRAWN 12/87,43.1723729380001,-73.0400142089999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0386
458456.625953458,75775.1355774996,29885,8B0387,Major,OAK KNOLL RESIDENTIAL,Manchester,08,Permit,3 BLDINGS FOR OFFICE PARK W/ATER/SEWER ON SITE,43.180969943,-73.0110222389999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0387
447667.273027716,64050.9029502007,29890,8B0388,Major,,Arlington,08,Permit,ACCESS 10 AC LOT FROM EXIST 250 SUBDIVISION,43.074828902,-73.142557086,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0388
448783.809081474,79307.3430544031,29892,8B0389,Major,,Sandgate,08,Denied,MANUF FACIL,43.2122005730001,-73.1302779179999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0389
460046.554329841,84842.256423485,29894,8B0390,Major,,Dorset,08,Permit,"PHASE I OF 2 PHASE PROJECT; 3 LOT SUBDIV. ON 12 ACRES",43.2627200250001,-72.992147539,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0390
444969.861079727,60816.9363139736,29897,8B0391,Major,,Arlington,08,Permit,18 LOT SUBDIVISION ON BALL MOUNTAIN ROAD,43.045471091,-73.175397281,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0391
458471.47064565,82196.466985724,29900,8B0392,Major,SHORTLE CHRYSLER,Dorset,08,Permit,AUTO DEALERSHIP WEST SIDE US RT 7,43.2388184260001,-73.011294949,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0392
453622.79680191,78694.9034153544,29906,8B0393,Major,,Manchester,08,Permit,4 LOT RESID. SUBDIV. W/1100 FOOT ROADWAY,43.2070467610001,-73.070739203,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0393
455670.646705163,74937.26056676,29909,8B0394,Minor,BROWN & HITCHCOCK,Manchester,08,Permit,2 STORAGE BLDS @ HOME BUILDING SUPPLY CENTER RTS 11/30,43.1732630170001,-73.045153147,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0394
453603.103957829,85327.6418100893,29913,8B0395,Major,,Dorset,08,Permit,11 LOT SUBDIVISION,43.266693977,-73.071499412,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0395
455457.566683965,73438.8406469873,29925,8B0396,Major,,Manchester,08,Permit,8800 SQ. FT. WAREHOUSE/OFFICE & SHOWROOM,43.1597739110001,-73.047677015,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0396
443583.111909946,45763.560489282,29931,8B0397,Major,,Bennington,08,Permit,43 LOT SUBDIV,42.909871036,-73.190930311,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0397
458413.867315586,82074.6117636917,29934,8B0399,Major,,Dorset,08,Permit,TWO RESID. BLDG LOTS ON 5.5 ACRES,43.2377181350001,-73.011991843,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0399
454511.473251442,79122.1837446964,29935,8B0400,Major,,Manchester,08,Permit,3 LOT SUBDIV,43.210850464,-73.0598062029999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0400
443116.700622078,41701.3339379857,29936,8B0401,Major,,Bennington,08,Permit,40 CONDOS,42.8732996460001,-73.1962046149999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0401
453590.025565746,76273.1884685853,29937,8B0402,Major,,Manchester,08,Permit,6 RES LOTS,43.1852219400001,-73.070926098,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0402
441578.393717253,44336.0704770633,29939,8B0403,Major,SUBURBAN PROPANE,Bennington,08,Permit,RECONF LOTS 25 & 26 OF MORSE SUBD (8B0157) LP GAS DISTRB PLT,42.896946369,-73.215317388,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0403
455481.674268537,73394.2442739175,29941,8B0404,Major,A SAFE PLACE LTD PARTNER,Manchester,08,Permit,SELF STORAGE BLDGS,43.1594011020001,-73.0473523059999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0404
449536.57619478,61314.9762394501,29945,8B0405,Major,CATAMOUNT COBBLE SUBDIV,Sunderland,08,Denied,creation of a 74 lot subdivision on 334 acres of land,43.0503076910001,-73.1193544509999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0405
456207.284450212,74933.7877597683,29948,8B0406,Major,MANCHESTER MARKETPLACE,Manchester,08,Permit,60 X 116 FT BLDING ON ROUTES 11/30,43.173274872,-73.038588765,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0406
453129.989882798,74398.7878590242,29958,8B0407,Major,,Manchester,08,Permit,11 LOT RESIDENTIAL SUBDIV. W/3050 FOOT ROADWAY,43.1683215240001,-73.076410794,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0407
440583.420813362,42622.6169396364,29961,8B0408,Minor,MT. ANTHONY VETERINARY,Bennington,08,Permit,VET HOSPITAL,42.881406247,-73.227291929,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0408
456523.891996493,74853.9908239579,29966,8B0410,Major,,Manchester,08,Permit,EQUIPMENT BLDG/ WIDEN DRIVEWAY/ STORAGE,43.17263024,-73.034693374,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0410
447428.74848963,59508.8723626199,29974,8B0411,Major,,Sunderland,08,Withdrawn,PINE KNOLL DEVELOPMENT -- WITHDRAWN,43.0338931250001,-73.1450953029999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0411
456867.299740047,77718.1128045338,29975,8B0412,Major,MYLES LANDSCAPING,Manchester,08,Permit,CONSTRUCT BARN STYLE BLDG. 44' X 50' /STRGE OF TRUCKS/LANDSCAPING EQUIPMENT,43.1983539460001,-73.0307110639999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0412
457991.099185623,75433.5927386692,29976,8B0413,Major,,Manchester,08,Permit,RESTAURANT W/PARKING ON 1.32 ACRES,43.1779451960001,-73.01668047,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0413
459010.459296508,75938.4228185174,29977,8B0414,Major,,Manchester,08,Permit,15 LOT SUBDIVISION,43.1824991450001,-73.004198565,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0414
455328.129524798,74783.9631332539,29978,8B0415,Major,,Manchester,08,Permit,8000 SQ FT ADDITION TO EXISTING SERVICE CENTER,43.1719094380001,-73.049412882,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0415
464596.906323699,79295.4951817667,29984,8B0416,Major,BROMLEY SKI AREA,Peru,08,Permit,QUAD CHAIRLIFT/ IMPROVE TRAIL/ BROMLEY,43.2130062360001,-72.935661005,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0416
439069.293501363,29371.1575645843,30001,8B0418,Major,SWALLOW HILL SUBDIVISION,Pownal,08,Permit,16 LOT SUBDIVISION,42.762001889,-73.2443504949999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0418
453845.49019584,74382.7910526104,30002,8B0419,Major,,Manchester,08,Dismissed,HOTEL -- DISMISSED 1/92,43.1681908100001,-73.0676320379999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0419
445853.687896218,37502.1396089469,30003,8B0420,Major,,Pownal,08,Permit,SMALL GRAVEL PIT ON 40 ACRES,42.835650925,-73.162252689,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0420
445293.300226522,41061.5573268045,30007,8B0421,Major,,Bennington,08,Permit,6 LOT SUBDIVISION,42.8677244880001,-73.169475284,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0421
445368.605983804,41283.1466118433,30009,8B0422,Major,,Bennington,08,Permit,35 LOT SUBDIVISION,42.8696740180001,-73.168584052,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0422
449711.702351915,79511.5057595649,30011,8B0423,Major,,Dorset,08,Permit,LOG 300 ACRES ABOVE 2500' ELEVATION,43.214079386,-73.118892794,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0423
455487.773429021,74327.4193441542,30012,8B0424,Major,,Manchester,08,Permit,RENOVATION OF EXISTING INDUSTRIAL BLD TO POST OFFICE,43.167768408,-73.0474290349999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0424
450033.046305239,67921.5833871401,30014,8B0425,Minor,,Sunderland,08,Permit,3 LOT SUBDIV,43.1098467310001,-73.1138506,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0425
439336.368562548,56809.4858427551,30015,8B0426,Minor,,Shaftsbury,08,Permit,CREATE 3 LOT SUBDIVISION,43.0090178770001,-73.2441088369999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0426
446664.086369511,61781.1668848912,30016,8B0427,Major,,Arlington,08,Permit,4 LOT SUBDIVISION & 1185 FT ROAD OFF WARM BROOK ROAD,43.054312284,-73.154732695,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0427
442671.146109334,50970.39259287,30018,8B0428,Major,"WILLIAM E. DAILEY, INC.",Shaftsbury,08,Permit,CONCRETE FORMING FACIL,42.9567241030001,-73.2026144119999,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0428
443672.745027785,66560.1662433735,30036,8B0429,Major,WILCOX ROAD,Arlington,08,Permit,6 LOT SUBDIVISION,43.0970869180001,-73.191861377,https://anrweb.vt.gov/ANR/Act250/Details.aspx?Num=8B0429
